paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name
1a827052f01ef830cbc849c71e9da99791243a5f,https://www.semanticscholar.org/paper/1a827052f01ef830cbc849c71e9da99791243a5f,Using MetaboAnalyst 3.0 for Comprehensive Metabolomics Data Analysis,"MetaboAnalyst (http://www.metaboanalyst.ca) is a comprehensive Web application for metabolomic data analysis and interpretation. MetaboAnalyst handles most of the common metabolomic data types from most kinds of metabolomics platforms (MS and NMR) for most kinds of metabolomics experiments (targeted, untargeted, quantitative). In addition to providing a variety of data processing and normalization procedures, MetaboAnalyst also supports a number of data analysis and data visualization tasks using a range of univariate, multivariate methods such as PCA (principal component analysis), PLS‐DA (partial least squares discriminant analysis), heatmap clustering and machine learning methods. MetaboAnalyst also offers a variety of tools for metabolomic data interpretation including MSEA (metabolite set enrichment analysis), MetPA (metabolite pathway analysis), and biomarker selection via ROC (receiver operating characteristic) curve analysis, as well as time series and power analysis. This unit provides an overview of the main functional modules and the general workflow of the latest version of MetaboAnalyst (MetaboAnalyst 3.0), followed by eight detailed protocols. © 2016 by John Wiley & Sons, Inc.",2016,47,1256,143,False,Computer Science,144545434,J. Xia,2066145.0,D. Wishart,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
13755563644c43f4d0d2378338c61cbf89d3d2f8,https://www.semanticscholar.org/paper/13755563644c43f4d0d2378338c61cbf89d3d2f8,Machine‐learning scoring functions for structure‐based drug lead optimization,"Molecular docking can be used to predict how strongly small‐molecule binders and their chemical derivatives bind to a macromolecular target using its available three‐dimensional structures. Scoring functions (SFs) are employed to rank these molecules by their predicted binding affinity (potency). A classical SF assumes a predetermined theory‐inspired functional form for the relationship between the features characterizing the structure of the protein–ligand complex and its predicted binding affinity (this relationship is almost always assumed to be linear). Recent years have seen the prosperity of machine‐learning SFs, which are fast regression models built instead with contemporary supervised learning algorithms. In this review, we analyzed machine‐learning SFs for drug lead optimization in the 2015–2019 period. The performance gap between classical and machine‐learning SFs was large and has now broadened owing to methodological improvements and the availability of more training data. Against the expectations of many experts, SFs employing deep learning techniques were not always more predictive than those based on more established machine learning techniques and, when they were, the performance gain was small. More codes and webservers are available and ready to be applied to prospective structure‐based drug lead optimization studies. These have exhibited excellent predictive accuracy in compelling retrospective tests, outperforming in some cases much more computationally demanding molecular simulation‐based methods. A discussion of future work completes this review.",2020,116,66,1,True,Computer Science,1704421,Hongjian Li,1581615496.0,Kam-Heung Sze,2114181414.0,Gang Lu,9998035.0,P. Ballester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82cd14f27d6fcbd83cbcbb138652f13b2118573f,https://www.semanticscholar.org/paper/82cd14f27d6fcbd83cbcbb138652f13b2118573f,Machine learning for activity recognition: hip versus wrist data,"Problem addressed: Wrist-worn accelerometers are associated with greater compliance. However, validated algorithms for predicting activity type from wrist-worn accelerometer data are lacking. This study compared the activity recognition rates of an activity classifier trained on acceleration signal collected on the wrist and hip. Methodology: 52 children and adolescents (mean age 13.7  ±  3.1 year) completed 12 activity trials that were categorized into 7 activity classes: lying down, sitting, standing, walking, running, basketball, and dancing. During each trial, participants wore an ActiGraph GT3X+ tri-axial accelerometer on the right hip and the non-dominant wrist. Features were extracted from 10-s windows and inputted into a regularized logistic regression model using R (Glmnet + L1). Results: Classification accuracy for the hip and wrist was 91.0% ± 3.1% and 88.4% ± 3.0%, respectively. The hip model exhibited excellent classification accuracy for sitting (91.3%), standing (95.8%), walking (95.8%), and running (96.8%); acceptable classification accuracy for lying down (88.3%) and basketball (81.9%); and modest accuracy for dance (64.1%). The wrist model exhibited excellent classification accuracy for sitting (93.0%), standing (91.7%), and walking (95.8%); acceptable classification accuracy for basketball (86.0%); and modest accuracy for running (78.8%), lying down (74.6%) and dance (69.4%). Potential Impact: Both the hip and wrist algorithms achieved acceptable classification accuracy, allowing researchers to use either placement for activity recognition.",2014,18,152,5,False,Medicine,144029321,S. Trost,2110767634.0,Yonglei Zheng,37535697.0,Weng-Keen Wong,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,
9405cc0d6169988371b2755e573cc28650d14dfe,https://www.semanticscholar.org/paper/9405cc0d6169988371b2755e573cc28650d14dfe,Language Models are Unsupervised Multitask Learners,"Natural language processing tasks, such as question answering, machine translation, reading comprehension, and summarization, are typically approached with supervised learning on taskspecific datasets. We demonstrate that language models begin to learn these tasks without any explicit supervision when trained on a new dataset of millions of webpages called WebText. When conditioned on a document plus questions, the answers generated by the language model reach 55 F1 on the CoQA dataset matching or exceeding the performance of 3 out of 4 baseline systems without using the 127,000+ training examples. The capacity of the language model is essential to the success of zero-shot task transfer and increasing it improves performance in a log-linear fashion across tasks. Our largest model, GPT-2, is a 1.5B parameter Transformer that achieves state of the art results on 7 out of 8 tested language modeling datasets in a zero-shot setting but still underfits WebText. Samples from the model reflect these improvements and contain coherent paragraphs of text. These findings suggest a promising path towards building language processing systems which learn to perform tasks from their naturally occurring demonstrations.",2019,75,7946,1820,False,Computer Science,38909097,Alec Radford,49387725.0,Jeff Wu,48422824.0,Rewon Child,150970919.0,D. Luan,2698777.0,Dario Amodei,1701686.0,Ilya Sutskever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0b94641dadd41d6bb2242c217390697a87923d,https://www.semanticscholar.org/paper/1d0b94641dadd41d6bb2242c217390697a87923d,Personal Sensing: Understanding Mental Health Using Ubiquitous Sensors and Machine Learning.,"Sensors in everyday devices, such as our phones, wearables, and computers, leave a stream of digital traces. Personal sensing refers to collecting and analyzing data from sensors embedded in the context of daily life with the aim of identifying human behaviors, thoughts, feelings, and traits. This article provides a critical review of personal sensing research related to mental health, focused principally on smartphones, but also including studies of wearables, social media, and computers. We provide a layered, hierarchical model for translating raw sensor data into markers of behaviors and states related to mental health. Also discussed are research methods as well as challenges, including privacy and problems of dimensionality. Although personal sensing is still in its infancy, it holds great promise as a method for conducting mental health research and as a clinical tool for monitoring at-risk populations and providing the foundation for the next generation of mobile health (or mHealth) interventions.",2017,157,405,14,True,Psychology,50228835,D. Mohr,2146261506.0,Mi Zhang,38803352.0,S. Schueller,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
982f092fcfeaf56d7f4d5bc10226394ff04568d9,https://www.semanticscholar.org/paper/982f092fcfeaf56d7f4d5bc10226394ff04568d9,Machine Learning Calabi–Yau Metrics,"We apply machine learning to the problem of finding numerical Calabi–Yau metrics. Building on Donaldson's algorithm for calculating balanced metrics on Kähler manifolds, we combine conventional curve fitting and machine‐learning techniques to numerically approximate Ricci‐flat metrics. We show that machine learning is able to predict the Calabi–Yau metric and quantities associated with it, such as its determinant, having seen only a small sample of training data. Using this in conjunction with a straightforward curve fitting routine, we demonstrate that it is possible to find highly accurate numerical metrics much more quickly than by using Donaldson's algorithm alone, with our new machine‐learning algorithm decreasing the time required by between one and two orders of magnitude.",2019,82,47,2,True,Mathematics,92527501,A. Ashmore,2022419.0,Yang-Hui He,5569028.0,B. Ovrut,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,
c972d4a2f786f7537a2f0cc89a8b073983849756,https://www.semanticscholar.org/paper/c972d4a2f786f7537a2f0cc89a8b073983849756,Active Machine Learning for Consideration Heuristics,"We develop and test an active-machine-learning method to select questions adaptively when consumers use heuristic decision rules. The method tailors priors to each consumer based on a “configurator.” Subsequent questions maximize information about the decision heuristics (minimize expected posterior entropy). To update posteriors after each question, we approximate the posterior with a variational distribution and use belief propagation (iterative loops of Bayes updating). The method runs sufficiently fast to select new queries in under a second and provides significantly and substantially more information per question than existing methods based on random, market-based, or orthogonal-design questions. Synthetic data experiments demonstrate that adaptive questions provide close-to-optimal information and outperform existing methods even when there are response errors or “bad” priors. The basic algorithm focuses on conjunctive or disjunctive rules, but we demonstrate generalizations to more complex heuristics and to the use of previous-respondent data to improve consumer-specific priors. We illustrate the algorithm empirically in a Web-based survey conducted by an American automotive manufacturer to study vehicle consideration (872 respondents, 53 feature levels). Adaptive questions outperform market-based questions when estimating heuristic decision rules. Heuristic decision rules predict validation decisions better than compensatory rules.",2011,66,75,13,False,Computer Science,2530415,Daria Dzyabura,2344635.0,J. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24b2cea903c9fc3d505bdea953ccd13a90b6c65,https://www.semanticscholar.org/paper/c24b2cea903c9fc3d505bdea953ccd13a90b6c65,Applying machine learning to semiconductor manufacturing,"The generalized ID3 (GID3) algorithm, which takes a training set of experimental data and produces a decision tree that predicts the outcome of future experiments under various, more general conditions, is described. The tree can then be translated into a set of rules for an expert system. Two extensions to GID3MmRIST, and KARSM-that deal with the problems of noisy data and the limited availability of training data are discussed. The application of GID3 to reactive ion etching manufacturing process diagnosis and optimization and to knowledge acquisition for an expert system is described.<<ETX>>",1993,9,85,0,False,Computer Science,34849755,K. Irani,2112427035.0,Jie Cheng,1695784.0,U. Fayyad,1979861.0,Zhaogang Qian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edc3a34e3f5582ef34876599465e8589d1db0c27,https://www.semanticscholar.org/paper/edc3a34e3f5582ef34876599465e8589d1db0c27,Credit Risk Analysis Using Machine and Deep Learning Models,"Due to the hyper technology associated to Big Data, data availability and computing power, most banks or lending financial institutions are renewing their business models. Credit risk predictions, monitoring, model reliability and effective loan processing are key to decision making and transparency. In this work, we build binary classifiers based on machine and deep learning models on real data in predicting loan default probability. The top 10 important features from these models are selected and then used in the modelling process to test the stability of binary classifiers by comparing performance on separate data. We observe that tree-based models are more stable than models based on multilayer artificial neural networks. This opens several questions relative to the intensive used of deep learning systems in the enterprises.",2018,51,146,8,True,Computer Science,3142368,P. Addo,1862998.0,D. Guégan,26379730.0,Bertrand K. Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43e2c8ad47d0f00ed0cfbe884917f158cf600300,https://www.semanticscholar.org/paper/43e2c8ad47d0f00ed0cfbe884917f158cf600300,giotto-tda: A Topological Data Analysis Toolkit for Machine Learning and Data Exploration,"We introduce giotto-tda, a Python library that integrates high-performance topological data analysis with machine learning via a scikit-learn-compatible API and state-of-the-art C++ implementations. The library's ability to handle various types of data is rooted in a wide range of preprocessing techniques, and its strong focus on data exploration and interpretability is aided by an intuitive plotting API. Source code, binaries, examples, and documentation can be found at this https URL.",2020,34,67,1,False,Computer Science,102217200,Guillaume Tauzin,2097622775.0,Umberto Lupo,2072250824.0,Lewis Tunstall,1612529770.0,Juli'an Burella P'erez,90412338.0,Matteo Caorsi,1413750935.0,A. Medina-Mardones,1947914.0,A. Dassatti,145198368.0,K. Hess,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
6e46d8aa63db3285417c8ebb65340b5045ca106f,https://www.semanticscholar.org/paper/6e46d8aa63db3285417c8ebb65340b5045ca106f,Accelerating Machine Learning Inference with Probabilistic Predicates,"Classic query optimization techniques, including predicate pushdown, are of limited use for machine learning inference queries, because the user-defined functions (UDFs) which extract relational columns from unstructured inputs are often very expensive; query predicates will remain stuck behind these UDFs if they happen to require relational columns that are generated by the UDFs. In this work, we demonstrate constructing and applying probabilistic predicates to filter data blobs that do not satisfy the query predicate; such filtering is parametrized to different target accuracies. Furthermore, to support complex predicates and to avoid per-query training, we augment a cost-based query optimizer to choose plans with appropriate combinations of simpler probabilistic predicates. Experiments with several machine learning workloads on a big-data cluster show that query processing improves by as much as 10x.",2018,55,68,12,False,Computer Science,2143370657,Yao Lu,2841893.0,Aakanksha Chowdhery,1741860.0,Srikanth Kandula,145647476.0,S. Chaudhuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a54d2f49bda694071bbf43d8e653f5adf85be19,https://www.semanticscholar.org/paper/0a54d2f49bda694071bbf43d8e653f5adf85be19,Meta-learning in distributed data mining systems: Issues and approaches,"Data mining systems aim to discover patterns and extract useful information from facts recorded in databases. A widely adopted approach to this objective is to apply various machine learning algorithms to compute descriptive models of the available data. Here, we explore one of the main challenges in this research area, the development of techniques that scale up to large and possibly physically distributed databases. Meta-learning is a technique that seeks to compute higher-level classifiers (or classification models), called meta-classifiers, that integrate in some principled fashion multiple classifiers computed separately over different databases. This study, describes meta-learning and presents the JAM system (Java Agents for Meta-learning), an agent-based meta-learning system for large-scale data mining applications. Specifically, it identifies and addresses several important desiderata for distributed data mining systems that stem from their additional complexity compared to centralized or host-based systems. Distributed systems may need to deal with heterogenous platforms, with multiple databases and (possibly) different schemas, with the design and implementation of scalable and effective protocols for communicating among the data sites, and the selective and efficient use of the information that is gathered from other peer data sites. Other important problems, intrinsic within ∗Supported in part by an IBM fellowship. data mining systems that must not be ignored, include, first, the ability to take advantage of newly acquired information that was not previously available when models were computed and combine it with existing models, and second, the flexibility to incorporate new machine learning methods and data mining technologies. We explore these issues within the context of JAM and evaluate various proposed solutions through extensive empirical studies.",2007,84,237,6,False,Computer Science,2810213,A. Prodromidis,144316325.0,P. Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c4d73fb9468ec749401abf0b9e278c978e3baf1,https://www.semanticscholar.org/paper/7c4d73fb9468ec749401abf0b9e278c978e3baf1,Inverse-Free Extreme Learning Machine With Optimal Information Updating,"The extreme learning machine (ELM) has drawn insensitive research attentions due to its effectiveness in solving many machine learning problems. However, the matrix inversion operation involved in the algorithm is computational prohibitive and limits the wide applications of ELM in many scenarios. To overcome this problem, in this paper, we propose an inverse-free ELM to incrementally increase the number of hidden nodes, and update the connection weights progressively and optimally. Theoretical analysis proves the monotonic decrease of the training error with the proposed updating procedure and also proves the optimality in every updating step. Extensive numerical experiments show the effectiveness and accuracy of the proposed algorithm.",2016,70,104,8,True,Computer Science,48830645,Shuai Li,2062514896.0,Zhu-Hong You,143992318.0,Hongliang Guo,2115606165.0,Xin Luo,33698309.0,Zhong-Qiu Zhao,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
c5f8fd2d925e2bbb2191175a4f6e0b28db19248e,https://www.semanticscholar.org/paper/c5f8fd2d925e2bbb2191175a4f6e0b28db19248e,Prediction of Preterm Deliveries from EHG Signals Using Machine Learning,"There has been some improvement in the treatment of preterm infants, which has helped to increase their chance of survival. However, the rate of premature births is still globally increasing. As a result, this group of infants are most at risk of developing severe medical conditions that can affect the respiratory, gastrointestinal, immune, central nervous, auditory and visual systems. In extreme cases, this can also lead to long-term conditions, such as cerebral palsy, mental retardation, learning difficulties, including poor health and growth. In the US alone, the societal and economic cost of preterm births, in 2005, was estimated to be $26.2 billion, per annum. In the UK, this value was close to £2.95 billion, in 2009. Many believe that a better understanding of why preterm births occur, and a strategic focus on prevention, will help to improve the health of children and reduce healthcare costs. At present, most methods of preterm birth prediction are subjective. However, a strong body of evidence suggests the analysis of uterine electrical signals (Electrohysterography), could provide a viable way of diagnosing true labour and predict preterm deliveries. Most Electrohysterography studies focus on true labour detection during the final seven days, before labour. The challenge is to utilise Electrohysterography techniques to predict preterm delivery earlier in the pregnancy. This paper explores this idea further and presents a supervised machine learning approach that classifies term and preterm records, using an open source dataset containing 300 records (38 preterm and 262 term). The synthetic minority oversampling technique is used to oversample the minority preterm class, and cross validation techniques, are used to evaluate the dataset against other similar studies. Our approach shows an improvement on existing studies with 96% sensitivity, 90% specificity, and a 95% area under the curve value with 8% global error using the polynomial classifier.",2013,64,126,10,True,Medicine,1894272,P. Fergus,48184321.0,P. Cheung,145463079.0,A. Hussain,1398585056.0,D. Al-Jumeily,1742366.0,Chelsea Dobbins,2351597.0,S. Iram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ab4641653283557000c94bc444b1be3fbc6ee78,https://www.semanticscholar.org/paper/2ab4641653283557000c94bc444b1be3fbc6ee78,Higher‐order Boltzmann machines,"The Boltzmann machine is a nonlinear network of stochastic binary processing units that interact pairwise through symmetric connection strengths. In a third‐order Boltzmann machine, triples of units interact through symmetric conjunctive interactions. The Boltzmann learning algorithm is generalized to higher‐order Boltzmann machine should be much faster than for a second‐order Boltzmann machine based on pairwise interactions.",1987,2,86,4,True,Mathematics,1714528,T. Sejnowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5491cc42ec80a59e843790393e2b6117efd78a1,https://www.semanticscholar.org/paper/c5491cc42ec80a59e843790393e2b6117efd78a1,Feature Subset Selection: A Correlation Based Filter Approach,"Recent work has shown that feature subset selection can have a positive affect on the performance of machine learning algorithms. Some algorithms can be slowed or their performance irrelevant or redundant to the learning task. Feature subset selection, then, is a method for enhancing the performance of learning algorithms, reducing the hypothesis search space, and, in some cases, reducing the storage requirement. This paper describes a feature subset selector that uses a correlation based evaluates its effectiveness with three common ML algorithms: a decision tree inducer (C4.5), a naive Bayes classifier, and an instance based learner (IB1). Experiments using a number of standard data sets drawn from real and artificial domains are presented. Feature subset selection gave significant improvement for all three algorithms; C4.5 generated smaller decision trees.",1997,6,303,34,False,Computer Science,118860642,M. Hall,2107559941.0,L. A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59b49bc7adb2ebd7d309a38393871c7c4a14a77c,https://www.semanticscholar.org/paper/59b49bc7adb2ebd7d309a38393871c7c4a14a77c,Optimizing estimated loss reduction for active sampling in rank learning,"Learning to rank is becoming an increasingly popular research area in machine learning. The ranking problem aims to induce an ordering or preference relations among a set of instances in the input space. However, collecting labeled data is growing into a burden in many rank applications since labeling requires eliciting the relative ordering over the set of alternatives. In this paper, we propose a novel active learning framework for SVM-based and boosting-based rank learning. Our approach suggests sampling based on maximizing the estimated loss differential over unlabeled data. Experimental results on two benchmark corpora show that the proposed model substantially reduces the labeling effort, and achieves superior performance rapidly with as much as 30% relative improvement over the margin-based sampling baseline.",2008,22,70,8,True,Mathematics,2046500,Pinar Donmez,143712374.0,J. Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,
c2fe5959971be9cd7527296e45a01af9af059795,https://www.semanticscholar.org/paper/c2fe5959971be9cd7527296e45a01af9af059795,An Empirical Comparison of Machine-Learning Methods on Bank Client Credit Assessments,"Machine learning and artificial intelligence have achieved a human-level performance in many application domains, including image classification, speech recognition and machine translation. However, in the financial domain expert-based credit risk models have still been dominating. Establishing meaningful benchmark and comparisons on machine-learning approaches and human expert-based models is a prerequisite in further introducing novel methods. Therefore, our main goal in this study is to establish a new benchmark using real consumer data and to provide machine-learning approaches that can serve as a baseline on this benchmark. We performed an extensive comparison between the machine-learning approaches and a human expert-based model—FICO credit scoring system—by using a Survey of Consumer Finances (SCF) data. As the SCF data is non-synthetic and consists of a large number of real variables, we applied two variable-selection methods: the first method used hypothesis tests, correlation and random forest-based feature importance measures and the second method was only a random forest-based new approach (NAP), to select the best representative features for effective modelling and to compare them. We then built regression models based on various machine-learning algorithms ranging from logistic regression and support vector machines to an ensemble of gradient boosted trees and deep neural networks. Our results demonstrated that if lending institutions in the 2001s had used their own credit scoring model constructed by machine-learning methods explored in this study, their expected credit losses would have been lower, and they would be more sustainable. In addition, the deep neural networks and XGBoost algorithms trained on the subset selected by NAP achieve the highest area under the curve (AUC) and accuracy, respectively.",2019,91,59,2,True,Economics,41070543,Lkhagvadorj Munkhdalai,2227827.0,Tsendsuren Munkhdalai,2710822.0,Oyun-Erdene Namsrai,2108614875.0,Jong Yun Lee,3080120.0,K. Ryu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb89a876fa52548664a2bcc1e70ad40a6da70d2,https://www.semanticscholar.org/paper/bbb89a876fa52548664a2bcc1e70ad40a6da70d2,"MLC++, A Machine Learning Library in C++.","We present MLC ++ , a library of C ++ classes and tools for supervised Machine Learning. While MLC ++ provides general learning algorithms that can be used by end users, the main objective is to provide researchers and experts with a wide variety of tools that can accelerate algorithm development, increase software reliability, provide comparison tools, and display information visually. More than just a collection of existing algorithms, MLC ++ is an attempt to extract commonalities of algorithms and decompose them for a uniied view that is simple, coherent, and extensi-ble. In this paper we discuss the problems MLC ++ aims to solve, the design of MLC ++ , and the current functionality.",1995,22,69,4,False,Computer Science,144497046,N. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854d382e5a1e9a691b026d29331c6a19f854a488,https://www.semanticscholar.org/paper/854d382e5a1e9a691b026d29331c6a19f854a488,Efficient Distributed Learning with Sparsity,"We propose a novel, efficient approach for distributed sparse learning in high-dimensions, where observations are randomly partitioned across machines. Computationally, at each round our method only requires the master machine to solve a shifted ell_1 regularized M-estimation problem, and other workers to compute the gradient. In respect of communication, the proposed approach provably matches the estimation error bound of centralized methods within constant rounds of communications (ignoring logarithmic factors). We conduct extensive experiments on both simulated and real world datasets, and demonstrate encouraging performances on high-dimensional regression and classification tasks.",2016,59,102,16,False,Computer Science,1809306,Jialei Wang,1682383.0,M. Kolar,1706280.0,Nathan Srebro,2146324552.0,Tong Zhang,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
6e9fb743a27d4d471d14b578f84cd0c57e9d3e55,https://www.semanticscholar.org/paper/6e9fb743a27d4d471d14b578f84cd0c57e9d3e55,IBM Federated Learning: an Enterprise Framework White Paper V0.1,"Federated Learning (FL) is an approach to conduct machine learning without centralizing training data in a single place, for reasons of privacy, confidentiality or data volume. However, solving federated machine learning problems raises issues above and beyond those of centralized machine learning. These issues include setting up communication infrastructure between parties, coordinating the learning process, integrating party results, understanding the characteristics of the training data sets of different participating parties, handling data heterogeneity, and operating with the absence of a verification data set. IBM Federated Learning provides infrastructure and coordination for federated learning. Data scientists can design and run federated learning jobs based on existing, centralized machine learning models and can provide high-level instructions on how to run the federation. The framework applies to both Deep Neural Networks as well as ``traditional'' approaches for the most common machine learning libraries. {\proj} enables data scientists to expand their scope from centralized to federated machine learning, minimizing the learning curve at the outset while also providing the flexibility to deploy to different compute environments and design custom fusion algorithms.",2020,30,53,0,False,Computer Science,144854947,Heiko Ludwig,2478882.0,Nathalie Baracaldo,18730445.0,Gegi Thomas,2118764703.0,Yi Zhou,144776491.0,Ali Anwar,26929990.0,Shashank Rajamoni,25110688.0,Yuya Jeremy Ong,2068813236.0,Jayaram Radhakrishnan,2113855685.0,Ashish Verma,144418887.0,M. Sinn,47296533.0,M. Purcell,22261698.0,Ambrish Rawat,145172229.0,T. Minh,2946928.0,N. Holohan,,,144387904.0,Supriyo Chakraborty,1825795976.0,Shalisha Whitherspoon,1380970460.0,Dean Steuer,1756449.0,L. Wynter,152116376.0,Hifaz Hassan,3367552.0,Sean Laguna,8202372.0,Mikhail Yurochkin,145625761.0,Mayank Agarwal,1825797206.0,Ebube Chuba,1825789514.0,Annie Abay
91c77bde6606e0a53f3eee8675f9e5a64167dc90,https://www.semanticscholar.org/paper/91c77bde6606e0a53f3eee8675f9e5a64167dc90,Bayesian Optimization for Machine Learning : A Practical Guidebook,"The engineering of machine learning systems is still a nascent field; relying on a seemingly daunting collection of quickly evolving tools and best practices. It is our hope that this guidebook will serve as a useful resource for machine learning practitioners looking to take advantage of Bayesian optimization techniques. We outline four example machine learning problems that can be solved using open source machine learning libraries, and highlight the benefits of using Bayesian optimization in the context of these common machine learning applications.",2016,22,36,2,False,Computer Science,3378036,Ian Dewancker,145849642.0,M. McCourt,2074161150.0,Scott C. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d45129b6ecda3b6941befa34da49ab1ee4248679,https://www.semanticscholar.org/paper/d45129b6ecda3b6941befa34da49ab1ee4248679,Tree Kernels for Semantic Role Labeling,"The availability of large scale data sets of manually annotated predicate-argument structures has recently favored the use of machine learning approaches to the design of automated semantic role labeling (SRL) systems. The main research in this area relates to the design choices for feature representation and for effective decompositions of the task in different learning models. Regarding the former choice, structural properties of full syntactic parses are largely employed as they represent ways to encode different principles suggested by the linking theory between syntax and semantics. The latter choice relates to several learning schemes over global views of the parses. For example, re-ranking stages operating over alternative predicate-argument sequences of the same sentence have shown to be very effective. In this article, we propose several kernel functions to model parse tree properties in kernel-based machines, for example, perceptrons or support vector machines. In particular, we define different kinds of tree kernels as general approaches to feature engineering in SRL. Moreover, we extensively experiment with such kernels to investigate their contribution to individual stages of an SRL architecture both in isolation and in combination with other traditional manually coded features. The results for boundary recognition, classification, and re-ranking stages provide systematic evidence about the significant impact of tree kernels on the overall accuracy, especially when the amount of training data is small. As a conclusive result, tree kernels allow for a general and easily portable feature engineering method which is applicable to a large family of natural language processing tasks.",2008,46,175,5,True,Computer Science,1719404,Alessandro Moschitti,2726534.0,Daniele Pighin,144654543.0,Roberto Basili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727cd1be7120a3695c6a2f4c10f1f77fb54f7efc,https://www.semanticscholar.org/paper/727cd1be7120a3695c6a2f4c10f1f77fb54f7efc,Learning Sparse SVM for Feature Selection on Very High Dimensional Datasets,"A sparse representation of Support Vector Machines (SVMs) with respect to input features is desirable for many applications. In this paper, by introducing a 0-1 control variable to each input feature, l0-norm Sparse SVM (SSVM) is converted to a mixed integer programming (MIP) problem. Rather than directly solving this MIP, we propose an efficient cutting plane algorithm combining with multiple kernel learning to solve its convex relaxation. A global convergence proof for our method is also presented. Comprehensive experimental results on one synthetic and 10 real world datasets show that our proposed method can obtain better or competitive performance compared with existing SVM-based feature selection methods in term of sparsity and generalization performance. Moreover, our proposed method can effectively handle large-scale and extremely high dimensional problems.",2010,27,179,19,False,Computer Science,2823637,Mingkui Tan,39709916.0,Li Wang,1807998.0,I. Tsang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0664e0a00a3cdeb4fd518d00b84abb5ccc3a1c57,https://www.semanticscholar.org/paper/0664e0a00a3cdeb4fd518d00b84abb5ccc3a1c57,A Survey of Deep Learning Methods for Cyber Security,"This survey paper describes a literature review of deep learning (DL) methods for cyber security applications. A short tutorial-style description of each DL method is provided, including deep autoencoders, restricted Boltzmann machines, recurrent neural networks, generative adversarial networks, and several others. Then we discuss how each of the DL methods is used for security applications. We cover a broad array of attack types including malware, spam, insider threats, network intrusions, false data injection, and malicious domain names used by botnets.",2019,171,264,7,True,Computer Science,2069999925,Daniel S. Berman,2343019.0,A. Buczak,3376925.0,Jeffrey S. Chavis,2382727.0,C. Corbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
