paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/7/authorId,authors/7/name,fieldsOfStudy/3,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name
cb2c9086eb239132a49f695f5b93b5bdb391ad92,https://www.semanticscholar.org/paper/cb2c9086eb239132a49f695f5b93b5bdb391ad92,"Yes, Machine Learning Can Be More Secure! A Case Study on Android Malware Detection","To cope with the increasing variability and sophistication of modern attacks, machine learning has been widely adopted as a statistically-sound tool for malware detection. However, its security against well-crafted attacks has not only been recently questioned, but it has been shown that machine learning exhibits inherent vulnerabilities that can be exploited to evade detection at test time. In other words, machine learning itself can be the weakest link in a security system. In this paper, we rely upon a previously-proposed attack framework to categorize potential attack scenarios against learning-based malware detection tools, by modeling attackers with different skills and capabilities. We then define and implement a set of corresponding evasion attacks to thoroughly assess the security of Drebin, an Android malware detector. The main contribution of this work is the proposal of a simple and scalable secure-learning paradigm that mitigates the impact of evasion attacks, while only slightly worsening the detection rate in the absence of attack. We finally argue that our secure-learning approach can also be readily applied to other malware detection tasks.",2017,50,216,24,True,Computer Science,2272441,Ambra Demontis,40631285.0,Marco Melis,1684175.0,B. Biggio,3248803.0,Davide Maiorca,79405068.0,Dan Arp,144825749.0,K. Rieck,2338858.0,I. Corona,,,1779484.0,G. Giacinto,,1710171.0,F. Roli,,,,,,,,,,,,,,,,
96752dc3a8c3edff8ef69b9c0fdeff9bde2b48f1,https://www.semanticscholar.org/paper/96752dc3a8c3edff8ef69b9c0fdeff9bde2b48f1,Named Entity Recognition: A Maximum Entropy Approach Using Global Information,"This paper presents a maximum entropy-based named entity recognizer (NER). It differs from previous machine learning-based NERs in that it uses information from the whole document to classify each word, with just one classifier. Previous work that involves the gathering of information from the whole document often uses a secondary classifier, which corrects the mistakes of a primary sentence-based classifier. In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC-6 and MUC-7 test data.",2002,13,328,10,True,Computer Science,3024630,Hai Leong Chieu,34789794.0,H. Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ec6b1aeddce8c350a4f8ea3ba7ffcfd73b57ed2,https://www.semanticscholar.org/paper/3ec6b1aeddce8c350a4f8ea3ba7ffcfd73b57ed2,High-Dimensional Statistics,"Recent years have witnessed an explosion in the volume and variety of data collected in all scientific disciplines and industrial settings. Such massive data sets present a number of challenges to researchers in statistics and machine learning. This book provides a self-contained introduction to the area of high-dimensional statistics, aimed at the first-year graduate level. It includes chapters that are focused on core methodology and theory - including tail bounds, concentration inequalities, uniform laws and empirical process, and random matrices - as well as chapters devoted to in-depth exploration of particular model classes - including sparse linear models, matrix models with rank constraints, graphical models, and various types of non-parametric models. With hundreds of worked examples and exercises, this text is intended both for courses and for self-study by graduate students and researchers in statistics, machine learning, and related fields who must understand, apply, and adapt modern statistical methods suited to large-scale data.",2019,410,548,93,False,Computer Science,1721860,M. Wainwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f178781b6e1a05df8840a90c56ef1e0ea3c961d,https://www.semanticscholar.org/paper/2f178781b6e1a05df8840a90c56ef1e0ea3c961d,Model learning,Model learning emerges as an effective method for black-box state machine models of hardware and software components.,2017,91,176,13,False,Computer Science,1678787,F. Vaandrager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cec80e8752952188dba7ec407366e0962e3d4a6,https://www.semanticscholar.org/paper/8cec80e8752952188dba7ec407366e0962e3d4a6,Co-EM support vector learning,"Multi-view algorithms, such as co-training and co-EM, utilize unlabeled data when the available attributes can be split into independent and compatible subsets. Co-EM outperforms co-training for many problems, but it requires the underlying learner to estimate class probabilities, and to learn from probabilistically labeled data. Therefore, co-EM has so far only been studied with naive Bayesian learners. We cast linear classifiers into a probabilistic framework and develop a co-EM version of the Support Vector Machine. We conduct experiments on text classification problems and compare the family of semi-supervised support vector algorithms under different conditions, including violations of the assumptions underlying multi-view learning. For some problems, such as course web page classification, we observe the most accurate results reported so far.",2004,30,201,6,False,Computer Science,1765114,Ulf Brefeld,1751348.0,T. Scheffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b89458a474fa27c2f399d93b08ba24855b75e4df,https://www.semanticscholar.org/paper/b89458a474fa27c2f399d93b08ba24855b75e4df,Domain Adaptation Extreme Learning Machines for Drift Compensation in E-Nose Systems,"This paper addresses an important issue known as sensor drift, which exhibits a nonlinear dynamic property in electronic nose (E-nose), from the viewpoint of machine learning. Traditional methods for drift compensation are laborious and costly owing to the frequent acquisition and labeling process for gas samples' recalibration. Extreme learning machines (ELMs) have been confirmed to be efficient and effective learning techniques for pattern recognition and regression. However, ELMs primarily focus on the supervised, semisupervised, and unsupervised learning problems in single domain (i.e., source domain). To our best knowledge, ELM with cross-domain learning capability has never been studied. This paper proposes a unified framework called domain adaptation extreme learning machine (DAELM), which learns a robust classifier by leveraging a limited number of labeled data from target domain for drift compensation as well as gas recognition in E-nose systems, without losing the computational efficiency and learning ability of traditional ELM. In the unified framework, two algorithms called source DAELM (DAELM-S) and target DAELM (DAELM-T) are proposed in this paper. In order to perceive the differences among ELM, DAELM-S, and DAELM-T, two remarks are provided. Experiments on the popular sensor drift data with multiple batches collected using E-nose system clearly demonstrate that the proposed DAELM significantly outperforms existing drift-compensation methods without cumbersome measures, and also bring new perspectives for ELM.",2015,37,237,25,True,Engineering,36685537,Lei Zhang,66396175.0,D. Zhang,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
eec5eec17b214799ba1ca27c5917b28e92cd444c,https://www.semanticscholar.org/paper/eec5eec17b214799ba1ca27c5917b28e92cd444c,A statistical learning learning model of text classification for support vector machines,"This paper develops a theoretical learning model of text classification for Support Vector Machines (SVMs). It connects the statistical properties of text-classification tasks with the generalization performance of a SVM in a quantitative way. Unlike conventional approaches to learning text classifiers, which rely primarily on empirical evidence, this model explains why and when SVMs perform well for text classification. In particular, it addresses the following questions: Why can support vector machines handle the large feature spaces in text classification effectively? How is this related to the statistical properties of text? What are sufficient conditions for applying SVMs to text-classification problems successfully?",2001,22,229,14,False,Computer Science,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabd6bbdd2be9996dd7473185c9eaf104980fe21,https://www.semanticscholar.org/paper/cabd6bbdd2be9996dd7473185c9eaf104980fe21,An Efficient Approach for Assessing Hyperparameter Importance,"The performance of many machine learning methods depends critically on hyperparameter settings. Sophisticated Bayesian optimization methods have recently achieved considerable successes in optimizing these hyperparameters, in several cases surpassing the performance of human experts. However, blind reliance on such methods can leave end users without insight into the relative importance of different hyperparameters and their interactions. This paper describes efficient methods that can be used to gain such insight, leveraging random forest models fit on the data already gathered by Bayesian optimization. We first introduce a novel, linear-time algorithm for computing marginals of random forest predictions and then show how to leverage these predictions within a functional ANOVA framework, to quantify the importance of both single hyperparameters and of interactions between hyperparameters. We conducted experiments with prominent machine learning frameworks and state-of-the-art solvers for combinatorial problems. We show that our methods provide insight into the relationship between hyperparameter settings and performance, and demonstrate that--even in very highdimensional cases--most performance variation is attributable to just a few hyperparameters.",2014,55,314,23,False,Computer Science,144661829,F. Hutter,2470869.0,H. Hoos,1388404060.0,Kevin Leyton-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d474299d7a51b89a1d7394d426cf881a89b8013d,https://www.semanticscholar.org/paper/d474299d7a51b89a1d7394d426cf881a89b8013d,Efficient distribution-free learning of probabilistic concepts,"A model of machine learning in which the concept to be learned may exhibit uncertain or probabilistic behavior is investigated. Such probabilistic concepts (or p-concepts) may arise in situations such as weather prediction, where the measured variables and their accuracy are insufficient to determine the outcome with certainty. It is required that learning algorithms be both efficient and general in the sense that they perform well for a wide class of p-concepts and for any distribution over the domain. Many efficient algorithms for learning natural classes of p-concepts are given, and an underlying theory of learning p-concepts is developed in detail.<<ETX>>",1990,28,433,41,False,Computer Science,2056642528,M. Kearns,1716301.0,R. Schapire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,https://www.semanticscholar.org/paper/c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,Generalizing from a Few Examples: A Survey on Few-Shot Learning,"Machine learning has been highly successful in data-intensive applications but is often hampered when the data set is small. Recently, Few-Shot Learning (FSL) is proposed to tackle this problem. Using prior knowledge, FSL can rapidly generalize to new tasks containing only a few samples with supervised information. In this paper, we conduct a thorough survey to fully understand FSL. Starting from a formal definition of FSL, we distinguish FSL from several relevant machine learning problems. We then point out that the core issue in FSL is that the empirical risk minimized is unreliable. Based on how prior knowledge can be used to handle this core issue, we categorize FSL methods from three perspectives: (i) data, which uses prior knowledge to augment the supervised experience; (ii) model, which uses prior knowledge to reduce the size of the hypothesis space; and (iii) algorithm, which uses prior knowledge to alter the search for the best hypothesis in the given hypothesis space. With this taxonomy, we review and discuss the pros and cons of each category. Promising directions, in the aspects of the FSL problem setups, techniques, applications and theories, are also proposed to provide insights for future research.",2019,193,838,60,False,Computer Science,2115793087,Yaqing Wang,3259992.0,Quanming Yao,145193332.0,J. Kwok,1726587.0,L. Ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3046db7e02e302fe9661074e238be790f52c3b0,https://www.semanticscholar.org/paper/a3046db7e02e302fe9661074e238be790f52c3b0,"Feature Extraction, Construction and Selection: A Data Mining Perspective","From the Publisher: The book can be used by researchers and graduate students in machine learning, data mining, and knowledge discovery, who wish to understand techniques of feature extraction, construction and selection for data pre-processing and to solve large size, real-world problems. The book can also serve as a reference book for those who are conducting research about feature extraction, construction and selection, and are ready to meet the exciting challenges ahead of us.",1998,0,1025,26,True,Computer Science,2146397025,Huan Liu,1748072.0,H. Motoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d050a486dfaf0d0de7af14a5af5ff5a29a151b67,https://www.semanticscholar.org/paper/d050a486dfaf0d0de7af14a5af5ff5a29a151b67,Alleviating naive Bayes attribute independence assumption by attribute weighting,"Despite the simplicity of the Naive Bayes classifier, it has continued to perform well against more sophisticated newcomers and has remained, therefore, of great interest to the machine learning community. Of numerous approaches to refining the naive Bayes classifier, attribute weighting has received less attention than it warrants. Most approaches, perhaps influenced by attribute weighting in other machine learning algorithms, use weighting to place more emphasis on highly predictive attributes than those that are less predictive. In this paper, we argue that for naive Bayes attribute weighting should instead be used to alleviate the conditional independence assumption. Based on this premise, we propose a weighted naive Bayes algorithm, called WANBIA, that selects weights to minimize either the negative conditional log likelihood or the mean squared error objective functions. We perform extensive evaluations and find that WANBIA is a competitive alternative to state of the art classifiers like Random Forest, Logistic Regression and A1DE.",2013,49,157,13,False,Mathematics,33899189,Nayyar Zaidi,1838956.0,J. Cerquides,2170598.0,Mark James Carman,1726660.0,Geoffrey I. Webb,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
a9c8124b18c0e843878f2df4d49da6f250dc06e7,https://www.semanticscholar.org/paper/a9c8124b18c0e843878f2df4d49da6f250dc06e7,Decomposition of Uncertainty in Bayesian Deep Learning for Efficient and Risk-sensitive Learning,"© 2018 35th International Conference on Machine Learning, ICML 2018. All rights reserved. Bayesian neural networks with latent variables are scalable and flexible probabilistic models: They account for uncertainty in the estimation of the network weights and, by making use of latent variables, can capture complex noise patterns in the : data. Using these models we show how to per- ∗ form and utilize a decomposition of uncertainty in • aleatoric and epistemic components for decision making purposes. This allows us to successfully identify informative points for active learning of functions with heteroscedastic and bimodal noise. ' t Using the decomposition we further define a novel risk-sensitive criterion for reinforcement learning to identify policies that balance expected cost, model-bias and noise aversion.",2017,42,200,16,False,Computer Science,3407086,Stefan Depeweg,1388574431.0,José Miguel Hernández-Lobato,1388372395.0,Finale Doshi-Velez,1699265.0,S. Udluft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78989616eeeac55b202e3e4205225e7135054185,https://www.semanticscholar.org/paper/78989616eeeac55b202e3e4205225e7135054185,An Introduction to Deep Learning for the Physical Layer,"We present and discuss several novel applications of deep learning for the physical layer. By interpreting a communications system as an autoencoder, we develop a fundamental new way to think about communications system design as an end-to-end reconstruction task that seeks to jointly optimize transmitter and receiver components in a single process. We show how this idea can be extended to networks of multiple transmitters and receivers and present the concept of radio transformer networks as a means to incorporate expert domain knowledge in the machine learning model. Lastly, we demonstrate the application of convolutional neural networks on raw IQ samples for modulation classification which achieves competitive accuracy with respect to traditional schemes relying on expert features. This paper is concluded with a discussion of open challenges and areas for future investigation.",2017,75,1446,140,True,Computer Science,1388350203,Tim O'Shea,1749686.0,J. Hoydis,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
1b570ed4b58908444465823880cb88fbb812b4fc,https://www.semanticscholar.org/paper/1b570ed4b58908444465823880cb88fbb812b4fc,Evading Machine Learning Malware Detection,"Machine learning is a popular approach to signatureless malware detection because it can generalize to never-beforeseen malware families and polymorphic strains. This has resulted in its practical use for either primary detection engines or supplementary heuristic detections by anti-malware vendors. Recent work in adversarial machine learning has shown that models are susceptible to gradient-based and other attacks. In this whitepaper, we summarize the various attacks that have been proposed for machine learning models in information security, each which require the adversary to have some degree of knowledge about the model under attack. Importantly, even when applied to attacking machine learning malware classifier based on static features for Windows portable executable (PE) files, these attacks, previous attack methodologies may break the format or functionality of the malware. We investigate a more general framework for attacking static PE anti-malware engines based on reinforcement learning, which models more realistic attacker conditions, and subsequently has provides much more modest evasion rates. A reinforcement learning (RL) agent is equipped with a set of functionality-preserving operations that it may perform on the PE file. It learns through a series of games played against the anti-malware engine which sequence of operations is most likely to result in evasion for a given malware sample. Given the general framework, it is not surprising that the evasion rates are modest. However, the resulting RL agent can succinctly summarize blind spots of the anti-malware model. Additionally, evasive variants generated by the agent may be used to harden machine learning anti-malware engine via adversarial training.",2017,25,111,10,False,,2639880,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea87373f3e21ffd6d277474f5d707f5f4f422a,https://www.semanticscholar.org/paper/5fea87373f3e21ffd6d277474f5d707f5f4f422a,Machine learning approach for text and document mining,"Text Categorization (TC), also known as Text Classification, is the task of automatically classifying a set of text documents into different categories from a predefined set. If a document belongs to exactly one of the categories, it is a single-label classification task; otherwise, it is a multi-label classification task. TC uses several tools from Information Retrieval (IR) and Machine Learning (ML) and has received much attention in the last years from both researchers in the academia and industry developers. In this paper, we first categorize the documents using KNN based machine learning approach and then return the most relevant documents.",2014,24,227,5,True,Computer Science,2859448,Vishwanath Bijalwan,2132235638.0,P. Kumari,34970250.0,Jordán Pascual Espada,2408385.0,V. B. Semwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58532d01140efd38c4d911e984e0845539d2db39,https://www.semanticscholar.org/paper/58532d01140efd38c4d911e984e0845539d2db39,SFO: A Toolbox for Submodular Function Optimization,"In recent years, a fundamental problem structure has emerged as very useful in a variety of machine learning applications: Submodularity is an intuitive diminishing returns property, stating that adding an element to a smaller set helps more than adding it to a larger set. Similarly to convexity, submodularity allows one to efficiently find provably (near-) optimal solutions for large problems. We present SFO, a toolbox for use in MATLAB or Octave that implements algorithms for minimization and maximization of submodular functions. A tutorial script illustrates the application of submodularity to machine learning and AI problems such as feature selection, clustering, inference and optimized information gathering.",2010,16,103,4,False,Mathematics,145343838,Andreas Krause,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
d4849d29b27a8e5230edafe4cd4cdda395fb24d4,https://www.semanticscholar.org/paper/d4849d29b27a8e5230edafe4cd4cdda395fb24d4,Meta optimization: improving compiler heuristics with machine learning,"Compiler writers have crafted many heuristics over the years to approximately solve NP-hard problems efficiently. Finding a heuristic that performs well on a broad range of applications is a tedious and difficult process. This paper introduces Meta Optimization, a methodology for automatically fine-tuning compiler heuristics. Meta Optimization uses machine-learning techniques to automatically search the space of compiler heuristics. Our techniques reduce compiler design complexity by relieving compiler writers of the tedium of heuristic tuning. Our machine-learning system uses an evolutionary algorithm to automatically find effective compiler heuristics. We present promising experimental results. In one mode of operation Meta Optimization creates application-specific heuristics which often result in impressive speedups. For hyperblock formation, one optimization we present in this paper, we obtain an average speedup of 23% (up to 73%) for the applications in our suite. Furthermore, by evolving a compiler's heuristic over several benchmarks, we can create effective, general-purpose heuristics. The best general-purpose heuristic our system found for hyperblock formation improved performance by an average of 25% on our training set, and 9% on a completely unrelated test set. We demonstrate the efficacy of our techniques on three different optimizations in this paper: hyperblock formation, register allocation, and data prefetching.",2003,25,306,20,False,Computer Science,1652011517,M. Stephenson,1709150.0,Saman P. Amarasinghe,150220413.0,M. Martin,1401846156.0,U. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819167ace2f0caae7745d2f25a803979be5fbfae,https://www.semanticscholar.org/paper/819167ace2f0caae7745d2f25a803979be5fbfae,The Limitations of Deep Learning in Adversarial Settings,"Deep learning takes advantage of large datasets and computationally efficient training algorithms to outperform other approaches at various machine learning tasks. However, imperfections in the training phase of deep neural networks make them vulnerable to adversarial samples: inputs crafted by adversaries with the intent of causing deep neural networks to misclassify. In this work, we formalize the space of adversaries against deep neural networks (DNNs) and introduce a novel class of algorithms to craft adversarial samples based on a precise understanding of the mapping between inputs and outputs of DNNs. In an application to computer vision, we show that our algorithms can reliably produce samples correctly classified by human subjects but misclassified in specific targets by a DNN with a 97% adversarial success rate while only modifying on average 4.02% of the input features per sample. We then evaluate the vulnerability of different sample classes to adversarial perturbations by defining a hardness measure. Finally, we describe preliminary work outlining defenses against adversarial samples by defining a predictive measure of distance between a benign input and a target classification.",2015,40,2879,398,True,Computer Science,1967156,Nicolas Papernot,144061974.0,P. Mcdaniel,1680133.0,S. Jha,2623167.0,Matt Fredrikson,144643812.0,Z. B. Celik,144231976.0,A. Swami,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
18dd17656c42322e943deaedc4eee6400debe7c2,https://www.semanticscholar.org/paper/18dd17656c42322e943deaedc4eee6400debe7c2,FedML: A Research Library and Benchmark for Federated Machine Learning,"Federated learning is a rapidly growing research field in the machine learning domain. Although considerable research efforts have been made, existing libraries cannot adequately support diverse algorithmic development (e.g., diverse topology and flexible message exchange), and inconsistent dataset and model usage in experiments make fair comparisons difficult. In this work, we introduce FedML, an open research library and benchmark that facilitates the development of new federated learning algorithms and fair performance comparisons. FedML supports three computing paradigms (distributed training, mobile on-device training, and standalone simulation) for users to conduct experiments in different system environments. FedML also promotes diverse algorithmic research with flexible and generic API design and reference baseline implementations. A curated and comprehensive benchmark dataset for the non-I.I.D setting aims at making a fair comparison. We believe FedML can provide an efficient and reproducible means of developing and evaluating algorithms for the federated learning research community. We maintain the source code, documents, and user community at this https URL.",2020,161,207,33,False,Computer Science,31927890,Chaoyang He,2239461.0,Songze Li,144491689.0,Jinhyun So,2116031156.0,Mi Zhang,2109798334.0,Hongyi Wang,2118775509.0,Xiaoyang Wang,2927870.0,Praneeth Vepakomma,Mathematics,,2034349211.0,Abhishek Singh,,49660254.0,Han Qiu,2144035454.0,Li Shen,144259957.0,P. Zhao,1505828520.0,Yan Kang,1614034792.0,Yang Liu,145711633.0,R. Raskar,153096457.0,Qiang Yang,145599558.0,M. Annavaram,121011351.0,S. Avestimehr
154887a2a15e6f6ea2a26c2bfdf1d755a434f472,https://www.semanticscholar.org/paper/154887a2a15e6f6ea2a26c2bfdf1d755a434f472,Prototype vector machine for large scale semi-supervised learning,"Practical data mining rarely falls exactly into the supervised learning scenario. Rather, the growing amount of unlabeled data poses a big challenge to large-scale semi-supervised learning (SSL). We note that the computational intensiveness of graph-based SSL arises largely from the manifold or graph regularization, which in turn lead to large models that are difficult to handle. To alleviate this, we proposed the prototype vector machine (PVM), a highly scalable, graph-based algorithm for large-scale SSL. Our key innovation is the use of ""prototypes vectors"" for efficient approximation on both the graph-based regularizer and model representation. The choice of prototypes are grounded upon two important criteria: they not only perform effective low-rank approximation of the kernel matrix, but also span a model suffering the minimum information loss compared with the complete model. We demonstrate encouraging performance and appealing scaling properties of the PVM on a number of machine learning benchmark data sets.",2009,24,95,5,True,Computer Science,2152986588,Kai Zhang,145193332.0,J. Kwok,35170576.0,B. Parvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ced109e0c16014cf4cdd677aeb1b95acf1c35d6,https://www.semanticscholar.org/paper/3ced109e0c16014cf4cdd677aeb1b95acf1c35d6,How to represent crystal structures for machine learning: Towards fast prediction of electronic properties,"High-throughput density functional calculations of solids are highly time-consuming. As an alternative, we propose a machine learning approach for the fast prediction of solid-state properties. To achieve this, local spin-density approximation calculations are used as a training set. We focus on predicting the value of the density of electronic states at the Fermi energy. We find that conventional representations of the input data, such as the Coulomb matrix, are not suitable for the training of learning machines in the case of periodic solids. We propose a novel crystal structure representation for which learning and competitive prediction accuracies become possible within an unrestricted class of spd systems of arbitrary unit-cell size.",2013,42,291,4,True,Computer Science,51257580,K. T. Schutt,50359998.0,H. Glawe,3468686.0,F. Brockherde,50750682.0,A. Sanna,116099820.0,K. Muller,145191157.0,E. Gross,,,Physics,,,,,,,,,,,,,,,,,,,,,,
724a2430522c7c398c01f90330f41e187c6a7243,https://www.semanticscholar.org/paper/724a2430522c7c398c01f90330f41e187c6a7243,Gaussian Processes for Ordinal Regression,"We present a probabilistic kernel approach to ordinal regression based on Gaussian processes. A threshold model that generalizes the probit function is used as the likelihood function for ordinal variables. Two inference techniques, based on the Laplace approximation and the expectation propagation algorithm respectively, are derived for hyperparameter learning and model selection. We compare these two Gaussian process approaches with a previous ordinal regression method based on support vector machines on some benchmark and real-world data sets, including applications of ordinal regression to collaborative filtering and gene expression analysis. Experimental results on these data sets verify the usefulness of our approach.",2005,55,448,59,False,Mathematics,2057046890,Wei Chu,1744700.0,Zoubin Ghahramani,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
8cdaef7f852bf5c4b87a5f9f740d15f221be0a5a,https://www.semanticscholar.org/paper/8cdaef7f852bf5c4b87a5f9f740d15f221be0a5a,Machine Learning and Portfolio Optimization,"The portfolio optimization model has limited impact in practice because of estimation issues when applied to real data. To address this, we adapt two machine learning methods, regularization and cross-validation, for portfolio optimization. First, we introduce performance-based regularization PBR, where the idea is to constrain the sample variances of the estimated portfolio risk and return, which steers the solution toward one associated with less estimation error in the performance. We consider PBR for both mean-variance and mean-conditional value-at-risk CVaR problems. For the mean-variance problem, PBR introduces a quartic polynomial constraint, for which we make two convex approximations: one based on rank-1 approximation and another based on a convex quadratic approximation. The rank-1 approximation PBR adds a bias to the optimal allocation, and the convex quadratic approximation PBR shrinks the sample covariance matrix. For the mean-CVaR problem, the PBR model is a combinatorial optimization problem, but we prove its convex relaxation, a quadratically constrained quadratic program, is essentially tight. We show that the PBR models can be cast as robust optimization problems with novel uncertainty sets and establish asymptotic optimality of both sample average approximation SAA and PBR solutions and the corresponding efficient frontiers. To calibrate the right-hand sides of the PBR constraints, we develop new, performance-based k-fold cross-validation algorithms. Using these algorithms, we carry out an extensive empirical investigation of PBR against SAA, as well as L1 and L2 regularizations and the equally weighted portfolio. We find that PBR dominates all other benchmarks for two out of three Fama-French data sets. This paper was accepted by Yinyu Ye, optimization.",2018,72,125,9,True,Mathematics,103243641,Gah-Yi Ban,22702756.0,N. E. Karoui,40447874.0,Andrew E. B. Lim,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
bd9ecc05a12563445a2ef4fe758a39d7f2bcda0d,https://www.semanticscholar.org/paper/bd9ecc05a12563445a2ef4fe758a39d7f2bcda0d,DeltaGrad: Rapid retraining of machine learning models,"Machine learning models are not static and may need to be retrained on slightly changed datasets, for instance, with the addition or deletion of a set of data points. This has many applications, including privacy, robustness, bias reduction, and uncertainty quantifcation. However, it is expensive to retrain models from scratch. To address this problem, we propose the DeltaGrad algorithm for rapid retraining machine learning models based on information cached during the training phase. We provide both theoretical and empirical support for the effectiveness of DeltaGrad, and show that it compares favorably to the state of the art.",2020,68,57,7,False,Computer Science,3037003,Yinjun Wu,2694895.0,Edgar Dobriban,49702692.0,S. Davidson,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
48fc5cf4b5e3517d246e39f3d9e53181bdcb6687,https://www.semanticscholar.org/paper/48fc5cf4b5e3517d246e39f3d9e53181bdcb6687,Validating Machine Learning Algorithms for Twitter Data Against Established Measures of Suicidality,"Background One of the leading causes of death in the United States (US) is suicide and new methods of assessment are needed to track its risk in real time. Objective Our objective is to validate the use of machine learning algorithms for Twitter data against empirically validated measures of suicidality in the US population. Methods Using a machine learning algorithm, the Twitter feeds of 135 Mechanical Turk (MTurk) participants were compared with validated, self-report measures of suicide risk. Results Our findings show that people who are at high suicidal risk can be easily differentiated from those who are not by machine learning algorithms, which accurately identify the clinically significant suicidal rate in 92% of cases (sensitivity: 53%, specificity: 97%, positive predictive value: 75%, negative predictive value: 93%). Conclusions Machine learning algorithms are efficient in differentiating people who are at a suicidal risk from those who are not. Evidence for suicidality can be measured in nonclinical populations using social media data.",2016,63,136,3,False,Medicine,35415670,Scott R. Braithwaite,1398517004.0,C. Giraud-Carrier,3864835.0,J. West,40048363.0,M. Barnes,3209733.0,C. Hanson,,,,,Psychology,,,,,,,,,,,,,,,,,,,,,,
4e4303ac23684034f0ba7f2aefa75d18fc660e41,https://www.semanticscholar.org/paper/4e4303ac23684034f0ba7f2aefa75d18fc660e41,IoT Security Techniques Based on Machine Learning: How Do IoT Devices Use AI to Enhance Security?,"The Internet of things (IoT), which integrates a variety of devices into networks to provide advanced and intelligent services, has to protect user privacy and address attacks such as spoofing attacks, denial of service (DoS) attacks, jamming, and eavesdropping. We investigate the attack model for IoT systems and review the IoT security solutions based on machine-learning (ML) techniques including supervised learning, unsupervised learning, and reinforcement learning (RL). ML-based IoT authentication, access control, secure offloading, and malware detection schemes to protect data privacy are the focus of this article. We also discuss the challenges that need to be addressed to implement these ML-based security schemes in practical IoT systems.",2018,30,283,14,False,Computer Science,33821409,Liang Xiao,14423947.0,Xiaoyue Wan,47062683.0,Xiaozhen Lu,38200671.0,Yanyong Zhang,48198096.0,Di Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,
