paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,fieldsOfStudy/2,fieldsOfStudy/3
9b3443f877975bdcc4c12c3f9b23f135d914b852,https://www.semanticscholar.org/paper/9b3443f877975bdcc4c12c3f9b23f135d914b852,Boosting: Foundations and Algorithms,"boosting foundations and algorithms, boosting foundations and algorithms amazon com, boosting foundations and algorithms read online, boosting foundations and algorithms in searchworks catalog, boosting foundations and algorithms adaptive computation, download e book for kindle boosting foundations and, contents, bhlmann hothorn boosting algorithms regularization, boosting foundations and algorithms by robert e schapire, boosting lagout, an introduction to boosting and leveraging face rec, explaining adaboost robert schapire, pdf boosting foundations and algorithms adaptive, boosting foundations and algorithms pdf machine learning, boosting foundations and algorithms 1 ebooks, boosting machine learning wikipedia, boosting foundations and algorithms free computer, boosting foundations and algorithms ieee, theoretical foundations and algorithms for outlier ensembles, ensemble methods foundations and algorithms, boosting foundations and algorithms kybernetes vol 42, the evolution of boosting algorithms arxiv, boosting foundations and algorithms paraglide com, foundations of machine learning boosting, boosting algorithms regularization prediction and model, boosting foundations and algorithms amazon co uk, chapter 3 boosting algorithms a review of methods theory, optimal and adaptive algorithms for online boosting, boosting foundations and algorithms adaptive computation, boosting the mit press, boosting foundations and algorithms ebook 2012, boosting foundations and algorithms amazon co uk, book review of boosting foundations and algorithms, boosting foundations and algorithms kybernetes vol 42, boosting foundations and algorithms indiebound org, download boosting foundations and algorithms adaptive, boosting foundations and algorithms adaptive computation, boosting foundations and algorithms adaptive computation, free download here pdfsdocuments2 com, boosting foundations and algorithms book 2012, boosting foundations and algorithms principal researcher, buy boosting foundations and algorithms adaptive, boosting foundations and algorithms adaptive computation, boosting foundations and algorithms request pdf, boosting foundations and algorithms beck shop de, new book boosting foundations and algorithms by robert, boosting the mit press, a short introduction to boosting computer science andboosting boosting general method of converting rough rules of thumb into highly accurate prediction rule technically assume given weak learning algorithm that can consistently nd classiers rules of thumb at least slightly better than random say accuracy 55, boosting foundations and algorithms adaptive computation and machine learning series robert e schapire yoav freund on amazon com free shipping on qualifying offers an accessible introduction and essential reference for an approach to machine learning that creates highly accurate prediction rules by combining many weak and inaccurate ones lt b gt lt p gt lt p gt lt i gt boosting lt i gt is an approach to, boosting foundations and algorithms by robert e schapire yoav freund publisher the mit press 2014 isbn 13 9780262310413 number of pages 544 description boosting is an approach to machine learning based on the idea of creating a highly accurate predictor by combining many weak and inaccurate rules of thumb, a remarkably rich theory has evolved around boosting with connections to a range of topics including statistics game theory convex optimization and information geometry boosting",2013,0,481,42,False,Computer Science,,1703768,A. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aa0c66236bc00ad27a7ad6928bd04f7494401eb,https://www.semanticscholar.org/paper/8aa0c66236bc00ad27a7ad6928bd04f7494401eb,"Ensemble Classification and Regression-Recent Developments, Applications and Future Directions [Review Article]","Ensemble methods use multiple models to get better performance. Ensemble methods have been used in multiple research fields such as computational intelligence, statistics and machine learning. This paper reviews traditional as well as state-of-the-art ensemble methods and thus can serve as an extensive summary for practitioners and beginners. The ensemble methods are categorized into conventional ensemble methods such as bagging, boosting and random forest, decomposition methods, negative correlation learning methods, multi-objective optimization based ensemble methods, fuzzy ensemble methods, multiple kernel learning ensemble methods and deep learning based ensemble methods. Variations, improvements and typical applications are discussed. Finally this paper gives some recommendations for future research directions.",2016,212,381,18,False,Computer Science,,2817070,Ye Ren,2108005362.0,Le Zhang,1688355.0,P. Suganthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2f08b44b3f08bec2e19a0721874c788872c8c73,https://www.semanticscholar.org/paper/c2f08b44b3f08bec2e19a0721874c788872c8c73,Detecting Falls with Wearable Sensors Using Machine Learning Techniques,"Falls are a serious public health problem and possibly life threatening for people in fall risk groups. We develop an automated fall detection system with wearable motion sensor units fitted to the subjects' body at six different positions. Each unit comprises three tri-axial devices (accelerometer, gyroscope, and magnetometer/compass). Fourteen volunteers perform a standardized set of movements including 20 voluntary falls and 16 activities of daily living (ADLs), resulting in a large dataset with 2520 trials. To reduce the computational complexity of training and testing the classifiers, we focus on the raw data for each sensor in a 4 s time window around the point of peak total acceleration of the waist sensor, and then perform feature extraction and reduction. Most earlier studies on fall detection employ rule-based approaches that rely on simple thresholding of the sensor outputs. We successfully distinguish falls from ADLs using six machine learning techniques (classifiers): the k-nearest neighbor (k-NN) classifier, least squares method (LSM), support vector machines (SVM), Bayesian decision making (BDM), dynamic time warping (DTW), and artificial neural networks (ANNs). We compare the performance and the computational complexity of the classifiers and achieve the best results with the k-NN classifier and LSM, with sensitivity, specificity, and accuracy all above 99%. These classifiers also have acceptable computational requirements for training and testing. Our approach would be applicable in real-world scenarios where data records of indeterminate length, containing multiple activities in sequence, are recorded.",2014,48,263,21,False,Computer Science,Engineering,13530079,A. Özdemir,1804966.0,B. Barshan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,
e0fb0ed46830c224f5f0f5e92d5fba2a7062b1b4,https://www.semanticscholar.org/paper/e0fb0ed46830c224f5f0f5e92d5fba2a7062b1b4,A machine learning framework for network anomaly detection using SVM and GA,"In today's world of computer security, Internet attacks such as Dos/DDos, worms, and spyware continue to evolve as detection techniques improve. It is not easy, however, to distinguish such new attacks using only knowledge of pre-existing attacks. In this paper the authors focused on machine learning techniques for detecting attacks from Internet anomalies. The machine learning framework consists of two major components: genetic algorithm (GA) for feature selection and support vector machine (SVM) for packet classification. By experiment it is also demonstrated that the proposed framework outperforms currently employed real-world NIDS.",2005,26,159,8,False,Computer Science,,1745305,T. Shon,2107910879.0,Yongdae Kim,2194636.0,Cheolwon Lee,1805429.0,Jongsub Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a049555721f17ed79a97fd492c8fc9a3f8f8aa17,https://www.semanticscholar.org/paper/a049555721f17ed79a97fd492c8fc9a3f8f8aa17,Self-Paced Learning for Latent Variable Models,"Latent variable models are a powerful tool for addressing several tasks in machine learning. However, the algorithms for learning the parameters of latent variable models are prone to getting stuck in a bad local optimum. To alleviate this problem, we build on the intuition that, rather than considering all samples simultaneously, the algorithm should be presented with the training data in a meaningful order that facilitates learning. The order of the samples is determined by how easy they are. The main challenge is that often we are not provided with a readily computable measure of the easiness of samples. We address this issue by proposing a novel, iterative self-paced learning algorithm where each iteration simultaneously selects easy samples and learns a new parameter vector. The number of samples selected is governed by a weight that is annealed until the entire training data has been considered. We empirically demonstrate that the self-paced learning algorithm outperforms the state of the art method for learning a latent structural SVM on four applications: object localization, noun phrase coreference, motif finding and handwritten digit recognition.",2010,25,1049,195,False,Computer Science,,3717791,M. P. Kumar,1409971380.0,Ben Packer,1736370.0,D. Koller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbc7cca4aba5c04a0540a291a45817fd29e6e41b,https://www.semanticscholar.org/paper/fbc7cca4aba5c04a0540a291a45817fd29e6e41b,Analysis of Machine Learning Techniques for Heart Failure Readmissions,"Background—The current ability to predict readmissions in patients with heart failure is modest at best. It is unclear whether machine learning techniques that address higher dimensional, nonlinear relationships among variables would enhance prediction. We sought to compare the effectiveness of several machine learning algorithms for predicting readmissions. Methods and Results—Using data from the Telemonitoring to Improve Heart Failure Outcomes trial, we compared the effectiveness of random forests, boosting, random forests combined hierarchically with support vector machines or logistic regression (LR), and Poisson regression against traditional LR to predict 30- and 180-day all-cause readmissions and readmissions because of heart failure. We randomly selected 50% of patients for a derivation set, and a validation set comprised the remaining patients, validated using 100 bootstrapped iterations. We compared C statistics for discrimination and distributions of observed outcomes in risk deciles for predictive range. In 30-day all-cause readmission prediction, the best performing machine learning model, random forests, provided a 17.8% improvement over LR (mean C statistics, 0.628 and 0.533, respectively). For readmissions because of heart failure, boosting improved the C statistic by 24.9% over LR (mean C statistic 0.678 and 0.543, respectively). For 30-day all-cause readmission, the observed readmission rates in the lowest and highest deciles of predicted risk with random forests (7.8% and 26.2%, respectively) showed a much wider separation than LR (14.2% and 16.4%, respectively). Conclusions—Machine learning methods improved the prediction of readmission after hospitalization for heart failure compared with LR and provided the greatest predictive range in observed readmission rates.",2016,45,211,4,True,Medicine,,2476394,B. Mortazavi,2832666.0,Nicholas Downing,1883747.0,E. Bucholz,3825408.0,K. Dharmarajan,4703954.0,A. Manhapra,47319370.0,Shu-Xia Li,145537739.0,S. Negahban,2467795.0,H. Krumholz,,,,,,,,,,,,,,,,,,,,,,,,,,
b1c883c8a6848d49eb1d154ef214faa859b0ddc3,https://www.semanticscholar.org/paper/b1c883c8a6848d49eb1d154ef214faa859b0ddc3,Machine Learning SNP Based Prediction for Precision Medicine,"In the past decade, precision genomics based medicine has emerged to provide tailored and effective healthcare for patients depending upon their genetic features. Genome Wide Association Studies have also identified population based risk genetic variants for common and complex diseases. In order to meet the full promise of precision medicine, research is attempting to leverage our increasing genomic understanding and further develop personalized medical healthcare through ever more accurate disease risk prediction models. Polygenic risk scoring and machine learning are two primary approaches for disease risk prediction. Despite recent improvements, the results of polygenic risk scoring remain limited due to the approaches that are currently used. By contrast, machine learning algorithms have increased predictive abilities for complex disease risk. This increase in predictive abilities results from the ability of machine learning algorithms to handle multi-dimensional data. Here, we provide an overview of polygenic risk scoring and machine learning in complex disease risk prediction. We highlight recent machine learning application developments and describe how machine learning approaches can lead to improved complex disease prediction, which will help to incorporate genetic features into future personalized healthcare. Finally, we discuss how the future application of machine learning prediction models might help manage complex disease by providing tissue-specific targets for customized, preventive interventions.",2019,123,94,6,True,Computer Science,Medicine,144303027,D. Ho,2376520.0,W. Schierding,39978942.0,M. Wake,5778567.0,R. Saffery,1395754308.0,J. O’Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf1c51548ffc9b9e538befcd71529365af23d15,https://www.semanticscholar.org/paper/fbf1c51548ffc9b9e538befcd71529365af23d15,Machine Recognition of Human Activities: A Survey,"The past decade has witnessed a rapid proliferation of video cameras in all walks of life and has resulted in a tremendous explosion of video content. Several applications such as content-based video annotation and retrieval, highlight extraction and video summarization require recognition of the activities occurring in the video. The analysis of human activities in videos is an area with increasingly important consequences from security and surveillance to entertainment and personal archiving. Several challenges at various levels of processing-robustness against errors in low-level processing, view and rate-invariant representations at midlevel processing and semantic representation of human activities at higher level processing-make this problem hard to solve. In this review paper, we present a comprehensive survey of efforts in the past couple of decades to address the problems of representation, recognition, and learning of human activities from video and related applications. We discuss the problem at two major levels of complexity: 1) ""actions"" and 2) ""activities."" ""Actions"" are characterized by simple motion patterns typically executed by a single human. ""Activities"" are more complex and involve coordinated actions among a small number of humans. We will discuss several approaches and classify them according to their ability to handle varying degrees of complexity as interpreted above. We begin with a discussion of approaches to model the simplest of action classes known as atomic or primitive actions that do not require sophisticated dynamical modeling. Then, methods to model actions with more complex dynamics are discussed. The discussion then leads naturally to methods for higher level representation of complex activities.",2008,233,1420,44,True,Computer Science,,143655174,P. Turaga,9215658.0,R. Chellappa,1728462.0,V. S. Subrahmanian,2493008.0,O. Udrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727e1e16ede6eaad241bad11c525da07b154c688,https://www.semanticscholar.org/paper/727e1e16ede6eaad241bad11c525da07b154c688,A Model of Inductive Bias Learning,"A major problem in machine learning is that of inductive bias: how to choose a learner's hypothesis space so that it is large enough to contain a solution to the problem being learnt, yet small enough to ensure reliable generalization from reasonably-sized training sets. Typically such bias is supplied by hand through the skill and insights of experts. In this paper a model for automatically learning bias is investigated. The central assumption of the model is that the learner is embedded within an environment of related learning tasks. Within such an environment the learner can sample from multiple tasks, and hence it can search for a hypothesis space that contains good solutions to many of the problems in the environment. Under certain restrictions on the set of all hypothesis spaces available to the learner, we show that a hypothesis space that performs well on a sufficiently large number of training tasks will also perform well when learning novel tasks in the same environment. Explicit bounds are also derived demonstrating that learning multiple tasks within an environment of related tasks can potentially give much better generalization than learning a single task.",2000,85,1031,111,True,Computer Science,,47392513,Jonathan Baxter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065bc4a562e21c6645d56076738e494b5873e06b,https://www.semanticscholar.org/paper/065bc4a562e21c6645d56076738e494b5873e06b,Machine Learning Methods in the Environmental Sciences: Neural Networks and Kernels,"Machine learning methods originated from artificial intelligence and are now used in various fields in environmental sciences today. This is the first single-authored textbook providing a unified treatment of machine learning methods and their applications in the environmental sciences. Due to their powerful nonlinear modeling capability, machine learning methods today are used in satellite data processing, general circulation models(GCM), weather and climate prediction, air quality forecasting, analysis and modeling of environmental data, oceanographic and hydrological forecasting, ecological modeling, and monitoring of snow, ice and forests. The book includes end-of-chapter review questions and an appendix listing web sites for downloading computer code and data sources. A resources website containing datasets for exercises, and password-protected solutions are available. The book is suitable for first-year graduate students and advanced undergraduates. It is also valuable for researchers and practitioners in environmental sciences interested in applying these new methods to their own work. Preface Excerpt Machine learning is a major subfield in computational intelligence (also called artificial intelligence). Its main objective is to use computational methods to extract information from data. Neural network methods, generally regarded as forming the first wave of breakthrough in machine learning, became popular in the late 1980s, while kernel methods arrived in a second wave in the second half of the 1990s. This is the first single-authored textbook to give a unified treatment of machine learning methods and their applications in the environmental sciences. Machine learning methods began to infiltrate the environmental sciences in the 1990s. Today, thanks to their powerful nonlinear modeling capability, they are no longer an exotic fringe species, as they are heavily used in satellite data processing, in general circulation models (GCM), in weather and climate prediction, air quality forecasting, analysis and modeling of environmental data, oceanographic and hydrological forecasting, ecological modeling, and in the monitoring of snow, ice and forests, etc. This book presents machine learning methods and their applications in the environmental sciences (including satellite remote sensing, atmospheric science, climate science, oceanography, hydrology and ecology), written at a level suitable for beginning graduate students and advanced undergraduates. It is also valuable for researchers and practitioners in environmental sciences interested in applying these new methods to their own work. Chapters 1-3, intended mainly as background material for students, cover the standard statistical methods used in environmental sciences. The machine learning methods of chapters 4-12 provide powerful nonlinear generalizations for many of these standard linear statistical methods. End-of-chapter review questions are included, allowing readers to develop their problem-solving skills and monitor their understanding of the material presented. An appendix lists websites available for downloading computer code and data sources. A resources website is available containing datasets for exercises, and additional material to keep the book completely up-to-date. About the Author WILLIAM W. HSIEH is a Professor in the Department of Earth and Ocean Sciences and in the Department of Physics and Astronomy, as well as Chair of the Atmospheric Science Programme, at the University of British Columbia. He is internationally known for his pioneering work in developing and applying machine learning methods in environmental sciences. He has published over 80 peer-reviewed journal publications covering areas of climate variability, machine learning, oceanography, atmospheric science and hydrology.",2009,0,142,6,False,Engineering,,1781249,W. Hsieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5bbb65e6257204298f2c4fff01b25aa62b86389,https://www.semanticscholar.org/paper/d5bbb65e6257204298f2c4fff01b25aa62b86389,Deep learning for computational chemistry,"The rise and fall of artificial neural networks is well documented in the scientific literature of both computer science and computational chemistry. Yet almost two decades later, we are now seeing a resurgence of interest in deep learning, a machine learning algorithm based on multilayer neural networks. Within the last few years, we have seen the transformative impact of deep learning in many domains, particularly in speech recognition and computer vision, to the extent that the majority of expert practitioners in those field are now regularly eschewing prior established models in favor of deep learning models. In this review, we provide an introductory overview into the theory of deep neural networks and their unique properties that distinguish them from traditional machine learning algorithms used in cheminformatics. By providing an overview of the variety of emerging applications of deep neural networks, we highlight its ubiquity and broad applicability to a wide range of challenges in the field, including quantitative structure activity relationship, virtual screening, protein structure prediction, quantum chemistry, materials design, and property prediction. In reviewing the performance of deep neural networks, we observed a consistent outperformance against non‐neural networks state‐of‐the‐art models across disparate research topics, and deep neural network‐based models often exceeded the “glass ceiling” expectations of their respective tasks. Coupled with the maturity of GPU‐accelerated computing for training deep neural networks and the exponential growth of chemical data on which to train these networks on, we anticipate that deep learning algorithms will be a valuable tool for computational chemistry. © 2017 Wiley Periodicals, Inc.",2017,215,474,7,True,Mathematics,Computer Science,2990128,Garrett B. Goh,1811944.0,Nathan Oken Hodas,144549760.0,A. Vishnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,Medicine
4e71a4c7fde40e1010100a7b8a79a633a692207b,https://www.semanticscholar.org/paper/4e71a4c7fde40e1010100a7b8a79a633a692207b,Causal inference in economics and marketing,"This is an elementary introduction to causal inference in economics written for readers familiar with machine learning methods. The critical step in any causal analysis is estimating the counterfactual—a prediction of what would have happened in the absence of the treatment. The powerful techniques used in machine learning may be useful for developing better estimates of the counterfactual, potentially improving causal inference.",2016,38,166,4,True,Computer Science,Medicine,2070970,H. Varian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6bb63654ccf50e8b938f30b3724b0856f192982,https://www.semanticscholar.org/paper/b6bb63654ccf50e8b938f30b3724b0856f192982,Active learning with support vector machines,"In machine learning, active learning refers to algorithms that autonomously select the data points from which they will learn. There are many data mining applications in which large amounts of unlabeled data are readily available, but labels (e.g., human annotations or results coming from complex experiments) are costly to obtain. In such scenarios, an active learning algorithm aims at identifying data points that, if labeled and used for training, would most improve the learned model. Labels are then obtained only for the most promising data points. This speeds up learning and reduces labeling costs. Support vector machine (SVM) classifiers are particularly well‐suited for active learning due to their convenient mathematical properties. They perform linear classification, typically in a kernel‐induced feature space, which makes expressing the distance of a data point from the decision boundary straightforward. Furthermore, heuristics can efficiently help estimate how strongly learning from a data point influences the current model. This information can be used to actively select training samples. After a brief introduction to the active learning problem, we discuss different query strategies for selecting informative data points and review how these strategies give rise to different variants of active learning with SVMs.",2014,88,131,8,True,Computer Science,,2065374889,Jan Kremer,1925447.0,K. S. Pedersen,1748824.0,C. Igel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab710afa6f2b36d161571fe48467efd80e3d0ad,https://www.semanticscholar.org/paper/bab710afa6f2b36d161571fe48467efd80e3d0ad,Foundations for a New Science of Learning,"Dissecting Dyslexia and Learning Difficulties in learning to read, despite reasonable effort and instruction, form the basis of dyslexia. Gabrieli (p. 280; see the cover) now reviews the latest research into the causes of dyslexia. Neuroimaging studies may give early notice of impending dyslexia, and it is hoped that early interventions may lessen the impact of dyslexia. Learning occurs in many settings. Humans uniquely use the formalized settings of schools and curriculum. Infants and children also do plenty of learning outside these settings, often intermingling social interactions. Meltzoff et al. (p. 284) survey the variety of learning contexts that people experience and discuss how recent advances in neuroscience and robotics are driving a new synthesis of learning. Human learning is distinguished by the range and complexity of skills that can be learned and the degree of abstraction that can be achieved compared with those of other species. Homo sapiens is also the only species that has developed formal ways to enhance learning: teachers, schools, and curricula. Human infants have an intense interest in people and their behavior and possess powerful implicit learning mechanisms that are affected by social interaction. Neuroscientists are beginning to understand the brain mechanisms underlying learning and how shared brain systems for perception and action support social learning. Machine learning algorithms are being developed that allow robots and computers to learn autonomously. New insights from many different fields are converging to create a new science of learning that may transform educational practices.",2009,137,619,13,True,Computer Science,Medicine,3053914,A. Meltzoff,2454342.0,P. Kuhl,1741200.0,J. Movellan,1714528.0,T. Sejnowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a335ff8a76e15c80b10c6d7698d94cf59bfd9520,https://www.semanticscholar.org/paper/a335ff8a76e15c80b10c6d7698d94cf59bfd9520,Neural Decoding of Visual Imagery During Sleep,"Reading Dreams How specific visual dream contents are represented by brain activity is unclear. Machine-learning–based analyses can decode the stimulus- and task-induced brain activity patterns that represent specific visual contents. Horikawa et al. (p. 639, published online 4 April) examined patterns of brain activity during dreaming and compared these to waking responses to visual stimuli. The findings suggest that the visual content of dreams is represented by the same neural substrate as observed during awake perception. Machine-learning models can predict specific visual dream contents from brain activity measurement alone. Visual imagery during sleep has long been a topic of persistent speculation, but its private nature has hampered objective analysis. Here we present a neural decoding approach in which machine-learning models predict the contents of visual imagery during the sleep-onset period, given measured brain activity, by discovering links between human functional magnetic resonance imaging patterns and verbal reports with the assistance of lexical and image databases. Decoding models trained on stimulus-induced brain activity in visual cortical areas showed accurate classification, detection, and identification of contents. Our findings demonstrate that specific visual experience during sleep is represented by brain activity patterns shared by stimulus perception, providing a means to uncover subjective contents of dreaming using objective neural measurement.",2013,48,395,7,False,Computer Science,Medicine,3094859,T. Horikawa,49239549.0,M. Tamaki,50411743.0,Y. Miyawaki,2350433.0,Y. Kamitani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44f4b1b90f8d5515f2486e07e4cb4b9589c27518,https://www.semanticscholar.org/paper/44f4b1b90f8d5515f2486e07e4cb4b9589c27518,Deep Learning and Its Applications to Machine Health Monitoring: A Survey,"Since 2006, deep learning (DL) has become a rapidly growing research direction, redefining state-of-the-art performances in a wide range of areas such as object recognition, image segmentation, speech recognition and machine translation. In modern manufacturing systems, data-driven machine health monitoring is gaining in popularity due to the widespread deployment of low-cost sensors and their connection to the Internet. Meanwhile, deep learning provides useful tools for processing and analyzing these big machinery data. The main purpose of this paper is to review and summarize the emerging research work of deep learning on machine health monitoring. After the brief introduction of deep learning techniques, the applications of deep learning in machine health monitoring systems are reviewed mainly from the following aspects: Auto-encoder (AE) and its variants, Restricted Boltzmann Machines and its variants including Deep Belief Network (DBN) and Deep Boltzmann Machines (DBM), Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN). Finally, some new trends of DL-based machine health monitoring methods are discussed.",2016,112,142,4,False,Computer Science,Mathematics,49832912,Rui Zhao,35374692.0,Ruqiang Yan,48354147.0,Zhenghua Chen,144067957.0,K. Mao,48319740.0,Peng Wang,1700762.0,R. Gao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180a03aa6f09e2b06417b86e8f1828861633bd37,https://www.semanticscholar.org/paper/180a03aa6f09e2b06417b86e8f1828861633bd37,Privacy-preserving Machine Learning as a Service,"Abstract Machine learning algorithms based on deep Neural Networks (NN) have achieved remarkable results and are being extensively used in different domains. On the other hand, with increasing growth of cloud services, several Machine Learning as a Service (MLaaS) are offered where training and deploying machine learning models are performed on cloud providers’ infrastructure. However, machine learning algorithms require access to the raw data which is often privacy sensitive and can create potential security and privacy risks. To address this issue, we present CryptoDL, a framework that develops new techniques to provide solutions for applying deep neural network algorithms to encrypted data. In this paper, we provide the theoretical foundation for implementing deep neural network algorithms in encrypted domain and develop techniques to adopt neural networks within practical limitations of current homomorphic encryption schemes. We show that it is feasible and practical to train neural networks using encrypted data and to make encrypted predictions, and also return the predictions in an encrypted form. We demonstrate applicability of the proposed CryptoDL using a large number of datasets and evaluate its performance. The empirical results show that it provides accurate privacy-preserving training and classification.",2018,44,136,6,True,Computer Science,,2599072,Ehsan Hesamifard,1718305.0,H. Takabi,2053305594.0,Mehdi Ghasemi,1701402.0,Rebecca N. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2fa0dbf76d20369f793c11d2d8803880a9ab2d,https://www.semanticscholar.org/paper/ce2fa0dbf76d20369f793c11d2d8803880a9ab2d,Data Classification: Algorithms and Applications,"Comprehensive Coverage of the Entire Area of Classification Research on the problem of classification tends to be fragmented across such areas as pattern recognition, database, data mining, and machine learning. Addressing the work of these different communities in a unified way, Data Classification: Algorithms and Applications explores the underlying algorithms of classification as well as applications of classification in a variety of problem domains, including text, multimedia, social network, and biological data. This comprehensive book focuses on three primary aspects of data classification: Methods-The book first describes common techniques used for classification, including probabilistic methods, decision trees, rule-based methods, instance-based methods, support vector machine methods, and neural networks. Domains-The book then examines specific methods used for data domains such as multimedia, text, time-series, network, discrete sequence, and uncertain data. It also covers large data sets and data streams due to the recent importance of the big data paradigm. Variations-The book concludes with insight on variations of the classification process. It discusses ensembles, rare-class learning, distance function learning, active learning, visual learning, transfer learning, and semi-supervised learning as well as evaluation aspects of classifiers.",2014,0,351,16,False,Computer Science,,1682418,C. Aggarwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c20df69865df6a627cc45c524869ccc0297048f,https://www.semanticscholar.org/paper/3c20df69865df6a627cc45c524869ccc0297048f,Learning with Marginalized Corrupted Features,"The goal of machine learning is to develop predictors that generalize well to test data. Ideally, this is achieved by training on very large (infinite) training data sets that capture all variations in the data distribution. In the case of finite training data, an effective solution is to extend the training set with artificially created examples--which, however, is also computationally costly. We propose to corrupt training examples with noise from known distributions within the exponential family and present a novel learning algorithm, called marginalized corrupted features (MCF), that trains robust predictors by minimizing the expected value of the loss function under the corrupting distribution-- essentially learning with infinitely many (corrupted) training examples. We show empirically on a variety of data sets that MCF classifiers can be trained efficiently, may generalize substantially better to test data, and are more robust to feature deletion at test time.",2013,31,162,24,False,Computer Science,,1803520,L. V. D. Maaten,1743082.0,Minmin Chen,2342481.0,Stephen Tyree,7446832.0,Kilian Q. Weinberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057c8d8fbc57a6170a72460da69a45bf133a1f1b,https://www.semanticscholar.org/paper/057c8d8fbc57a6170a72460da69a45bf133a1f1b,EffectorP: predicting fungal effector proteins from secretomes using machine learning.,"Eukaryotic filamentous plant pathogens secrete effector proteins that modulate the host cell to facilitate infection. Computational effector candidate identification and subsequent functional characterization delivers valuable insights into plant-pathogen interactions. However, effector prediction in fungi has been challenging due to a lack of unifying sequence features such as conserved N-terminal sequence motifs. Fungal effectors are commonly predicted from secretomes based on criteria such as small size and cysteine-rich, which suffers from poor accuracy. We present EffectorP which pioneers the application of machine learning to fungal effector prediction. EffectorP improves fungal effector prediction from secretomes based on a robust signal of sequence-derived properties, achieving sensitivity and specificity of over 80%. Features that discriminate fungal effectors from secreted noneffectors are predominantly sequence length, molecular weight and protein net charge, as well as cysteine, serine and tryptophan content. We demonstrate that EffectorP is powerful when combined with in planta expression data for predicting high-priority effector candidates. EffectorP is the first prediction program for fungal effectors based on machine learning. Our findings will facilitate functional fungal effector studies and improve our understanding of effectors in plant-pathogen interactions. EffectorP is available at http://effectorp.csiro.au.",2016,85,269,27,True,Biology,Medicine,3094326,Jana Sperschneider,4867744.0,D. Gardiner,7825710.0,P. Dodds,9871628.0,F. Tini,5638619.0,L. Covarelli,2109143596.0,Karam B. Singh,144846456.0,J. Manners,2110029613.0,Jennifer M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
898f507d92bf88de087a5f858c5c73046a7cdea9,https://www.semanticscholar.org/paper/898f507d92bf88de087a5f858c5c73046a7cdea9,A Learning Machine: Part II,"An effort is made to improve the performance of the learning machine described in Part I, and the over-all effect of various changes is considered. Comparative runs by machines without the scoring mechanism indicate that the grading of individual instructions can aid in the learning process. A releted study is mQde in which eutemetie debugging of programs is taken as a special case of machine search. The ability to partition problems and fo deal with parts in order of difficulty proves helpful.",1959,0,116,3,False,Computer Science,,40425341,R. Friedberg,100649252.0,B. Dunham,46741777.0,J. H. North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
