paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,fieldsOfStudy/3,fieldsOfStudy/4,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name
1caeddb73d1ab51e283c201dcfad5d634000e5c2,https://www.semanticscholar.org/paper/1caeddb73d1ab51e283c201dcfad5d634000e5c2,Value Regularization and Fenchel Duality,"Regularization is an approach to function learning that balances fit and smoothness. In practice, we search for a function f with a finite representation f = Σi ci φi(·). In most treatments, the ci are the primary objects of study. We consider value regularization, constructing optimization problems in which the predicted values at the training points are the primary variables, and therefore the central objects of study. Although this is a simple change, it has profound consequences. From convex conjugacy and the theory of Fenchel duality, we derive separate optimality conditions for the regularization and loss portions of the learning problem; this technique yields clean and short derivations of standard algorithms. This framework is ideally suited to studying many other phenomena at the intersection of learning theory and optimization. We obtain a value-based variant of the representer theorem, which underscores the transductive nature of regularization in reproducing kernel Hilbert spaces. We unify and extend previous results on learning kernel functions, with very simple proofs. We analyze the use of unregularized bias terms in optimization problems, and low-rank approximations to kernel matrices, obtaining new results in these areas. In summary, the combination of value regularization and Fenchel duality are valuable tools for studying the optimization problems in machine learning.",2007,38,88,8,False,Computer Science,11691394,R. Rifkin,47167981.0,R. Lippert,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
7a90dccbefee7b10bbc97a20d0d3a66755c66230,https://www.semanticscholar.org/paper/7a90dccbefee7b10bbc97a20d0d3a66755c66230,Arabic Sentiment Analysis Using Supervised Classification,"Sentiment analysis is a process during which the polarity (i.e. positive, negative or neutral) of a given text is determined. In general there are two approaches to address this problem, namely, machine learning approach or lexicon based approach. The current paper deals with sentiment analysis in Arabic reviews from a machine learning perspective. Three classifiers were applied on an in-house developed dataset of tweets/comments. In particular, the Naïve Bayes, SVM and K-Nearest Neighbor classifiers were run on this dataset. The results show that SVM gives the highest precision while KNN (K=10) gives the highest Recall.",2014,30,103,7,False,Computer Science,1926336,R. Duwairi,3285240.0,Islam Qarqaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c573ca029c19fd342b7e4b81a53031c69bd303c,https://www.semanticscholar.org/paper/7c573ca029c19fd342b7e4b81a53031c69bd303c,Hedonic Housing Theory — A Machine Learning Investigation,"The hedonic pricing theory suggests that house is a differ-entiated commodity, whose value depends on its hetero-geneous characteristics. Application of the theory has been well implemented using OLS Regression. Our study investigates this econometric concept using machine learning algorithms. An improved pricing will benefit buyers, sellers, investors, banks and real estate professionals. Normality test for the experiment was done using Chi-Square Quantile-Quantile plot and Henze-Zirkler's Multivariate Normality Test. Statistical relationship was based on correlation matrix, Kaiser-Meyer-Olkin and Bartlett tests. Support Vector Regression (SVR), K-Nearest Neighbor (K-NN) and Principal Component Re-gression (PCR) were used as learning algorithms. Per-formance comparison of the learning algorithms was done using spearman's rho correlation coefficient. The performance of the model showed that PCR has a slight edge over SVR and K-NN. Also, the study validated the suitability and substitutability of PCR, SVR and K-NN in the implementation of the hedonic pricing theory.",2016,18,25,1,False,Computer Science,8844525,T. Oladunni,2109850347.0,Sharad Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae85a32fb402effb4f1a2bde1d40243c66fd1096,https://www.semanticscholar.org/paper/ae85a32fb402effb4f1a2bde1d40243c66fd1096,Hate speech detection in the Indonesian language: A dataset and preliminary study,"The objective of our work is to detect hate speech in the Indonesian language. As far as we know, the research on this subject is still very rare. The only research we found has created a dataset for hate speech against religion, but the quality of this dataset is inadequate. Our research aimed to create a new dataset that covers hate speech in general, including hatred for religion, race, ethnicity, and gender. In addition, we also conducted a preliminary study using machine learning approach. Machine learning so far is the most frequently used approach in classifying text. We compared the performance of several features and machine learning algorithms for hate speech detection. Features that extracted were word n-gram with n=l and n=2, character n-gram with n=3 and n=4, and negative sentiment. The classification was performed using Naïve Bayes, Support Vector Machine, Bayesian Logistic Regression, and Random Forest Decision Tree. An F-measure of 93.5% was achieved when using word n-gram feature with Random Forest Decision Tree algorithm. Results also show that word n-gram feature outperformed character n-gram.",2017,11,108,16,False,Computer Science,2683858,Ika Alfina,2072451661.0,Rio Mulia,2656725.0,M. I. Fanany,41037202.0,Yudo Ekanata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b44928816cf5afec15613315749f0a0114be8704,https://www.semanticscholar.org/paper/b44928816cf5afec15613315749f0a0114be8704,"Machine Learning, Machine Vision, and the Brain","The problem of learning is arguably at the very core of the problem of intelligence, both biological and artificial. In this article, we review our work over the last 10 years in the area of supervised learning, focusing on three interlinked directions of research -- (1) theory, (2) engineering applications (making intelligent software), and (3) neuroscience (understanding the brain's mechanisms of learnings) -- that contribute to and complement each other.",1999,40,36,0,False,Computer Science,1685292,T. Poggio,3564227.0,C. Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac3ccaf58ba543fd8d7b787cf939e55345b1659f,https://www.semanticscholar.org/paper/ac3ccaf58ba543fd8d7b787cf939e55345b1659f,The square-root unscented Kalman filter for state and parameter-estimation,"Over the last 20-30 years, the extended Kalman filter (EKF) has become the algorithm of choice in numerous nonlinear estimation and machine learning applications. These include estimating the state of a nonlinear dynamic system as well estimating parameters for nonlinear system identification (eg, learning the weights of a neural network). The EKF applies the standard linear Kalman filter methodology to a linearization of the true nonlinear system. This approach is sub-optimal, and can easily lead to divergence. Julier et al. (1997), proposed the unscented Kalman filter (UKF) as a derivative-free alternative to the extended Kalman filter in the framework of state estimation. This was extended to parameter estimation by Wan and Van der Merwe et al., (2000). The UKF consistently outperforms the EKF in terms of prediction and estimation error, at an equal computational complexity of (OL/sup 3/)/sup l/ for general state-space problems. When the EKF is applied to parameter estimation, the special form of the state-space equations allows for an O(L/sup 2/) implementation. This paper introduces the square-root unscented Kalman filter (SR-UKF) which is also O(L/sup 3/) for general state estimation and O(L/sup 2/) for parameter estimation (note the original formulation of the UKF for parameter-estimation was O(L/sup 3/)). In addition, the square-root forms have the added benefit of numerical stability and guaranteed positive semi-definiteness of the state covariances.",2001,13,1110,103,False,Mathematics,1908796,Rudolph van der Merwe,48385057.0,E. Wan,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
9df7ea68ca770b2def86a8b33f67ddc0515d2580,https://www.semanticscholar.org/paper/9df7ea68ca770b2def86a8b33f67ddc0515d2580,Perceptual Annotation: Measuring Human Vision to Improve Computer Vision,"For many problems in computer vision, human learners are considerably better than machines. Humans possess highly accurate internal recognition and learning mechanisms that are not yet understood, and they frequently have access to more extensive training data through a lifetime of unbiased experience with the visual world. We propose to use visual psychophysics to directly leverage the abilities of human subjects to build better machine learning systems. First, we use an advanced online psychometric testing platform to make new kinds of annotation data available for learning. Second, we develop a technique for harnessing these new kinds of information-“perceptual annotations”-for support vector machines. A key intuition for this approach is that while it may remain infeasible to dramatically increase the amount of data and high-quality labels available for the training of a given system, measuring the exemplar-by-exemplar difficulty and pattern of errors of human annotators can provide important information for regularizing the solution of the system at hand. A case study for the problem face detection demonstrates that this approach yields state-of-the-art results on the challenging FDDB data set.",2014,50,58,1,True,Computer Science,2613438,W. Scheirer,2503235.0,Samuel E. Anthony,1728376.0,K. Nakayama,2042941.0,D. Cox,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,
38106a8810f7f178e1fbe8a6798b5e1d231ed324,https://www.semanticscholar.org/paper/38106a8810f7f178e1fbe8a6798b5e1d231ed324,Top-down induction of logical decision trees,"Top-down induction of decison trees (TDIDT) is a very popular machine learning technique. Up till now, it has mainly used for propositional learning, but seldomly for relational learning or inductive logic programming. The main contribution of this paper is the introduction of logic decision trees, which make it possible to use TDIDT in inductive logic programming. An implementation of this top-down induction of logic decision trees, the TILDE system, is presented and experimentally evaluated. Top-down Induction of Logical Decision Trees Hendrik Blockeel and Luc De Raedt Katholieke Universiteit Leuven Department of Computer Science Celestijnenlaan 200A 3001 Heverlee e-mail: fHendrik.Blockeel, Luc.DeRaedtg@cs.kuleuven.ac.be January 21, 1997 Abstract Top-down induction of decision trees (TDIDT) is a very popular machine learning technique. Up till now, it has mainly been used for propositional learning, but seldomly for relational learning or inductive logic programming. The main contribution of this paper is the introduction of logical decision trees, which make it possible to use TDIDT in inductive logic programming. An implementation of this top-down induction of logical decision trees, the Tilde system, is presented and experimentally evaluated.",1997,34,132,13,False,Computer Science,1755851,H. Blockeel,1740042.0,L. D. Raedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d878fe31b9b57f75071586d83cdec2e8b81e039,https://www.semanticscholar.org/paper/7d878fe31b9b57f75071586d83cdec2e8b81e039,Fréchet ChemNet Distance: A Metric for Generative Models for Molecules in Drug Discovery,"The new wave of successful generative models in machine learning has increased the interest in deep learning driven de novo drug design. However, method comparison is difficult because of various flaws of the currently employed evaluation metrics. We propose an evaluation metric for generative models called Fréchet ChemNet distance (FCD). The advantage of the FCD over previous metrics is that it can detect whether generated molecules are diverse and have similar chemical and biological properties as real molecules.",2018,29,143,13,True,Computer Science,32764807,Kristina Preuer,30578364.0,Philipp Renz,2465270.0,Thomas Unterthiner,3308557.0,S. Hochreiter,1994964.0,G. Klambauer,Biology,Mathematics,,,,,,,,,,,,,,,,,Medicine,,,,,,,
7ebddbd758e9b4a1466e48416d046478452bf6a3,https://www.semanticscholar.org/paper/7ebddbd758e9b4a1466e48416d046478452bf6a3,A machine learning approach for stock price prediction,"Data mining and machine learning approaches can be incorporated into business intelligence (BI) systems to help users for decision support in many real-life applications. Here, in this paper, we propose a machine learning approach for BI applications. Specifically, we apply structural support vector machines (SSVMs) to perform classification on complex inputs such as the nodes of a graph structure. We connect collaborating companies in the information technology sector in a graph structure and use an SSVM to predict positive or negative movement in their stock prices. The complexity of the SSVM cutting plane optimization problem is determined by the complexity of the separation oracle. It is shown that (i) the separation oracle performs a task equivalent to maximum a posteriori (MAP) inference and (ii) a minimum graph cutting algorithm can solve this problem in the stock price case in polynomial time. Experimental results show the practicability of our proposed machine learning approach in predicting stock prices.",2014,19,55,0,True,Computer Science,1726081,C. Leung,34210834.0,R. MacKinnon,2153675679.0,Yang Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bad2bbfc9b5cf6c93ece1731ac9389bf08407be0,https://www.semanticscholar.org/paper/bad2bbfc9b5cf6c93ece1731ac9389bf08407be0,Learning to Distinguish Hypernyms and Co-Hyponyms,"This work is concerned with distinguishing different semantic relations which exist between distributionally similar words. We compare a novel approach based on training a linear Support Vector Machine on pairs of feature vectors with state-of-the-art methods based on distributional similarity. We show that the new supervised approach does better even when there is minimal information about the target words in the training data, giving a 15% reduction in error rate over unsupervised approaches.",2014,41,194,48,False,Computer Science,2500077,Julie Weeds,32914745.0,Daoud Clarke,2056788.0,Jeremy Reffin,35258592.0,David J. Weir,39877126.0,B. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,
1e93a4cac60f31a51ed512584eb0daceeb4f3ea2,https://www.semanticscholar.org/paper/1e93a4cac60f31a51ed512584eb0daceeb4f3ea2,Machine Learning-based Intrusion Detection Algorithms,"Machine learning-based intrusion detection approaches have attracted increasing attention in the network intrusion detection research area because of their intrinsic capabilities in discovering novel attacks. In this paper we propose a new approach to detect network attacks, which aims to study the efficiency of the method based on machine learning in intrusion detection, including artificial neural networks and support vector machine. It will provide an important reference for the future research. The experimental results obtained by applying this approach to the KDD CUP'99 data set demonstrate that the proposed approach performs high performance, especially to U2R and U2L type attacks.",2009,16,54,2,False,Computer Science,2112701184,Huanyu Tang,72437532.0,Zhuolin Cao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc6ef05427462f715c339c6e436a08a218d324ea,https://www.semanticscholar.org/paper/dc6ef05427462f715c339c6e436a08a218d324ea,Contrastive Analysis and Native Language Identification,"Attempts to profile authors based on their characteristics, including native language, have drawn attention in recent years, via several approaches using machine learning with simple features. In this paper we investigate the potential usefulness to this task of contrastive analysis from second language acquistion research, which postulates that the (syntactic) errors in a text are influenced by an author’s native language. We explore this, first, by conducting an analysis of three syntactic error types, through hypothesis testing and machine learning; and second, through adding in these errors as features to the replication of a previous machine learning approach. This preliminary study provides some support for the use of this kind of syntactic errors as a clue to identifying the native language of an author.",2009,29,83,3,False,Engineering,2074494,S. J. Wong,1795294.0,M. Dras,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
25c19c8c1d6778a16f8b27beac4d9c6a55357580,https://www.semanticscholar.org/paper/25c19c8c1d6778a16f8b27beac4d9c6a55357580,Higher Order Recurrent Networks and Grammatical Inference,"A higher order single layer recursive network easily learns to simulate a deterministic finite state machine and recognize regular grammars. When an enhanced version of this neural net state machine is connected through a common error term to an external analog stack memory, the combination can be interpreted as a neural net pushdown automata. The neural net finite state machine is given the primitives, push and POP, and is able to read the top of the stack. Through a gradient descent learning rule derived from the common error function, the hybrid network learns to effectively use the stack actions to manipulate the stack memory and to learn simple contextfree grammars.",1989,9,146,13,False,Computer Science,145157784,C. Lee Giles,34922532.0,Guo-Zheng Sun,2115401300.0,Hsing-Hen Chen,2552960.0,Yee-Chun Lee,2158193072.0,Dong Chen,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
691bd46d8c1bef282b214c3a0d4d8cfb651d0aa8,https://www.semanticscholar.org/paper/691bd46d8c1bef282b214c3a0d4d8cfb651d0aa8,DiSMEC: Distributed Sparse Machines for Extreme Multi-label Classification,"Extreme multi-label classification refers to supervised multi-label learning involving hundreds of thousands or even millions of labels. Datasets in extreme classification exhibit fit to power-law distribution, i.e. a large fraction of labels have very few positive instances in the data distribution. Most state-of-the-art approaches for extreme multi-label classification attempt to capture correlation among labels by embedding the label matrix to a low-dimensional linear sub-space. However, in the presence of power-law distributed extremely large and diverse label spaces, structural assumptions such as low rank can be easily violated. In this work, we present DiSMEC, which is a large-scale distributed framework for learning one-versus-rest linear classifiers coupled with explicit capacity control to control model size. Unlike most state-of-the-art methods, DiSMEC does not make any low rank assumptions on the label matrix. Using double layer of parallelization, DiSMEC can learn classifiers for datasets consisting hundreds of thousands labels within few hours. The explicit capacity control mechanism filters out spurious parameters which keep the model compact in size, without losing prediction accuracy. We conduct extensive empirical evaluation on publicly available real-world datasets consisting upto 670,000 labels. We compare DiSMEC with recent state-of-the-art approaches, including - SLEEC which is a leading approach for learning sparse local embeddings, and FastXML which is a tree-based approach optimizing ranking based loss function. On some of the datasets, DiSMEC can significantly boost prediction accuracies - 10% better compared to SLECC and 15% better compared to FastXML, in absolute terms.",2016,39,183,46,False,Mathematics,1986256,Rohit Babbar,1707625.0,B. Schölkopf,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
d4848673c95383ddc7398b913e8ebc7a19e6b701,https://www.semanticscholar.org/paper/d4848673c95383ddc7398b913e8ebc7a19e6b701,Adversarial Controls for Scientific Machine Learning.,"New machine learning methods to analyze raw chemical and biological data are now widely accessible as open-source toolkits. This positions researchers to leverage powerful, predictive models in their own domains. We caution, however, that the application of machine learning to experimental research merits careful consideration. Machine learning algorithms readily exploit confounding variables and experimental artifacts instead of relevant patterns, leading to overoptimistic performance and poor model generalization. In parallel to the strong control experiments that remain a cornerstone of experimental research, we advance the concept of adversarial controls for scientific machine learning: the design of exacting and purposeful experiments to ensure that predictive performance arises from meaningful models.",2018,8,39,0,False,Medicine,7935819,Kangway V Chuang,2780351.0,Michael J. Keiser,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
c33a8c8af8b3d9af04ebff5f85e1cf7f770be513,https://www.semanticscholar.org/paper/c33a8c8af8b3d9af04ebff5f85e1cf7f770be513,Mutual learning in a tree parity machine and its application to cryptography.,"Mutual learning of a pair of tree parity machines with continuous and discrete weight vectors is studied analytically. The analysis is based on a mapping procedure that maps the mutual learning in tree parity machines onto mutual learning in noisy perceptrons. The stationary solution of the mutual learning in the case of continuous tree parity machines depends on the learning rate where a phase transition from partial to full synchronization is observed. In the discrete case the learning process is based on a finite increment and a full synchronized state is achieved in a finite number of steps. The synchronization of discrete parity machines is introduced in order to construct an ephemeral key-exchange protocol. The dynamic learning of a third tree parity machine (an attacker) that tries to imitate one of the two machines while the two still update their weight vectors is also analyzed. In particular, the synchronization times of the naive attacker and the flipping attacker recently introduced in Ref. 9 are analyzed. All analytical results are found to be in good agreement with simulation results.",2002,19,54,2,True,Medicine,1398315116,M. Rosen-Zvi,39466350.0,Einat Klein,145556695.0,I. Kanter,144345775.0,W. Kinzel,,,Physics,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
02bc6ea395abd935c9996df0c92446f817704526,https://www.semanticscholar.org/paper/02bc6ea395abd935c9996df0c92446f817704526,Predicting the location of mobile users: a machine learning approach,"Mobile context-aware applications experience a constantly changing environment with increased dynamicity. In order to work efficiently, the location of mobile users needs to be predicted and properly exploited by mobile applications. We propose a spatial context model, which deals with the location prediction of mobile users. Such model is used for the classification of the users' trajectories through Machine Learning (ML) algorithms. Predicting spatial context is treated through supervised learning. We evaluate our model in terms of prediction accuracy w.r.t. specific prediction parameters. The proposed model is also compared with other ML algorithms for location prediction. Our findings are very promising for the efficient operation of mobile context-aware applications.",2009,35,88,4,False,Computer Science,37177797,Theodoros Anagnostopoulos,145078804.0,C. Anagnostopoulos,1685468.0,S. Hadjiefthymiades,35350232.0,Miltos Kyriakakos,1784711.0,Alexandros Kalousis,,,,,,,,,,,,,,,,,,,,,,,,,,
7bb5d9abd15d42526b0f99a54e8f1621c9cea620,https://www.semanticscholar.org/paper/7bb5d9abd15d42526b0f99a54e8f1621c9cea620,Cognitive Model Priors for Predicting Human Decisions,"Human decision-making underlies all economic behavior. For the past four decades, human decision-making under uncertainty has continued to be explained by theoretical models based on prospect theory, a framework that was awarded the Nobel Prize in Economic Sciences. However, theoretical models of this kind have developed slowly, and robust, high-precision predictive models of human decisions remain a challenge. While machine learning is a natural candidate for solving these problems, it is currently unclear to what extent it can improve predictions obtained by current theories. We argue that this is mainly due to data scarcity, since noisy human behavior requires massive sample sizes to be accurately captured by off-the-shelf machine learning methods. To solve this problem, what is needed are machine learning models with appropriate inductive biases for capturing human behavior, and larger datasets. We offer two contributions towards this end: first, we construct ""cognitive model priors"" by pretraining neural networks with synthetic data generated by cognitive models (i.e., theoretical models developed by cognitive psychologists). We find that fine-tuning these networks on small datasets of real human decisions results in unprecedented state-of-the-art improvements on two benchmark datasets. Second, we present the first large-scale dataset for human decision-making, containing over 240,000 human judgments across over 13,000 decision problems. This dataset reveals the circumstances where cognitive model priors are useful, and provides a new standard for benchmarking prediction of human decisions under uncertainty.",2019,27,45,3,False,Computer Science,145423354,David D. Bourgin,6672056.0,Joshua C. Peterson,7240083.0,Daniel Reichman,1799860.0,T. Griffiths,145107462.0,Stuart J. Russell,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
c7d244dde874f82e5982e27391251fa66d41de8f,https://www.semanticscholar.org/paper/c7d244dde874f82e5982e27391251fa66d41de8f,Speaker Recognition by Machines and Humans: A tutorial review,"Identifying a person by his or her voice is an important human trait most take for granted in natural human-to-human interaction/communication. Speaking to someone over the telephone usually begins by identifying who is speaking and, at least in cases of familiar speakers, a subjective verification by the listener that the identity is correct and the conversation can proceed. Automatic speaker-recognition systems have emerged as an important means of verifying identity in many e-commerce applications as well as in general business interactions, forensics, and law enforcement. Human experts trained in forensic speaker recognition can perform this task even better by examining a set of acoustic, prosodic, and linguistic characteristics of speech in a general approach referred to as structured listening. Techniques in forensic speaker recognition have been developed for many years by forensic speech scientists and linguists to help reduce any potential bias or preconceived understanding as to the validity of an unknown audio sample and a reference template from a potential suspect. Experienced researchers in signal processing and machine learning continue to develop automatic algorithms to effectively perform speaker recognition?with ever-improving performance?to the point where automatic systems start to perform on par with human listeners. In this article, we review the literature on speaker recognition by machines and humans, with an emphasis on prominent speaker-modeling techniques that have emerged in the last decade for automatic systems. We discuss different aspects of automatic systems, including voice-activity detection (VAD), features, speaker models, standard evaluation data sets, and performance metrics. Human speaker recognition is discussed in two parts?the first part involves forensic speaker-recognition methods, and the second illustrates how a na?ve listener performs this task from a neuroscience perspective. We conclude this review with a comparative study of human versus machine speaker recognition and attempt to point out strengths and weaknesses of each.",2015,138,472,29,False,Computer Science,144270764,J. Hansen,144782474.0,T. Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2c04c7ae9158311da6b1eee99a7edfed213460,https://www.semanticscholar.org/paper/6c2c04c7ae9158311da6b1eee99a7edfed213460,The acquisition of syntactic knowledge,"This landmark work in computational linguistics is of great importance both theoretically and practically because it shows that much of English grammar can be learned by a simple program.The Acquisition of Syntactic Knowledge investigates the central questions of human and machine cognition: How do people learn language? How can we get a machine to learn language? It first presents an explicit computational model of language acquisition which can actually learn rules of English syntax given a sequence of grammatical, but otherwise unprepared, sentences.It shows that natural languages are designed to be easily learned and easily processed-an exciting breakthrough from the point of view of artificial intelligence and the design of expert systems because it shows how extensive knowledge might be acquired automatically, without outside intervention. Computationally, the book demonstrates how constraints that may be reasonably assumed to aid sentence processing also aid language acquisition.Chapters in the book's second part apply computational methods to the general problem of developmental growth, particularly the thorny problem of the interaction between innate genetic endowment and environmental input, with the intent of uncovering the constraints on the acquisition of syntactic knowledge. A number of ""mini-theories"" of learning are incorporated in this study of syntax with results that should appeal to a wide range of scholarly interests. These include how lexical categories, phonological rule systems, and phrase structure rules are learned; the role of semantic-syntactic interaction in language acquisition; how a ""parameter setting"" model may be formalized as a learning procedure; how multiple constraints (from syntax, thematic knowledge, or phrase structure) interact to aid acquisition; how transformational-type rules may be learned; and, the role of lexical ambiguity in language acquisition.Robert Berwick is an assistant professor in the Department of Electrical Engineering and Computer Science at MIT. The Acquisition of Syntactic Knowledge is sixteenth in the Artificial Intelligence Series, edited by Patrick Winston and Michael Brady.",1985,4,767,54,False,Computer Science,3086368,R. Berwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770d683a8a63ed1d87e51ca73a8571e930269a7,https://www.semanticscholar.org/paper/2770d683a8a63ed1d87e51ca73a8571e930269a7,Implementing a distance-based classifier with a quantum interference circuit,"Lately, much attention has been given to quantum algorithms that solve pattern recognition tasks in machine learning. Many of these quantum machine learning algorithms try to implement classical models on large-scale universal quantum computers that have access to non-trivial subroutines such as Hamiltonian simulation, amplitude amplification and phase estimation. We approach the problem from the opposite direction and analyse a distance-based classifier that is realised by a simple quantum interference circuit. After state preparation, the circuit only consists of a Hadamard gate as well as two single-qubit measurements, and computes the distance between data points in quantum parallel. We demonstrate the proof of principle using the IBM Quantum Experience and analyse the performance of the classifier with numerical simulations.",2017,40,155,7,True,Mathematics,3048564,M. Schuld,52538762.0,M. Fingerhuth,2258749.0,Francesco Petruccione,,,,,Physics,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,
9b02e2fe6cfd04115f8c303e62d6a15e540ed19e,https://www.semanticscholar.org/paper/9b02e2fe6cfd04115f8c303e62d6a15e540ed19e,Machine learning techniques for FPS in Q3,This paper presents a First Person Shooter Artificial Intelligence system that makes use of machine learning capabilities to achieve more human-like behavior and strategies. The AI is trained with a supervised learning paradigm using example recorded during the observation of expert human players. The Machine Learning section of the AI is based on various Feed Forward Multi-layer Neural Networks trained by Genetic Algorithms. The AI system is developed and tested in the Quake 3 Arena game engine. The system is able to learn certain behaviors but still lack on some others. The results are evaluated and possible improvements are proposed.,2004,19,50,3,False,Computer Science,26254959,Stephano Zanetti,1794784.0,A. Rhalibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd529b31145bfaf90e87e452334ef7d067bf6ab,https://www.semanticscholar.org/paper/fbd529b31145bfaf90e87e452334ef7d067bf6ab,Learning to classify documents according to genre,"Current document-retrieval tools succeed in locating large numbers of documents relevant to a given query. While search results may be relevant according to the topic of the documents, it is more difficult to identify which of the relevant documents are most suitable for a particular user. Automatic genre analysis (i.e., the ability to distinguish documents according to style) would be a useful tool for identifying documents that are most suitable for a particular user. We investigate the use of machine learning for automatic genre classification. We introduce the idea of domain transfer—genre classifiers should be reusable across multiple topics—which does not arise in standard text classification. We investigate different features for building genre classifiers and their ability to transfer across multiple-topic domains. We also show how different feature-sets can be used in conjunction with each other to improve performance and reduce the number of documents that need to be labeled.",2006,31,246,26,True,Computer Science,2296259,Aidan Finn,8551365.0,N. Kushmerick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f78aa3eca20e37d74a9bbb53121a007e5ef977f0,https://www.semanticscholar.org/paper/f78aa3eca20e37d74a9bbb53121a007e5ef977f0,Knowledge-based connectionism for revising domain theories,"A knowledge-based connectionist model for machine learning referred to as KBCNN is presented. In the KBCNN learning model, useful domain attributes and concepts are first identified and linked in a way consistent with initial domain knowledge, and then the links are weighted properly so as to maintain the semantics. Hidden units and additional connections may be introduced into this initial connectionist structure as appropriate. Then, this primitive structure evolves to minimize empirical error. The KBCNN learning model allows the theory learned or revised to be translated into the symbolic rule-based language that describes the initial theory. Thus, a domain theory can be pushed onto the network, revised empirically over time, and decoded in symbolic form. The domain of molecular genetics is used to demonstrate the validity of the KBCNN learning model and its superiority over related learning methods. >",1993,25,175,6,False,Computer Science,39779537,Limin Fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c47bd8bd699914e3535292b17ba46542800845c,https://www.semanticscholar.org/paper/2c47bd8bd699914e3535292b17ba46542800845c,Do we need hundreds of classifiers to solve real world classification problems,"We evaluate 179 classifiers arising from 17 families (discriminant analysis, Bayesian, neural networks, support vector machines, decision trees, rule-based classifiers, boosting, bagging, stacking, random forests and other ensembles, generalized linear models, nearest-neighbors, partial least squares and principal component regression, logistic and multinomial regression, multiple adaptive regression splines and other methods), implemented in Weka, R (with and without the caret package), C and Matlab, including all the relevant classifiers available today. We use 121 data sets, which represent the whole UCI data base (excluding the large-scale problems) and other own real problems, in order to achieve significant conclusions about the classifier behavior, not dependent on the data set collection. The classifiers most likely to be the bests are the random forest (RF) versions, the best of which (implemented in R and accessed via caret) achieves 94.1% of the maximum accuracy overcoming 90% in the 84.3% of the data sets. However, the difference is not statistically significant with the second best, the SVM with Gaussian kernel implemented in C using LibSVM, which achieves 92.3% of the maximum accuracy. A few models are clearly better than the remaining ones: random forest, SVM with Gaussian and polynomial kernels, extreme learning machine with Gaussian kernel, C5.0 and avNNet (a committee of multi-layer perceptrons implemented in R with the caret package). The random forest is clearly the best family of classifiers (3 out of 5 bests classifiers are RF), followed by SVM (4 classifiers in the top-10), neural networks and boosting ensembles (5 and 3 members in the top-20, respectively).",2014,114,2524,112,True,Mathematics,1406550059,M. Fernández-Delgado,2746944.0,E. Cernadas,145676637.0,S. Barro,2061412126.0,D. Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
