paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/1,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/2,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,fieldsOfStudy/3,fieldsOfStudy/4
6b8594a671878b64b11751b4af7a47c917253ccf,https://www.semanticscholar.org/paper/6b8594a671878b64b11751b4af7a47c917253ccf,Trivial Transfer Learning for Low-Resource Neural Machine Translation,"Transfer learning has been proven as an effective technique for neural machine translation under low-resource conditions. Existing methods require a common target language, language relatedness, or specific training tricks and regimes. We present a simple transfer learning method, where we first train a “parent” model for a high-resource language pair and then continue the training on a low-resource pair only by replacing the training corpus. This “child” model performs significantly better than the baseline trained for low-resource pair only. We are the first to show this for targeting different languages, and we observe the improvements even for unrelated languages with different alphabets.",2018,37,123,12,True,Computer Science,3452584,Tom Kocmi,143832874.0,Ondrej Bojar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e35338965b359217c3c8360f4c5d3e79beb5f9bc,https://www.semanticscholar.org/paper/e35338965b359217c3c8360f4c5d3e79beb5f9bc,A Comparison of ARIMA and LSTM in Forecasting Time Series,"Forecasting time series data is an important subject in economics, business, and finance. Traditionally, there are several techniques to effectively forecast the next lag of time series data such as univariate Autoregressive (AR), univariate Moving Average (MA), Simple Exponential Smoothing (SES), and more notably Autoregressive Integrated Moving Average (ARIMA) with its many variations. In particular, ARIMA model has demonstrated its outperformance in precision and accuracy of predicting the next lags of time series. With the recent advancement in computational power of computers and more importantly development of more advanced machine learning algorithms and approaches such as deep learning, new algorithms are developed to analyze and forecast time series data. The research question investigated in this article is that whether and how the newly developed deep learning-based algorithms for forecasting time series data, such as ""Long Short-Term Memory (LSTM)"", are superior to the traditional algorithms. The empirical studies conducted and reported in this article show that deep learning-based algorithms such as LSTM outperform traditional-based algorithms such as ARIMA model. More specifically, the average reduction in error rates obtained by LSTM was between 84 - 87 percent when compared to ARIMA indicating the superiority of LSTM to ARIMA. Furthermore, it was noticed that the number of training times, known as ""epoch"" in deep learning, had no effect on the performance of the trained forecast model and it exhibited a truly random behavior.",2018,23,323,9,False,Computer Science,1410227947,Sima Siami‐Namini,3463155.0,Neda Tavakoli,2336007.0,A. Namin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcccb9dca51fbee1a69c13136a47894038ba80ae,https://www.semanticscholar.org/paper/bcccb9dca51fbee1a69c13136a47894038ba80ae,A Surrogate Modeling and Adaptive Sampling Toolbox for Computer Based Design,"An exceedingly large number of scientific and engineering fields are confronted with the need for computer simulations to study complex, real world phenomena or solve challenging design problems. However, due to the computational cost of these high fidelity simulations, the use of neural networks, kernel methods, and other surrogate modeling techniques have become indispensable. Surrogate models are compact and cheap to evaluate, and have proven very useful for tasks such as optimization, design space exploration, prototyping, and sensitivity analysis. Consequently, in many fields there is great interest in tools and techniques that facilitate the construction of such regression models, while minimizing the computational cost and maximizing model accuracy. This paper presents a mature, flexible, and adaptive machine learning toolkit for regression modeling and active learning to tackle these issues. The toolkit brings together algorithms for data fitting, model selection, sample selection (active learning), hyperparameter optimization, and distributed computing in order to empower a domain expert to efficiently generate an accurate model for the problem or data at hand.",2010,12,489,19,False,Computer Science,2388822,D. Gorissen,2426172.0,I. Couckuyt,1742060.0,P. Demeester,1806487.0,T. Dhaene,2978499.0,K. Crombecq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b481d6f30a1bdabb896c1b4ccb0567ec6749d54,https://www.semanticscholar.org/paper/1b481d6f30a1bdabb896c1b4ccb0567ec6749d54,Comprehensive Review On Supervised Machine Learning Algorithms,"Machine learning is an area of computer science in which the computer predicts the next task to perform by analyzing the data provided to it. The data accessed by the computer can be in the form of digitized training sets or via interaction with the environment. The algorithms of machine learning are constructed in such a way as to learn and make predictions from the data unlike the static programming algorithms that need explicit human instruction. There have been different supervised and unsupervised techniques proposed in order to solve problems, such as, Rule-based techniques, Logic-based techniques, Instance-based techniques, stochastic techniques. The primary objective of our paper is to provide a general comparison among various state-of-the-art supervised machine learning algorithms.",2017,19,62,2,False,Computer Science,3577861,Rishabh Choudhary,31346552.0,Hemant Kumar Gianey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1fc877c124390f8d7fdefbfe19751cf0981a7a5,https://www.semanticscholar.org/paper/d1fc877c124390f8d7fdefbfe19751cf0981a7a5,Restricted Boltzmann machine learning for solving strongly correlated quantum systems,"We develop a machine learning method to construct accurate ground-state wave functions of strongly interacting and entangled quantum spin as well as fermionic models on lattices. A restricted Boltzmann machine algorithm in the form of an artificial neural network is combined with a conventional variational Monte Carlo method with pair product (geminal) wave functions and quantum number projections. The combination allows an application of the machine learning scheme to interacting fermionic systems. The combined method substantially improves the accuracy beyond that ever achieved by each method separately, in the Heisenberg as well as Hubbard models on square lattices, thus proving its power as a highly accurate quantum many-body solver.",2017,113,162,2,True,Physics,46385308,Y. Nomura,32541663.0,Andrew S. Darmawan,10140295.0,Y. Yamaji,33492885.0,M. Imada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f4a82822309d4ba0e9b2840afc5dfaa499be97,https://www.semanticscholar.org/paper/17f4a82822309d4ba0e9b2840afc5dfaa499be97,No Unbiased Estimator of the Variance of K-Fold Cross-Validation,"Most machine learning researchers perform quantitative experiments to estimate generalization error and compare the performance of different algorithms (in particular, their proposed algorithm). In order to be able to draw statistically convincing conclusions, it is important to estimate the uncertainty of such estimates. This paper studies the very commonly used K-fold cross-validation estimator of generalization performance. The main theorem shows that there exists no universal (valid under all distributions) unbiased estimator of the variance of K-fold cross-validation. The analysis that accompanies this result is based on the eigen-decomposition of the covariance matrix of errors, which has only three different eigenvalues corresponding to three degrees of freedom of the matrix and three components of the total variance. This analysis helps to better understand the nature of the problem and how it can make naive estimators (that don't take into account the error correlations due to the overlap between training and test sets) grossly underestimate variance. This is confirmed by numerical experiments in which the three components of the variance are compared when the difficulty of the learning problem and the number of folds are varied.",2003,29,830,44,False,Computer Science,1751762,Yoshua Bengio,1802711.0,Yves Grandvalet,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b63aafab7e54307b75297858aa0f5da2d59f71a,https://www.semanticscholar.org/paper/5b63aafab7e54307b75297858aa0f5da2d59f71a,"Data mining, hypergraph transversals, and machine learning","Several data mining problems can be formulated as problems of finding maximally specific sentences that are interesting in a database. We first show that this problem has a close relationship with the hypergraph transversal problem. We then analyze two algorithms that have been previously used in data mining, proving upper bounds on their complexity. The first algorithm is useful when the maximally specific interesting sentences are “small”. We show that this algorithm can also be used to efficiently solve a special case of the hypergraph transversal problem, improving on previous results. The second algorithm utilizes a subroutine for hypergraph transversals, and is applicable in more general situations, with complexity close to a lower bound for the problem. We also relate these problems to the model of exact learning in computational learning theory, and use the correspondence to derive some corollaries.",1997,16,204,13,False,Computer Science,1736832,D. Gunopulos,1746048.0,R. Khardon,1712654.0,H. Mannila,143785973.0,Hannu (TT) Toivonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657dcaead090ce7ae0c84df19cfb781a8d933ee9,https://www.semanticscholar.org/paper/657dcaead090ce7ae0c84df19cfb781a8d933ee9,Fall Detection and Activity Recognition with Machine Learning,"Due to the rapid aging of the European population, an effort needs to be made to ensure that the elderly can live longer independently with minimal support of the working-age population. The Confidence project aims to do this by unobtrusively monitoring their activity to recognize falls and other health problems. This is achieved by equipping the user with radio tags, from which the locations of body parts are determined, thus enabling posture and movement reconstruction. In the paper we first give a general overview of the research on fall detection and activity recognition. We proceed to describe the machine learning approach to activity recognition to be used in the Confidence project. In this approach, the attributes characterizing the user’s behavior and a machine learning algorithm must be selected. The attributes we consider are the locations of body parts in the reference coordinate system (fixed with respect to the environment), the locations of body parts in a body coordinate system (affixed to the user’s body) and the angles between adjacent body parts. Eight machine learning algorithms are compared. The highest classification accuracy of over 95 % is achieved by Support Vector Machine used on the reference attributes and angles.",2009,24,226,9,False,Computer Science,1723535,M. Luštrek,2619188.0,Bostjan Kaluza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad49b47c51a0fc78b978ec8300d1fb04c4e962a8,https://www.semanticscholar.org/paper/ad49b47c51a0fc78b978ec8300d1fb04c4e962a8,Kalman filtering and smoothing solutions to temporal Gaussian process regression models,"In this paper, we show how temporal (i.e., time-series) Gaussian process regression models in machine learning can be reformulated as linear-Gaussian state space models, which can be solved exactly with classical Kalman filtering theory. The result is an efficient non-parametric learning algorithm, whose computational complexity grows linearly with respect to number of observations. We show how the reformulation can be done for Matérn family of covariance functions analytically and for squared exponential covariance function by applying spectral Taylor series approximation. Advantages of the proposed approach are illustrated with two numerical experiments.",2010,20,214,45,False,Mathematics,34153908,Jouni Hartikainen,9244403.0,S. Sarkka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0622cb2a1662293a0820f09ecd1301952a7485a,https://www.semanticscholar.org/paper/a0622cb2a1662293a0820f09ecd1301952a7485a,Learning a Distance Metric from Relative Comparisons,"This paper presents a method for learning a distance metric from relative comparison such as ""A is closer to B than A is to C"". Taking a Support Vector Machine (SVM) approach, we develop an algorithm that provides a flexible way of describing qualitative training data as a set of constraints. We show that such constraints lead to a convex quadratic programming problem that can be solved by adapting standard methods for SVM training. We empirically evaluate the performance and the modelling flexibility of the algorithm on a collection of text documents.",2003,15,682,48,False,Mathematics,143892581,Matthew Schultz,1680188.0,T. Joachims,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a620d007603111ae263c5769c9dc9ac37efd2ddb,https://www.semanticscholar.org/paper/a620d007603111ae263c5769c9dc9ac37efd2ddb,TensorFlow: learning functions at scale,"TensorFlow is a machine learning system that operates at large scale and in heterogeneous environments. Its computational model is based on dataflow graphs with mutable state. Graph nodes may be mapped to different machines in a cluster, and within each machine to CPUs, GPUs, and other devices. TensorFlow supports a variety of applications, but it particularly targets training and inference with deep neural networks. It serves as a platform for research and for deploying machine learning systems across many areas, such as speech recognition, computer vision, robotics, information retrieval, and natural language processing. In this talk, we describe TensorFlow and outline some of its applications. We also discuss the question of what TensorFlow and deep learning may have to do with functional programming. Although TensorFlow is not purely functional, many of its uses are concerned with optimizing functions (during training), then with applying those functions (during inference). These functions are defined as compositions of simple primitives (as is common in functional programming), with internal data representations that are learned rather than manually designed. TensorFlow is joint work with many other people in the Google Brain team and elsewhere. More information is available at tensorflow.org.",2016,0,205,24,False,Computer Science,2057642721,Martín Abadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9606fe31a66df53cd36ceffbcb44a68e3b52d67,https://www.semanticscholar.org/paper/a9606fe31a66df53cd36ceffbcb44a68e3b52d67,Domain Adaptation: Learning Bounds and Algorithms,"This paper addresses the general problem of domain adaptation which arises in a variety of applications where the distribution of the labeled sample available somewhat differs from that of the test data. Building on previous work by Ben-David et al. (2007), we introduce a novel distance between distributions, discrepancy distance, that is tailored to adaptation problems with arbitrary loss functions. We give Rademacher complexity bounds for estimating the discrepancy distance from finite samples for different loss functions. Using this distance, we derive new generalization bounds for domain adaptation for a wide family of loss functions. We also present a series of novel adaptation bounds for large classes of regularization-based algorithms, including support vector machines and kernel ridge regression based on the empirical discrepancy. This motivates our analysis of the problem of minimizing the empirical discrepancy for various loss functions for which we also give several algorithms. We report the results of preliminary experiments that demonstrate the benefits of our discrepancy minimization algorithms for domain adaptation.",2009,37,602,73,False,Computer Science,144830983,Y. Mansour,81080659.0,M. Mohri,2435268.0,Afshin Rostamizadeh,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60baa46784e8e9a30a57e1875907d008fbdc817b,https://www.semanticscholar.org/paper/60baa46784e8e9a30a57e1875907d008fbdc817b,InterpretML: A Unified Framework for Machine Learning Interpretability,"InterpretML is an open-source Python package which exposes machine learning interpretability algorithms to practitioners and researchers. InterpretML exposes two types of interpretability - glassbox models, which are machine learning models designed for interpretability (ex: linear models, rule lists, generalized additive models), and blackbox explainability techniques for explaining existing systems (ex: Partial Dependence, LIME). The package enables practitioners to easily compare interpretability algorithms by exposing multiple methods under a unified API, and by having a built-in, extensible visualization platform. InterpretML also includes the first implementation of the Explainable Boosting Machine, a powerful, interpretable, glassbox model that can be as accurate as many blackbox models. The MIT licensed source code can be downloaded from github.com/microsoft/interpret.",2019,21,214,27,False,Computer Science,40900039,Harsha Nori,2057108610.0,Samuel Jenkins,143831110.0,Paul Koch,145727186.0,R. Caruana,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901981d585789369a96b6c5f5a34987ed5472a7,https://www.semanticscholar.org/paper/7901981d585789369a96b6c5f5a34987ed5472a7,Privacy-Preserving Machine Learning: Threats and Solutions,"For privacy concerns to be addressed adequately in today's machine-learning (ML) systems, the knowledge gap between the ML and privacy communities must be bridged. This article aims to provide an introduction to the intersection of both fields with special emphasis on the techniques used to protect the data.",2018,30,152,7,True,Computer Science,1414046108,Mohammad Al-Rubaie,2107318443.0,J. M. Chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f582a003bc01f6cffeb3b6efb6fbcf8a2389245,https://www.semanticscholar.org/paper/4f582a003bc01f6cffeb3b6efb6fbcf8a2389245,Combining Data Mining and Machine Learning for Effective User Profiling,"This paper describes the automatic design of methods for detecting fraudulent behavior. Much of the design is accomplished using a series of machine learning methods. In particular, we combine data mining and constructive induction with more standard machine learning techniques to design methods for detecting fraudulent usage of cellular telephones based on profiling customer behavior. Specifically, we use a rule-learning program to uncover indicators of fraudulent behavior from a large database of cellular calls. These indicators are used to create profilers, which then serve as features to a system that combines evidence from multiple profilers to generate high-confidence alarms. Experiments indicate that this automatic approach performs nearly as well as the best hand-tuned methods for detecting fraud.",1996,12,220,3,False,Computer Science,145421658,Tom Fawcett,1752722.0,F. Provost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b67e38e488cdb6a5af8ae44fdbb2c069c9cea0e,https://www.semanticscholar.org/paper/6b67e38e488cdb6a5af8ae44fdbb2c069c9cea0e,"Introduction to Machine Learning, Neural Networks, and Deep Learning","Purpose To present an overview of current machine learning methods and their use in medical research, focusing on select machine learning techniques, best practices, and deep learning. Methods A systematic literature search in PubMed was performed for articles pertinent to the topic of artificial intelligence methods used in medicine with an emphasis on ophthalmology. Results A review of machine learning and deep learning methodology for the audience without an extensive technical computer programming background. Conclusions Artificial intelligence has a promising future in medicine; however, many challenges remain. Translational Relevance The aim of this review article is to provide the nontechnical readers a layman's explanation of the machine learning methods being used in medicine today. The goal is to provide the reader a better understanding of the potential and challenges of artificial intelligence within the field of medicine.",2020,33,91,1,False,Medicine,2113872426,Rene Y. Choi,3719099.0,Aaron S. Coyner,1401724111.0,Jayashree Kalpathy-Cramer,1764601.0,M. Chiang,2107231340.0,J. Campbell,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afdc6a0098388f22fe1718bb6ce70c4b670885a5,https://www.semanticscholar.org/paper/afdc6a0098388f22fe1718bb6ce70c4b670885a5,Applying machine learning classifiers to dynamic Android malware detection at scale,"The widespread adoption and contextually sensitive nature of smartphone devices has increased concerns over smartphone malware. Machine learning classifiers are a current method for detecting malicious applications on smartphone systems. This paper presents the evaluation of a number of existing classifiers, using a dataset containing thousands of real (i.e. not synthetic) applications. We also present our STREAM framework, which was developed to enable rapid large-scale validation of mobile malware machine learning classifiers.",2013,30,167,21,False,Computer Science,1773498,Brandon Amos,38273752.0,Hamilton A. Turner,39292798.0,Jules White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a3b1f8631f34b3f962b7bad3dcfc0a79c472e0,https://www.semanticscholar.org/paper/18a3b1f8631f34b3f962b7bad3dcfc0a79c472e0,Backward Machine Transliteration by Learning Phonetic Similarity,"In many cross-lingual applications we need to convert a transliterated word into its original word. In this paper, we present a similarity-based framework to model the task of backward transliteration, and provide a learning algorithm to automatically acquire phonetic similarities from a corpus. The learning algorithm is based on Widrow-Hoff rule with some modifications. The experiment results show that the learning algorithm converges quickly, and the method using acquired phonetic similarities remarkably outperforms previous methods using pre-defined phonetic similarities or graphic similarities in a corpus of 1574 pairs of English names and transliterated Chinese names. The learning algorithm does not assume any underlying phonological structures or rules, and can be extended to other language pairs once a training corpus and a pronouncing dictionary are available.",2002,27,90,5,True,Computer Science,2472161,Wei-Hao Lin,153924342.0,Hsin-Hsi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a00d745958b8916e8044df1b68d11cdf6fcc000,https://www.semanticscholar.org/paper/2a00d745958b8916e8044df1b68d11cdf6fcc000,The Myth in the Methodology: Towards a Recontextualization of Fairness in Machine Learning,"Even as machine learning has expanded into the realm of social decision-making, where concerns of bias and justice often rise above those of efficiency and accuracy, the field has remained committed to standard ML techniques that conceive of fairness in terms of statistical metrics and rely heavily on historical data as accurate and neutral representations of the world. So long as the field conforms to these methods and believes it can optimize systems according to universal notions of fairness, machine learning will be ill-suited to address the fundamentally political and ethical considerations at stake when deploying algorithms in the public sphere. The design and adoption of machine learning tools in high-stakes social contexts should be as much a matter of democratic deliberation as of technical analysis.",2018,19,66,3,False,Psychology,87122962,Ben Green,26354178.0,Lily Hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e3a2e08095fd7402a97aaf6e73b6dbfdd58de79,https://www.semanticscholar.org/paper/3e3a2e08095fd7402a97aaf6e73b6dbfdd58de79,Is Feature Selection Secure against Training Data Poisoning?,"Learning in adversarial settings is becoming an important task for application domains where attackers may inject malicious data into the training set to subvert normal operation of data-driven technologies. Feature selection has been widely used in machine learning for security applications to improve generalization and computational efficiency, although it is not clear whether its use may be beneficial or even counterproductive when training data are poisoned by intelligent attackers. In this work, we shed light on this issue by providing a framework to investigate the robustness of popular feature selection methods, including LASSO, ridge regression and the elastic net. Our results on malware detection show that feature selection methods can be significantly compromised under attack (we can reduce LASSO to almost random choices of feature sets by careful insertion of less than 5% poisoned training samples), highlighting the need for specific countermeasures.",2015,43,316,22,False,Computer Science,2114239129,Huang Xiao,1684175.0,B. Biggio,145485821.0,Gavin Brown,1716261.0,G. Fumera,49601001.0,C. Eckert,Mathematics,1710171.0,F. Roli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dfcb3cce7ca12635d02ee0043a8bf2a58d76490,https://www.semanticscholar.org/paper/0dfcb3cce7ca12635d02ee0043a8bf2a58d76490,"Foundations and Trends ® in Machine Learning > Vol 7 > Issue 4-5 Ordering Info About Us Alerts Contact Help Log in Adaptation , Learning , and Optimization over Networks","Subjects Adaptive control and signal processing, Behavioral, cognitive and neural learning, Data mining, Graphical models, Online learning, Optimization, Statistical learning theory, Computational Learning, Distributed computing, Detection and estimation, Pattern recognition and learning, Signal processing for communications, Control/Graph-theoretic models, Dynamics and Asymptotic Behavior of Networks, Adaptive signal processing, Distributed and network signal processing, Statistical/machine learning, Statistical signal processing: Estimation and regression, Stochastic Networks, Stochastic Optimization, Control of Multi-agent Systems",2011,0,193,19,False,,1740506,A. Sayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc8379abcda8faa78e2c5e17deb96785ea447461,https://www.semanticscholar.org/paper/cc8379abcda8faa78e2c5e17deb96785ea447461,A Secure Federated Transfer Learning Framework,"Machine learning relies on the availability of vast amounts of data for training. However, in reality, data are mostly scattered across different organizations and cannot be easily integrated due to many legal and practical constraints. To address this important challenge in the field of machine learning, we introduce a new technique and framework, known as federated transfer learning (FTL), to improve statistical modeling under a data federation. FTL allows knowledge to be shared without compromising user privacy and enables complementary knowledge to be transferred across domains in a data federation, thereby enabling a target-domain party to build flexible and effective models by leveraging rich labels from a source domain. This framework requires minimal modifications to the existing model structure and provides the same level of accuracy as the nonprivacy-preserving transfer learning. It is flexible and can be effectively adapted to various secure multiparty machine learning tasks.",2020,29,173,7,True,Computer Science,1614034792,Yang Liu,1505828520.0,Yan Kang,39007380.0,C. Xing,11573257.0,Tianjian Chen,153096457.0,Qiang Yang,History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f2aff0a60c24b41bc5c916807e0edb4da73e3c,https://www.semanticscholar.org/paper/98f2aff0a60c24b41bc5c916807e0edb4da73e3c,Evaluation of Different Machine Learning Methods and Deep-Learning Convolutional Neural Networks for Landslide Detection,"There is a growing demand for detailed and accurate landslide maps and inventories around the globe, but particularly in hazard-prone regions such as the Himalayas. Most standard mapping methods require expert knowledge, supervision and fieldwork. In this study, we use optical data from the Rapid Eye satellite and topographic factors to analyze the potential of machine learning methods, i.e., artificial neural network (ANN), support vector machines (SVM) and random forest (RF), and different deep-learning convolution neural networks (CNNs) for landslide detection. We use two training zones and one test zone to independently evaluate the performance of different methods in the highly landslide-prone Rasuwa district in Nepal. Twenty different maps are created using ANN, SVM and RF and different CNN instantiations and are compared against the results of extensive fieldwork through a mean intersection-over-union (mIOU) and other common metrics. This accuracy assessment yields the best result of 78.26% mIOU for a small window size CNN, which uses spectral information only. The additional information from a 5 m digital elevation model helps to discriminate between human settlements and landslides but does not improve the overall classification accuracy. CNNs do not automatically outperform ANN, SVM and RF, although this is sometimes claimed. Rather, the performance of CNNs strongly depends on their design, i.e., layer depth, input window sizes and training strategies. Here, we conclude that the CNN method is still in its infancy as most researchers will either use predefined parameters in solutions like Google TensorFlow or will apply different settings in a trial-and-error manner. Nevertheless, deep-learning can improve landslide mapping in the future if the effects of the different designs are better understood, enough training samples exist, and the effects of augmentation strategies to artificially increase the number of existing samples are better understood.",2019,68,332,10,True,Computer Science,31568077,O. Ghorbanzadeh,50594282.0,T. Blaschke,69898104.0,Khalil Gholamnia,69936582.0,S. Meena,2584015.0,D. Tiede,,2414452.0,J. Aryal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e69e1d2e0d4c29ba4b92352f280fcae92587cc4c,https://www.semanticscholar.org/paper/e69e1d2e0d4c29ba4b92352f280fcae92587cc4c,"Statistics, Data Mining, and Machine Learning in Astronomy","As telescopes, detectors, and computers grow ever more powerful, the volume of data at the disposal of astronomers and astrophysicists will enter the petabyte domain, providing accurate measurements for billions of celestial objects. This book provides a comprehensive and accessible introduction to the cutting-edge statistical methods needed to efficiently analyze complex data sets from astronomical surveys such as the Panoramic Survey Telescope and Rapid Response System, the Dark Energy Survey, and the upcoming Large Synoptic Survey Telescope. It serves as a practical handbook for graduate students and advanced undergraduates in physics and astronomy, and as an indispensable reference for researchers. Statistics, Data Mining, and Machine Learning in Astronomy presents a wealth of practical analysis problems, evaluates techniques for solving them, and explains how to use various approaches for different types and sizes of data sets. For all applications described in the book, Python code and example data sets are provided. The supporting data sets have been carefully selected from contemporary astronomical surveys (for example, the Sloan Digital Sky Survey) and are easy to download and use. The accompanying Python code is publicly available, well documented, and follows uniform coding standards. Together, the data sets and code enable readers to reproduce all the figures and examples, evaluate the methods, and adapt them to their own fields of interest. Describes the most useful statistical and data-mining methods for extracting knowledge from huge and complex astronomical data sets Features real-world data sets from contemporary astronomical surveys Uses a freely available Python codebase throughout Ideal for students and working astronomers",2014,2,301,41,False,Computer Science,113343324,Ž. Ivezić,3232661.0,A. Connolly,2081469.0,J. Vanderplas,50344099.0,Alexander Gray,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a042afeb1bee81f00191d5f8179fcd1ae149278e,https://www.semanticscholar.org/paper/a042afeb1bee81f00191d5f8179fcd1ae149278e,ModelTracker: Redesigning Performance Analysis Tools for Machine Learning,"Model building in machine learning is an iterative process. The performance analysis and debugging step typically involves a disruptive cognitive switch from model building to error analysis, discouraging an informed approach to model building. We present ModelTracker, an interactive visualization that subsumes information contained in numerous traditional summary statistics and graphs while displaying example-level performance and enabling direct error examination and debugging. Usage analysis from machine learning practitioners building real models with ModelTracker over six months shows ModelTracker is used often and throughout model building. A controlled experiment focusing on ModelTracker's debugging capabilities shows participants prefer ModelTracker over traditional tools without a loss in model performance.",2015,25,213,11,False,Computer Science,1719124,Saleema Amershi,1724065.0,D. M. Chickering,2311676.0,S. Drucker,49132427.0,Bongshin Lee,2812486.0,P. Simard,,38972741.0,Jina Suh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
