paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/3,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name
2b65b99e772727dadc1b5e50a9d83367a892ec28,https://www.semanticscholar.org/paper/2b65b99e772727dadc1b5e50a9d83367a892ec28,Learning One More Thing,"Most research on machine learning has focused on scenarios in which a learner faces a single, isolated learning task. The lifelong learning framework assumes instead that the learner encounters a multitude of related learning tasks over its lifetime, providing the opportunity for the transfer of knowledge. This paper studies lifelong learning in the context of binary classification. It presents the invariance approach, in which knowledge is transferred via a learned model of the invariances of the domain. Results on learning to recognize objects from color images demonstrate superior generalization capabilities if invariances are learned and used to bias subsequent learning.",1994,47,158,3,False,Computer Science,144867807,S. Thrun,40975594.0,Tom Michael Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56fd28e8db60a696adc5b0f7acb9ef41d9ce1ec4,https://www.semanticscholar.org/paper/56fd28e8db60a696adc5b0f7acb9ef41d9ce1ec4,A survey of kernels for structured data,"Kernel methods in general and support vector machines in particular have been successful in various learning tasks on data represented in a single table. Much 'real-world' data, however, is structured - it has no natural representation in a single table. Usually, to apply kernel methods to 'real-world' data, extensive pre-processing is performed to embed the data into areal vector space and thus in a single table. This survey describes several approaches of defining positive definite kernels on structured instances directly.",2003,49,493,24,False,Computer Science,1693945,Thomas Gärtner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41653772fd26829aae3e3106a573322b47129b8f,https://www.semanticscholar.org/paper/41653772fd26829aae3e3106a573322b47129b8f,Extreme learning machine: A review,"Feedforward neural networks (FFNN) have been utilised for various research in machine learning and they have gained a significantly wide acceptance. However, it was recently noted that the feedforward neural network has been functioning slower than needed. As a result, it has created critical bottlenecks among its applications. Extreme Learning Machines (ELM) were suggested as alternative learning algorithms instead of FFNN. The former is characterised by single-hidden layer feedforward neural networks (SLFN). It selects hidden nodes randomly and analytically determines their output weight. This review aims to, first, present a short mathematical explanation to explain the basic ELM. Second, because of its notable simplicity, efficiency, and remarkable generalisation performance, ELM has had wide uses in various domains, such as computer vision, biomedical engineering, control and robotics, system identification, etc. Thus, in this review, we will aim to present a complete view of these ELM advances for different applications. Finally, ELM’s strengths and weakness will be presented, along with its future perspectives.",2017,132,68,5,False,Computer Science,13696977,Musatafa Abbas Abbood Albadr,9211469.0,S. Tiun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b31fba37f63b88218b49082bdbe3abf9a139e9d1,https://www.semanticscholar.org/paper/b31fba37f63b88218b49082bdbe3abf9a139e9d1,Social Development,"M ost robots are designed to operate in environments that are either highly constrained (as is the case in an assembly line) or extremely hazardous (such as the surface of Mars). Machine learning has been an effective tool in both of these environments by augmenting the flexibility and reliability of robotic systems, but this is often a very difficult problem because the complexity of learning in the real world introduces very high dimensional state spaces and applies severe penalties for mistakes. Human children are raised in environments that are just as complex (or even more so) than those typically studied in robot learning scenarios. However, the presence of parents and other caregivers radically changes the type of learning that is possible. Consciously and unconsciously, adults tailor their actions and the environment to the child. They draw attention to important aspects of a task, help in identifying the cause of errors, and generally tailor the task to the child’s capabilities. Our research group builds robots that learn in the same type of supportive environment that human children have and develop skills incrementally through their interactions. Our robots interact socially with human adults using the same natural conventions that a human child would use. Our work sits at the intersection of the fields of social robotics [1], [2] and autonomous mental development [3]. Together, these two fields offer the vision of a machine that can learn incrementally, directly from humans, in the same ways that humans learn from each other. In this article, we will introduce some of the challenges, goals, and applications of this research.",2008,36,470,47,False,,1792053,B. Scassellati,1802703.0,C. Crick,,2305335.0,K. Gold,1748636.0,Elizabeth S. Kim,1693018.0,F. Shic,1962067.0,Ganghua Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ff533c8b5001082a3aaade3097eb229864e69e,https://www.semanticscholar.org/paper/71ff533c8b5001082a3aaade3097eb229864e69e,Local Explanation Methods for Deep Neural Networks Lack Sensitivity to Parameter Values,"Explaining the output of a complicated machine learning model like a deep neural network (DNN) is a central challenge in machine learning. Several proposed local explanation methods address this issue by identifying what dimensions of a single input are most responsible for a DNN's output. The goal of this work is to assess the sensitivity of local explanations to DNN parameter values. Somewhat surprisingly, we find that DNNs with randomly-initialized weights produce explanations that are both visually and quantitatively similar to those produced by DNNs with learned weights. Our conjecture is that this phenomenon occurs because these explanations are dominated by the lower level features of a DNN, and that a DNN's architecture provides a strong prior which significantly affects the representations learned at these lower layers. NOTE: This work is now subsumed by our recent manuscript, Sanity Checks for Saliency Maps (to appear NIPS 2018), where we expand on findings and address concerns raised in Sundararajan et. al. (2018).",2018,28,89,4,False,Computer Science,145949622,Julius Adebayo,2058362.0,J. Gilmer,Mathematics,153440022.0,Ian J. Goodfellow,3351164.0,Been Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23234a0f211a44d9706b2570d474427b8f899ec1,https://www.semanticscholar.org/paper/23234a0f211a44d9706b2570d474427b8f899ec1,A SNoW-Based Face Detector,"A novel learning approach for human face detection using a network of linear units is presented. The SNoW learning architecture is a sparse network of linear functions over a pre-defined or incrementally learned feature space and is specifically tailored for learning in the presence of a very large number of features. A wide range of face images in different poses, with different expressions and under different lighting conditions are used as a training set to capture the variations of human faces. Experimental results on commonly used benchmark data sets of a wide range of face images show that the SNoW-based approach outperforms methods that use neural networks, Bayesian methods, support vector machines and others. Furthermore, learning and evaluation using the SNoW-based method are significantly more efficient than with other methods.",1999,33,359,25,False,Computer Science,1715634,Ming-Hsuan Yang,144590225.0,D. Roth,,145237406.0,N. Ahuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a75206bb566fc2ab0f12729e459cb65784745a,https://www.semanticscholar.org/paper/77a75206bb566fc2ab0f12729e459cb65784745a,Machine Learning in Ultrasound Computer-Aided Diagnostic Systems: A Survey,"The ultrasound imaging is one of the most common schemes to detect diseases in the clinical practice. There are many advantages of ultrasound imaging such as safety, convenience, and low cost. However, reading ultrasound imaging is not easy. To support the diagnosis of clinicians and reduce the load of doctors, many ultrasound computer-aided diagnosis (CAD) systems are proposed. In recent years, the success of deep learning in the image classification and segmentation led to more and more scholars realizing the potential of performance improvement brought by utilizing the deep learning in the ultrasound CAD system. This paper summarized the research which focuses on the ultrasound CAD system utilizing machine learning technology in recent years. This study divided the ultrasound CAD system into two categories. One is the traditional ultrasound CAD system which employed the manmade feature and the other is the deep learning ultrasound CAD system. The major feature and the classifier employed by the traditional ultrasound CAD system are introduced. As for the deep learning ultrasound CAD, newest applications are summarized. This paper will be useful for researchers who focus on the ultrasound CAD system.",2018,73,117,2,True,Computer Science,145298369,Qinghua Huang,2153305015.0,Fan Zhang,Medicine,67180560.0,Xuelong Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781f4b1732cffc30f315eff94d53965a8fd9324f,https://www.semanticscholar.org/paper/781f4b1732cffc30f315eff94d53965a8fd9324f,Recent Advances in Deep Learning: An Overview,"Deep Learning is one of the newest trends in Machine Learning and Artificial Intelligence research. It is also one of the most popular scientific research trends now-a-days. Deep learning methods have brought revolutionary advances in computer vision and machine learning. Every now and then, new and new deep learning techniques are being born, outperforming state-of-the-art machine learning and even existing deep learning techniques. In recent years, the world has seen many major breakthroughs in this field. Since deep learning is evolving at a huge speed, its kind of hard to keep track of the regular advances especially for new researchers. In this paper, we are going to briefly discuss about recent advances in Deep Learning for past few years.",2018,167,80,3,False,Computer Science,41021656,Matiur Rahman Minar,35288935.0,Jibon Naher,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f36c22892afa9af64d8a5eed13d2d12bfefc64a,https://www.semanticscholar.org/paper/9f36c22892afa9af64d8a5eed13d2d12bfefc64a,Machine and deep learning methods for radiomics.,"Radiomics is an emerging area in quantitative image analysis that aims to relate large-scale extracted imaging information to clinical and biological endpoints. The development of quantitative imaging methods along with machine learning has enabled the opportunity to move data science research towards translation for more personalized cancer treatments. Accumulating evidence has indeed demonstrated that noninvasive advanced imaging analytics, that is, radiomics, can reveal key components of tumor phenotype for multiple three-dimensional lesions at multiple time points over and beyond the course of treatment. These developments in the use of CT, PET, US, and MR imaging could augment patient stratification and prognostication buttressing emerging targeted therapeutic approaches. In recent years, deep learning architectures have demonstrated their tremendous potential for image segmentation, reconstruction, recognition, and classification. Many powerful open-source and commercial platforms are currently available to embark in new research areas of radiomics. Quantitative imaging research, however, is complex and key statistical principles should be followed to realize its full potential. The field of radiomics, in particular, requires a renewed focus on optimal study design/reporting practices and standardization of image acquisition, feature calculation, and rigorous statistical analysis for the field to move forward. In this article, the role of machine and deep learning as a major computational vehicle for advanced model building of radiomics-based signatures or classifiers, and diverse clinical applications, working principles, research opportunities, and available computational platforms for radiomics will be reviewed with examples drawn primarily from oncology. We also address issues related to common applications in medical physics, such as standardization, feature extraction, model building, and validation.",2020,144,101,5,True,Computer Science,6931354,M. Avanzo,30434668.0,Lise Wei,Medicine,2214956.0,J. Stancanello,5425836.0,M. Vallières,1849484.0,A. Rao,10291282.0,O. Morin,12830231.0,S. Mattonen,65739579.0,I. El Naqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d25eb8241345f86101fda145d95d89c27844fd1,https://www.semanticscholar.org/paper/3d25eb8241345f86101fda145d95d89c27844fd1,Distributed Submodular Maximization: Identifying Representative Elements in Massive Data,"Many large-scale machine learning problems (such as clustering, non-parametric learning, kernel machines, etc.) require selecting, out of a massive data set, a manageable yet representative subset. Such problems can often be reduced to maximizing a submodular set function subject to cardinality constraints. Classical approaches require centralized access to the full data set; but for truly large-scale problems, rendering the data centrally is often impractical. In this paper, we consider the problem of submodular function maximization in a distributed fashion. We develop a simple, two-stage protocol GREEDI, that is easily implemented using MapReduce style computations. We theoretically analyze our approach, and show, that under certain natural conditions, performance close to the (impractical) centralized approach can be achieved. In our extensive experiments, we demonstrate the effectiveness of our approach on several applications, including sparse Gaussian process inference and exemplar-based clustering, on tens of millions of data points using Hadoop.",2013,35,248,29,False,Computer Science,2389094,Baharan Mirzasoleiman,1697131.0,Amin Karbasi,Mathematics,2810893.0,R. Sarkar,145343838.0,Andreas Krause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dda1a4414675729f46594a5e609938ef3a48382,https://www.semanticscholar.org/paper/1dda1a4414675729f46594a5e609938ef3a48382,Bayesian Nonparametric Matrix Factorization for Recorded Music,"Recent research in machine learning has focused on breaking audio spectrograms into separate sources of sound using latent variable decompositions. These methods require that the number of sources be specified in advance, which is not always possible. To address this problem, we develop Gamma Process Nonnegative Matrix Factorization (GaP-NMF), a Bayesian nonparametric approach to decomposing spectrograms. The assumptions behind GaP-NMF are based on research in signal processing regarding the expected distributions of spectrogram data, and GaP-NMF automatically discovers the number of latent sources. We derive a mean-field variational inference algorithm and evaluate GaP-NMF on both synthetic data and recorded music.",2010,18,162,21,False,Mathematics,28552618,M. Hoffman,1796335.0,D. Blei,Computer Science,1716507.0,P. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afccf0ab762c2aee7d13f3733d1a4f593583d41a,https://www.semanticscholar.org/paper/afccf0ab762c2aee7d13f3733d1a4f593583d41a,Representation of compounds for machine-learning prediction of physical properties,"The representations of a compound, called ``descriptors'' or ``features'', play an essential role in constructing a machine-learning model of its physical properties. In this study, we adopt a procedure for generating a set of descriptors from simple elemental and structural representations. First, it is applied to a large data set composed of the cohesive energy for about 18 000 compounds computed by density functional theory calculation. As a result, we obtain a kernel ridge prediction model with a prediction error of 0.041 eV/atom, which is close to the ``chemical accuracy'' of 1 kcal/mol (0.043 eV/atom). A prediction model with an error of 0.071 eV/atom of the cohesive energy is obtained for the normalized prototype structures, which can be used for the practical purpose of searching for as-yet-unknown structures. The procedure is also applied to two smaller data sets, i.e., a data set of the lattice thermal conductivity for 110 compounds computed by density functional theory calculation and a data set of the experimental melting temperature for 248 compounds. We examine the effect of the descriptor sets on the efficiency of Bayesian optimization in addition to the accuracy of the kernel ridge regression models. They exhibit good predictive performances.",2016,103,159,0,True,Mathematics,1947843,Atsuto Seko,48865897.0,H. Hayashi,Physics,47583203.0,K. Nakayama,2070122276.0,Akira Takahashi,46487378.0,I. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063ee8ef1ce585b51518a1a4d5b0e072477198b,https://www.semanticscholar.org/paper/1063ee8ef1ce585b51518a1a4d5b0e072477198b,Stock market prediction using machine learning techniques,"The main objective of this research is to predict the market performance of Karachi Stock Exchange (KSE) on day closing using different machine learning techniques. The prediction model uses different attributes as an input and predicts market as Positive & Negative. The attributes used in the model includes Oil rates, Gold & Silver rates, Interest rate, Foreign Exchange (FEX) rate, NEWS and social media feed. The old statistical techniques including Simple Moving Average (SMA) and Autoregressive Integrated Moving Average (ARIMA) are also used as input. The machine learning techniques including Single Layer Perceptron (SLP), Multi-Layer Perceptron (MLP), Radial Basis Function (RBF) and Support Vector Machine (SVM) are compared. All these attributes are studied separately also. The algorithm MLP performed best as compared to other techniques. The oil rate attribute was found to be most relevant to market performance. The results suggest that performance of KSE-100 index can be predicted with machine learning techniques.",2016,14,75,3,False,Computer Science,47886742,Mehak Usmani,145229362.0,S. H. Adil,,2095737.0,K. Raza,1955345.0,S. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e02c5b0e83cd6bba4c94c458bdb7079e97c36cd,https://www.semanticscholar.org/paper/7e02c5b0e83cd6bba4c94c458bdb7079e97c36cd,"Entity Resolution: Theory, Practice & Open Challenges","This tutorial brings together perspectives on ER from a variety of fields, including databases, machine learning, natural language processing and information retrieval, to provide, in one setting, a survey of a large body of work. We discuss both the practical aspects and theoretical underpinnings of ER. We describe existing solutions, current challenges, and open research problems.",2012,32,293,10,False,Computer Science,1746034,L. Getoor,2357165.0,Ashwin Machanavajjhala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b79870d22d85dde31c72df6ae147f64d462d177b,https://www.semanticscholar.org/paper/b79870d22d85dde31c72df6ae147f64d462d177b,Machine learning in GI endoscopy: practical guidance in how to interpret a novel field,"There has been a vast increase in GI literature focused on the use of machine learning in endoscopy. The relative novelty of this field poses a challenge for reviewers and readers of GI journals. To appreciate scientific quality and novelty of machine learning studies, understanding of the technical basis and commonly used techniques is required. Clinicians often lack this technical background, while machine learning experts may be unfamiliar with clinical relevance and implications for daily practice. Therefore, there is an increasing need for a multidisciplinary, international evaluation on how to perform high-quality machine learning research in endoscopy. This review aims to provide guidance for readers and reviewers of peer-reviewed GI journals to allow critical appraisal of the most relevant quality requirements of machine learning studies. The paper provides an overview of common trends and their potential pitfalls and proposes comprehensive quality requirements in six overarching themes: terminology, data, algorithm description, experimental setup, interpretation of results and machine learning in clinical practice.",2020,41,53,0,True,Computer Science,15065097,F. van der Sommen,1423745025.0,Jeroen de Groof,Medicine,120631502.0,Maarten P. Struyvenberg,118341291.0,J. van der Putten,1482569768.0,T. Boers,1430744224.0,K. Fockens,2151647.0,E. Schoon,3553816.0,W. Curvers,,122835730.0,P. D. De with,2558826.0,Y. Mori,2167748.0,M. Byrne,1398465128.0,J. Bergman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b661520bf0061b7d96ccf12016e351dd3a6ee780,https://www.semanticscholar.org/paper/b661520bf0061b7d96ccf12016e351dd3a6ee780,What is the Effect of Importance Weighting in Deep Learning?,"Importance-weighted risk minimization is a key ingredient in many machine learning algorithms for causal inference, domain adaptation, class imbalance, and off-policy reinforcement learning. While the effect of importance weighting is well-characterized for low-capacity misspecified models, little is known about how it impacts over-parameterized, deep neural networks. This work is inspired by recent theoretical results showing that on (linearly) separable data, deep linear networks optimized by SGD learn weight-agnostic solutions, prompting us to ask, for realistic deep networks, for which many practical datasets are separable, what is the effect of importance weighting? We present the surprising finding that while importance weighting impacts models early in training, its effect diminishes over successive epochs. Moreover, while L2 regularization and batch normalization (but not dropout), restore some of the impact of importance weighting, they express the effect via (seemingly) the wrong abstraction: why should practitioners tweak the L2 regularization, and by how much, to produce the correct weighting effect? Our experiments confirm these findings across a range of architectures and datasets.",2018,36,210,7,False,Computer Science,40205705,Jonathon Byrd,32219137.0,Zachary Chase Lipton,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4d56f96acf57459f3efc60504d0865bb5bec79,https://www.semanticscholar.org/paper/de4d56f96acf57459f3efc60504d0865bb5bec79,Anomaly detection in IP networks,"Network anomaly detection is a vibrant research area. Researchers have approached this problem using various techniques such as artificial intelligence, machine learning, and state machine modeling. In this paper, we first review these anomaly detection methods and then describe in detail a statistical signal processing technique based on abrupt change detection. We show that this signal processing technique is effective at detecting several network anomalies. Case studies from real network data that demonstrate the power of the signal processing approach to network anomaly detection are presented. The application of signal processing techniques to this area is still in its infancy, and we believe that it has great potential to enhance the field, and thereby improve the reliability of IP networks.",2003,49,552,37,False,Computer Science,144349981,M. Thottan,1708645.0,C. Ji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe11eda02c4150b0d2a30e4d0755de2324ccdf4,https://www.semanticscholar.org/paper/cbe11eda02c4150b0d2a30e4d0755de2324ccdf4,"Comparison of machine learning methods for stationary wavelet entropy-based multiple sclerosis detection: decision tree, k-nearest neighbors, and support vector machine","In order to detect multiple sclerosis (MS) subjects from healthy controls (HCs) in magnetic resonance imaging, we developed a new system based on machine learning. The MS imaging data was downloaded from the eHealth laboratory at the University of Cyprus, and the HC imaging data was scanned in our local hospital with volunteers enrolled from community advertisement. Inter-scan normalization was employed to remove the gray-level difference. We adjust the misclassification costs to alleviate the effect of unbalanced class distribution to the classification performance. We utilized two-level stationary wavelet entropy (SWE) to extract features from brain images. Then, we compared three machine learning based classifiers: the decision tree, k-nearest neighbors (kNN), and support vector machine. The experimental results showed the kNN performed the best among all three classifiers. In addition, the proposed SWE+kNN approach is superior to four state-of-the-art approaches. Our proposed MS detection approach is effective.",2016,63,135,4,False,Computer Science,121310035,Yudong Zhang,3008614.0,Siyuan Lu,,2238345.0,Xingxing Zhou,50367281.0,Ming Yang,2858143.0,Lenan Wu,,Bin Liu,29671011.0,Preetha Phillips,7488474.0,Shuihua Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209bdd3d7021c4feb4445b5c667660ab41773a3a,https://www.semanticscholar.org/paper/209bdd3d7021c4feb4445b5c667660ab41773a3a,Imbalance Learning Machine-Based Power System Short-Term Voltage Stability Assessment,"In terms of machine learning-based power system dynamic stability assessment, it is feasible to collect learning data from massive synchrophasor measurements in practice. However, the fact that instability events rarely occur would lead to a challenging class imbalance problem. Besides, short-term feature extraction from scarce instability seems extremely difficult for conventional learning machines. Faced with such a dilemma, this paper develops a systematic imbalance learning machine for online short-term voltage stability assessment. A powerful time series shapelet (discriminative subsequence) classification method is embedded into the machine for sequential transient feature mining. A forecasting-based nonlinear synthetic minority oversampling technique is proposed to mitigate the distortion of class distribution. Cost-sensitive learning is employed to intensify bias toward those scarce yet valuable unstable cases. Furthermore, an incremental learning strategy is put forward for online monitoring, contributing to adaptability and reliability enhancement along with time. Simulation results on the Nordic test system illustrate the high performance of the proposed learning machine and of the assessment scheme.",2017,35,81,3,False,Computer Science,2109090499,Lipeng Zhu,2110141479.0,Chao Lu,Engineering,144402926.0,Z. Dong,3387191.0,Chao Hong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2f55f91e63268a58457cccaa95255336c3e0df,https://www.semanticscholar.org/paper/4b2f55f91e63268a58457cccaa95255336c3e0df,Content-based audio classification and retrieval by support vector machines,"Support vector machines (SVMs) have been recently proposed as a new learning algorithm for pattern recognition. In this paper, the SVMs with a binary tree recognition strategy are used to tackle the audio classification problem. We illustrate the potential of SVMs on a common audio database, which consists of 409 sounds of 16 classes. We compare the SVMs based classification with other popular approaches. For audio retrieval, we propose a new metric, called distance-from-boundary (DFB). When a query audio is given, the system first finds a boundary inside which the query pattern is located. Then, all the audio patterns in the database are sorted by their distances to this boundary. All boundaries are learned by the SVMs and stored together with the audio database. Experimental comparisons for audio retrieval are presented to show the superiority of this novel metric to other similarity measures.",2003,25,457,30,False,Computer Science,1822413,G. Guo,34679741.0,S. Li,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81fd20c2b903d979075e0c6a59258b0a84213095,https://www.semanticscholar.org/paper/81fd20c2b903d979075e0c6a59258b0a84213095,Strategic Classification,"Machine learning relies on the assumption that unseen test instances of a classification problem follow the same distribution as observed training data. However, this principle can break down when machine learning is used to make important decisions about the welfare (employment, education, health) of strategic individuals. Knowing information about the classifier, such individuals may manipulate their attributes in order to obtain a better classification outcome. As a result of this behavior -- often referred to as gaming -- the performance of the classifier may deteriorate sharply. Indeed, gaming is a well-known obstacle for using machine learning methods in practice; in financial policy-making, the problem is widely known as Goodhart's law. In this paper, we formalize the problem, and pursue algorithms for learning classifiers that are robust to gaming. We model classification as a sequential game between a player named ""Jury"" and a player named ""Contestant."" Jury designs a classifier, and Contestant receives an input to the classifier drawn from a distribution. Before being classified, Contestant may change his input based on Jury's classifier. However, Contestant incurs a cost for these changes according to a cost function. Jury's goal is to achieve high classification accuracy with respect to Contestant's original input and some underlying target classification function, assuming Contestant plays best response. Contestant's goal is to achieve a favorable classification outcome while taking into account the cost of achieving it. For a natural class of ""separable"" cost functions, and certain generalizations, we obtain computationally efficient learning algorithms which are near optimal, achieving a classification error that is arbitrarily close to the theoretical minimum. Surprisingly, our algorithms are efficient even on concept classes that are computationally hard to learn. For general cost functions, designing an approximately optimal strategy-proof classifier, for inverse-polynomial approximation, is NP-hard.",2015,15,215,25,True,Computer Science,1775622,Moritz Hardt,1706816.0,N. Megiddo,,144102674.0,C. Papadimitriou,1759738.0,Mary Wootters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417fd5b826344010caf8f9c3504c7f7a1959602e,https://www.semanticscholar.org/paper/417fd5b826344010caf8f9c3504c7f7a1959602e,Quantum Chemistry in the Age of Machine Learning.,"As quantum chemistry (QC) community embraces machine learning (ML), the surging number of new methods and applications based on combination of QC and ML is emerging. In this Perspective a view on the current state of affairs in this new exciting research field is offered, challenges of using ML in QC applications are described, and potential future developments are outlined. Specifically, examples of how ML is used to improve the accuracy and accelerate QC research are shown. Generalization and classification of existing techniques is provided to ease the navigation in the sea of literature and to guide the researchers entering the field. The emphasis of this Perspective is on the supervised ML.",2020,187,146,0,False,Computer Science,5378288,Pavlo O. Dral,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0f2af92eabc0c3eec09244e678cc786d47e598,https://www.semanticscholar.org/paper/4a0f2af92eabc0c3eec09244e678cc786d47e598,"A Data-Driven Predictive Prognostic Model for Lithium-Ion Batteries based on a 
Deep Learning Algorithm","Prognostic and health management (PHM) can ensure that a lithium-ion battery is working safely and reliably. The main approach of PHM evaluation of the battery is to determine the State of Health (SoH) and the Remaining Useful Life (RUL) of the battery. The advancements of computational tools and big data algorithms have led to a new era of data-driven predictive analysis approaches, using machine learning algorithms. This paper presents the preliminary development of the data-driven prognostic, using a Deep Neural Networks (DNN) approach to predict the SoH and the RUL of the lithium-ion battery. The effectiveness of the proposed approach was implemented in a case study with a battery dataset obtained from the National Aeronautics and Space Administration (NASA) Ames Prognostics Center of Excellence (PCoE) database. The proposed DNN algorithm was compared against other machine learning algorithms, namely, Support Vector Machine (SVM), k-Nearest Neighbors (k-NN), Artificial Neural Networks (ANN), and Linear Regression (LR). The experimental results reveal that the performance of the DNN algorithm could either match or outweigh other machine learning algorithms. Further, the presented results could serve as a benchmark of SoH and RUL prediction using machine learning approaches specifically for lithium-ion batteries application.",2019,57,114,1,True,Computer Science,102116785,Phattara Khumprom,24287459.0,Nita Yodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ea55bca9b375a7094ae0d8d8af6958e488aee14,https://www.semanticscholar.org/paper/8ea55bca9b375a7094ae0d8d8af6958e488aee14,A review of machine learning in obesity,"Rich sources of obesity‐related data arising from sensors, smartphone apps, electronic medical health records and insurance data can bring new insights for understanding, preventing and treating obesity. For such large datasets, machine learning provides sophisticated and elegant tools to describe, classify and predict obesity‐related risks and outcomes.",2018,87,86,1,False,Computer Science,11022772,K. W. DeGregory,144419720.0,P. Kuiper,Medicine,35687788.0,T. DeSilvio,36422133.0,J. Pleuss,145762644.0,R. Miller,48850872.0,J. Roginski,2168602657.0,C. B. Fisher,89912794.0,D. Harness,,20472796.0,S. Viswanath,1703514.0,S. Heymsfield,35431016.0,I. Dungan,144591421.0,D. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
