paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name
e8d92bfb6d71e7863a03a011252f553902c009c2,https://www.semanticscholar.org/paper/e8d92bfb6d71e7863a03a011252f553902c009c2,The Big Data Newsvendor: Practical Insights from Machine Learning,"In Ban and Rudin’s (2018) “The Big Data Newsvendor: Practical Insights from Machine Learning,” the authors take an innovative machine-learning approach to a classic problem solved by almost every company, every day, for inventory management. By allowing companies to use large amounts of data to predict the correct answers to decisions directly, they avoid intermediate questions, such as “how many customers will we get tomorrow?” and instead can tell the company how much inventory to stock for these customers. This has implications for almost all other decision-making problems considered in operations research, which has traditionally considered data estimation separately from the decision optimization. Their proposed methods are shown to work both analytically and empirically with the latter explored in a hospital nurse staffing example in which the best one-step, feature-based newsvendor algorithm (the kernel-weights optimization method) is shown to beat the best-practice benchmark by 24% in the out-of-sample cost at a fraction of the speed.",2019,88,218,31,True,Computer Science,,103243641,Gah-Yi Ban,48395540.0,C. Rudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503dc3243d206ac86ac13bdc2bf38d1b3272b962,https://www.semanticscholar.org/paper/503dc3243d206ac86ac13bdc2bf38d1b3272b962,High-Performance Extreme Learning Machines: A Complete Toolbox for Big Data Applications,This paper presents a complete approach to a successful utilization of a high-performance extreme learning machines (ELMs) Toolbox for Big Data. It summarizes recent advantages in algorithmic performance; gives a fresh view on the ELM solution in relation to the traditional linear algebraic performance; and reaps the latest software and hardware performance achievements. The results are applicable to a wide range of machine learning problems and thus provide a solid ground for tackling numerous Big Data challenges. The included toolbox is targeted at enabling the full potential of ELMs to the widest range of users.,2015,49,207,7,False,Computer Science,,2798381,Anton Akusok,3347255.0,Kaj-Mikael Björk,3194493.0,Y. Miché,1731049.0,A. Lendasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f734ca252df1709a1314197838c781a7248c59,https://www.semanticscholar.org/paper/28f734ca252df1709a1314197838c781a7248c59,Combining Statistical Learning with a Knowledge-Based Approach - A Case Study in Intensive Care Monitoring,"The paper describes a case study in combining different methods for acquiring medical knowledge. Given a huge amount of noisy, high dimensional numerical time series data describing patients in intensive care, the support vector machine is used to learn when and how to change the dose of which drug. Given medical knowledge about and expertise in clinical decision making, a first-order logic knowledge base about effects of therapeutical interventions has been built. As a preprocessing mechanism it uses another statistical method. The integration of numerical and knowledge-based procedures eases the task of validation in two ways. On one hand, the knowledge base is validated with respect to past patients records. On the other hand, medical interventions that are recommended by learning results are justified by the knowledge base.",1999,10,418,15,False,Computer Science,,1752599,K. Morik,2406679.0,Peter Brockhausen,1680188.0,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3d61c603378341b2d7769ab01012111127ead31,https://www.semanticscholar.org/paper/b3d61c603378341b2d7769ab01012111127ead31,A machine learning information retrieval approach to protein fold recognition,"MOTIVATION
Recognizing proteins that have similar tertiary structure is the key step of template-based protein structure prediction methods. Traditionally, a variety of alignment methods are used to identify similar folds, based on sequence similarity and sequence-structure compatibility. Although these methods are complementary, their integration has not been thoroughly exploited. Statistical machine learning methods provide tools for integrating multiple features, but so far these methods have been used primarily for protein and fold classification, rather than addressing the retrieval problem of fold recognition-finding a proper template for a given query protein.


RESULTS
Here we present a two-stage machine learning, information retrieval, approach to fold recognition. First, we use alignment methods to derive pairwise similarity features for query-template protein pairs. We also use global profile-profile alignments in combination with predicted secondary structure, relative solvent accessibility, contact map and beta-strand pairing to extract pairwise structural compatibility features. Second, we apply support vector machines to these features to predict the structural relevance (i.e. in the same fold or not) of the query-template pairs. For each query, the continuous relevance scores are used to rank the templates. The FOLDpro approach is modular, scalable and effective. Compared with 11 other fold recognition methods, FOLDpro yields the best results in almost all standard categories on a comprehensive benchmark dataset. Using predictions of the top-ranked template, the sensitivity is approximately 85, 56, and 27% at the family, superfamily and fold levels respectively. Using the 5 top-ranked templates, the sensitivity increases to 90, 70, and 48%.",2006,123,225,12,True,Computer Science,Medicine,39609402,Jianlin Cheng,144902513.0,P. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f63cc53122173598c80c367d03014d1ed49be9f,https://www.semanticscholar.org/paper/9f63cc53122173598c80c367d03014d1ed49be9f,From signals to knowledge: A conceptual model for multimodal learning analytics,"Multimodality in learning analytics and learning science is under the spotlight. The landscape of sensors and wearable trackers that can be used for learning support is evolving rapidly, as well as data collection and analysis methods. Multimodal data can now be collected and processed in real time at an unprecedented scale. With sensors, it is possible to capture observable events of the learning process such as learner's behaviour and the learning context. The learning process, however, consists also of latent attributes, such as the learner's cognitions or emotions. These attributes are unobservable to sensors and need to be elicited by human‐driven interpretations. We conducted a literature survey of experiments using multimodal data to frame the young research field of multimodal learning analytics. The survey explored the multimodal data used in related studies (the input space) and the learning theories selected (the hypothesis space). The survey led to the formulation of the Multimodal Learning Analytics Model whose main objectives are of (O1) mapping the use of multimodal data to enhance the feedback in a learning context; (O2) showing how to combine machine learning with multimodal data; and (O3) aligning the terminology used in the field of machine learning and learning science",2018,58,88,5,True,Computer Science,,3413100,D. D. Mitri,40405611.0,J. Schneider,143989442.0,M. Specht,1714952.0,H. Drachsler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4cb568fa8bbab1afcc87b62538f6052c770a660,https://www.semanticscholar.org/paper/f4cb568fa8bbab1afcc87b62538f6052c770a660,Incorporating prior information in machine learning by creating virtual examples,"One of the key problems in supervised learning is the insufficient size of the training set. The natural way for an intelligent learner to counter this problem and successfully generalize is to exploit prior information that may be available about the domain or that can be learned from prototypical examples. We discuss the notion of using prior knowledge by creating virtual examples and thereby expanding the effective training-set size. We show that in some contexts this idea is mathematically equivalent to incorporating the prior knowledge as a regularizer, suggesting that the strategy is well motivated. The process of creating virtual examples in real-world pattern recognition tasks is highly nontrivial. We provide demonstrative examples from object recognition and speech recognition to illustrate the idea.",1998,55,307,7,False,Computer Science,,1770745,P. Niyogi,1804489.0,F. Girosi,1685292.0,T. Poggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770990076b4dd6bd9078ec6fe3d9680bcf766dde,https://www.semanticscholar.org/paper/770990076b4dd6bd9078ec6fe3d9680bcf766dde,IoT Security Techniques Based on Machine Learning,"Internet of things (IoT) that integrate a variety of devices into networks to provide advanced and intelligent services have to protect user privacy and address attacks such as spoofing attacks, denial of service attacks, jamming and eavesdropping. In this article, we investigate the attack model for IoT systems, and review the IoT security solutions based on machine learning techniques including supervised learning, unsupervised learning and reinforcement learning. We focus on the machine learning based IoT authentication, access control, secure offloading and malware detection schemes to protect data privacy. In this article, we discuss the challenges that need to be addressed to implement these machine learning based security schemes in practical IoT systems.",2018,37,79,2,False,Computer Science,,33821409,Liang Xiao,14423947.0,Xiaoyue Wan,47062683.0,Xiaozhen Lu,38200671.0,Yanyong Zhang,92148538.0,Di Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e18f56bfee171cd53702ad028a1be957683eeaa,https://www.semanticscholar.org/paper/9e18f56bfee171cd53702ad028a1be957683eeaa,Asynchronous Byzantine Machine Learning (the case of SGD),"Asynchronous distributed machine learning solutions have proven very effective so far, but always assuming perfectly functioning workers. In practice, some of the workers can however exhibit Byzantine behavior, caused by hardware failures, software bugs, corrupt data, or even malicious attacks. We introduce \emph{Kardam}, the first distributed asynchronous stochastic gradient descent (SGD) algorithm that copes with Byzantine workers. Kardam consists of two complementary components: a filtering and a dampening component. The first is scalar-based and ensures resilience against $\frac{1}{3}$ Byzantine workers. Essentially, this filter leverages the Lipschitzness of cost functions and acts as a self-stabilizer against Byzantine workers that would attempt to corrupt the progress of SGD. The dampening component bounds the convergence rate by adjusting to stale information through a generic gradient weighting scheme. We prove that Kardam guarantees almost sure convergence in the presence of asynchrony and Byzantine behavior, and we derive its convergence rate. We evaluate Kardam on the CIFAR-100 and EMNIST datasets and measure its overhead with respect to non Byzantine-resilient solutions. We empirically show that Kardam does not introduce additional noise to the learning procedure but does induce a slowdown (the cost of Byzantine resilience) that we both theoretically and empirically show to be less than $f/n$, where $f$ is the number of Byzantine failures tolerated and $n$ the total number of workers. Interestingly, we also empirically observe that the dampening component is interesting in its own right for it enables to build an SGD algorithm that outperforms alternative staleness-aware asynchronous competitors in environments with honest workers.",2018,36,81,10,False,Computer Science,Mathematics,11008382,Georgios Damaskinos,9623412.0,El Mahdi El Mhamdi,1727558.0,R. Guerraoui,40051618.0,Rhicheek Patra,3035974.0,Mahsa Taziki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af1841e1db6579f1f1777a59c7e9e4658d2ac466,https://www.semanticscholar.org/paper/af1841e1db6579f1f1777a59c7e9e4658d2ac466,PATE-GAN: Generating Synthetic Data with Differential Privacy Guarantees,"Machine learning has the potential to assist many communities in using the large datasets that are becoming more and more available. Unfortunately, much of that potential is not being realized because it would require sharing data in a way that compromises privacy. In this paper, we investigate a method for ensuring (differential) privacy of the generator of the Generative Adversarial Nets (GAN) framework. The resulting model can be used for generating synthetic data on which algorithms can be trained and validated, and on which competitions can be conducted, without compromising the privacy of the original dataset. Our method modifies the Private Aggregation of Teacher Ensembles (PATE) framework and applies it to GANs. Our modified framework (which we call PATE-GAN) allows us to tightly bound the influence of any individual sample on the model, resulting in tight differential privacy guarantees and thus an improved performance over models with the same guarantees. We also look at measuring the quality of synthetic data from a new angle; we assert that for the synthetic data to be useful for machine learning researchers, the relative performance of two algorithms (trained and tested) on the synthetic dataset should be the same as their relative performance (when trained and tested) on the original dataset. Our experiments, on various datasets, demonstrate that PATE-GAN consistently outperforms the stateof-the-art method with respect to this and other notions of synthetic data quality.",2018,29,287,41,False,Computer Science,,37996637,James Jordon,2144029.0,Jinsung Yoon,1729969.0,M. Schaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4c56efc132ec1506cf7edb1077608b2483354e,https://www.semanticscholar.org/paper/4e4c56efc132ec1506cf7edb1077608b2483354e,On breast cancer detection: an application of machine learning algorithms on the wisconsin diagnostic dataset,"This paper presents a comparison of six machine learning (ML) algorithms: GRU-SVM[1], Linear Regression, Multilayer Perceptron (MLP), Nearest Neighbor (NN) search, Softmax Regression, and Support Vector Machine (SVM) on the Wisconsin Diagnostic Breast Cancer (WDBC) dataset[2] by measuring their classification test accuracy, and their sensitivity and specificity values. The said dataset consists of features which were computed from digitized images of FNA tests on a breast mass[2]. For the implementation of the ML algorithms, the dataset was partitioned in the following fashion: 70% for training phase, and 30% for the testing phase. The hyper-parameters used for all the classifiers were manually assigned. Results show that all the presented ML algorithms performed well (all exceeded 90% test accuracy) on the classification task. The MLP algorithm stands out among the implemented algorithms with a test accuracy of ≈99.04%.",2017,20,140,5,True,Computer Science,Mathematics,26412983,Abien Fred Agarap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794141889d0e994c3103b0aaab08a18222c9c43,https://www.semanticscholar.org/paper/5794141889d0e994c3103b0aaab08a18222c9c43,Support vector machine classification and validation of cancer tissue samples using microarray expression data,"MOTIVATION
DNA microarray experiments generating thousands of gene expression measurements, are being used to gather information from tissue and cell samples regarding gene expression differences that will be useful in diagnosing disease. We have developed a new method to analyse this kind of data using support vector machines (SVMs). This analysis consists of both classification of the tissue samples, and an exploration of the data for mis-labeled or questionable tissue results.


RESULTS
We demonstrate the method in detail on samples consisting of ovarian cancer tissues, normal ovarian tissues, and other normal tissues. The dataset consists of expression experiment results for 97,802 cDNAs for each tissue. As a result of computational analysis, a tissue sample is discovered and confirmed to be wrongly labeled. Upon correction of this mistake and the removal of an outlier, perfect classification of tissues is achieved, but not with high confidence. We identify and analyse a subset of genes from the ovarian dataset whose expression is highly differentiated between the types of tissues. To show robustness of the SVM method, two previously published datasets from other types of tissues or cells are analysed. The results are comparable to those previously obtained. We show that other machine learning methods also perform comparably to the SVM on many of those datasets.


AVAILABILITY
The SVM software is available at http://www.cs. columbia.edu/ approximately bgrundy/svm.",2000,33,2478,103,True,Computer Science,Biology,1716986,T. Furey,1685083.0,N. Cristianini,143857271.0,Nigel P. Duffy,34700222.0,D. Bednarski,5049147.0,M. Schummer,Medicine,,1733689.0,D. Haussler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35bcf0efc70975eff7dd4bb95856cdee66c6a159,https://www.semanticscholar.org/paper/35bcf0efc70975eff7dd4bb95856cdee66c6a159,Region-based Image Annotation using Asymmetrical Support Vector Machine-based Multiple-Instance Learning,"In region-based image annotation, keywords are usually associated with images instead of individual regions in the training data set. This poses a major challenge for any learning strategy. In this paper, we formulate image annotation as a supervised learning problem under Multiple-Instance Learning (MIL) framework. We present a novel Asymmetrical Support Vector Machine-based MIL algorithm (ASVM-MIL), which extends the conventional Support Vector Machine (SVM) to the MIL setting by introducing asymmetrical loss functions for false positives and false negatives. The proposed ASVM-MIL algorithm is evaluated on both image annotation data sets and the benchmark MUSK data sets.",2006,17,175,15,False,Computer Science,,1723700,Changbo Yang,144964053.0,Ming Dong,48840512.0,Jing Hua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea5288e280babc95c4c22c7b1bdbf26b43585e94,https://www.semanticscholar.org/paper/ea5288e280babc95c4c22c7b1bdbf26b43585e94,Interpretable to Whom? A Role-based Model for Analyzing Interpretable Machine Learning Systems,"Several researchers have argued that a machine 
learning system’s interpretability should be defined 
in relation to a specific agent or task: we 
should not ask if the system is interpretable, but 
to whom is it interpretable. We describe a model 
intended to help answer this question, by identifying 
different roles that agents can fulfill in relation 
to the machine learning system. We illustrate the 
use of our model in a variety of scenarios, exploring 
how an agent’s role influences its goals, 
and the implications for defining interpretability. 
Finally, we make suggestions for how our model 
could be useful to interpretability researchers, system 
developers, and regulatory bodies auditing 
machine learning systems.",2018,31,107,5,False,Computer Science,,50998197,Richard J. Tomsett,2215679.0,Dave Braines,51021483.0,Daniel Harborne,1762890.0,A. Preece,144387904.0,Supriyo Chakraborty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51c1519a57a65351a713a3d74f8d477105df0ec3,https://www.semanticscholar.org/paper/51c1519a57a65351a713a3d74f8d477105df0ec3,Prior Knowledge in Support Vector Kernels,We explore methods for incorporating prior knowledge about a problem at hand in Support Vector learning machines. We show that both invariances under group transformations and prior knowledge about locality in images can be incorporated by constructing appropriate kernel functions.,1997,8,356,23,False,Mathematics,Computer Science,1707625,B. Schölkopf,2812486.0,P. Simard,46234526.0,Alex Smola,50560492.0,V. Vapnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069b0c06e83fbb6bf837f78adb28b3efaf2ace,https://www.semanticscholar.org/paper/10069b0c06e83fbb6bf837f78adb28b3efaf2ace,A Perspective on Using Machine Learning in 3D Bioprinting,"Recently, three-dimensional (3D) printing technologies have been widely applied in industry and our daily lives. The term 3D bioprinting has been coined to describe 3D printing at the biomedical level. Machine learning is currently becoming increasingly active and has been used to improve 3D printing processes, such as process optimization, dimensional accuracy analysis, manufacturing defect detection, and material property prediction. However, few studies have been found to use machine learning in 3D bioprinting processes. In this paper, related machine learning methods used in 3D printing are briefly reviewed and a perspective on how machine learning can also benefit 3D bioprinting is discussed. We believe that machine learning can significantly affect the future development of 3D bioprinting and hope this paper can inspire some ideas on how machine learning can be used to improve 3D bioprinting.",2020,39,71,0,False,Medicine,Computer Science,93384147,Chunling Yu,3401459.0,Jingchao Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d3ddf1f7210d7e70144bbc09f770ec411fe909,https://www.semanticscholar.org/paper/72d3ddf1f7210d7e70144bbc09f770ec411fe909,"Machine Learning in Python: Main developments and technology trends in data science, machine learning, and artificial intelligence","Smarter applications are making better use of the insights gleaned from data, having an impact on every industry and research discipline. At the core of this revolution lies the tools and the methods that are driving it, from processing the massive piles of data generated each day to learning from and taking useful action. Deep neural networks, along with advancements in classical machine learning and scalable general-purpose graphics processing unit (GPU) computing, have become critical components of artificial intelligence, enabling many of these astounding breakthroughs and lowering the barrier to adoption. Python continues to be the most preferred language for scientific computing, data science, and machine learning, boosting both performance and productivity by enabling the use of low-level libraries and clean high-level APIs. This survey offers insight into the field of machine learning with Python, taking a tour through important topics to identify some of the core hardware and software paradigms that have enabled it. We cover widely-used libraries and concepts, collected together for holistic comparison, with the goal of educating the reader and driving the field of Python machine learning forward.",2020,249,127,7,True,Computer Science,Mathematics,2562040,S. Raschka,2055466552.0,Joshua Patterson,1491910676.0,Corey J. Nolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719e4e1328be9487b33a13dc38b6120993999ed5,https://www.semanticscholar.org/paper/719e4e1328be9487b33a13dc38b6120993999ed5,Introduction to expert systems,"From the Publisher: 
The third edition of Peter Jackson's book, Introduction to Expert Systems, updates the technological base of expert systems research and embeds those results in the context of a wide variety of application areas. The earlier chapters take a more practical approach to the basic topics than the previous editions, while the later chapters introduce new topic areas, such as case-based reasoning, connectionist systems, and hybrid systems. Results in related areas, such as machine learning and reasoning with uncertainty are also accorded a thorough treatment.",1986,10,1233,36,False,Computer Science,,143791005,Peter Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235d581134ef34887a75c6f35a0a2ff23409f40d,https://www.semanticscholar.org/paper/235d581134ef34887a75c6f35a0a2ff23409f40d,A Comparison of a Machine Learning Model with EuroSCORE II in Predicting Mortality after Elective Cardiac Surgery: A Decision Curve Analysis,"Background The benefits of cardiac surgery are sometimes difficult to predict and the decision to operate on a given individual is complex. Machine Learning and Decision Curve Analysis (DCA) are recent methods developed to create and evaluate prediction models. Methods and finding We conducted a retrospective cohort study using a prospective collected database from December 2005 to December 2012, from a cardiac surgical center at University Hospital. The different models of prediction of mortality in-hospital after elective cardiac surgery, including EuroSCORE II, a logistic regression model and a machine learning model, were compared by ROC and DCA. Of the 6,520 patients having elective cardiac surgery with cardiopulmonary bypass, 6.3% died. Mean age was 63.4 years old (standard deviation 14.4), and mean EuroSCORE II was 3.7 (4.8) %. The area under ROC curve (IC95%) for the machine learning model (0.795 (0.755–0.834)) was significantly higher than EuroSCORE II or the logistic regression model (respectively, 0.737 (0.691–0.783) and 0.742 (0.698–0.785), p < 0.0001). Decision Curve Analysis showed that the machine learning model, in this monocentric study, has a greater benefit whatever the probability threshold. Conclusions According to ROC and DCA, machine learning model is more accurate in predicting mortality after elective cardiac surgery than EuroSCORE II. These results confirm the use of machine learning methods in the field of medical prediction.",2017,37,102,2,True,Medicine,,4352053,J. Allyn,4812633.0,N. Allou,145994468.0,P. Augustin,48402713.0,I. Philip,5702371.0,O. Martinet,,,2093806764.0,Myriem Belghiti,6390424.0,S. Provenchère,6542497.0,P. Montravers,5720810.0,C. Ferdynus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264efad57d38a3146c93ea243f377650f2ed31c1,https://www.semanticscholar.org/paper/264efad57d38a3146c93ea243f377650f2ed31c1,Source localization in an ocean waveguide using supervised machine learning,"Source localization in ocean acoustics is posed as a machine learning problem in which data-driven methods learn source ranges directly from observed acoustic data. The pressure received by a vertical linear array is preprocessed by constructing a normalized sample covariance matrix and used as the input for three machine learning methods: feed-forward neural networks (FNN), support vector machines (SVM), and random forests (RF). The range estimation problem is solved both as a classification problem and as a regression problem by these three machine learning algorithms. The results of range estimation for the Noise09 experiment are compared for FNN, SVM, RF, and conventional matched-field processing and demonstrate the potential of machine learning for underwater source localization.",2017,57,89,7,True,Computer Science,Physics,8792988,Haiqiang Niu,1929240.0,P. Gerstoft,145245006.0,Emma Reeves,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c6c0d39d377a465834ed608ae23f48a79ab8eac,https://www.semanticscholar.org/paper/1c6c0d39d377a465834ed608ae23f48a79ab8eac,A Very Brief Introduction to Machine Learning With Applications to Communication Systems,"Given the unprecedented availability of data and computing resources, there is widespread renewed interest in applying data-driven machine learning methods to problems for which the development of conventional engineering solutions is challenged by modeling or algorithmic deficiencies. This tutorial-style paper starts by addressing the questions of why and when such techniques can be useful. It then provides a high-level introduction to the basics of supervised and unsupervised learning. For both supervised and unsupervised learning, exemplifying applications to communication networks are discussed by distinguishing tasks carried out at the edge and at the cloud segments of the network at different layers of the protocol stack, with an emphasis on the physical layer.",2018,82,285,16,True,Computer Science,Mathematics,1705869,O. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa9ed2bea208511ae698a967875e943049f16b6,https://www.semanticscholar.org/paper/1fa9ed2bea208511ae698a967875e943049f16b6,HuggingFace's Transformers: State-of-the-art Natural Language Processing,"Recent progress in natural language processing has been driven by advances in both model architecture and model pretraining. Transformer architectures have facilitated building higher-capacity models and pretraining has made it possible to effectively utilize this capacity for a wide variety of tasks. \textit{Transformers} is an open-source library with the goal of opening up these advances to the wider machine learning community. The library consists of carefully engineered state-of-the art Transformer architectures under a unified API. Backing this library is a curated collection of pretrained models made by and available for the community. \textit{Transformers} is designed to be extensible by researchers, simple for practitioners, and fast and robust in industrial deployments. The library is available at \url{this https URL}.",2019,79,3291,279,False,Computer Science,,50335211,Thomas Wolf,1380459402.0,Lysandre Debut,51918868.0,Victor Sanh,40811585.0,Julien Chaumond,40899333.0,Clement Delangue,,,1382164294.0,Anthony Moi,1382164165.0,Pierric Cistac,1382164170.0,T. Rault,2185329.0,Rémi Louf,97662964.0,Morgan Funtowicz,1383218348.0,Jamie Brew,,,,,,,,,,,,,,,,,,,,,,,,
19930147204c97be4d0964e166e8fe72ac1d6c3d,https://www.semanticscholar.org/paper/19930147204c97be4d0964e166e8fe72ac1d6c3d,Preventing Fairness Gerrymandering: Auditing and Learning for Subgroup Fairness,"The most prevalent notions of fairness in machine learning are statistical definitions: they fix a small collection of pre-defined groups, and then ask for parity of some statistic of the classifier across these groups. Constraints of this form are susceptible to intentional or inadvertent ""fairness gerrymandering"", in which a classifier appears to be fair on each individual group, but badly violates the fairness constraint on one or more structured subgroups defined over the protected attributes. We propose instead to demand statistical notions of fairness across exponentially (or infinitely) many subgroups, defined by a structured class of functions over the protected attributes. This interpolates between statistical definitions of fairness and recently proposed individual notions of fairness, but raises several computational challenges. It is no longer clear how to audit a fixed classifier to see if it satisfies such a strong definition of fairness. We prove that the computational problem of auditing subgroup fairness for both equality of false positive rates and statistical parity is equivalent to the problem of weak agnostic learning, which means it is computationally hard in the worst case, even for simple structured subclasses. 
We then derive two algorithms that provably converge to the best fair classifier, given access to oracles which can solve the agnostic learning problem. The algorithms are based on a formulation of subgroup fairness as a two-player zero-sum game between a Learner and an Auditor. Our first algorithm provably converges in a polynomial number of steps. Our second algorithm enjoys only provably asymptotic convergence, but has the merit of simplicity and faster per-step computation. We implement the simpler algorithm using linear regression as a heuristic oracle, and show that we can effectively both audit and learn fair classifiers on real datasets.",2017,60,480,47,False,Computer Science,Mathematics,81338045,M. Kearns,5880154.0,Seth Neel,1682008.0,Aaron Roth,1768074.0,Zhiwei Steven Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b6e8d71d17a1fb5a7172c5d44ebba1cf06a7dd4,https://www.semanticscholar.org/paper/8b6e8d71d17a1fb5a7172c5d44ebba1cf06a7dd4,Shallow and Deep Networks Intrusion Detection System: A Taxonomy and Survey,"Intrusion detection has attracted a considerable interest from researchers and industries. The community, after many years of research, still faces the problem of building reliable and efficient IDS that are capable of handling large quantities of data, with changing patterns in real time situations. The work presented in this manuscript classifies intrusion detection systems (IDS). Moreover, a taxonomy and survey of shallow and deep networks intrusion detection systems is presented based on previous and current works. This taxonomy and survey reviews machine learning techniques and their performance in detecting anomalies. Feature selection which influences the effectiveness of machine learning (ML) IDS is discussed to explain the role of feature selection in the classification and training phase of ML IDS. Finally, a discussion of the false and true positive alarm rates is presented to help researchers model reliable and efficient machine learning based intrusion detection systems.",2017,164,184,11,False,Computer Science,,8801229,Elike Hodo,2778050.0,X. Bellekens,153072596.0,Andrew W. Hamilton,2954675.0,C. Tachtatzis,153890027.0,Robert C. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb12329fb5beaed74fa6c9c201ee2c8b7ba3c885,https://www.semanticscholar.org/paper/bb12329fb5beaed74fa6c9c201ee2c8b7ba3c885,Sliced Wasserstein Kernels for Probability Distributions,"Optimal transport distances, otherwise known as Wasserstein distances, have recently drawn ample attention in computer vision and machine learning as powerful discrepancy measures for probability distributions. The recent developments on alternative formulations of the optimal transport have allowed for faster solutions to the problem and have revamped their practical applications in machine learning. In this paper, we exploit the widely used kernel methods and provide a family of provably positive definite kernels based on the Sliced Wasserstein distance and demonstrate the benefits of these kernels in a variety of learning tasks. Our work provides a new perspective on the application of optimal transport flavored distances through kernel methods in machine learning tasks.",2015,48,116,9,True,Computer Science,Mathematics,2062432,S. Kolouri,2087067777.0,Yang Zou,144703687.0,G. Rohde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
