paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name
a61a3fe4a35ebc27ba77db57e8eb6b5a59f58cf0,https://www.semanticscholar.org/paper/a61a3fe4a35ebc27ba77db57e8eb6b5a59f58cf0,Diagnostic Accuracy of a Machine-Learning Approach to Coronary Computed Tomographic Angiography–Based Fractional Flow Reserve: Result From the MACHINE Consortium,"Background: Coronary computed tomographic angiography (CTA) is a reliable modality to detect coronary artery disease. However, CTA generally overestimates stenosis severity compared with invasive angiography, and angiographic stenosis does not necessarily imply hemodynamic relevance when fractional flow reserve (FFR) is used as reference. CTA-based FFR (CT-FFR), using computational fluid dynamics (CFD), improves the correlation with invasive FFR results but is computationally demanding. More recently, a new machine-learning (ML) CT-FFR algorithm has been developed based on a deep learning model, which can be performed on a regular workstation. In this large multicenter cohort, the diagnostic performance ML-based CT-FFR was compared with CTA and CFD-based CT-FFR for detection of functionally obstructive coronary artery disease. Methods and Results: At 5 centers in Europe, Asia, and the United States, 351 patients, including 525 vessels with invasive FFR comparison, were included. ML-based and CFD-based CT-FFR were performed on the CTA data, and diagnostic performance was evaluated using invasive FFR as reference. Correlation between ML-based and CFD-based CT-FFR was excellent (R=0.997). ML-based (area under curve, 0.84) and CFD-based CT-FFR (0.84) outperformed visual CTA (0.69; P<0.0001). On a per-vessel basis, diagnostic accuracy improved from 58% (95% confidence interval, 54%–63%) by CTA to 78% (75%–82%) by ML-based CT-FFR. The per-patient accuracy improved from 71% (66%–76%) by CTA to 85% (81%–89%) by adding ML-based CT-FFR as 62 of 85 (73%) false-positive CTA results could be correctly reclassified by adding ML-based CT-FFR. Conclusions: On-site CT-FFR based on ML improves the performance of CTA by correctly reclassifying hemodynamically nonsignificant stenosis and performs equally well as CFD-based CT-FFR.",2018,48,198,5,True,Medicine,35845763,A. Coenen,40698117.0,Young-Hak Kim,36842653.0,M. Kruk,34419657.0,C. Tesche,52214986.0,J. de Geer,6606745.0,A. Kurata,,2074193162.0,Marisa L Lubbers,46779183.0,J. Daemen,3100263.0,L. Itu,2648533.0,S. Rapaka,46756618.0,Puneet S. Sharma,2698289.0,C. Schwemmer,48522189.0,A. Persson,3924618.0,U. Schoepf,4274356.0,C. Kȩpka,115291289.0,Dong Hyun Yang,145703411.0,K. Nieman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c18abfbabd3e878e9df45305c4f08203d4bf8790,https://www.semanticscholar.org/paper/c18abfbabd3e878e9df45305c4f08203d4bf8790,Comparison of Selected Machine Learning Algorithms for Industrial Electrical Tomography,"The main goal of this work was to compare the selected machine learning methods with the classic deterministic method in the industrial field of electrical impedance tomography. The research focused on the development and comparison of algorithms and models for the analysis and reconstruction of data using electrical tomography. The novelty was the use of original machine learning algorithms. Their characteristic feature is the use of many separately trained subsystems, each of which generates a single pixel of the output image. Artificial Neural Network (ANN), LARS and Elastic net methods were used to solve the inverse problem. These algorithms have been modified by a corresponding increase in equations (multiply) for electrical impedance tomography using the finite element method grid. The Gauss-Newton method was used as a reference to machine learning methods. The algorithms were trained using learning data obtained through computer simulation based on real models. The results of the experiments showed that in the considered cases the best quality of reconstructions was achieved by ANN. At the same time, ANN was the slowest in terms of both the training process and the speed of image generation. Other machine learning methods were comparable with the deterministic Gauss-Newton method and with each other.",2019,77,55,2,False,Computer Science,31030949,T. Rymarczyk,2017552.0,G. Kłosowski,143862941.0,E. Kozłowski,73499247.0,P. Tchorzewski,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d16a47fb6708704b155855045c9e5d2ea380bb0,https://www.semanticscholar.org/paper/4d16a47fb6708704b155855045c9e5d2ea380bb0,Sentiment Analysis in Czech Social Media Using Supervised Machine Learning,"This article provides an in-depth research of machine learning methods for sentiment analysis of Czech social media. Whereas in English, Chinese, or Spanish this field has a long history and evaluation datasets for various domains are widely available, in case of Czech language there has not yet been any systematical research conducted. We tackle this issue and establish a common ground for further research by providing a large humanannotated Czech social media corpus. Furthermore, we evaluate state-of-the-art supervised machine learning methods for sentiment analysis. We explore different pre-processing techniques and employ various features and classifiers. Moreover, in addition to our newly created social media dataset, we also report results on other widely popular domains, such as movie and product reviews. We believe that this article will not only extend the current sentiment analysis research to another family of languages, but will also encourage competition which potentially leads to the production of high-end commercial solutions.",2013,41,82,2,False,Computer Science,2572366,Ivan Habernal,3398330.0,T. Ptácek,3292561.0,J. Steinberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186650898f1ec8abaa26f0e4a17b4a5a6fee2f7,https://www.semanticscholar.org/paper/2186650898f1ec8abaa26f0e4a17b4a5a6fee2f7,ProQ3D: improved model quality assessments using deep learning,"Summary: Protein quality assessment is a long‐standing problem in bioinformatics. For more than a decade we have developed state‐of‐art predictors by carefully selecting and optimising inputs to a machine learning method. The correlation has increased from 0.60 in ProQ to 0.81 in ProQ2 and 0.85 in ProQ3 mainly by adding a large set of carefully tuned descriptions of a protein. Here, we show that a substantial improvement can be obtained using exactly the same inputs as in ProQ2 or ProQ3 but replacing the support vector machine by a deep neural network. This improves the Pearson correlation to 0.90 (0.85 using ProQ2 input features). Availability and Implementation: ProQ3D is freely available both as a webserver and a stand‐alone program at http://proq3.bioinfo.se/ Contact: arne@bioinfo.se Supplementary information: Supplementary data are available at Bioinformatics online.",2016,29,132,12,True,Computer Science,3396593,Karolis Uziela,29763957.0,D. Hurtado,38705724.0,N. Shu,40107817.0,B. Wallner,2471717.0,A. Elofsson,,,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,Biology,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57e18ad4f97b34dead51336ea992844f1ce4fee2,https://www.semanticscholar.org/paper/57e18ad4f97b34dead51336ea992844f1ce4fee2,Analysis of Spectrum Occupancy Using Machine Learning Algorithms,"In this paper, we analyze the spectrum occupancy in cognitive radio networks (CRNs) using different machine learning techniques. Both supervised techniques [naive Bayesian classifier (NBC), decision trees (DT), support vector machine (SVM), linear regression (LR)] and unsupervised algorithms [hidden Markov model (HMM)] are studied to find the best technique with the highest classification accuracy (CA). A detailed comparison of the supervised and unsupervised algorithms in terms of the computational time and the CA is performed. The classified occupancy status is further utilized to evaluate the blocking probability of secondary user for future time slots, which can be used by system designers to define spectrum-allocation and spectrum-sharing policies. Numerical results show that SVM is the best algorithm among all the supervised and unsupervised classifiers. Based on this, we proposed a new SVM algorithm by combining it with a firefly algorithm (FFA), which is shown to outperform all the other algorithms.",2015,36,81,3,True,Computer Science,3134954,F. Azmat,1809404.0,Yunfei Chen,31900038.0,N. Stocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd7d43de8ec59b50d44828ea6964599155bf93a,https://www.semanticscholar.org/paper/4cd7d43de8ec59b50d44828ea6964599155bf93a,Toward a Semiautomatic Machine Learning Retrieval of Biophysical Parameters,"Biophysical parameters such as leaf chlorophyll content (LCC) and leaf area index (LAI) are standard vegetation products that can be retrieved from Earth observation imagery. This paper introduces a new machine learning regression algorithms (MLRAs) toolbox into the scientific Automated Radiative Transfer Models Operator (ARTMO) software package. ARTMO facilitates retrieval of biophysical parameters from remote observations in a MATLAB graphical user interface (GUI) environment. The MLRA toolbox enables analyzing the predictive power of various MLRAs in a semiautomatic and systematic manner, and applying a selected MLRA to multispectral or hyperspectral imagery for mapping applications. It contains both linear and nonlinear state-of-the-art regression algorithms, in particular linear feature extraction via principal component regression (PCR), partial least squares regression (PLSR), decision trees (DTs), neural networks (NNs), kernel ridge regression (KRR), and Gaussian processes regression (GPR). The performance of multiple implemented regression strategies has been evaluated against the SPARC dataset (Barrax, Spain) and simulated Sentinel-2 (8 bands), CHRIS (62 bands) and HyMap (125 bands) observations. In general, nonlinear regression algorithms (NN, KRR, and GPR) outperformed linear techniques (PCR and PLSR) in terms of accuracy, bias, and robustness. Most robust results along gradients of training/validation partitioning and noise variance were obtained by KRR while GPR delivered most accurate estimations. We applied a GPR model to a hyperspectral HyMap flightline to map LCC and LAI. We exploited the associated uncertainty intervals to gain insight in the per-pixel performance of the model.",2014,59,93,4,False,Computer Science,33311787,J. Caicedo,2069785.0,J. Verrelst,1397420485.0,J. Muñoz-Marí,144394874.0,J. Moreno,1397959153.0,G. Camps-Valls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f08102c12927a9d36cbe66994d64aca41ba7411,https://www.semanticscholar.org/paper/5f08102c12927a9d36cbe66994d64aca41ba7411,Bitcoin price prediction using machine learning,"In this paper, we attempt to predict the Bitcoin price accurately taking into consideration various parameters that affect the Bitcoin value. For the first phase of our investigation, we aim to understand and identify daily trends in the Bitcoin market while gaining insight into optimal features surrounding Bitcoin price. Our data set consists of various features relating to the Bitcoin price and payment network over the course of five years, recorded daily. For the second phase of our investigation, using the available information, we will predict the sign of the daily price change with highest possible accuracy.",2018,4,63,2,False,Computer Science,86932793,S. Velankar,40797102.0,Sakshi Valecha,40795443.0,Shreya Maji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6830899ac1fad20cb2a22f6719558fe03542168a,https://www.semanticscholar.org/paper/6830899ac1fad20cb2a22f6719558fe03542168a,Analysis of Android malware detection performance using machine learning classifiers,"As mobile devices have supported various services and contents, much personal information such as private SMS messages, bank account information, etc. is scattered in mobile devices. Thus, attackers extend the attack range not only to the existing environment of PC and Internet, but also to the mobile device. Previous studies evaluated the malware detection performance of machine learning classifiers through collecting and analyzing event, system call, and log information generated in Android mobile devices. However, monitoring of unnecessary features without understanding Android architecture and malware characteristics generates resource consumption overhead of Android devices and low ratio of malware detection. In this paper, we propose new feature sets which solve the problem of previous studies in mobile malware detection and analyze the malware detection performance of machine learning classifiers.",2013,13,81,5,False,Computer Science,1986701,Hyo-Sik Ham,2628554.0,Mi-Jung Choi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5baa3e00d66bc42db7e3908f0b70875cff9d0193,https://www.semanticscholar.org/paper/5baa3e00d66bc42db7e3908f0b70875cff9d0193,What is being transferred in transfer learning?,"One desired capability for machines is the ability to transfer their knowledge of one domain to another where data is (usually) scarce. Despite ample adaptation of transfer learning in various deep learning applications, we yet do not understand what enables a successful transfer and which part of the network is responsible for that. In this paper, we provide new tools and analyses to address these fundamental questions. Through a series of analyses on transferring to block-shuffled images, we separate the effect of feature reuse from learning low-level statistics of data and show that some benefit of transfer learning comes from the latter. We present that when training from pre-trained weights, the model stays in the same basin in the loss landscape and different instances of such model are similar in feature space and close in parameter space.",2020,47,186,22,False,Computer Science,3007442,Behnam Neyshabur,2812848.0,Hanie Sedghi,151505981.0,Chiyuan Zhang,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b0e8e97c19ad0977d26e3e355d3ae09ad49365,https://www.semanticscholar.org/paper/94b0e8e97c19ad0977d26e3e355d3ae09ad49365,Conditional Restricted Boltzmann Machines for Structured Output Prediction,"Conditional Restricted Boltzmann Machines (CRBMs) are rich probabilistic models that have recently been applied to a wide range of problems, including collaborative filtering, classification, and modeling motion capture data. While much progress has been made in training non-conditional RBMs, these algorithms are not applicable to conditional models and there has been almost no work on training and generating predictions from conditional RBMs for structured output problems. We first argue that standard Contrastive Divergence-based learning may not be suitable for training CRBMs. We then identify two distinct types of structured output prediction problems and propose an improved learning algorithm for each. The first problem type is one where the output space has arbitrary structure but the set of likely output configurations is relatively small, such as in multi-label classification. The second problem is one where the output space is arbitrarily structured but where the output space variability is much greater, such as in image denoising or pixel labeling. We show that the new learning algorithms can work much better than Contrastive Divergence on both types of problems.",2011,27,120,15,False,Computer Science,3255983,Volodymyr Mnih,1777528.0,H. Larochelle,1695689.0,Geoffrey E. Hinton,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a065f40bac876a41ffc66577efaf8c935a0944e9,https://www.semanticscholar.org/paper/a065f40bac876a41ffc66577efaf8c935a0944e9,Modeling electronic quantum transport with machine learning,"We present a machine learning approach to solve electronic quantum transport equations of one-dimensional nanostructures. The transmission coefficients of disordered systems were computed to provide training and test data sets to the machine. The system's representation encodes energetic as well as geometrical information to characterize similarities between disordered configurations, while the Euclidean norm is used as a measure of similarity. Errors for out-of-sample predictions systematically decrease with training set size, enabling the accurate and fast prediction of new transmission coefficients. The remarkable performance of our model to capture the complexity of interference phenomena lends further support to its viability in dealing with transport problems of undulatory nature.",2014,27,52,0,True,Physics,1398945311,A. Lopez-Bezanilla,11615881.0,O. A. V. Lilienfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b44ef382fbe639a51ae66a08bbce5c4e485f74a5,https://www.semanticscholar.org/paper/b44ef382fbe639a51ae66a08bbce5c4e485f74a5,New machine learning method for image-based diagnosis of COVID-19,"COVID-19 is a worldwide epidemic, as announced by the World Health Organization (WHO) in March 2020. Machine learning (ML) methods can play vital roles in identifying COVID-19 patients by visually analyzing their chest x-ray images. In this paper, a new ML-method proposed to classify the chest x-ray images into two classes, COVID-19 patient or non-COVID-19 person. The features extracted from the chest x-ray images using new Fractional Multichannel Exponent Moments (FrMEMs). A parallel multi-core computational framework utilized to accelerate the computational process. Then, a modified Manta-Ray Foraging Optimization based on differential evolution used to select the most significant features. The proposed method evaluated using two COVID-19 x-ray datasets. The proposed method achieved accuracy rates of 96.09% and 98.09% for the first and second datasets, respectively.",2020,47,211,10,True,Computer Science,144211237,M. A. Elaziz,2409960.0,K. Hosny,2056674529.0,Ahmad Salah,145004101.0,M. M. Darwish,66845023.0,Songfeng Lu,2728640.0,A. Sahlol,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b18264de28827a061fe9e22c437d1f616fdb4a,https://www.semanticscholar.org/paper/f2b18264de28827a061fe9e22c437d1f616fdb4a,Learning question classifiers: the role of semantic information,"To respond correctly to a free form factual question given a large collection of text data, one needs to understand the question to a level that allows determining some of the constraints the question imposes on a possible answer. These constraints may include a semantic classification of the sought after answer and may even suggest using different strategies when looking for and verifying a candidate answer. This work presents a machine learning approach to question classification. Guided by a layered semantic hierarchy of answer types, we develop a hierarchical classifier that classifies questions into fine-grained classes. This work also performs a systematic study of the use of semantic information sources in natural language classification tasks. It is shown that, in the context of question classification, augmenting the input of the classifier with appropriate semantic category information results in significant improvements to classification accuracy. We show accurate results on a large collection of free-form questions used in TREC 10 and 11.",2005,27,288,39,False,Computer Science,2153901204,Xin Li,144590225.0,D. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b096b715fae0c215a14b98a024dc8be216a121bd,https://www.semanticscholar.org/paper/b096b715fae0c215a14b98a024dc8be216a121bd,Neural Networks for Multi-Instance Learning,"Multi-instance learning originates from the investigation on drug activity prediction, where the task is to predict whether an unseen molecule could be used to make some drug. Such a problem is difficult because a molecule may have many alternative shapes with low energy, yet only one of those shapes may be responsible for the qualification of the molecule to make the drug. Because of its unique characteristics and extensive existence, multi-instance learning is regarded as a new machine learning framework parallel to supervised learning, unsupervised learning, and reinforcement learning. In this paper, an open problem of this area is addressed. That is, a popular neural network algorithm is adapted for multi-instance learning through employing a specific error function. Experiments show that the adapted algorithm achieves good result on the drug activity prediction data.",2002,30,125,13,False,Computer Science,145624000,Zhi-Hua Zhou,3039887.0,Min-Ling Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d73e21af71bde8dc7984bd72f7077fb691b2523,https://www.semanticscholar.org/paper/3d73e21af71bde8dc7984bd72f7077fb691b2523,FATE: An Industrial Grade Platform for Collaborative Learning With Data Protection,"Collaborative and federated learning has become an emerging solution to many industrial applications where data values from different sites are exploit jointly with privacy protection. We introduce FATE, an industrial-grade project that supports enterprises and institutions to build machine learning models collaboratively at large-scale in a distributed manner. FATE supports a variety of secure computation protocols and machine learning algorithms, and features out-of-box usability with end-to-end building modules and visualization tools. Documentations are available at https://github.com/FederatedAI/FATE. Case studies and other information are available at https://www.fedai.org.",2021,19,26,0,False,Computer Science,1614034792,Yang Liu,2072650627.0,Tao Fan,11573257.0,Tianjian Chen,144217477.0,Qian Xu,152290618.0,Qiang Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db615940f79830760d823adb4db9e5391f7777a3,https://www.semanticscholar.org/paper/db615940f79830760d823adb4db9e5391f7777a3,Sparse Coding on Symmetric Positive Definite Manifolds Using Bregman Divergences,"This paper introduces sparse coding and dictionary learning for symmetric positive definite (SPD) matrices, which are often used in machine learning, computer vision, and related areas. Unlike traditional sparse coding schemes that work in vector spaces, in this paper, we discuss how SPD matrices can be described by sparse combination of dictionary atoms, where the atoms are also SPD matrices. We propose to seek sparse coding by embedding the space of SPD matrices into the Hilbert spaces through two types of the Bregman matrix divergences. This not only leads to an efficient way of performing sparse coding but also an online and iterative scheme for dictionary learning. We apply the proposed methods to several computer vision tasks where images are represented by region covariance matrices. Our proposed algorithms outperform state-of-the-art methods on a wide range of classification tasks, including face recognition, action recognition, material classification, and texture categorization.",2014,71,75,9,True,Computer Science,1686714,M. Harandi,143750012.0,R. Hartley,144367279.0,B. Lovell,144228552.0,C. Sanderson,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02bc29aa007d0f4dcfe98e89776c66a991c458d,https://www.semanticscholar.org/paper/e02bc29aa007d0f4dcfe98e89776c66a991c458d,Non-negative low rank and sparse graph for semi-supervised learning,"Constructing a good graph to represent data structures is critical for many important machine learning tasks such as clustering and classification. This paper proposes a novel non-negative low-rank and sparse (NNLRS) graph for semi-supervised learning. The weights of edges in the graph are obtained by seeking a nonnegative low-rank and sparse matrix that represents each data sample as a linear combination of others. The so-obtained NNLRS-graph can capture both the global mixture of subspaces structure (by the low rankness) and the locally linear structure (by the sparseness) of the data, hence is both generative and discriminative. We demonstrate the effectiveness of NNLRS-graph in semi-supervised classification and discriminative analysis. Extensive experiments testify to the significant advantages of NNLRS-graph over graphs obtained through conventional means.",2012,26,301,31,True,Mathematics,1734743,Liansheng Zhuang,2345388.0,Haoyuan Gao,33383055.0,Zhouchen Lin,2146275501.0,Yi Ma,2155051858.0,Xin Zhang,1708598.0,Nenghai Yu,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e39bbaa5bf77919cccabc32fe6b2f03a342dbe,https://www.semanticscholar.org/paper/05e39bbaa5bf77919cccabc32fe6b2f03a342dbe,Dropout Inference in Bayesian Neural Networks with Alpha-divergences,"To obtain uncertainty estimates with real-world Bayesian deep learning models, practical inference approximations are needed. Dropout variational inference (VI) for example has been used for machine vision and medical applications, but VI can severely underestimates model uncertainty. Alpha-divergences are alternative divergences to VI's KL objective, which are able to avoid VI's uncertainty underestimation. But these are hard to use in practice: existing techniques can only use Gaussian approximating distributions, and require existing models to be changed radically, thus are of limited use for practitioners. We propose a reparametrisation of the alpha-divergence objectives, deriving a simple inference technique which, together with dropout, can be easily implemented with existing models by simply changing the loss of the model. We demonstrate improved uncertainty estimates and accuracy compared to VI in dropout networks. We study our model's epistemic uncertainty far away from the data using adversarial images, showing that these can be distinguished from non-adversarial images by examining our model's uncertainty.",2017,54,163,22,False,Computer Science,2672661,Yingzhen Li,2681954.0,Y. Gal,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87a18efaeb18776dff93597124d67e216da3ac48,https://www.semanticscholar.org/paper/87a18efaeb18776dff93597124d67e216da3ac48,Hippocampal Shape Analysis of Alzheimer Disease Based on Machine Learning Methods,"BACKGROUND AND PURPOSE: Alzheimer disease (AD) is a neurodegenerative disease characterized by progressive dementia. The hippocampus is particularly vulnerable to damage at the very earliest stages of AD. This article seeks to evaluate critical AD-associated regional changes in the hippocampus using machine learning methods. MATERIALS AND METHODS: High-resolution MR images were acquired from 19 patients with AD and 20 age- and sex-matched healthy control subjects. Regional changes of bilateral hippocampi were characterized using computational anatomic mapping methods. A feature selection method for support vector machine and leave-1-out cross-validation was introduced to determine regional shape differences that minimized the error rate in the datasets. RESULTS: Patients with AD showed significant deformations in the CA1 region of bilateral hippocampi, as well as the subiculum of the left hippocampus. There were also some changes in the CA2–4 subregions of the left hippocampus among patients with AD. Moreover, the left hippocampal surface showed greater variations than the right compared with those in healthy control subjects. The accuracies of leave-1-out cross-validation and 3-fold cross-validation experiments for assessing the reliability of these subregions were more than 80% in bilateral hippocampi. CONCLUSION: Subtle and spatially complex deformation patterns of hippocampus between patients with AD and healthy control subjects can be detected by machine learning methods.",2007,51,125,3,True,Medicine,33125653,S. Li,1686093.0,F. Shi,49551728.0,F. Pu,1502862234.0,X. Li,40570474.0,T. Jiang,2114078962.0,S. Xie,,119917444.0,Y. Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21917201dd4c2c44252318e230820a05573cc446,https://www.semanticscholar.org/paper/21917201dd4c2c44252318e230820a05573cc446,Inducing Deterministic Prolog Parsers from Treebanks: A Machine Learning Approach,This paper presents a method for constructing deterministic Prolog parsers from corpora of parsed sentences. Our approach uses recent machine learning methods for inducing Prolog rules from examples (inductive logic programming). We discuss several advantages of this method compared to recent statistical methods and present results on learning complete parsers from portions of the ATIS corpus.,1994,39,61,4,False,Computer Science,1710450,J. Zelle,1797655.0,R. Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d17c57f8bdfd1f66312ad144e974bbb32a2ed14c,https://www.semanticscholar.org/paper/d17c57f8bdfd1f66312ad144e974bbb32a2ed14c,"Democrats, republicans and starbucks afficionados: user classification in twitter","More and more technologies are taking advantage of the explosion of social media (Web search, content recommendation services, marketing, ad targeting, etc.). This paper focuses on the problem of automatically constructing user profiles, which can significantly benefit such technologies. We describe a general and robust machine learning framework for large-scale classification of social media users according to dimensions of interest. We report encouraging experimental results on 3 tasks with different characteristics: political affiliation detection, ethnicity identification and detecting affinity for a particular business.",2011,26,338,28,False,Computer Science,145375801,M. Pennacchiotti,41192561.0,A. Popescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92696ea6d6e88b727bc5f0ea2eefd78aa4ea6c5,https://www.semanticscholar.org/paper/a92696ea6d6e88b727bc5f0ea2eefd78aa4ea6c5,Online detection of freezing of gait with smartphones and machine learning techniques,"Freezing of gait (FoG) is a common gait deficit in advanced Parkinson's disease (PD). FoG events are associated with falls, interfere with daily life activities and impair quality of life. FoG is often resistant to pharmacologic treatment; therefore effective non-pharmacologic assistance is needed. We propose a wearable assistant, composed of a smartphone and wearable accelerometers, for online detection of FoG. The system is based on machine learning techniques for automatic detection of FoG episodes. When FoG is detected, the assistant provides rhythmic auditory cueing or vibrotactile feedback that stimulates the patient to resume walking. We tested our solution on more than 8h of recorded lab data from PD patients that experience FoG in daily life. We characterize the system performance on user-dependent and user-independent experiments, with respect to different machine learning algorithms, sensor placement and preprocessing window size. The final system was able to detect FoG events with an average sensitivity and specificity of more than 95%, and mean detection latency of 0.34s in user-dependent settings.",2012,37,193,27,True,Computer Science,1791423,Sinziana Mazilu,1778390.0,M. Hardegger,2535234.0,Zack Z. Zhu,1703539.0,D. Roggen,144119654.0,G. Tröster,1843554.0,M. Plotnik,,7766661.0,Jeffrey M. Hausdorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f366e7b30c507c9c3acdd19173fa9db7368f1831,https://www.semanticscholar.org/paper/f366e7b30c507c9c3acdd19173fa9db7368f1831,"Adaptation in Natural and Artificial Systems: An Introductory Analysis with Applications to Biology, Control, and Artificial Intelligence","From the Publisher: 
Genetic algorithms are playing an increasingly important role in studies of complex adaptive systems, ranging from adaptive agents in economic theory to the use of machine learning techniques in the design of complex devices such as aircraft turbines and integrated circuits. Adaptation in Natural and Artificial Systems is the book that initiated this field of study, presenting the theoretical foundations and exploring applications. 
In its most familiar form, adaptation is a biological process, whereby organisms evolve by rearranging genetic material to survive in environments confronting them. In this now classic work, Holland presents a mathematical model that allows for the nonlinearity of such complex interactions. He demonstrates the model's universality by applying it to economics, physiological psychology, game theory, and artificial intelligence and then outlines the way in which this approach modifies the traditional views of mathematical genetics. 
Initially applying his concepts to simply defined artificial systems with limited numbers of parameters, Holland goes on to explore their use in the study of a wide range of complex, naturally occuring processes, concentrating on systems having multiple factors that interact in nonlinear ways. Along the way he accounts for major effects of coadaptation and coevolution: the emergence of building blocks, or schemata, that are recombined and passed on to succeeding generations to provide, innovations and improvements. 
John H. Holland is Professor of Psychology and Professor of Electrical Engineering and Computer Science at the University of Michigan. He is also Maxwell Professor at the Santa Fe Institute and isDirector of the University of Michigan/Santa Fe Institute Advanced Research Program.",1992,40,12019,482,False,Computer Science,144404817,J. Holland,,,,,,,,,,,Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
