paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name,authors/40/authorId,authors/40/name,authors/41/authorId,authors/41/name,authors/42/authorId,authors/42/name,authors/43/authorId,authors/43/name,authors/44/authorId,authors/44/name,authors/45/authorId,authors/45/name,authors/46/authorId,authors/46/name,authors/47/authorId,authors/47/name,authors/48/authorId,authors/48/name,authors/49/authorId,authors/49/name,authors/50/authorId,authors/50/name,authors/51/authorId,authors/51/name,authors/52/authorId,authors/52/name,authors/53/authorId,authors/53/name,authors/54/authorId,authors/54/name,authors/55/authorId,authors/55/name,authors/56/authorId,authors/56/name,authors/57/authorId,authors/57/name,authors/58/authorId,authors/58/name,authors/59/authorId,authors/59/name,authors/60/authorId,authors/60/name,authors/61/authorId,authors/61/name,authors/62/authorId,authors/62/name,authors/63/authorId,authors/63/name,authors/64/authorId,authors/64/name,authors/65/authorId,authors/65/name,authors/66/authorId,authors/66/name,authors/67/authorId,authors/67/name,authors/68/authorId,authors/68/name,authors/69/authorId,authors/69/name,authors/70/authorId,authors/70/name,authors/71/authorId,authors/71/name,authors/72/authorId,authors/72/name,authors/73/authorId,authors/73/name,authors/74/authorId,authors/74/name,authors/75/authorId,authors/75/name,authors/76/authorId,authors/76/name,authors/77/authorId,authors/77/name,authors/78/authorId,authors/78/name,authors/79/authorId,authors/79/name,authors/80/authorId,authors/80/name,authors/81/authorId,authors/81/name,authors/82/authorId,authors/82/name,authors/83/authorId,authors/83/name,authors/84/authorId,authors/84/name,authors/85/authorId,authors/85/name,authors/86/authorId,authors/86/name,authors/87/authorId,authors/87/name,authors/88/authorId,authors/88/name,authors/89/authorId,authors/89/name,authors/90/authorId,authors/90/name,authors/91/authorId,authors/91/name,authors/92/authorId,authors/92/name,authors/93/authorId,authors/93/name,authors/94/authorId,authors/94/name,authors/95/authorId,authors/95/name,authors/96/authorId,authors/96/name,authors/97/authorId,authors/97/name,authors/98/authorId,authors/98/name,authors/99/authorId,authors/99/name,authors/100/authorId,authors/100/name,authors/101/authorId,authors/101/name,authors/102/authorId,authors/102/name,authors/103/authorId,authors/103/name,authors/104/authorId,authors/104/name,authors/105/authorId,authors/105/name,authors/106/authorId,authors/106/name,authors/107/authorId,authors/107/name,authors/108/authorId,authors/108/name,authors/109/authorId,authors/109/name,authors/110/authorId,authors/110/name,authors/111/authorId,authors/111/name,authors/112/authorId,authors/112/name,authors/113/authorId,authors/113/name,authors/114/authorId,authors/114/name,authors/115/authorId,authors/115/name,authors/116/authorId,authors/116/name,authors/117/authorId,authors/117/name,authors/118/authorId,authors/118/name,authors/119/authorId,authors/119/name,authors/120/authorId,authors/120/name,authors/121/authorId,authors/121/name,authors/122/authorId,authors/122/name,authors/123/authorId,authors/123/name,authors/124/authorId,authors/124/name,authors/125/authorId,authors/125/name,authors/126/authorId,authors/126/name,authors/127/authorId,authors/127/name,authors/128/authorId,authors/128/name,authors/129/authorId,authors/129/name,authors/130/authorId,authors/130/name,authors/131/authorId,authors/131/name,authors/132/authorId,authors/132/name,authors/133/authorId,authors/133/name,authors/134/authorId,authors/134/name,authors/135/authorId,authors/135/name,authors/136/authorId,authors/136/name,authors/137/authorId,authors/137/name,authors/138/authorId,authors/138/name,authors/139/authorId,authors/139/name,authors/140/authorId,authors/140/name,authors/141/authorId,authors/141/name,authors/142/authorId,authors/142/name
0664e0a00a3cdeb4fd518d00b84abb5ccc3a1c57,https://www.semanticscholar.org/paper/0664e0a00a3cdeb4fd518d00b84abb5ccc3a1c57,A Survey of Deep Learning Methods for Cyber Security,"This survey paper describes a literature review of deep learning (DL) methods for cyber security applications. A short tutorial-style description of each DL method is provided, including deep autoencoders, restricted Boltzmann machines, recurrent neural networks, generative adversarial networks, and several others. Then we discuss how each of the DL methods is used for security applications. We cover a broad array of attack types including malware, spam, insider threats, network intrusions, false data injection, and malicious domain names used by botnets.",2019,171,264,7,True,Computer Science,2069999925,Daniel S. Berman,2343019.0,A. Buczak,,3376925.0,Jeffrey S. Chavis,2382727.0,C. Corbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f7cfe8aba54585a58af703099fe66aebcd129c9,https://www.semanticscholar.org/paper/2f7cfe8aba54585a58af703099fe66aebcd129c9,Large margin distribution machine,"Support vector machine (SVM) has been one of the most popular learning algorithms, with the central idea of maximizing the minimum margin, i.e., the smallest distance from the instances to the classification boundary. Recent theoretical results, however, disclosed that maximizing the minimum margin does not necessarily lead to better generalization performances, and instead, the margin distribution has been proven to be more crucial. In this paper, we propose the Large margin Distribution Machine (LDM), which tries to achieve a better generalization performance by optimizing the margin distribution. We characterize the margin distribution by the first- and second-order statistics, i.e., the margin mean and variance. The LDM is a general learning approach which can be used in any place where SVM can be applied, and its superiority is verified both theoretically and empirically in this paper.",2013,32,87,13,True,Computer Science,144427929,Teng Zhang,145624000.0,Zhi-Hua Zhou,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23e5aa293415a500c1ae730f6aa857c802ba0504,https://www.semanticscholar.org/paper/23e5aa293415a500c1ae730f6aa857c802ba0504,Fuzzy Automata and Languages: Theory and Applications,"INTRODUCTION Sets Relations Functions Fuzzy Subsets Semigroups Finite-State Machines Finite State Automata Languages and Grammars Nondeterministic Finite-State Automata Relationships Between Languages and Automata Pushdown Automata MAX-MIN AUTOMATA Max-Min Automata General Formulation of Automata Classes of Automata Behavior of Max-Min Automata Equivalences and Homomorphisms of Max-Min Automata Reduction of Max-Min Automata Definite Max-Min Automata Reduction of Max-Min Machines Equivalences Irreducibility and Minimality Nondeterministic and Deterministic Case FUZZY MACHINES, LANGUAGES, AND GRAMMARS Max-Product Machines Equivalences Irreducibility and Minimality Max-Product Grammars and Languages Weak Regular Max-Product Grammars Weak Regular Max-Product Languages Properties of GBP Exercises FUZZY LANGUAGES AND GRAMMARS Fuzzy Languages Types of Grammars Fuzzy Context-Free Grammars Context-Free Max-Product Grammars Context-Free Fuzzy Languages On the Description of the Fuzzy Meaning of Context-Free Languages Trees and Pseudoterms Fuzzy Dendrolanguage Generating Systems Normal Form of F-CFDS Sets of Derivation Trees of Fuzzy Context-Free Grammars Fuzzy Tree Automaton Fuzzy Tree Transducer Fuzzy Meaning of Context-Free Languages PROBABILISTIC AUTOMATA AND GRAMMARS Probabilistic Automata and their Approximation e-Approximating by Nonprobability Devices e-Approximating by Finite Automata Applications The Pe Relation Fuzzy Stars Acceptors and Probabilistic Acceptors Characterizations and the Re -Relation Probabilistic and Weighted Grammars Probabilistic and Weighted Grammars of Type 3 Interrelations with Programmed and Time-variant Grammars Probabilistic Grammars and Automata Probabilistic Grammars Weakly Regular Grammars and Asynchronous Automata Type-0 Probabilistic Grammars and Probabilistic Turing Machines Context-Free Probabilistic Grammars and Pushdown Automata Realization of Fuzzy Languages by Various Automata Properties of Lk, k - 1,2,3 Further Properties of L3 ALGEBRAIC FUZZY AUTOMATA THEORY Fuzzy Finite State Machines Semigroups of Fuzzy Finite State Machines Homomorphisms Admissible Relation Fuzzy Transformation Semigroups Products of Fuzzy Finite State Machines Submachines of a Fuzzy Finite State Machine Retrievability, Separability, and Connectivity Decomposition of Fuzzy Finite State Machines Subsystems of a Fuzzy Finite State Machine Strong Subsystems Cartesian Composition of Fuzzy Finite State Machines Cartesian Composition Admissible Partitions Coverings of Products of Fuzzy Finite State Machines Associative Properties of Products Covering Properties of Products Fuzzy Semiautomaton over a Finite Group MORE ON FUZZY LANGUAGES Fuzzy Regular Languages On Fuzzy Recognizers Minimal Fuzzy Recognizers Fuzzy Recognizers and Recognizable Sets Operation on (Fuzzy) Subsets Construction of Recognizers and Recognizable Sets Accessible and Coaccessible Recognizers Complete Fuzzy Machines Fuzzy Languages on a Free Monoid Algebraic Character and Properties of Fuzzy Regular Languages Deterministic Acceptors of Regular Fuzzy Languages MINIMIZATION OF FUZZY AUTOMATA Equivalence, Reduction, and Minimization of Finite Fuzzy Automata Equivalence of Fuzzy Automata: An Algebraic Approach Reduction and Minimization of Fuzzy Automata Minimal Fuzzy Finite State Automata Behavior, Reduction, and Minimization of Finite L-Automata Matrices over a Bounded Chain Systems of Linear Equivalences over a Bounded Chain Finite L-Automata-Behavior Matrix e-Equivalence e-Irreducibility Minimization L-FUZZY AUTOMATA, GRAMMARS, AND LANGUAGES Fuzzy Recognition of Fuzzy Languages Fuzzy Languages Fuzzy Recognition by Machines Cutpoint Languages Fuzzy Languages not Fuzzy Recognized by Machines in DT2 Rational Probabilistic Events Recursive Fuzzy Languages Closure Properties Fuzzy Grammars and Recursively Enumerable Fuzzy Languages Recursively Enumerable L-Subsets Various Kind of Automata with Weights APPLICATIONS A Formulation of Fuzzy Automata and its Application as a Model of Learning Systems Formulation of Fuzzy Automata Special Cases of Fuzzy Automata Fuzzy Automata as Models of Learning Systems Applications and Simulation Results Properties of Fuzzy Automata Fractionally Fuzzy Grammars with Application to Pattern Recognition Fractionally Fuzzy Grammars A Pattern Recognition Experiment General Fuzzy Acceptors for Syntactic Pattern Recognition e-Equivalence by Inputs Fuzzy-State Automata: Their Stability and Fault Tolerance Relational Description of Automata Fuzzy-State Automata Stable and Almost Stable Behavior of Fuzzy-State Automata Fault Tolerance of Fuzzy-State Automata Clinical Monitoring with Fuzzy Automata Fuzzy Systems REFERENCES INDEX Each chapter also includes a section of exercises",2002,0,315,28,False,Mathematics,1797145,J. Mordeson,2576671.0,D. Malik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f031df138fdea7a8fcb5d6d599fa8294269a953c,https://www.semanticscholar.org/paper/f031df138fdea7a8fcb5d6d599fa8294269a953c,Implementation of Breiman's Random Forest Machine Learning Algorithm,"This research provides tools for exploring Breiman’s Random Forest algorithm. This paper will focus on the development, the verification, and the significance of variable importance. Introduction A classical machine learner is developed by collecting samples of data to represent the entire population. This data set is usually subdivided into two or more dataset. Part of the dataset set is commonly use for developing the machine learner, and the remaining data is use for evaluation. Often this data set is imbalanced; the data consists of only a very small minority of the data. Imbalanced machine learners tend to perform poorly with the classification of fraud detection, network intrusion, rare disease diagnosing, etc [1, 2]. This is due to imbalanced sampling during developing the machine learner. During the testing phase these rare cases are unseen during the training phase and are usually misclassified. Leo Breiman, a statistician from University of California at Berkeley, developed a machine learning algorithm to improve classification of diverse data using random sampling and attributes selection. This project involved the implementation of Breiman’s random forest algorithm into Weka. Weka is a data mining software in development by The University of Waikato. Many features of the random forest algorithm have yet to be implemented into this software.",2005,4,93,5,False,Computer Science,47457355,F. Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c52876bb6e421896d36e2909ade078b3b4a99230,https://www.semanticscholar.org/paper/c52876bb6e421896d36e2909ade078b3b4a99230,Fuzzy learning enhanced speed control of an indirect field-oriented induction machine drive,"Indirect field orientation (IFO) induction machine drives are increasingly employed in industrial drive systems, but the drive performance often degrades due to machine parameter variations. In this paper, a fuzzy model reference learning control technique is applied to an IFO induction machine drive, such that the machine can follow a reference model (an ideal field oriented machine) to achieve the desired speed performance. Experimental results are presented to verify the effectiveness of the proposed control scheme.",2000,10,96,2,False,Engineering,143713307,L. Zhen,2109290322.0,Longya Xu,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e360cac5d1af72375dddc02e1dede047c9217fab,https://www.semanticscholar.org/paper/e360cac5d1af72375dddc02e1dede047c9217fab,Systematic learning of gene functional classes from DNA array expression data by using multilayer perceptrons.,"Recent advances in microarray technology have opened new ways for functional annotation of previously uncharacterised genes on a genomic scale. This has been demonstrated by unsupervised clustering of co-expressed genes and, more importantly, by supervised learning algorithms. Using prior knowledge, these algorithms can assign functional annotations based on more complex expression signatures found in existing functional classes. Previously, support vector machines (SVMs) and other machine-learning methods have been applied to a limited number of functional classes for this purpose. Here we present, for the first time, the comprehensive application of supervised neural networks (SNNs) for functional annotation. Our study is novel in that we report systematic results for ~100 classes in the Munich Information Center for Protein Sequences (MIPS) functional catalog. We found that only ~10% of these are learnable (based on the rate of false negatives). A closer analysis reveals that false positives (and negatives) in a machine-learning context are not necessarily ""false"" in a biological sense. We show that the high degree of interconnections among functional classes confounds the signatures that ought to be learned for a unique class. We term this the ""Borges effect"" and introduce two new numerical indices for its quantification. Our analysis indicates that classification systems with a lower Borges effect are better suitable for machine learning. Furthermore, we introduce a learning procedure for combining false positives with the original class. We show that in a few iterations this process converges to a gene set that is learnable with considerably low rates of false positives and negatives and contains genes that are biologically related to the original class, allowing for a coarse reconstruction of the interactions between associated biological pathways. We exemplify this methodology using the well-studied tricarboxylic acid cycle.",2002,36,134,4,True,Biology,121570730,Á. Mateos,145909087.0,J. Dopazo,Medicine,144322209.0,R. Jansen,145817287.0,Y. Tu,1717018.0,M. Gerstein,2003079.0,G. Stolovitzky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c08db078d5dd093134383352f650968846de5b17,https://www.semanticscholar.org/paper/c08db078d5dd093134383352f650968846de5b17,Detecting Stealthy False Data Injection Using Machine Learning in Smart Grid,"Aging power industries, together with the increase in demand from industrial and residential customers, are the main incentive for policy makers to define a road map to the next-generation power system called the smart grid. In the smart grid, the overall monitoring costs will be decreased, but at the same time, the risk of cyber attacks might be increased. Recently, a new type of attacks (called the stealth attack) has been introduced, which cannot be detected by the traditional bad data detection using state estimation. In this paper, we show how normal operations of power networks can be statistically distinguished from the case under stealthy attacks. We propose two machine-learning-based techniques for stealthy attack detection. The first method utilizes supervised learning over labeled data and trains a distributed support vector machine (SVM). The design of the distributed SVM is based on the alternating direction method of multipliers, which offers provable optimality and convergence rate. The second method requires no training data and detects the deviation in measurements. In both methods, principal component analysis is used to reduce the dimensionality of the data to be processed, which leads to lower computation complexities. The results of the proposed detection methods on IEEE standard test systems demonstrate the effectiveness of both schemes.",2013,44,312,21,False,Computer Science,1684409,Mohammad Esmalifalak,2116204721.0,Lanchao Liu,Engineering,1845448.0,N. Nguyen,2027592.0,Rong Zheng,145169163.0,Zhu Han,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f8c23bc954b6ec5f7ce2d3b8b5ff73be2545c1d,https://www.semanticscholar.org/paper/6f8c23bc954b6ec5f7ce2d3b8b5ff73be2545c1d,Reinforcement learning using quantum Boltzmann machines,"We investigate whether quantum annealers with select chip layouts can outperform classical computers in reinforcement learning tasks. We associate a transverse field Ising spin Hamiltonian with a layout of qubits similar to that of a deep Boltzmann machine (DBM) and use simulated quantum annealing (SQA) to numerically simulate quantum sampling from this system. We design a reinforcement learning algorithm in which the set of visible nodes representing the states and actions of an optimal policy are the first and last layers of the deep network. In absence of a transverse field, our simulations show that DBMs are trained more effectively than restricted Boltzmann machines (RBM) with the same number of nodes. We then develop a framework for training the network as a quantum Boltzmann machine (QBM) in the presence of a significant transverse field for reinforcement learning. This method also outperforms the reinforcement learning method that uses RBMs.",2016,67,77,4,True,Computer Science,145980819,Daniel Crawford,40300826.0,A. Levit,Mathematics,3132329.0,Navid Ghadermarzy,7285568.0,J. S. Oberoi,2789901.0,Pooya Ronagh,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd2cb4546fc01074d55a183a68ce0a0f7be43a43,https://www.semanticscholar.org/paper/bd2cb4546fc01074d55a183a68ce0a0f7be43a43,Communication Complexity of Distributed Convex Learning and Optimization,"We study the fundamental limits to communication-efficient distributed methods for convex learning and optimization, under different assumptions on the information available to individual machines, and the types of functions considered. We identify cases where existing algorithms are already worst-case optimal, as well as cases where room for further improvement is still possible. Among other things, our results indicate that without similarity between the local objective functions (due to statistical data similarity or otherwise) many communication rounds may be required, even if the machines have unbounded computational power.",2015,28,168,31,False,Computer Science,2864002,Yossi Arjevani,1768909.0,O. Shamir,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0132b27e3681ce910ae74643e33a53b74bd5f5c7,https://www.semanticscholar.org/paper/0132b27e3681ce910ae74643e33a53b74bd5f5c7,Learning Steady-States of Iterative Algorithms over Graphs,"Many graph analytics problems can be solved via iterative algorithms where the solutions are often characterized by a set of steady-state conditions. Different algorithms respect to different set of fixed point constraints, so instead of using these traditional algorithms, can we learn an algorithm which can obtain the same steady-state solutions automatically from examples, in an effective and scalable way? How to represent the meta learner for such algorithm and how to carry out the learning? In this paper, we propose an embedding representation for iterative algorithms over graphs, and design a learning method which alternates between updating the embeddings and projecting them onto the steadystate constraints. We demonstrate the effectiveness of our framework using a few commonly used graph algorithms, and show that in some cases, the learned algorithm can handle graphs with more than 100,000,000 nodes in a single machine.",2018,25,122,14,False,Computer Science,2791430,H. Dai,1714932.0,Zornitsa Kozareva,,144445933.0,Bo Dai,46234526.0,Alex Smola,1779453.0,Le Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9253bf2ff09858a0dc07293071225e9a1d1d534,https://www.semanticscholar.org/paper/e9253bf2ff09858a0dc07293071225e9a1d1d534,Deep architectures for modulation recognition,We survey the latest advances in machine learning with deep neural networks by applying them to the task of radio modulation recognition. Results show that ratio modulation recognition is not limited by network depth and further work should focus on improving learned synchronization and equalization. Advances in these areas will likely come from novel architectures designed for these tasks or through novel training methods.,2017,27,241,33,True,Computer Science,145028728,Nathan E. West,1388350203.0,Tim O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a10e79e21be020daab308d0fb5aafe3b3efa5adf,https://www.semanticscholar.org/paper/a10e79e21be020daab308d0fb5aafe3b3efa5adf,"COMPARISON OF MACHINE LEARNING ALGORITHMS RANDOM FOREST, ARTIFICIAL NEURAL NETWORK AND SUPPORT VECTOR MACHINE TO MAXIMUM LIKELIHOOD FOR SUPERVISED CROP TYPE CLASSIFICATION","The classification and recognition of agricultural crop types is an important application of remote sensing. New machine learning algorithms have emerged in the last years, but so far, few studies only have compared their performance and usability. Therefore, we compared three different state-of-the-art machine learning classifiers, namely Support Vector Machine (SVM), Artificial Neural Network (ANN) and Random Forest (RF) as well as the traditional classification method Maximum Likelihood (ML) among each other. For this purpose we classified a dataset of more than 500 crop fields located in the Canadian Prairies with a stratified randomized sampling approach. Up to four multi-spectral RapidEye images from the 2009 growing season were used. We compared the mean overall classification accuracies as well as standard deviations. Furthermore, the classification accuracy of single crops was analysed. Support Vector Machine classifiers using radial basis function or polynomial kernels exhibited superior results to ANN and RF in terms of overall accuracy and robustness, while ML exhibited inferior accuracies and higher variability. Grassland exhibited the best results for early-season mono-temporal analysis. With a multi-temporal approach, the highest accuracies were achieved for Rapeseed and Field Peas. Other crops, such as Wheat, Flax and Lentils were also successfully classified. The user’s and producer’s accuracies were higher than 85 %.",2012,17,152,4,False,Engineering,3172845,I. Nitze,86904928.0,U. Schulthess,,3295834.0,H. Asche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e7bad15b12e1ecd07ed7541c80bcf5e6ff89f0e,https://www.semanticscholar.org/paper/4e7bad15b12e1ecd07ed7541c80bcf5e6ff89f0e,Mapping of hyperspectral AVIRIS data using machine-learning algorithms,"Hyperspectral imaging provides detailed spectral and spatial information from the land cover that enables a precise differentiation between various surface materials. On the other hand, the performance of traditional and widely used statistical classification methods is often limited in this context, and thus alternative methods are required. In the study presented here, the performance of two machine-learning techniques, namely support vector machines (SVMs) and random forests (RFs), is investigated and the classification results are compared with those from well-known methods (i.e., maximum likelihood classifier and spectral angle mapper). The classifiers are applied to an Airborne Visible/Infrared Imaging Spectrometer (AVIRIS) dataset that was acquired near the Hekla volcano in Iceland. The results clearly show the advantages of the two proposed classifier algorithms in terms of accuracy. They significantly outperform the other methods and achieve overall accuracies of approximately 90%. Although SVM and RF show some diversity in the classification results, the global performance of the two classifiers is very similar. Thus, both methods can be considered attractive for the classification of hyperspectral data.",2009,46,130,7,False,Geography,2642030,B. Waske,1682001.0,J. Benediktsson,,40354497.0,K. Árnason,1728860.0,J. Sveinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
