paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,fieldsOfStudy/2,fieldsOfStudy/3
9f75623e40c4e97b6488a385c37d345518d112d9,https://www.semanticscholar.org/paper/9f75623e40c4e97b6488a385c37d345518d112d9,A Sparse Structure Learning Algorithm for Gaussian Bayesian Network Identification from High-Dimensional Data,"Structure learning of Bayesian Networks (BNs) is an important topic in machine learning. Driven by modern applications in genetics and brain sciences, accurate and efficient learning of large-scale BN structures from high-dimensional data becomes a challenging problem. To tackle this challenge, we propose a Sparse Bayesian Network (SBN) structure learning algorithm that employs a novel formulation involving one L1-norm penalty term to impose sparsity and another penalty term to ensure that the learned BN is a Directed Acyclic Graph (DAG)&#x2014;a required property of BNs. Through both theoretical analysis and extensive experiments on 11 moderate and large benchmark networks with various sample sizes, we show that SBN leads to improved learning accuracy, scalability, and efficiency as compared with 10 existing popular BN learning algorithms. We apply SBN to a real-world application of brain connectivity modeling for Alzheimer's disease (AD) and reveal findings that could lead to advancements in AD research.",2013,84,60,9,True,Computer Science,Medicine,2118017940.0,Shuai Huang,51173652.0,Jing Li,144030870.0,Jieping Ye,145215543.0,A. Fleisher,1752005.0,Kewei Chen,145179495.0,Teresa Wu,1802991.0,E. Reiman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aa084d7d017e1d7cdc055c73f078a1e718088a8,https://www.semanticscholar.org/paper/1aa084d7d017e1d7cdc055c73f078a1e718088a8,Application of Metamorphic Testing to Supervised Classifiers,"Many applications in the field of scientific computing - such as computational biology, computational linguistics, and others - depend on Machine Learning algorithms to provide important core functionality to support solutions in the particular problem domains. However, it is difficult to test such applications because often there is no ""test oracle"" to indicate what the correct output should be for arbitrary input. To help address the quality of such software, in this paper we present a technique for testing the implementations of supervised machine learning classification algorithms on which such scientific computing software depends. Our technique is based on an approach called ""metamorphic testing"", which has been shown to be effective in such cases. More importantly, we demonstrate that our technique not only serves the purpose of verification, but also can be applied in validation. In addition to presenting our technique, we describe a case study we performed on a real-world machine learning application framework, and discuss how programmers implementing machine learning algorithms can avoid the common pitfalls discovered in our study. We also discuss how our findings can be of use to other areas outside scientific computing, as well.",2009,24,87,4,True,Computer Science,Medicine,145415788.0,Xiaoyuan Xie,144003410.0,J. W. Ho,1824613.0,Christian Murphy,1694056.0,G. Kaiser,144380518.0,Baowen Xu,144587401.0,T. Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef4f4cadea21b4d6d7a4c82c251d879db34d35a5,https://www.semanticscholar.org/paper/ef4f4cadea21b4d6d7a4c82c251d879db34d35a5,Machine Learning of Hierarchical Clustering to Segment 2D and 3D Images,"We aim to improve segmentation through the use of machine learning tools during region agglomeration. We propose an active learning approach for performing hierarchical agglomerative segmentation from superpixels. Our method combines multiple features at all scales of the agglomerative process, works for data with an arbitrary number of dimensions, and scales to very large datasets. We advocate the use of variation of information to measure segmentation accuracy, particularly in 3D electron microscopy (EM) images of neural tissue, and using this metric demonstrate an improvement over competing algorithms in EM and natural images.",2013,50,136,13,False,Computer Science,Medicine,1398851518.0,Juan Nunez-Iglesias,2071246681.0,Ryan Kennedy,1807477.0,T. Parag,46865129.0,Jianbo Shi,1978940.0,D. Chklovskii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,
5d5b12aeea6e3ce0aa71c98610780c810b94922f,https://www.semanticscholar.org/paper/5d5b12aeea6e3ce0aa71c98610780c810b94922f,Predicting network attack patterns in SDN using machine learning approach,"An experimental setup of 32 honeypots reported 17M login attempts originating from 112 different countries and over 6000 distinct source IP addresses. Due to decoupled control and data plane, Software Defined Networks (SDN) can handle these increasing number of attacks by blocking those network connections at the switch level. However, the challenge lies in defining the set of rules on the SDN controller to block malicious network connections. Historical network attack data can be used to automatically identify and block the malicious connections. There are a few existing open-source software tools to monitor and limit the number of login attempts per source IP address one-by-one. However, these solutions cannot efficiently act against a chain of attacks that comprises multiple IP addresses used by each attacker. In this paper, we propose using machine learning algorithms, trained on historical network attack data, to identify the potential malicious connections and potential attack destinations. We use four widely-known machine learning algorithms: C4.5, Bayesian Network (BayesNet), Decision Table (DT), and Naive-Bayes to predict the host that will be attacked based on the historical data. Experimental results show that average prediction accuracy of 91.68% is attained using Bayesian Networks.",2016,25,97,4,False,Computer Science,,2849311.0,Saurav Nanda,1922579.0,Faheem Zafari,35154473.0,C. DeCusatis,10763275.0,Eric Wedaa,2144025.0,B. Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b067701cf2a2d54ecde7b4e9c25b843d787b66c2,https://www.semanticscholar.org/paper/b067701cf2a2d54ecde7b4e9c25b843d787b66c2,Machine Learning Meta-analysis of Large Metagenomic Datasets: Tools and Biological Insights,"Shotgun metagenomic analysis of the human associated microbiome provides a rich set of microbial features for prediction and biomarker discovery in the context of human diseases and health conditions. However, the use of such high-resolution microbial features presents new challenges, and validated computational tools for learning tasks are lacking. Moreover, classification rules have scarcely been validated in independent studies, posing questions about the generality and generalization of disease-predictive models across cohorts. In this paper, we comprehensively assess approaches to metagenomics-based prediction tasks and for quantitative assessment of the strength of potential microbiome-phenotype associations. We develop a computational framework for prediction tasks using quantitative microbiome profiles, including species-level relative abundances and presence of strain-specific markers. A comprehensive meta-analysis, with particular emphasis on generalization across cohorts, was performed in a collection of 2424 publicly available metagenomic samples from eight large-scale studies. Cross-validation revealed good disease-prediction capabilities, which were in general improved by feature selection and use of strain-specific markers instead of species-level taxonomic abundance. In cross-study analysis, models transferred between studies were in some cases less accurate than models tested by within-study cross-validation. Interestingly, the addition of healthy (control) samples from other studies to training sets improved disease prediction capabilities. Some microbial species (most notably Streptococcus anginosus) seem to characterize general dysbiotic states of the microbiome rather than connections with a specific disease. Our results in modelling features of the “healthy” microbiome can be considered a first step toward defining general microbial dysbiosis. The software framework, microbiome profiles, and metadata for thousands of samples are publicly available at http://segatalab.cibio.unitn.it/tools/metaml.",2016,81,326,14,True,Biology,Computer Science,46922390.0,Edoardo Pasolli,34431144.0,D. Truong,145299758.0,Fa Malik,144549028.0,L. Waldron,47429813.0,N. Segata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,
665e0de518a80cfcf8c8b0e051f8e0823ca647c0,https://www.semanticscholar.org/paper/665e0de518a80cfcf8c8b0e051f8e0823ca647c0,Accurate molecular polarizabilities with coupled cluster theory and machine learning,"Significance The dipole polarizability of molecules and materials is central to several physical phenomena, modeling techniques, and the interpretation of many experiments. Its accurate evaluation from first principles requires quantum chemistry methods that are often too demanding for routine use. The highly accurate calculations reported herein provide a much-needed benchmark of the accuracy of hybrid density functional theory (DFT) as well as training data for a machine-learning model that can predict the polarizability tensor with an error that is about 50% smaller than DFT. This framework provides an accurate, inexpensive, and transferable strategy for estimating the polarizabilities of molecules containing dozens of atoms, and therefore removes a considerable obstacle to accurate and reliable atomistic-based modeling of matter. The molecular dipole polarizability describes the tendency of a molecule to change its dipole moment in response to an applied electric field. This quantity governs key intra- and intermolecular interactions, such as induction and dispersion; plays a vital role in determining the spectroscopic signatures of molecules; and is an essential ingredient in polarizable force fields. Compared with other ground-state properties, an accurate prediction of the molecular polarizability is considerably more difficult, as this response quantity is quite sensitive to the underlying electronic structure description. In this work, we present highly accurate quantum mechanical calculations of the static dipole polarizability tensors of 7,211 small organic molecules computed using linear response coupled cluster singles and doubles theory (LR-CCSD). Using a symmetry-adapted machine-learning approach, we demonstrate that it is possible to predict the LR-CCSD molecular polarizabilities of these small molecules with an error that is an order of magnitude smaller than that of hybrid density functional theory (DFT) at a negligible computational cost. The resultant model is robust and transferable, yielding molecular polarizabilities for a diverse set of 52 larger molecules (including challenging conjugated systems, carbohydrates, small drugs, amino acids, nucleobases, and hydrocarbon isomers) at an accuracy that exceeds that of hybrid DFT. The atom-centered decomposition implicit in our machine-learning approach offers some insight into the shortcomings of DFT in the prediction of this fundamental quantity of interest.",2018,65,95,0,True,Medicine,Physics,6287077.0,D. Wilkins,3371253.0,Andrea Grisafi,2152919397.0,Yang Yang,6380715.0,K. Lao,2097280402.0,Robert A. DiStasio,1917770.0,M. Ceriotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c86f3129a739c055f39f7e51bfa9ce43c790dec6,https://www.semanticscholar.org/paper/c86f3129a739c055f39f7e51bfa9ce43c790dec6,Screening for Prediabetes Using Machine Learning Models,"The global prevalence of diabetes is rapidly increasing. Studies support the necessity of screening and interventions for prediabetes, which could result in serious complications and diabetes. This study aimed at developing an intelligence-based screening model for prediabetes. Data from the Korean National Health and Nutrition Examination Survey (KNHANES) were used, excluding subjects with diabetes. The KNHANES 2010 data (n = 4685) were used for training and internal validation, while data from KNHANES 2011 (n = 4566) were used for external validation. We developed two models to screen for prediabetes using an artificial neural network (ANN) and support vector machine (SVM) and performed a systematic evaluation of the models using internal and external validation. We compared the performance of our models with that of a screening score model based on logistic regression analysis for prediabetes that had been developed previously. The SVM model showed the areas under the curve of 0.731 in the external datasets, which is higher than those of the ANN model (0.729) and the screening score model (0.712), respectively. The prescreening methods developed in this study performed better than the screening score model that had been developed previously and may be more effective method for prediabetes screening.",2014,53,67,1,True,Medicine,Computer Science,3268580.0,Soo Beom Choi,2152201929.0,W. Kim,2222183.0,T. Yoo,2952569.0,J. Park,2339797.0,Jai Won Chung,7857253.0,Yong‐ho Lee,2064464215.0,Eun Seok Kang,1390822898.0,Deok Won Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b5a6f7b908b34105fea8ce302a03a840ee3496,https://www.semanticscholar.org/paper/d1b5a6f7b908b34105fea8ce302a03a840ee3496,Variational Inference for Latent Variables and Uncertain Inputs in Gaussian Processes,"The Gaussian process latent variable model (GP-LVM) provides a flexible approach for non-linear dimensionality reduction that has been widely applied. However, the current approach for training GP-LVMs is based on maximum likelihood, where the latent projection variables are maximised over rather than integrated out. In this paper we present a Bayesian method for training GP-LVMs by introducing a non-standard variational inference framework that allows to approximately integrate out the latent variables and subsequently train a GP-LVM by maximising an analytic lower bound on the exact marginal likelihood. We apply this method for learning a GP-LVM from i.i.d. observations and for learning non-linear dynamical systems where the observations are temporally correlated. We show that a benefit of the variational Bayesian procedure is its robustness to overfitting and its ability to automatically select the dimensionality of the non-linear latent space. The resulting framework is generic, flexible and easy to extend for other purposes, such as Gaussian process regression with uncertain or partially missing inputs. We demonstrate our method on synthetic data and standard machine learning benchmarks, as well as challenging real world datasets, including high resolution video data.",2016,85,124,13,False,Mathematics,Computer Science,3106771.0,A. Damianou,1722732.0,M. Titsias,145306271.0,Neil D. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2c04c7ae9158311da6b1eee99a7edfed213460,https://www.semanticscholar.org/paper/6c2c04c7ae9158311da6b1eee99a7edfed213460,The acquisition of syntactic knowledge,"This landmark work in computational linguistics is of great importance both theoretically and practically because it shows that much of English grammar can be learned by a simple program.The Acquisition of Syntactic Knowledge investigates the central questions of human and machine cognition: How do people learn language? How can we get a machine to learn language? It first presents an explicit computational model of language acquisition which can actually learn rules of English syntax given a sequence of grammatical, but otherwise unprepared, sentences.It shows that natural languages are designed to be easily learned and easily processed-an exciting breakthrough from the point of view of artificial intelligence and the design of expert systems because it shows how extensive knowledge might be acquired automatically, without outside intervention. Computationally, the book demonstrates how constraints that may be reasonably assumed to aid sentence processing also aid language acquisition.Chapters in the book's second part apply computational methods to the general problem of developmental growth, particularly the thorny problem of the interaction between innate genetic endowment and environmental input, with the intent of uncovering the constraints on the acquisition of syntactic knowledge. A number of ""mini-theories"" of learning are incorporated in this study of syntax with results that should appeal to a wide range of scholarly interests. These include how lexical categories, phonological rule systems, and phrase structure rules are learned; the role of semantic-syntactic interaction in language acquisition; how a ""parameter setting"" model may be formalized as a learning procedure; how multiple constraints (from syntax, thematic knowledge, or phrase structure) interact to aid acquisition; how transformational-type rules may be learned; and, the role of lexical ambiguity in language acquisition.Robert Berwick is an assistant professor in the Department of Electrical Engineering and Computer Science at MIT. The Acquisition of Syntactic Knowledge is sixteenth in the Artificial Intelligence Series, edited by Patrick Winston and Michael Brady.",1985,4,767,54,False,Computer Science,,3086368.0,R. Berwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2904c7b2c0ceab4e78ec93b20aafb9d67242f8a,https://www.semanticscholar.org/paper/b2904c7b2c0ceab4e78ec93b20aafb9d67242f8a,3D Human Pose Machines with Self-Supervised Learning,"Driven by recent computer vision and robotic applications, recovering 3D human poses has become increasingly important and attracted growing interests. In fact, completing this task is quite challenging due to the diverse appearances, viewpoints, occlusions and inherently geometric ambiguities inside monocular images. Most of the existing methods focus on designing some elaborate priors /constraints to directly regress 3D human poses based on the corresponding 2D human pose-aware features or 2D pose predictions. However, due to the insufficient 3D pose data for training and the domain gap between 2D space and 3D space, these methods have limited scalabilities for all practical scenarios (e.g., outdoor scene). Attempt to address this issue, this paper proposes a simple yet effective self-supervised correction mechanism to learn all intrinsic structures of human poses from abundant images. Specifically, the proposed mechanism involves two dual learning tasks, i.e., the 2D-to-3D pose transformation and 3D-to-2D pose projection, to serve as a bridge between 3D and 2D human poses in a type of “free” self-supervision for accurate 3D human pose estimation. The 2D-to-3D pose implies to sequentially regress intermediate 3D poses by transforming the pose representation from the 2D domain to the 3D domain under the sequence-dependent temporal context, while the 3D-to-2D pose projection contributes to refining the intermediate 3D poses by maintaining geometric consistency between the 2D projections of 3D poses and the estimated 2D poses. Therefore, these two dual learning tasks enable our model to adaptively learn from 3D human pose data and external large-scale 2D human pose data. We further apply our self-supervised correction mechanism to develop a 3D human pose machine, which jointly integrates the 2D spatial relationship, temporal smoothness of predictions and 3D geometric knowledge. Extensive evaluations on the Human3.6M and HumanEva-I benchmarks demonstrate the superior performance and efficiency of our framework over all the compared competing methods.",2019,62,50,0,True,Medicine,Computer Science,3170394.0,Keze Wang,1737218.0,Liang Lin,19217972.0,Chenhan Jiang,2005026919.0,C. Qian,145402398.0,Pengxu Wei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ffe876bfbe85231b236a9af35ad7a2d2ccfcef,https://www.semanticscholar.org/paper/c8ffe876bfbe85231b236a9af35ad7a2d2ccfcef,Structured labeling for facilitating concept evolution in machine learning,"Labeling data is a seemingly simple task required for training many machine learning systems, but is actually fraught with problems. This paper introduces the notion of concept evolution, the changing nature of a person's underlying concept (the abstract notion of the target class a person is labeling for, e.g., spam email, travel related web pages) which can result in inconsistent labels and thus be detrimental to machine learning. We introduce two structured labeling solutions, a novel technique we propose for helping people define and refine their concept in a consistent manner as they label. Through a series of five experiments, including a controlled lab study, we illustrate the impact and dynamics of concept evolution in practice and show that structured labeling helps people label more consistently in the presence of concept evolution than traditional labeling.",2014,47,94,9,False,Computer Science,,1847827.0,T. Kulesza,1719124.0,Saleema Amershi,145727186.0,R. Caruana,2243968.0,Danyel Fisher,36730993.0,Denis Xavier Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fec18520144b8707a5e4cbbad00e5b63caabfbf3,https://www.semanticscholar.org/paper/fec18520144b8707a5e4cbbad00e5b63caabfbf3,A tutorial on conformal prediction,"Conformal prediction uses past experience to determine precise levels of confidence in new predictions. Given an error probability e, together with a method that makes a prediction ŷ of a label y, it produces a set of labels, typically containing ŷ, that also contains y with probability 1  e. Conformal prediction can be applied to any method for producing ŷ: a nearest-neighbor method, a support-vector machine, ridge regression, etc. 
 
Conformal prediction is designed for an on-line setting in which labels are predicted successively, each one being revealed before the next is predicted. The most novel and valuable feature of conformal prediction is that if the successive examples are sampled independently from the same distribution, then the successive predictions will be right 1  e of the time, even though they are based on an accumulating data set rather than on independent data sets. 
 
In addition to the model under which successive examples are sampled independently, other on-line compression models can also use conformal prediction. The widely used Gaussian linear model is one of these. 
 
This tutorial presents a self-contained account of the theory of conformal prediction and works through several numerical examples. A more comprehensive treatment of the topic is provided in Algorithmic Learning in a Random World, by Vladimir Vovk, Alex Gammerman, and Glenn Shafer (Springer, 2005).",2007,36,565,62,False,Computer Science,Mathematics,145500409.0,G. Shafer,145675281.0,V. Vovk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a56bda00a6842a62eea44da86802d98ceee511,https://www.semanticscholar.org/paper/45a56bda00a6842a62eea44da86802d98ceee511,Universal Approximation with Convex Optimization: Gimmick or Reality? [Discussion Forum],"This paper surveys in a tutorial fashion the recent history of universal learning machines starting with the multilayer perceptron. The big push in recent years has been on the design of universal learning machines using optimization methods linear in the parameters, such as the Echo State Network, the Extreme Learning Machine and the Kernel Adaptive filter. We call this class of learning machines convex universal learning machines or CULMs. The purpose of the paper is to compare the methods behind these CULMs, highlighting their features using concepts of vector spaces (i.e. basis functions and projections), which are easy to understand by the computational intelligence community. We illustrate how two of the CULMs behave in a simple example, and we conclude that indeed it is practical to create universal mappers with convex adaptation, which is an improvement over backpropagation.",2015,65,55,1,False,Computer Science,,143961030.0,J. Príncipe,2108424611.0,Badong Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336c0a9b0988e2279552b2ba513418e2c231df6b,https://www.semanticscholar.org/paper/336c0a9b0988e2279552b2ba513418e2c231df6b,DeepLoc: prediction of protein subcellular localization using deep learning,"Motivation The prediction of eukaryotic protein subcellular localization is a well‐studied topic in bioinformatics due to its relevance in proteomics research. Many machine learning methods have been successfully applied in this task, but in most of them, predictions rely on annotation of homologues from knowledge databases. For novel proteins where no annotated homologues exist, and for predicting the effects of sequence variants, it is desirable to have methods for predicting protein properties from sequence information only. Results Here, we present a prediction algorithm using deep neural networks to predict protein subcellular localization relying only on sequence information. At its core, the prediction model uses a recurrent neural network that processes the entire protein sequence and an attention mechanism identifying protein regions important for the subcellular localization. The model was trained and tested on a protein dataset extracted from one of the latest UniProt releases, in which experimentally annotated proteins follow more stringent criteria than previously. We demonstrate that our model achieves a good accuracy (78% for 10 categories; 92% for membrane‐bound or soluble), outperforming current state‐of‐the‐art algorithms, including those relying on homology information. Availability and implementation The method is available as a web server at http://www.cbs.dtu.dk/services/DeepLoc. Example code is available at https://github.com/JJAlmagro/subcellular_localization. The dataset is available at http://www.cbs.dtu.dk/services/DeepLoc/data.php. Contact jjalma@dtu.dk",2017,31,615,46,True,Computer Science,Medicine,6573842.0,J. J. A. Armenteros,1402816540.0,C. Sønderby,1388358166.0,Søren Kaae Sønderby,145416108.0,H. Nielsen,1724252.0,O. Winther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0a9287d3004e95b36630476faab72c18684d731,https://www.semanticscholar.org/paper/e0a9287d3004e95b36630476faab72c18684d731,"On neurobiological, neuro-fuzzy, machine learning, and statistical pattern recognition techniques","In this paper, we propose two new neuro-fuzzy schemes, one for classification and one for clustering problems. The classification scheme is based on Simpson's fuzzy min-max method (1992, 1993) and relaxes some assumptions he makes. This enables our scheme to handle mutually nonexclusive classes. The neuro-fuzzy clustering scheme is a multiresolution algorithm that is modeled after the mechanics of human pattern recognition. We also present data from an exhaustive comparison of these techniques with neural, statistical, machine learning, and other traditional approaches to pattern recognition applications. The data sets used for comparisons include those from the machine learning repository at the University of California, Irvine. We find that our proposed schemes compare quite well with the existing techniques, and in addition offer the advantages of one-pass learning and online adaptation.",1997,80,86,4,False,Computer Science,Medicine,145029954.0,A. Joshi,3118728.0,Narendran Ramakrishman,1682549.0,E. Houstis,34227915.0,Purdue R. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b60c01a144bce0eb0a3a7411ae4a74ab5ad4bcb3,https://www.semanticscholar.org/paper/b60c01a144bce0eb0a3a7411ae4a74ab5ad4bcb3,Development of Concrete Bridge Rating Prototype Expert System with Machine Learning,"Efforts to develop practical expert systems have mostly concentrated on how to implement experience-based machine learning successfully. Recently several active research projects on machine learning have been undertaken from the viewpoint of knowledge-based management. The aim of this study is to develop the Concrete Bridge Rating (Diagnosis) Prototype Expert System with machine learning, employing the combination of a neural network and bidirectional associative memories (BAM). The introduction of machine learning into this system facilitates knowledge-based refinement. By applying the system to an actual in-service bridge, it has been verified that the machine learning method employed that uses the results of questionnaire surveys involving bridge experts is effective for the system.",1997,9,41,0,False,Engineering,,3241094.0,M. Kushida,3331799.0,A. Miyamoto,2061220107.0,Kazuya Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f0a5268975d535761d99819856992f7021780b,https://www.semanticscholar.org/paper/12f0a5268975d535761d99819856992f7021780b,Transcend: Detecting Concept Drift in Malware Classification Models,"Building machine learning models of malware behavior is widely accepted as a panacea towards effective malware classification. A crucial requirement for building sustainable learning models, though, is to train on a wide variety of malware samples. Unfortunately, malware evolves rapidly and it thus becomes hard—if not impossible—to generalize learning models to reflect future, previously-unseen behaviors. Consequently, most malware classifiers become unsustainable in the long run, becoming rapidly antiquated as malware continues to evolve. In this work, we propose Transcend, a framework to identify aging classification models in vivo during deployment, much before the machine learning model’s performance starts to degrade. This is a significant departure from conventional approaches that retrain aging models retrospectively when poor performance is observed. Our approach uses a statistical comparison of samples seen during deployment with those used to train the model, thereby building metrics for prediction quality. We show how Transcend can be used to identify concept drift based on two separate case studies on Android andWindows malware, raising a red flag before the model starts making consistently poor decisions due to out-of-date training.",2017,24,168,12,False,Computer Science,,2329376.0,Roberto Jordaney,145619083.0,K. Sharad,2204534.0,Santanu Kumar Dash,47197423.0,Zhi Wang,40349808.0,D. Papini,1796115.0,I. Nouretdinov,2189170.0,L. Cavallaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea9c3c042b0e3423a2110cddbe7926f8b661bfd,https://www.semanticscholar.org/paper/7ea9c3c042b0e3423a2110cddbe7926f8b661bfd,Two supervised learning approaches for name disambiguation in author citations,"Due to name abbreviations, identical names, name misspellings, and pseudonyms in publications or bibliographies (citations), an author may have multiple names and multiple authors may share the same name. Such name ambiguity affects the performance of document retrieval, Web search, database integration, and may cause improper attribution to authors. We investigate two supervised learning approaches to disambiguate authors in the citations. One approach uses the naive Bayes probability model, a generative model; the other uses support vector machines (SVMs) [V. Vapnik (1995)] and the vector space representation of citations, a discriminative model. Both approaches utilize three types of citation attributes: coauthor names, the title of the paper, and the title of the journal or proceeding. We illustrate these two approaches on two types of data, one collected from the Web, mainly publication lists from homepages, the other collected from the DBLP citation databases.",2004,52,388,44,True,Computer Science,,144910499.0,Hui Han,145157784.0,C. Lee Giles,145203884.0,H. Zha,2168863006.0,Cheng Li,1731462.0,Kostas Tsioutsiouliklis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a2213edfe830139e338957edc9dd501e478013,https://www.semanticscholar.org/paper/39a2213edfe830139e338957edc9dd501e478013,Machine learning and big data analytics in bipolar disorder: A position paper from the International Society for Bipolar Disorders Big Data Task Force,"The International Society for Bipolar Disorders Big Data Task Force assembled leading researchers in the field of bipolar disorder (BD), machine learning, and big data with extensive experience to evaluate the rationale of machine learning and big data analytics strategies for BD.",2019,146,57,0,True,Computer Science,Medicine,6726432.0,I. Passos,1404475067.0,P. Ballester,1394833592.0,Rodrigo C. Barros,1400579984.0,D. Librenza-Garcia,145321317.0,B. Mwangi,2071277728.0,B. Birmaher,4374437.0,E. Brietzke,2421793.0,T. Hajek,14009475.0,C. L. López Jaramillo,4291984.0,R. Mansur,145779969.0,M. Alda,2454765.0,B. Haarman,8473133.0,E. Isometsa,145628926.0,R. Lam,8030249.0,R. McIntyre,2356244.0,L. Minuzzi,2915804.0,L. Kessing,4378601.0,L. Yatham,144295169.0,A. Duffy,145688648.0,F. Kapczinski,,,,,,,,,,,,,,,,,,,,,,
bdcab784aeb123bde9428e1c5f9656370b82d0cb,https://www.semanticscholar.org/paper/bdcab784aeb123bde9428e1c5f9656370b82d0cb,OIL PRICE PREDICTORS: MACHINE LEARNING APPROACH,"The paper proposes a machine-learning approach to predict oil price. Market participants can forecast prices using such factors as: US key rate, US dollar index, S and P500 index, Volatility index, US consumer price index. After analyzing the results and comparing the accuracy of the model first, we can conclude that oil prices in 2019-2022 will have a slight upward trend and will generally be stable. At the time of the fall in June 2012 the price of Brent fell to a minimum of 17 months. The reason for this was the weak demand for oil futures, which was caused by poor data on the state of the US labor market.",2019,27,60,0,True,Economics,,2613255.0,Jaehyung An,3886903.0,A. Mikhaylov,2076654905.0,N. Moiseev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6e4d74b8df1eed41a0915c5d760fe3cfa58278,https://www.semanticscholar.org/paper/fd6e4d74b8df1eed41a0915c5d760fe3cfa58278,Systematic Evaluation of Privacy Risks of Machine Learning Models,"Machine learning models are prone to memorizing sensitive data, making them vulnerable to membership inference attacks in which an adversary aims to guess if an input sample was used to train the model. In this paper, we show that prior work on membership inference attacks may severely underestimate the privacy risks by relying solely on training custom neural network classifiers to perform attacks and focusing only on the aggregate results over data samples, such as the attack accuracy. To overcome these limitations, we first propose to benchmark membership inference privacy risks by improving existing non-neural network based inference attacks and proposing a new inference attack method based on a modification of prediction entropy. We also propose benchmarks for defense mechanisms by accounting for adaptive adversaries with knowledge of the defense and also accounting for the trade-off between model accuracy and privacy risks. Using our benchmark attacks, we demonstrate that existing defense approaches are not as effective as previously reported. 
Next, we introduce a new approach for fine-grained privacy analysis by formulating and deriving a new metric called the privacy risk score. Our privacy risk score metric measures an individual sample's likelihood of being a training member, which allows an adversary to perform membership inference attacks with high confidence. We experimentally validate the effectiveness of the privacy risk score metric and demonstrate that the distribution of the privacy risk score across individual samples is heterogeneous. Finally, we perform an in-depth investigation for understanding why certain samples have high privacy risk scores, including correlations with model sensitivity, generalization error, and feature embeddings. Our work emphasizes the importance of a systematic and rigorous evaluation of privacy risks of machine learning models.",2020,61,99,26,False,Computer Science,Mathematics,144173853.0,Liwei Song,143615345.0,Prateek Mittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
