paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/3,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name
4afa7d8e2de43b0b67366b1bce8768f5a246d153,https://www.semanticscholar.org/paper/4afa7d8e2de43b0b67366b1bce8768f5a246d153,Bayesian Optimization is Superior to Random Search for Machine Learning Hyperparameter Tuning: Analysis of the Black-Box Optimization Challenge 2020,"This paper presents the results and insights from the black-box optimization (BBO) challenge at NeurIPS 2020 which ran from July–October, 2020. The challenge emphasized the importance of evaluating derivative-free optimizers for tuning the hyperparameters of machine learning models. This was the first black-box optimization challenge with a machine learning emphasis. It was based on tuning (validation set) performance of standard machine learning models on real datasets. This competition has widespread impact as black-box optimization (e.g., Bayesian optimization) is relevant for hyperparameter tuning in almost every machine learning project as well as many applications outside of machine learning. The final leaderboard was determined using the optimization performance on held-out (hidden) objective functions, where the optimizers ran without human intervention. Baselines were set using the default settings of several open-source black-box optimization packages as well as random search.",2021,79,89,0,False,Computer Science,2072787126,Ryan Turner,152534486.0,David Eriksson,145849642.0,M. McCourt,2080026426.0,J. Kiili,2054108513.0,Eero Laaksonen,1819682268.0,Zhen Xu,Mathematics,,1743797.0,I. Guyon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352056cf4cf7e44fb8ebf863c4b632b759a39344,https://www.semanticscholar.org/paper/352056cf4cf7e44fb8ebf863c4b632b759a39344,Robust Wasserstein profile inference and applications to machine learning,"We show that several machine learning estimators, including square-root least absolute shrinkage and selection and regularized logistic regression, can be represented as solutions to distributionally robust optimization problems. The associated uncertainty regions are based on suitably defined Wasserstein distances. Hence, our representations allow us to view regularization as a result of introducing an artificial adversary that perturbs the empirical distribution to account for out-of-sample effects in loss estimation. In addition, we introduce RWPI (robust Wasserstein profile inference), a novel inference methodology which extends the use of methods inspired by empirical likelihood to the setting of optimal transport costs (of which Wasserstein distances are a particular case). We use RWPI to show how to optimally select the size of uncertainty regions, and as a consequence we are able to choose regularization parameters for these machine learning estimators without the use of cross validation. Numerical experiments are also given to validate our theoretical findings.",2016,58,229,26,True,Mathematics,50411298,J. Blanchet,143855291.0,Yang Kang,1399018387.0,M. KarthyekRajhaaA.,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef4d6ec6505d3d3dcbc9365802947dda107dba2,https://www.semanticscholar.org/paper/cef4d6ec6505d3d3dcbc9365802947dda107dba2,Top-down induction of decision trees classifiers - a survey,"Decision trees are considered to be one of the most popular approaches for representing classifiers. Researchers from various disciplines such as statistics, machine learning, pattern recognition, and data mining considered the issue of growing a decision tree from available data. This paper presents an updated survey of current methods for constructing decision tree classifiers in a top-down manner. The paper suggests a unified algorithmic framework for presenting these algorithms and describes the various splitting criteria and pruning methodologies.",2005,89,727,32,True,Computer Science,1732091,L. Rokach,1770487.0,O. Maimon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb6e85d35fc7b10c16d465fc71748d819672ad24,https://www.semanticscholar.org/paper/fb6e85d35fc7b10c16d465fc71748d819672ad24,MILEPOST GCC: machine learning based research compiler,"Tuning hardwired compiler optimizations for rapidly evolving hardware makes porting an optimizing compiler for each new platform extremely challenging. Our radical approach is to develop a modular, extensible, self-optimizing compiler that automatically learns the best optimization heuristics based on the behavior of the platform. In this paper we describe MILEPOST 1 GCC, a machine-learning-based compiler that automatically adjusts its optimization heuristics to improve the execution time, code size, or compilation time of specific programs on different architectures. Our preliminary experimental results show that it is possible to considerably reduce execution time of the MiBench benchmark suite on a range of platforms entirely automatically.",2008,39,129,12,False,Computer Science,2043821,G. Fursin,2052818.0,Cupertino Miranda,1731764.0,O. Temam,3305063.0,Mircea Namolaru,1388775854.0,E. Yom-Tov,38737579.0,A. Zaks,,,1795886.0,Bilha Mendelson,30561807.0,Edwin V. Bonilla,153031524.0,J. Thomson,2476647.0,H. Leather,145715698.0,Christopher K. I. Williams,1401533251.0,M. O’Boyle,,38759952.0,Phil Barnard,40580165.0,Elton Ashton,2630186.0,E. Courtois,1697641.0,F. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b96c12fd4e25b949dea4ff57df033bf16b2d100,https://www.semanticscholar.org/paper/0b96c12fd4e25b949dea4ff57df033bf16b2d100,Blockchained On-Device Federated Learning,"By leveraging blockchain, this letter proposes a blockchained federated learning (BlockFL) architecture where local learning model updates are exchanged and verified. This enables on-device machine learning without any centralized training data or coordination by utilizing a consensus mechanism in blockchain. Moreover, we analyze an end-to-end latency model of BlockFL and characterize the optimal block generation rate by considering communication, computation, and consensus delays.",2018,16,277,32,True,Computer Science,145063546,Hyesung Kim,48490823.0,Jihong Park,1702172.0,M. Bennis,1692004.0,Seong-Lyun Kim,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2347d8fbeb3689a989ee13e7e0b4da50a6994a,https://www.semanticscholar.org/paper/ce2347d8fbeb3689a989ee13e7e0b4da50a6994a,Boosted Wrapper Induction,"Recent work in machine learning for information extraction has focused on two distinct sub-problems: the conventional problem of filling template slots from natural language text, and the problem of wrapper induction, learning simple extraction procedures (“wrappers”) for highly structured text such as Web pages produced by CGI scripts. For suitably regular domains, existing wrapper induction algorithms can efficiently learn wrappers that are simple and highly accurate, but the regularity bias of these algorithms makes them unsuitable for most conventional information extraction tasks. Boosting is a technique for improving the performance of a simple machine learning algorithm by repeatedly applying it to the training set with different example weightings. We describe an algorithm that learns simple, low-coverage wrapper-like extraction patterns, which we then apply to conventional information extraction problems using boosting. The result is BWI, a trainable information extraction system with a strong precision bias and F1 performance better than state-of-the-art techniques in many domains.",2000,16,293,30,False,Computer Science,1758106,D. Freitag,8551365.0,N. Kushmerick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71a85e735a3686bef8cce3725ae5ba82e2cabb1b,https://www.semanticscholar.org/paper/71a85e735a3686bef8cce3725ae5ba82e2cabb1b,Underspecification Presents Challenges for Credibility in Modern Machine Learning,"ML models often exhibit unexpectedly poor behavior when they are deployed in real-world domains. We identify underspecification as a key reason for these failures. An ML pipeline is underspecified when it can return many predictors with equivalently strong held-out performance in the training domain. Underspecification is common in modern ML pipelines, such as those based on deep learning. Predictors returned by underspecified pipelines are often treated as equivalent based on their training domain performance, but we show here that such predictors can behave very differently in deployment domains. This ambiguity can lead to instability and poor model behavior in practice, and is a distinct failure mode from previously identified issues arising from structural mismatch between training and deployment domains. We show that this problem appears in a wide variety of practical ML pipelines, using examples from computer vision, medical imaging, natural language processing, clinical risk prediction based on electronic health records, and medical genomics. Our results show the need to explicitly account for underspecification in modeling pipelines that are intended for real-world deployment in any domain.",2020,149,319,23,False,Computer Science,1396841807,A. D'Amour,145993598.0,K. Heller,40497400.0,D. Moldovan,1874006.0,Ben Adlam,48401711.0,B. Alipanahi,2638246.0,Alex Beutel,Mathematics,,2110195795.0,Christina Chen,1695378.0,Jonathan Deaton,144154709.0,Jacob Eisenstein,28552618.0,M. Hoffman,2420527.0,F. Hormozdiari,2815290.0,N. Houlsby,,3108448.0,Shaobo Hou,3451901.0,Ghassen Jerfel,6413143.0,A. Karthikesalingam,34302129.0,Mario Lucic,2146275249.0,Yi-An Ma,6322777.0,C. McLean,2007712128.0,Diana Mincu,4836115.0,A. Mitani,145071265.0,A. Montanari,81408931.0,Zachary Nado,144223091.0,Vivek Natarajan,2065412355.0,Christopher Nielson,25897803.0,Thomas F. Osborne,2035210.0,R. Raman,88478180.0,K. Ramasamy,144042306.0,R. Sayres,3212089.0,J. Schrouff,6454443.0,Martin G. Seneviratne,2007741250.0,Shannon Sequeira,46537606.0,Harini Suresh,2974320.0,Victor Veitch,3316311.0,Max Vladymyrov,1524732527.0,Xuezhi Wang,20825661.0,Kellie Webster,2856607.0,S. Yadlowsky,2520251.0,Taedong Yun,2743563.0,Xiaohua Zhai,1733143.0,D. Sculley
10eec18a20954f9ac4d8f463524e5f160e23895f,https://www.semanticscholar.org/paper/10eec18a20954f9ac4d8f463524e5f160e23895f,Quantum generative adversarial networks,"Quantum machine learning is expected to be one of the first potential general-purpose applications of near-term quantum devices. A major recent breakthrough in classical machine learning is the notion of generative adversarial training, where the gradients of a discriminator model are used to train a separate generative model. In this work and a companion paper, we extend adversarial training to the quantum domain and show how to construct generative adversarial networks using quantum circuits. Furthermore, we also show how to compute gradients -- a key element in generative adversarial network training -- using another quantum circuit. We give an example of a simple practical circuit ansatz to parametrize quantum machine learning models and perform a simple numerical experiment to demonstrate that quantum generative adversarial networks can be trained successfully.",2018,34,187,10,True,Computer Science,1403778850,Pierre-Luc Dallaire-Demers,3399181.0,N. Killoran,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911114841189946f8ebf30998a60743c4a0ac06,https://www.semanticscholar.org/paper/6911114841189946f8ebf30998a60743c4a0ac06,Machine Learning in DNA Microarray Analysis for Cancer Classification,"The development of microarray technology has supplied a large volume of data to many fields. In particular, it has been applied to prediction and diagnosis of cancer, so that it expectedly helps us to exactly predict and diagnose cancer. To precisely classify cancer we have to select genes related to cancer because extracted genes from microarray have many noises. In this paper, we attempt to explore many features and classifiers using three benchmark datasets to systematically evaluate the performances of the feature selection methods and machine learning classifiers. Three benchmark datasets are Leukemia cancer dataset, Colon cancer dataset and Lymphoma cancer data set. Pearson's and Spearman's correlation coefficients, Euclidean distance, cosine coefficient, information gain, mutual information and signal to noise ratio have been used for feature selection. Multi-layer perceptron, k-nearest neighbour, support vector machine and structure adaptive self-organizing map have been used for classification. Also, we have combined the classifiers to improve the performance of classification. Experimental results show that the ensemble with several basis classifiers produces the best recognition rate on the benchmark dataset.",2003,37,254,14,False,Computer Science,1723666,Sung-Bae Cho,1763535.0,H. Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07dffd27ccea93113e8af99f1dfd1996ba179ad3,https://www.semanticscholar.org/paper/07dffd27ccea93113e8af99f1dfd1996ba179ad3,Notional machines and introductory programming education,"This article brings together, summarizes, and comments on several threads of research that have contributed to our understanding of the challenges that novice programmers face when learning about the runtime dynamics of programs and the role of the computer in program execution. More specifically, the review covers the literature on programming misconceptions, the cognitive theory of mental models, constructivist theory of knowledge and learning, phenomenographic research on experiencing programming, and the theory of threshold concepts. These bodies of work are examined in relation to the concept of a “notional machine”—an abstract computer for executing programs of a particular kind. As a whole, the literature points to notional machines as a major challenge in introductory programming education. It is argued that instructors should acknowledge the notional machine as an explicit learning objective and address it in teaching. Teaching within some programming paradigms, such as object-oriented programming, may benefit from using multiple notional machines at different levels of abstraction. Pointers to some promising pedagogical techniques are provided.",2013,171,223,22,False,Computer Science,2936871,Juha Sorva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36652428740cd30d245d55889f01a7fb04a91c93,https://www.semanticscholar.org/paper/36652428740cd30d245d55889f01a7fb04a91c93,Deeper Insights into Graph Convolutional Networks for Semi-Supervised Learning,"
 
 Many interesting problems in machine learning are being revisited with new deep learning tools. For graph-based semi-supervised learning, a recent important development is graph convolutional networks (GCNs), which nicely integrate local vertex features and graph topology in the convolutional layers. Although the GCN model compares favorably with other state-of-the-art methods, its mechanisms are not clear and it still requires considerable amount of labeled data for validation and model selection. In this paper, we develop deeper insights into the GCN model and address its fundamental limits. First, we show that the graph convolution of the GCN model is actually a special form of Laplacian smoothing, which is the key reason why GCNs work, but it also brings potential concerns of over-smoothing with many convolutional layers. Second, to overcome the limits of the GCN model with shallow architectures, we propose both co-training and self-training approaches to train GCNs. Our approaches significantly improve GCNs in learning with very few labels, and exempt them from requiring additional labels for validation. Extensive experiments on benchmarks have verified our theory and proposals.
 
",2018,33,1387,151,True,Computer Science,35692225,Qimai Li,40592359.0,Zhichao Han,19195265.0,Xiao-Ming Wu,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24b662202fbcfc9c6b2593d749273bc134012c17,https://www.semanticscholar.org/paper/24b662202fbcfc9c6b2593d749273bc134012c17,Electric Machines And Drives,"Market_Desc: · Electrical Engineering Students · Electrical Engineering Instructors· Power Electronics Engineers Special Features: · Easy to follow step-by-step in depth treatment of all the theory.· Computer simulation chapter describes the role of computer simulations in power electronics. Examples and problems based on Pspice and MATLAB are included.· Introductory chapter offers a review of basic electrical and magnetic circuit concepts.· A new CD-ROM contains the following:· Over 100 of new problems of varying degrees of difficulty for homework assignments and self-learning.· PSpice-based simulation examples, which illustrate basic concepts and help in design of converters.· A newly-developed magnetic component design program that demonstrates design trade-offs.· PowerPoint-based slides, which will improve the learning experience and the ease of using the book About The Book: The text includes cohesive presentation of power electronics fundamentals for applications and design in the power range of 500 kW or less. It describes a variety of practical and emerging power electronic converters made feasible by the new generation of power semiconductor devices. Topics included in this book are an expanded discussion of diode rectifiers and thyristor converters as well as chapters on heat sinks, magnetic components which present a step-by-step design approach and a computer simulation of power electronics which introduces numerical techniques and commonly used simulation packages such as PSpice, MATLAB and EMTP.",1992,0,247,9,False,Computer Science,34833461,G. Slemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776dcecb444e6c02a56b06480b8346e00e78353,https://www.semanticscholar.org/paper/2776dcecb444e6c02a56b06480b8346e00e78353,Wasserstein Propagation for Semi-Supervised Learning,"Probability distributions and histograms are natural representations for product ratings, traffic measurements, and other data considered in many machine learning applications. Thus, this paper introduces a technique for graph-based semi-supervised learning of histograms, derived from the theory of optimal transportation. Our method has several properties making it suitable for this application; in particular, its behavior can be characterized by the moments and shapes of the histograms at the labeled nodes. In addition, it can be used for histograms on non-standard domains like circles, revealing a strategy for manifold-valued semi-supervised learning. We also extend this technique to related problems such as smoothing distributions on graph nodes.",2014,26,113,5,False,Mathematics,1932072,J. Solomon,2559604.0,R. Rustamov,1744254.0,L. Guibas,2983668.0,Adrian Butscher,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29bdcd57f79bb4bffe498289f5732df9a5df99a2,https://www.semanticscholar.org/paper/29bdcd57f79bb4bffe498289f5732df9a5df99a2,Machine learning meets quantum physics,The marriage of the two fields may give birth to a new research frontier that could transform them both.,2019,25,114,0,True,Physics,2888542,S. Sarma,5204254.0,D. Deng,144794202.0,L. Duan,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701d2f7c45277e74cc1f047d7681010a233ecc66,https://www.semanticscholar.org/paper/701d2f7c45277e74cc1f047d7681010a233ecc66,An Application of Machine Learning to Anomaly Detection,The anomaly detection problem has been widely studied in the computer security literature. In this paper we present a machine learning approach to anomaly detection. Our system builds user profiles based on command sequences and compares current input sequences to the profile using a similarity measure. The system must learn to classify current behavior as consistent or anomalous with past behavior using only positive examples of the account's valid user. Our empirical results demonstrate that this is a promising approach to distinguishing the legitamate user from an intruder.,1999,15,233,11,False,Computer Science,143673956,T. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afbacf32916c0fb1f18eed07c078e05eb48e5a52,https://www.semanticscholar.org/paper/afbacf32916c0fb1f18eed07c078e05eb48e5a52,Survey on Feature Selection,"Feature selection plays an important role in the data mining process. It is needed to deal with the excessive number of features, which can become a computational burden on the learning algorithms. It is also necessary, even when computational resources are not scarce, since it improves the accuracy of the machine learning tasks, as we will see in the upcoming sections. In this review, we discuss the different feature selection approaches, and the relation between them and the various machine learning algorithms.",2015,41,150,12,False,Computer Science,32738445,T. Abdallah,8402134.0,B. D. L. Iglesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888f7c3069fbe827175e8e69ed9e44c0b1c423d,https://www.semanticscholar.org/paper/3888f7c3069fbe827175e8e69ed9e44c0b1c423d,Chameleon: A Hybrid Secure Computation Framework for Machine Learning Applications,"We present Chameleon, a novel hybrid (mixed-protocol) framework for secure function evaluation (SFE) which enables two parties to jointly compute a function without disclosing their private inputs. Chameleon combines the best aspects of generic SFE protocols with the ones that are based upon additive secret sharing. In particular, the framework performs linear operations in the ring $\mathbbZ _2^l $ using additively secret shared values and nonlinear operations using Yao's Garbled Circuits or the Goldreich-Micali-Wigderson protocol. Chameleon departs from the common assumption of additive or linear secret sharing models where three or more parties need to communicate in the online phase: the framework allows two parties with private inputs to communicate in the online phase under the assumption of a third node generating correlated randomness in an offline phase. Almost all of the heavy cryptographic operations are precomputed in an offline phase which substantially reduces the communication overhead. Chameleon is both scalable and significantly more efficient than the ABY framework (NDSS'15) it is based on. Our framework supports signed fixed-point numbers. In particular, Chameleon's vector dot product of signed fixed-point numbers improves the efficiency of mining and classification of encrypted data for algorithms based upon heavy matrix multiplications. Our evaluation of Chameleon on a 5 layer convolutional deep neural network shows 133x and 4.2x faster executions than Microsoft CryptoNets (ICML'16) and MiniONN (CCS'17), respectively.",2018,94,316,37,True,Computer Science,143788448,M. Riazi,33811081.0,Christian Weinert,145799071.0,Oleksandr Tkachenko,2714003.0,Ebrahim M. Songhori,145139628.0,T. Schneider,3018662.0,F. Koushanfar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993b1005796fe45d4423daa973d3fe58ae7f798,https://www.semanticscholar.org/paper/3993b1005796fe45d4423daa973d3fe58ae7f798,Graph Laplacians and their Convergence on Random Neighborhood Graphs,"Given a sample from a probability measure with support on a submanifold in Euclidean space one can construct a neighborhood graph which can be seen as an approximation of the submanifold. The graph Laplacian of such a graph is used in several machine learning methods like semi-supervised learning, dimensionality reduction and clustering. In this paper we determine the pointwise limit of three different graph Laplacians used in the literature as the sample size increases and the neighborhood size approaches zero. We show that for a uniform measure on the submanifold all graph Laplacians have the same limit up to constants. However in the case of a non-uniform measure on the submanifold only the so called random walk graph Laplacian converges to the weighted Laplace-Beltrami operator.",2006,48,255,24,False,Mathematics,143610806,Matthias Hein,3015507.0,Jean-Yves Audibert,1728654.0,U. V. Luxburg,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c636a2dd242908fe2e598a1077c0c57bfdea8633,https://www.semanticscholar.org/paper/c636a2dd242908fe2e598a1077c0c57bfdea8633,ReasoNet: Learning to Stop Reading in Machine Comprehension,"Teaching a computer to read and answer general questions pertaining to a document is a challenging yet unsolved problem. In this paper, we describe a novel neural network architecture called the Reasoning Network (ReasoNet) for machine comprehension tasks. ReasoNets make use of multiple turns to effectively exploit and then reason over the relation among queries, documents, and answers. Different from previous approaches using a fixed number of turns during inference, ReasoNets introduce a termination state to relax this constraint on the reasoning depth. With the use of reinforcement learning, ReasoNets can dynamically determine whether to continue the comprehension process after digesting intermediate results, or to terminate reading when it concludes that existing information is adequate to produce an answer. ReasoNets achieve superior performance in machine comprehension datasets, including unstructured CNN and Daily Mail datasets, the Stanford SQuAD dataset, and a structured Graph Reachability dataset.",2016,38,295,24,True,Computer Science,1752875,Yelong Shen,2421691.0,Po-Sen Huang,1800422.0,Jianfeng Gao,2109136147.0,Weizhu Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c9f19b1eb46095e61f3c1a9970a6161c13a861,https://www.semanticscholar.org/paper/45c9f19b1eb46095e61f3c1a9970a6161c13a861,ARTMAP: supervised real-time learning and classification of nonstationary data by a self-organizing neural network,"Summary form only given. The authors introduced a neural network architecture, called ARTMAP, that autonomously learns to classify arbitrarily many, arbitrarily ordered vectors into recognition categories based on predictive success. This supervised learning system is built up from a pair of adaptive resonance theory modules (ART/sub a/ and ART/sub b/) that are capable of self-organizing stable recognition categories in response to arbitrary sequences of input patterns. Tested on a benchmark machine learning database in both online and offline simulations, the ARTMAP system learns orders of magnitude more quickly, efficiently, and accurately than alternative algorithms, and achieves 100% accuracy after training on less than half of the input patterns in the database.<<ETX>>",1991,30,1087,79,False,Computer Science,143809344,G. Carpenter,1682174.0,S. Grossberg,3098745.0,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2280e7b4391748ef6decdb16b07cfe68a68d685,https://www.semanticscholar.org/paper/c2280e7b4391748ef6decdb16b07cfe68a68d685,Learning Discrete Representations via Information Maximizing Self-Augmented Training,"Learning discrete representations of data is a central machine learning task because of the compactness of the representations and ease of interpretation. The task includes clustering and hash learning as special cases. Deep neural networks are promising to be used because they can model the non-linearity of data and scale to large datasets. However, their model complexity is huge, and therefore, we need to carefully regularize the networks in order to learn useful representations that exhibit intended invariance for applications of interest. To this end, we propose a method called Information Maximizing Self-Augmented Training (IMSAT). In IMSAT, we use data augmentation to impose the invari-ance on discrete representations. More specifically, we encourage the predicted representations of augmented data points to be close to those of the original data points in an end-to-end fashion. At the same time, we maximize the information-theoretic dependency between data and their predicted discrete representations. Extensive experiments on benchmark datasets show that IMSAT produces state-of-the-art results for both clustering and unsupervised hash learning.",2017,67,286,52,False,Computer Science,48594758,Weihua Hu,3213400.0,Takeru Miyato,3117618.0,Seiya Tokui,8252749.0,Eiichi Matsumoto,67154907.0,Masashi Sugiyama,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a358d2af408326f6f1e4f6023d606a9a981c74a,https://www.semanticscholar.org/paper/4a358d2af408326f6f1e4f6023d606a9a981c74a,Software Vulnerability Analysis and Discovery Using Machine-Learning and Data-Mining Techniques,"Software security vulnerabilities are one of the critical issues in the realm of computer security. Due to their potential high severity impacts, many different approaches have been proposed in the past decades to mitigate the damages of software vulnerabilities. Machine-learning and data-mining techniques are also among the many approaches to address this issue. In this article, we provide an extensive review of the many different works in the field of software vulnerability analysis and discovery that utilize machine-learning and data-mining techniques. We review different categories of works in this domain, discuss both advantages and shortcomings, and point out challenges and some uncharted territories in the field.",2017,107,190,11,False,Computer Science,9153077,Seyed Mohammad Ghaffarian,9072622.0,H. Shahriari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302319324d2ad831a5da553d03aba2c9259fc21,https://www.semanticscholar.org/paper/1302319324d2ad831a5da553d03aba2c9259fc21,A Digital Liquid State Machine With Biologically Inspired Learning and Its Application to Speech Recognition,"This paper presents a bioinspired digital liquid-state machine (LSM) for low-power very-large-scale-integration (VLSI)-based machine learning applications. To the best of the authors' knowledge, this is the first work that employs a bioinspired spike-based learning algorithm for the LSM. With the proposed online learning, the LSM extracts information from input patterns on the fly without needing intermediate data storage as required in offline learning methods such as ridge regression. The proposed learning rule is local such that each synaptic weight update is based only upon the firing activities of the corresponding presynaptic and postsynaptic neurons without incurring global communications across the neural network. Compared with the backpropagation-based learning, the locality of computation in the proposed approach lends itself to efficient parallel VLSI implementation. We use subsets of the TI46 speech corpus to benchmark the bioinspired digital LSM. To reduce the complexity of the spiking neural network model without performance degradation for speech recognition, we study the impacts of synaptic models on the fading memory of the reservoir and hence the network performance. Moreover, we examine the tradeoffs between synaptic weight resolution, reservoir size, and recognition performance and present techniques to further reduce the overhead of hardware implementation. Our simulation results show that in terms of isolated word recognition evaluated using the TI46 speech corpus, the proposed digital LSM rivals the state-of-the-art hidden Markov-model-based recognizer Sphinx-4 and outperforms all other reported recognizers including the ones that are based upon the LSM or neural networks.",2015,63,115,9,True,Computer Science,2144289286,Yong Zhang,2149247466.0,Peng Li,3021143.0,Yingyezhe Jin,1744412.0,Yoonsuck Choe,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6bbfb4fcaecc779c899af4bb52083870f4b996a,https://www.semanticscholar.org/paper/c6bbfb4fcaecc779c899af4bb52083870f4b996a,"Future Internet: The Internet of Things Architecture, Possible Applications and Key Challenges","The Internet is continuously changing and evolving. The main communication form of present Internet is human-human. The Internet of Things (IoT) can be considered as the future evaluation of the Internet that realizes machine-to-machine (M2M) learning. Thus, IoT provides connectivity for everyone and everything. The IoT embeds some intelligence in Internet-connected objects to communicate, exchange information, take decisions, invoke actions and provide amazing services. This paper addresses the existing development trends, the generic architecture of IoT, its distinguishing features and possible future applications. This paper also forecast the key challenges associated with the development of IoT. The IoT is getting increasing popularity for academia, industry as well as government that has the potential to bring significant personal, professional and economic benefits.",2012,14,1104,66,True,Computer Science,1874286,R. Khan,1727042.0,Sarmad Ullah Khan,33498709.0,Rifaqat Zaheer,2111266186.0,Shahid Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
