paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,fieldsOfStudy/3
18bc1d4271abe8dd6e16179cdb06524a4f396e16,https://www.semanticscholar.org/paper/18bc1d4271abe8dd6e16179cdb06524a4f396e16,Snorkel: Rapid Training Data Creation with Weak Supervision,"Labeling training data is increasingly the largest bottleneck in deploying machine learning systems. We present Snorkel, a first-of-its-kind system that enables users to train state-of- the-art models without hand labeling any training data. Instead, users write labeling functions that express arbitrary heuristics, which can have unknown accuracies and correlations. Snorkel denoises their outputs without access to ground truth by incorporating the first end-to-end implementation of our recently proposed machine learning paradigm, data programming. We present a flexible interface layer for writing labeling functions based on our experience over the past year collaborating with companies, agencies, and research labs. In a user study, subject matter experts build models 2.8× faster and increase predictive performance an average 45.5% versus seven hours of hand labeling. We study the modeling tradeoffs in this new setting and propose an optimizer for automating tradeoff decisions that gives up to 1.8× speedup per pipeline execution. In two collaborations, with the U.S. Department of Veterans Affairs and the U.S. Food and Drug Administration, and on four open-source text and image data sets representative of other deployments, Snorkel provides 132% average improvements to predictive performance over prior heuristic approaches and comes within an average 3.60% of the predictive performance of large hand-curated training sets.",2017,68,715,120,true,Computer Science,143711421,Alexander J. Ratner,2870504,Stephen H. Bach,Medicine,33918804,Henry R. Ehrenberg,31592365,Jason Alan Fries,144766615,Sen Wu,2114485554,C. Ré,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29409efa04ac99ccf01d2a011d21d5d14e870000,https://www.semanticscholar.org/paper/29409efa04ac99ccf01d2a011d21d5d14e870000,Artificial intelligence to deep learning: machine intelligence approach for drug discovery,,2021,501,99,1,true,Medicine,1409846740,Rohan Gupta,153610437,Devesh Srivastava,,2059118408,Mehar Sahu,2072850683,Swati Tiwari,2288195,R. K. Ambasta,38183916,Pravir Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88996cf9195240f469e4270d514090e1e33e1966,https://www.semanticscholar.org/paper/88996cf9195240f469e4270d514090e1e33e1966,Learning and Selecting Features Jointly with Point-wise Gated Boltzmann Machines,"Unsupervised feature learning has emerged as a promising tool in learning representations from unlabeled data. However, it is still challenging to learn useful high-level features when the data contains a significant amount of irrelevant patterns. Although feature selection can be used for such complex data, it may fail when we have to build a learning system from scratch (i.e., starting from the lack of useful raw features). To address this problem, we propose a point-wise gated Boltzmann machine, a unified generative model that combines feature learning and feature selection. Our model performs not only feature selection on learned high-level features (i.e., hidden units), but also dynamic feature selection on raw features (i.e., visible units) through a gating mechanism. For each example, the model can adaptively focus on a variable subset of visible nodes corresponding to the task-relevant patterns, while ignoring the visible units corresponding to the task-irrelevant patterns. In experiments, our method achieves improved performance over state-of-the-art in several visual recognition benchmarks.",2013,39,93,11,false,Computer Science,1729571,Kihyuk Sohn,2110808972,Guanyu Zhou,,2109425498,Chansoo Lee,1697141,Honglak Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feaeda74182d7f9890a6ff5a1733ee21a288cbd3,https://www.semanticscholar.org/paper/feaeda74182d7f9890a6ff5a1733ee21a288cbd3,Electronic skins and machine learning for intelligent soft robots,"Developments in e-skins and machine learning may achieve tactile sensing and proprioception for autonomous, deployable soft robots. Soft robots have garnered interest for real-world applications because of their intrinsic safety embedded at the material level. These robots use deformable materials capable of shape and behavioral changes and allow conformable physical contact for manipulation. Yet, with the introduction of soft and stretchable materials to robotic systems comes a myriad of challenges for sensor integration, including multimodal sensing capable of stretching, embedment of high-resolution but large-area sensor arrays, and sensor fusion with an increasing volume of data. This Review explores the emerging confluence of e-skins and machine learning, with a focus on how roboticists can combine recent developments from the two fields to build autonomous, deployable soft robots, integrated with capabilities for informative touch and proprioception to stand up to the challenges of real-world environments.",2020,145,170,1,true,Computer Science,40030879,Benjamin Shih,51051515,Dylan S. Shah,Medicine,1644316962,Jinxing Li,3455927,T. G. Thuruthel,1783778,Yong‐Lae Park,34567297,F. Iida,71995610,Z. Bao,1400632409,Rebecca Kramer‐Bottiglio,,48724645,M. Tolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299686e8512822a2cf32979d2e7caa4dfac963e4,https://www.semanticscholar.org/paper/299686e8512822a2cf32979d2e7caa4dfac963e4,Learning to Identify Internet Sexual Predation,"This work integrates communication theories and computer science algorithms to create a program that can detect the occurrence of sexual predation in an online social setting. Although much work has discussed social media in general, this particular aspect of online social interaction remains largely unexplored. In previous work we developed phrase-matching and rule-based approaches to classify and label lines of chat logs. In the current work we expand these techniques and use machine learning algorithms to classify posts. Our machine learning system leveraged the phrase-matching and rule-based systems to identify appropriate attributes for our supervised learning algorithms. Our machine learning experiments confirmed that the rules we developed are adequate to identify the coding rules. Neither decision trees nor instance-based learning algorithms were able to significantly improve upon the 68 percent accuracy we were able to achieve using the rule-based methods employed by a software program called ChatCoder 2, as described here.",2011,17,112,14,false,Computer Science,2059822,India McGhee,2164969,Jennifer Bayzick,,1713751,April Kontostathis,38000101,Lynne Edwards,38712049,Alexandra McBride,48876583,E. Jakubowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15527b1313746b00a85b07cd838534849e7dd95e,https://www.semanticscholar.org/paper/15527b1313746b00a85b07cd838534849e7dd95e,Intrusion Detection System Using Bagging Ensemble Method of Machine Learning,"Intrusion detection system is widely used to protect and reduce damage to information system. It protects virtual and physical computer networks against threats and vulnerabilities. Presently, machine learning techniques are widely extended to implement effective intrusion detection system. Neural network, statistical models, rule learning, and ensemble methods are some of the kinds of machine learning methods for intrusion detection. Among them, ensemble methods of machine learning are known for good performance in learning process. Investigation of appropriate ensemble method is essential for building effective intrusion detection system. In this paper, a novel intrusion detection technique based on ensemble method of machine learning is proposed. The Bagging method of ensemble with REPTree as base class is used to implement intrusion detection system. The relevant features from NSL_KDD dataset are selected to improve the classification accuracy and reduce the false positive rate. The performance of proposed ensemble method is evaluated in term of classification accuracy, model building time and False Positives. The experimental results show that the Bagging ensemble with REPTree base class exhibits highest classification accuracy. One advantage of using Bagging method is that it takes less time to build the model. The proposed ensemble method provides competitively low false positives compared with other machine learning techniques.",2015,14,79,6,false,Computer Science,145874577,D. Gaikwad,2423345,R. Thool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f9e7e695bba1ffb90b30752a40d5ee907dcb36,https://www.semanticscholar.org/paper/a4f9e7e695bba1ffb90b30752a40d5ee907dcb36,Pervasive Label Errors in Test Sets Destabilize Machine Learning Benchmarks,"We identify label errors in the test sets of 10 of the most commonly-used computer vision, natural language, and audio datasets, and subsequently study the potential for these label errors to affect benchmark results. Errors in test sets are numerous and widespread: we estimate an average of at least 3.3% errors across the 10 datasets, where for example label errors comprise at least 6% of the ImageNet validation set. Putative label errors are identified using confident learning algorithms and then human-validated via crowdsourcing (51% of the algorithmically-flagged candidates are indeed erroneously labeled, on average across the datasets). Traditionally, machine learning practitioners choose which model to deploy based on test accuracy — our findings advise caution here, proposing that judging models over correctly labeled test sets may be more useful, especially for noisy real-world datasets. Surprisingly, we find that lower capacity models may be practically more useful than higher capacity models in real-world datasets with high proportions of erroneously labeled data. For example, on ImageNet with corrected labels: ResNet-18 outperforms ResNet-50 if the prevalence of originally mislabeled test examples increases by just 6%. On CIFAR-10 with corrected labels: VGG-11 outperforms VGG-19 if the prevalence of originally mislabeled test examples increases by just 5%. Test set errors across the 10 datasets can be viewed at https://labelerrors.com and all label errors can be reproduced by https://github.com/cleanlab/label-errors.",2021,56,192,22,false,Computer Science,39972987,Curtis G. Northcutt,38939786,Anish Athalye,Mathematics,153430733,Jonas Mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51cd23dee6f9cbd53e8dffc5c0976e19360be747,https://www.semanticscholar.org/paper/51cd23dee6f9cbd53e8dffc5c0976e19360be747,Active learning machine learns to create new quantum experiments,"Significance Quantum experiments push the envelope of our understanding of fundamental concepts in quantum physics. Modern experiments have exhaustively probed the basic notions of quantum theory. Arguably, further breakthroughs require the tackling of complex quantum phenomena and consequently require complex experiments and involved techniques. The designing of such complex experiments is difficult and often clashes with human intuition. We present an autonomous learning model which learns to design such complex experiments, without relying on previous knowledge or often flawed intuition. Our system not only learns how to design desired experiments more efficiently than the best previous approaches, but in the process also discovers nontrivial experimental techniques. Our work demonstrates that learning machines can offer dramatic advances in how experiments are generated. How useful can machine learning be in a quantum laboratory? Here we raise the question of the potential of intelligent machines in the context of scientific research. A major motivation for the present work is the unknown reachability of various entanglement classes in quantum experiments. We investigate this question by using the projective simulation model, a physics-oriented approach to artificial intelligence. In our approach, the projective simulation system is challenged to design complex photonic quantum experiments that produce high-dimensional entangled multiphoton states, which are of high interest in modern quantum experiments. The artificial intelligence system learns to create a variety of entangled states and improves the efficiency of their realization. In the process, the system autonomously (re)discovers experimental techniques which are only now becoming standard in modern quantum optical experiments—a trait which was not explicitly demanded from the system but emerged through the process of learning. Such features highlight the possibility that machines could have a significantly more creative role in future research.",2017,58,201,0,true,Computer Science,47610941,A. Melnikov,1398691059,Hendrik Poulsen Nautrup,Physics,5906965,Mario Krenn,2878563,V. Dunjko,2124867,M. Tiersch,5385402,A. Zeilinger,32534184,H. Briegel,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine
700dd2b620c12b06ba47225752b300c2c8d8c31f,https://www.semanticscholar.org/paper/700dd2b620c12b06ba47225752b300c2c8d8c31f,Learning to Discover Social Circles in Ego Networks,"Our personal social networks are big and cluttered, and currently there is no good way to organize them. Social networking sites allow users to manually categorize their friends into social circles (e.g. 'circles' on Google+, and 'lists' on Facebook and Twitter), however they are laborious to construct and must be updated whenever a user's network grows. We define a novel machine learning task of identifying users' social circles. We pose the problem as a node clustering problem on a user's ego-network, a network of connections between her friends. We develop a model for detecting circles that combines network structure as well as user profile information. For each circle we learn its members and the circle-specific user profile similarity metric. Modeling node membership to multiple circles allows us to detect overlapping as well as hierarchically nested circles. Experiments show that our model accurately identifies circles on a diverse set of data from Facebook, Google+, and Twitter for all of which we obtain hand-labeled ground-truth.",2012,40,1403,146,false,Computer Science,35660011,Julian McAuley,1702139,J. Leskovec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401637a14d6907bd9ca712cbf3bf0108bcd2b7a,https://www.semanticscholar.org/paper/5401637a14d6907bd9ca712cbf3bf0108bcd2b7a,How Machine Learning Will Transform Biomedicine,,2020,83,137,1,true,Medicine,2718156,J. Goecks,151506914,V. Jalili,Biology,1947002,Laura M. Heiser,144146923,J. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779e4492f1cf93fe9d92f58e70ee56003e3c5970,https://www.semanticscholar.org/paper/779e4492f1cf93fe9d92f58e70ee56003e3c5970,Big data and black-box medical algorithms,"New machine-learning techniques entering medicine present challenges in validation, regulation, and integration into practice. New machine-learning techniques entering medicine present challenges in validation, regulation, and integration into practice.",2018,15,89,0,true,Medicine,40503754,W. Price,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ccf5c97d89f0f5d6eb40c8feb2bcd387223e9c0,https://www.semanticscholar.org/paper/3ccf5c97d89f0f5d6eb40c8feb2bcd387223e9c0,Machine Learning Methods for Classifying Human Physical Activity from On-Body Accelerometers,"The use of on-body wearable sensors is widespread in several academic and industrial domains. Of great interest are their applications in ambulatory monitoring and pervasive computing systems; here, some quantitative analysis of human motion and its automatic classification are the main computational tasks to be pursued. In this paper, we discuss how human physical activity can be classified using on-body accelerometers, with a major emphasis devoted to the computational algorithms employed for this purpose. In particular, we motivate our current interest for classifiers based on Hidden Markov Models (HMMs). An example is illustrated and discussed by analysing a dataset of accelerometer time series.",2010,60,695,40,true,Engineering,1758858,A. Mannini,1688761,A. Sabatini,Computer Science,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b24f45a0b5ddc4303a30ad2e3979a16b3f2b16,https://www.semanticscholar.org/paper/30b24f45a0b5ddc4303a30ad2e3979a16b3f2b16,Introduction to statistical relational learning,"Handling inherent uncertainty and exploiting compositional structure are fundamental to understanding and designing large-scale systems. Statistical relational learning builds on ideas from probability theory and statistics to address uncertainty while incorporating tools from logic, databases and programming languages to represent structure. In Introduction to Statistical Relational Learning, leading researchers in this emerging area of machine learning describe current formalisms, models, and algorithms that enable effective and robust reasoning about richly structured systems and data. The early chapters provide tutorials for material used in later chapters, offering introductions to representation, inference and learning in graphical models, and logic. The book then describes object-oriented approaches, including probabilistic relational models, relational Markov networks, and probabilistic entity-relationship models as well as logic-based formalisms including Bayesian logic programs, Markov logic, and stochastic logic programs. Later chapters discuss such topics as probabilistic models with unknown objects, relational dependency networks, reinforcement learning in relational domains, and information extraction. By presenting a variety of approaches, the book highlights commonalities and clarifies important differences among proposed approaches and, along the way, identifies important representational and algorithmic issues. Numerous applications are provided throughout.Lise Getoor is Assistant Professor in the Department of Computer Science at the University of Maryland. Ben Taskar is Assistant Professor in the Computer and Information Science Department at the University of Pennsylvania.",2007,11,593,42,false,Computer Science,1746034,L. Getoor,1685978,B. Taskar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22bc85367a6474a91fecea9dd20681451c6fd0d,https://www.semanticscholar.org/paper/a22bc85367a6474a91fecea9dd20681451c6fd0d,Applications of machine learning in animal behaviour studies,,2017,113,249,11,false,Computer Science,24835813,J. J. Valletta,3012349,C. Torney,,47792492,M. Kings,144216799,A. Thornton,5242799,J. Madden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0f17f99c44807762f2a386ac6579c364330e082,https://www.semanticscholar.org/paper/c0f17f99c44807762f2a386ac6579c364330e082,A Review on Deep Learning Techniques Applied to Semantic Segmentation,"Image semantic segmentation is more and more being of interest for computer vision and machine learning researchers. Many applications on the rise need accurate and efficient segmentation mechanisms: autonomous driving, indoor navigation, and even virtual or augmented reality systems to name a few. This demand coincides with the rise of deep learning approaches in almost every field or application target related to computer vision, including semantic segmentation or scene understanding. This paper provides a review on deep learning methods for semantic segmentation applied to various application areas. Firstly, we describe the terminology of this field as well as mandatory background concepts. Next, the main datasets and challenges are exposed to help researchers decide which are the ones that best suit their needs and their targets. Then, existing methods are reviewed, highlighting their contributions and their significance in the field. Finally, quantitative results are given for the described methods and the datasets in which they were evaluated, following up with a discussion of the results. At last, we point out a set of promising future works and draw our own conclusions about the state of the art of semantic segmentation using deep learning techniques.",2017,118,909,44,false,Computer Science,1397392435,Alberto Garcia-Garcia,7540558,Sergio Orts,,152298373,Sergiu Oprea,1409308132,Victor Villena-Martinez,2117020529,J. G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6c28b20458f7f7de0989c2f8296d67162610f2,https://www.semanticscholar.org/paper/9f6c28b20458f7f7de0989c2f8296d67162610f2,Chinese Word Segmentation as Character Tagging,"In this paper we report results of a supervised machine-learning approach to Chinese word segmentation. A maximum entropy tagger is trained on manually annotated data to automatically assign to Chinese characters, or hanzi, tags that indicate the position of a hanzi within a word. The tagged output is then converted into segmented text for evaluation. Preliminary results show that this approach is competitive against other supervised machine-learning segmenters reported in previous studies, achieving precision and recall rates of 95.01% and 94.94% respectively, trained on a 237K-word training set.",2003,20,185,13,false,Computer Science,1702849,Nianwen Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c295674d0bd4e622cd2dd3a9e92d8dac67f3fa34,https://www.semanticscholar.org/paper/c295674d0bd4e622cd2dd3a9e92d8dac67f3fa34,Machine learning approaches for pathologic diagnosis,,2019,48,64,0,false,Medicine,3025343,D. Komura,3324584,S. Ishikawa,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402fe0cd8e168a21924eba9ac2afa660999b39e5,https://www.semanticscholar.org/paper/402fe0cd8e168a21924eba9ac2afa660999b39e5,Pitch accent prediction using ensemble machine learning,"In this study, we applied ensemble machine learning to predict pitch accents. With decision tree as the baseline algorithm, two popular ensemble learning methods, bagging and boosting, were evaluated across different experiment conditions: using acoustic features only, using text-based features only; using both acoustic and text-based features. F0 related acoustic features are derived from underlying pitch targets. Models of four ToBI pitch accent types (High, Down-stepped high, Low, and Unaccented) are built at the syllable level. Results showed that in all experiments improved performance was achieved by ensemble learning. The best result was obtained in the third task, in which the overall correct rate increases from 84.26% to 87.17%.",2002,14,93,9,false,Computer Science,2105663,Xuejing Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71709bfac702a5f87e79447c13fb71eb6b0cc913,https://www.semanticscholar.org/paper/71709bfac702a5f87e79447c13fb71eb6b0cc913,Development of machine learning models for diagnosis of glaucoma,"The study aimed to develop machine learning models that have strong prediction power and interpretability for diagnosis of glaucoma based on retinal nerve fiber layer (RNFL) thickness and visual field (VF). We collected various candidate features from the examination of retinal nerve fiber layer (RNFL) thickness and visual field (VF). We also developed synthesized features from original features. We then selected the best features proper for classification (diagnosis) through feature evaluation. We used 100 cases of data as a test dataset and 399 cases of data as a training and validation dataset. To develop the glaucoma prediction model, we considered four machine learning algorithms: C5.0, random forest (RF), support vector machine (SVM), and k-nearest neighbor (KNN). We repeatedly composed a learning model using the training dataset and evaluated it by using the validation dataset. Finally, we got the best learning model that produces the highest validation accuracy. We analyzed quality of the models using several measures. The random forest model shows best performance and C5.0, SVM, and KNN models show similar accuracy. In the random forest model, the classification accuracy is 0.98, sensitivity is 0.983, specificity is 0.975, and AUC is 0.979. The developed prediction models show high accuracy, sensitivity, specificity, and AUC in classifying among glaucoma and healthy eyes. It will be used for predicting glaucoma against unknown examination records. Clinicians may reference the prediction results and be able to make better decisions. We may combine multiple learning models to increase prediction accuracy. The C5.0 model includes decision rules for prediction. It can be used to explain the reasons for specific predictions.",2017,31,146,2,true,Computer Science,2109709900,S. Kim,88182610,K. Cho,Medicine,2121942865,Sejong Oh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d827e780e59962de02acd5b8bf6ad7ec2a316c,https://www.semanticscholar.org/paper/76d827e780e59962de02acd5b8bf6ad7ec2a316c,Evaluating machine learning models for engineering problems,,1999,38,136,8,false,Engineering,2870501,Y. Reich,144118610,S. Barai,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a710be199c8eb43f465c88fc4b343267c35d38,https://www.semanticscholar.org/paper/45a710be199c8eb43f465c88fc4b343267c35d38,Cascade Adversarial Machine Learning Regularized with a Unified Embedding,"Injecting adversarial examples during training, known as adversarial training, can improve robustness against one-step attacks, but not for unknown iterative attacks. To address this challenge, we first show iteratively generated adversarial images easily transfer between networks trained with the same strategy. Inspired by this observation, we propose cascade adversarial training, which transfers the knowledge of the end results of adversarial training. We train a network from scratch by injecting iteratively generated adversarial images crafted from already defended networks in addition to one-step adversarial images from the network being trained. We also propose to utilize embedding space for both classification and low-level (pixel-level) similarity learning to ignore unknown pixel level perturbation. During training, we inject adversarial images without replacing their corresponding clean images and penalize the distance between the two embeddings (clean and adversarial). Experimental results show that cascade adversarial training together with our proposed low-level similarity learning efficiently enhances the robustness against iterative attacks, but at the expense of decreased robustness against one-step attacks. We show that combining those two techniques can also improve robustness under the worst case black box attack scenario.",2017,19,90,3,false,Computer Science,40191008,Taesik Na,2813905,J. Ko,Mathematics,144192725,S. Mukhopadhyay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b63f646939db212b8a1da008e3ee5d7fba5df5,https://www.semanticscholar.org/paper/56b63f646939db212b8a1da008e3ee5d7fba5df5,A Topology Layer for Machine Learning,"Topology applied to real world data using persistent homology has started to find applications within machine learning, including deep learning. We present a differentiable topology layer that computes persistent homology based on level set filtrations and distance-bases filtrations. We present three novel applications: the topological layer can (i) serve as a regularizer directly on data or the weights of machine learning models, (ii) construct a loss on the output of a deep generative network to incorporate topological priors, and (iii) perform topological adversarial attacks on deep networks trained with persistence features. The code is publicly available and we hope its availability will facilitate the use of persistent homology in deep learning and other gradient based applications.",2019,43,83,13,false,Computer Science,51910464,Rickard Brüel Gabrielsson,2053022936,Bradley J. Nelson,Mathematics,5856108,Anjan Dwaraknath,1701872,P. Skraba,1744254,L. Guibas,40119133,G. Carlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76bfc5f80030b24a6b2d744acfe9374f4a7e0445,https://www.semanticscholar.org/paper/76bfc5f80030b24a6b2d744acfe9374f4a7e0445,Empirical Bernstein stopping,"Sampling is a popular way of scaling up machine learning algorithms to large datasets. The question often is how many samples are needed. Adaptive stopping algorithms monitor the performance in an online fashion and they can stop early, saving valuable resources. We consider problems where probabilistic guarantees are desired and demonstrate how recently-introduced empirical Bernstein bounds can be used to design stopping rules that are efficient. We provide upper bounds on the sample complexity of the new rules, as well as empirical results on model selection and boosting in the filtering setting.",2008,14,200,15,true,Computer Science,3255983,Volodymyr Mnih,40868287,Csaba Szepesvari,Mathematics,3015507,Jean-Yves Audibert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9bbc83dea84df3711de01de56f2b7f91bae068,https://www.semanticscholar.org/paper/ef9bbc83dea84df3711de01de56f2b7f91bae068,Layer-Wise Relevance Propagation: An Overview,,2019,65,301,33,false,Computer Science,144535526,G. Montavon,2063967997,A. Binder,,3633358,S. Lapuschkin,1699054,W. Samek,145034054,K. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0be8038a05597c5e2e2d23d6ff20d3efdd4fc4d3,https://www.semanticscholar.org/paper/0be8038a05597c5e2e2d23d6ff20d3efdd4fc4d3,Stochastic Subgradient Methods,"Stochastic subgradient methods play an important role in machine learning. We introduced the concepts of subgradient methods and stochastic subgradient methods in this project, discussed their convergence conditions as well as the strong and weak points against their competitors. We demonstrated the application of (stochastic) subgradient methods to machine learning with a running example of training support vector machines (SVM) throughout this report.",2007,17,93,11,false,Computer Science,1843103,Stephen P. Boyd,2289428,A. Mutapcic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2621bf3811e80d74ef55439bafc1fbb48fd143,https://www.semanticscholar.org/paper/ba2621bf3811e80d74ef55439bafc1fbb48fd143,Robust Process Discovery with Artificial Negative Events,"Process discovery is the automated construction of structured process models from information system event logs. Such event logs often contain positive examples only. Without negative examples, it is a challenge to strike the right balance between recall and specificity, and to deal with problems such as expressiveness, noise, incomplete event logs, or the inclusion of prior knowledge. In this paper, we present a configurable technique that deals with these challenges by representing process discovery as a multi-relational classification problem on event logs supplemented with Artificially Generated Negative Events (AGNEs). This problem formulation allows using learning algorithms and evaluation techniques that are well-know in the machine learning community. Moreover, it allows users to have a declarative control over the inductive bias and language bias.",2009,52,185,23,false,Computer Science,3131370,Stijn Goedertier,145147309,David Martens,,1790055,J. Vanthienen,1720683,B. Baesens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18c2d0b44a0c292ce76696bfe1dfd6839fe09ff9,https://www.semanticscholar.org/paper/18c2d0b44a0c292ce76696bfe1dfd6839fe09ff9,Data Lifecycle Challenges in Production Machine Learning,"Machine learning has become an essential tool for gleaning knowledge from data and tackling a diverse set of computationally hard tasks. However, the accuracy of a machine learned model is deeply tied to the data that it is trained on. Designing and building robust processes and tools that make it easier to analyze, validate, and transform data that is fed into large-scale machine learning systems poses data management challenges. Drawn from our experience in developing data-centric infrastructure for a production machine learning platform at Google, we summarize some of the interesting research challenges that we encountered, and survey some of the relevant literature from the data management and machine learning communities. Specifically, we explore challenges in three main areas of focus - data understanding, data validation and cleaning, and data preparation. In each of these areas, we try to explore how different constraints are imposed on the solutions depending on where in the lifecycle of a model the problems are encountered and who encounters them.",2018,103,96,7,false,Computer Science,1763100,Neoklis Polyzotis,1473253195,Sudip Roy,,3288247,Steven Euijong Whang,8195063,Martin A. Zinkevich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab66a80e12c794f1d733a5bf8d67606ab53ba6f,https://www.semanticscholar.org/paper/8ab66a80e12c794f1d733a5bf8d67606ab53ba6f,Multi-stage genetic fuzzy systems based on the iterative rule learning approach,"Genetic algorithms (GAs) represent a class of adaptive search techniques inspired by natural evolution mechanisms. The search properties of GAs make 
them suitable to be used in machine learning processes and for developing 
fuzzy systems, the so-called genetic 
fuzzy systems (GFSs). 
 
In this contribution, we discuss genetics-based machine learning processes presenting the iterative rule learning approach, and a special kind of GFS, a multi-stage GFS based on the iterative rule learning approach, by learning from examples.",1997,40,92,8,false,Computer Science,2149638027,A. G. Muñoz,120472586,F. Triguero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d0ea90b53aba0008d25811268fe46562cfb38c,https://www.semanticscholar.org/paper/08d0ea90b53aba0008d25811268fe46562cfb38c,On the quantitative analysis of deep belief networks,"Deep Belief Networks (DBN's) are generative models that contain many layers of hidden variables. Efficient greedy algorithms for learning and approximate inference have allowed these models to be applied successfully in many application domains. The main building block of a DBN is a bipartite undirected graphical model called a restricted Boltzmann machine (RBM). Due to the presence of the partition function, model selection, complexity control, and exact maximum likelihood learning in RBM's are intractable. We show that Annealed Importance Sampling (AIS) can be used to efficiently estimate the partition function of an RBM, and we present a novel AIS scheme for comparing RBM's with different architectures. We further show how an AIS estimator, along with approximate inference, can be used to estimate a lower bound on the log-probability that a DBN model with multiple hidden layers assigns to the test data. This is, to our knowledge, the first step towards obtaining quantitative results that would allow us to directly assess the performance of Deep Belief Networks as generative models of data.",2008,17,484,86,true,Computer Science,145124475,R. Salakhutdinov,145797336,Iain Murray,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cd7f74f910619d90406464309b3c0e916d453ab,https://www.semanticscholar.org/paper/9cd7f74f910619d90406464309b3c0e916d453ab,Artificial intelligence in healthcare,,2018,164,915,27,false,Computer Science,2150426303,Kun‐Hsing Yu,143649421,Andrew Beam,Medicine,1740538,I. Kohane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
