paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name
121f46b8c1a4f837fc439a8cd74d8afc96d1d0c5,https://www.semanticscholar.org/paper/121f46b8c1a4f837fc439a8cd74d8afc96d1d0c5,A CNN–LSTM model for gold price time-series forecasting,,2020,44,190,14,false,Computer Science,,9266879,I. Livieris,66066672,Emmanuel G. Pintelas,1725504,P. Pintelas,,,,,,,,,,,,,,,,,,,,,
a5b4b34eab08f1995eecbd5f61dee7d65593529b,https://www.semanticscholar.org/paper/a5b4b34eab08f1995eecbd5f61dee7d65593529b,Reasoning Under Uncertainty: Towards Collaborative Interactive Machine Learning,,2016,88,24,0,true,Computer Science,,2066498285,Sebastian Robert,144172902,S. Büttner,1735388,C. Röcker,1749801,Andreas Holzinger,,,,,,,,,,,,,,,,,,,
6c44f8e62d824bcda4f291c679a5518bbd4225f6,https://www.semanticscholar.org/paper/6c44f8e62d824bcda4f291c679a5518bbd4225f6,Adversarial Attacks on Neural Networks for Graph Data,"Deep learning models for graphs have achieved strong performance for the task of node classification. Despite their proliferation, currently there is no study of their robustness to adversarial attacks. Yet, in domains where they are likely to be used, e.g. the web, adversaries are common. Can deep learning models for graphs be easily fooled? In this work, we introduce the first study of adversarial attacks on attributed graphs, specifically focusing on models exploiting ideas of graph convolutions. In addition to attacks at test time, we tackle the more challenging class of poisoning/causative attacks, which focus on the training phase of a machine learning model.We generate adversarial perturbations targeting the node's features and the graph structure, thus, taking the dependencies between instances in account. Moreover, we ensure that the perturbations remain unnoticeable by preserving important data characteristics. To cope with the underlying discrete domain we propose an efficient algorithm Nettack exploiting incremental computations. Our experimental study shows that accuracy of node classification significantly drops even when performing only few perturbations. Even more, our attacks are transferable: the learned attacks generalize to other state-of-the-art node classification models and unsupervised approaches, and likewise are successful even when only limited knowledge about the graph is given.",2018,65,574,131,true,Computer Science,Mathematics,3156540,Daniel Zügner,46256784,Amir Akbarnejad,3075189,Stephan Günnemann,,,,,,,,,,,,,,,,,,,,,
187110ea2bb38456b73fc50399bd7ce5f622702a,https://www.semanticscholar.org/paper/187110ea2bb38456b73fc50399bd7ce5f622702a,Discriminative Least Squares Regression for Multiclass Classification and Feature Selection,"This paper presents a framework of discriminative least squares regression (LSR) for multiclass classification and feature selection. The core idea is to enlarge the distance between different classes under the conceptual framework of LSR. First, a technique called ε-dragging is introduced to force the regression targets of different classes moving along opposite directions such that the distances between classes can be enlarged. Then, the ε-draggings are integrated into the LSR model for multiclass classification. Our learning framework, referred to as discriminative LSR, has a compact model form, where there is no need to train two-class machines that are independent of each other. With its compact form, this model can be naturally extended for feature selection. This goal is achieved in terms of L2,1 norm of matrix, generating a sparse learning model for feature selection. The model for multiclass classification and its extension for feature selection are finally solved elegantly and efficiently. Experimental evaluation over a range of benchmark datasets indicates the validity of our method.",2012,66,310,47,false,Mathematics,Medicine,1683738,Shiming Xiang,144962210,F. Nie,3182192,Gaofeng Meng,144809241,Chunhong Pan,14966740,Changshui Zhang,,,Computer Science,,,,,,,,,,,,,,
261e81cba749f70271fa4b7e230328fc1a4a6c96,https://www.semanticscholar.org/paper/261e81cba749f70271fa4b7e230328fc1a4a6c96,MAD-GAN: Multivariate Anomaly Detection for Time Series Data with Generative Adversarial Networks,,2019,44,315,51,true,Mathematics,Computer Science,2150383170,Dan Li,2113596319,Dacheng Chen,2117205408,Lei Shi,3284322,Baihong Jin,121813988,Jonathan Goh,1794527,See-Kiong Ng,,,,,,,,,,,,,,,
c6916fc5b6798c91c1c7f486d95cc94bc0a61afa,https://www.semanticscholar.org/paper/c6916fc5b6798c91c1c7f486d95cc94bc0a61afa,Persistence diagrams with linear machine learning models,,2017,45,55,4,true,Computer Science,Mathematics,2588838,I. Obayashi,3070407,Y. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,
deb5b5b7cbc6e542b4334854be9efcd9d360b784,https://www.semanticscholar.org/paper/deb5b5b7cbc6e542b4334854be9efcd9d360b784,The Berlin Brain-Computer Interface: Accurate performance from first-session in BCI-naive subjects,"The Berlin brain-computer interface (BBCI) project develops a noninvasive BCI system whose key features are: 1) the use of well-established motor competences as control paradigms; 2) high-dimensional features from multichannel EEG; and 3) advanced machine-learning techniques. Spatio-spectral changes of sensorimotor rhythms are used to discriminate imagined movements (left hand, right hand, and foot). A previous feedback study [M. Krauledat, K.-R. Muller, and G. Curio. (2007) The non-invasive Berlin brain-computer Interface: Fast acquisition of effective performance in untrained subjects. NeuroImage. [Online]. 37(2), pp. 539--550. Available: http://dx.doi.org/10.1016/j.neuroimage.2007.01.051] with ten subjects provided preliminary evidence that the BBCI system can be operated at high accuracy for subjects with less than five prior BCI exposures. Here, we demonstrate in a group of 14 fully BCI-naive subjects that 8 out of 14 BCI novices can perform at >84% accuracy in their very first BCI session, and a further four subjects at >70%. Thus, 12 out of 14 BCI-novices had significant above-chance level performances without any subject training even in the first session, as based on an optimized EEG analysis by advanced machine-learning algorithms.",2008,72,313,10,false,Computer Science,Medicine,3156886,B. Blankertz,46733761,F. Losch,1831901,M. Krauledat,2115772,G. Dornhege,3073253,G. Curio,145034054,K. Müller,,,,,,,,,,,,,,,
79a8674b05b045b459cf6eeba3b4687da1878fcd,https://www.semanticscholar.org/paper/79a8674b05b045b459cf6eeba3b4687da1878fcd,Risk-Aware Machine Learning Classifier for Skin Lesion Diagnosis,"Knowing when a machine learning system is not confident about its prediction is crucial in medical domains where safety is critical. Ideally, a machine learning algorithm should make a prediction only when it is highly certain about its competency, and refer the case to physicians otherwise. In this paper, we investigate how Bayesian deep learning can improve the performance of the machine–physician team in the skin lesion classification task. We used the publicly available HAM10000 dataset, which includes samples from seven common skin lesion categories: Melanoma (MEL), Melanocytic Nevi (NV), Basal Cell Carcinoma (BCC), Actinic Keratoses and Intraepithelial Carcinoma (AKIEC), Benign Keratosis (BKL), Dermatofibroma (DF), and Vascular (VASC) lesions. Our experimental results show that Bayesian deep networks can boost the diagnostic performance of the standard DenseNet-169 model from 81.35% to 83.59% without incurring additional parameters or heavy computation. More importantly, a hybrid physician–machine workflow reaches a classification accuracy of 90% while only referring 35% of the cases to physicians. The findings are expected to generalize to other medical diagnosis applications. We believe that the availability of risk-aware machine learning methods will enable a wider adoption of machine learning technology in clinical settings.",2019,77,49,5,true,Medicine,,27588412,Aryan Mobiny,2109435489,Aditi Singh,151497174,Hien Van Nguyen,,,,,,,,,,,,,,,,,,,,,
b1e25e6dcf66029952b4f925c81848c04c97f2b6,https://www.semanticscholar.org/paper/b1e25e6dcf66029952b4f925c81848c04c97f2b6,Sentiment analysis using deep learning architectures: a review,,2019,245,231,4,false,Computer Science,,35144077,Ashima Yadav,47731526,D. Vishwakarma,,,,,,,,,,,,,,,,,,,,,,,
e9256e49151f5ff23e2ac25fcd11f2dfe25729c2,https://www.semanticscholar.org/paper/e9256e49151f5ff23e2ac25fcd11f2dfe25729c2,Machine Learning in Proof General: Interfacing Interfaces,"We present ML4PG - a machine learning extension for Proof General. It allows users to gather proof statistics related to shapes of goals, sequences of applied tactics, and proof tree structures from the libraries of interactive higher-order proofs written in Coq and SSReflect. The gathered data is clustered using the state-of-the-art machine learning algorithms available in MATLAB and Weka. ML4PG provides automated interfacing between Proof General and MATLAB/Weka. The results of clustering are used by ML4PG to provide proof hints in the process of interactive proof development.",2012,61,54,2,true,Computer Science,,2875686,E. Komendantskaya,1751150,J. Heras,1687679,G. Grov,,,,,,,,,,,,,,,,,,,,,
b0c505f6b8f785af48b21e28c25dbc6db61e5a83,https://www.semanticscholar.org/paper/b0c505f6b8f785af48b21e28c25dbc6db61e5a83,Support vector machine learning-based fMRI data group analysis,,2007,52,130,9,true,Computer Science,Medicine,2108724297,Ze Wang,1871426,A. Childress,3065062,Danny J. J. Wang,1890176,J. Detre,,,,,,,,,,,,,,,,,,,
b0742e0cd29d318761bc7918a4f05399b7d67e19,https://www.semanticscholar.org/paper/b0742e0cd29d318761bc7918a4f05399b7d67e19,Machine-learning-based hotspot detection using topological classification and critical feature extraction,"Because of the widening sub-wavelength lithography gap in advanced fabrication technology, lithography hotspot detection has become an essential task in design for manufacturability. Current state-of-the-art works unite pattern matching and machine learning engines. Unlike them, we fully exploit the strengths of machine learning using novel techniques. By combing topological classification and critical feature extraction, our hotspot detection framework achieves very high accuracy. Furthermore, to speed up the evaluation, we verify only possible layout clips instead of full-layout scanning. After detection, we filter hotspots to reduce the false alarm. Experimental results show that the proposed framework is very accurate and demonstrates a rapid training convergence. Moreover, our framework outperforms the 2012 CAD Contest at ICCAD winner on accuracy and false alarm.",2013,27,110,11,false,Computer Science,Engineering,2116068526,Yen-Ting Yu,2809872,Geng-He Lin,1717610,I. Jiang,144434073,C. Chiang,,,,,,,,,,,,,,,,,,,
904af59cff4712c84c57439bb9c481eb4b22cbea,https://www.semanticscholar.org/paper/904af59cff4712c84c57439bb9c481eb4b22cbea,Algorithmic Inference in Machine Learning,"This book can be succinctly characterized as a coherent and comprehensive treatise of the fundamentals, algorithms, and practice of machine learning. Being more specific, the authors have focused on various inference paradigms developed within a framework of the computational learning theory. The content in the book, as stated by authors, encompasses ideas, experience and experiments developed throughout the life of the Laboratory for Neural Networks, University of Milan, Milan, Italy. The volume is structured into five chapters. The first one titled “Knowledge versus randomness” addresses an important and practically relevant question of relationships between these two concepts and demonstrates how probabilistic models help capture and quantify randomness. Most of this chapter serves as a solid prerequisite to the rest of the book by covering the fundamentals of calculus of random variables. The next chapter focuses on mechanisms of algorithmic inferences realized in the statistical setting. The reader finds here ideas of sufficient statistics, confidence intervals, adequacy of sample size, point estimators, and issues of entropy. The first two chapters naturally form the introductory part of the book as dealing with the foundations of the subject. The second part is about the applications of machine learning and consists of three comprehensive chapters: on computational learning theory, regression theory, and subsymbolic learning. This combination very much reflects the main directions of the key developments encountered in machine learning. Chapter 3 is devoted to computational learning and includes its core concepts. Learning Boolean functions along with their well known probably approximately correct (PAC) principle occupies a prominent position in the theory and the same becomes true in this chapter. A lot of attention is paid to computing the hypotheses, confidence intervals for learning errors, high level abstraction and learnability. The chapter on regression theory (Chapter 4) is quite extensive and includes aspects of linear and nonlinear regression, PAC learning of regression functions, point estimators and confidence intervals. When looking at neural networks (the subject covered in a number of sections of the book), it is worth stressing that this material is nicely cast in the framework of the general learning theory. I would say this is a quite inspiring environment that is both useful and appealing to newcomers to the area of neurocomputing as well as those very much versatile in learning algorithms of neural networks. Neural networks dominate a chapter on subsymbolic learning (Chapter 5 of the book). Here the authors cover a generic taxonomy of the networks, elaborate on various learning strategies (cast in the setting of machine learning) and tackle the subject of learning without supervision (self associative memories and self-organizing memories/maps). Some of the topics that deliver another look at neural networks concern networks and data compression (the compression relates to the idea of Kolgomorov complexity), sufficient statistics, and stochastic facets of learning mechanisms. A comprehensive, well-organized and carefully compiled bibliography is an asset of the book; one can find here entries to classic texts in statistics, probability, learning theory, fuzzy sets, granular computing, and neural networks. The book is equipped with sidebars highlighting",2005,0,38,0,false,Computer Science,,1685367,B. Apolloni,2374535,D. Malchiodi,2089200,S. Gaito,,,,,,,,,,,,,,,,,,,,,
6714ee3b9ee10016511ee6f458c85c2f07f4e4d7,https://www.semanticscholar.org/paper/6714ee3b9ee10016511ee6f458c85c2f07f4e4d7,The Perseus computational platform for comprehensive analysis of (prote)omics data,,2016,79,4170,408,true,Biology,Medicine,2678967,S. Tyanova,3396712,Tikira Temu,4015580,Pavel Sinitcyn,2058096133,Arthur Carlson,40330914,Marco Y. Hein,33859605,T. Geiger,,144979479,M. Mann,47582418,J. Cox,,,,,,,,,,
d16aac741559ee9b3d0b79e4d4eebec22d1bdf12,https://www.semanticscholar.org/paper/d16aac741559ee9b3d0b79e4d4eebec22d1bdf12,Intercomparison of machine learning methods for statistical downscaling: the case of daily and extreme precipitation,,2017,75,70,3,true,Computer Science,Mathematics,2943460,T. Vandal,2210272,E. Kodra,143669775,A. Ganguly,,,,,,,,,,,,,,,,,,,,,
c5209f8559c97800ae06451cd34c14506c20ec23,https://www.semanticscholar.org/paper/c5209f8559c97800ae06451cd34c14506c20ec23,Structured Recurrent Temporal Restricted Boltzmann Machines,"The recurrent temporal restricted Boltzmann machine (RTRBM) is a probabilistic time-series model. The topology of the RTRBM graphical model, however, assumes full connectivity between all the pairs of visible units and hidden units, thereby ignoring the dependency structure within the observations. Learning this structure has the potential for not only improving the prediction performance, but also revealing important dependency patterns in the data. For example, given a meteorological dataset, we could identify regional weather patterns. In this work, we propose a new class of RTRBM, which we refer to as the structured RTRBM (SRTRBM), which explicitly uses a graph to model the dependency structure. Our technique is related to methods such as graphical lasso, which are used to learn the topology of Gaussian graphical models. We also develop a spike-and-slab version of the RTRBM, and combine it with the SRTRBM to learn dependency structures in datasets with real-valued observations. Our experimental results using synthetic and real datasets demonstrate that the SRTRBM can significantly improve the prediction performance of the RTRBM, particularly when the number of visible units is large and the size of the training set is small. It also reveals the dependency structures underlying our benchmark datasets.",2014,27,68,9,false,Computer Science,,1785530,Roni Mittelman,145585296,B. Kuipers,1702137,S. Savarese,1697141,Honglak Lee,,,,,,,,,,,,,,,,,,,
72db4f5be89655b13e943f60566e65ae4d437344,https://www.semanticscholar.org/paper/72db4f5be89655b13e943f60566e65ae4d437344,Learning-based imaging through scattering media.,"We present a machine-learning-based method for single-shot imaging through scattering media. The inverse scattering process was calculated based on a nonlinear regression algorithm by learning a number of training object-speckle pairs. In the experimental demonstration, multilayer phase objects between scattering plates were reconstructed from intensity measurements. Our approach enables model-free sensing, where it is not necessary to know the sensing processes/models.",2016,14,133,2,false,Physics,Medicine,3614205,R. Horisaki,2065889114,Ryosuke Takagi,2063601,J. Tanida,,,,,,,,,,,,,,,,,,,,,
0e02f64d1b71a9b89f62e23f4672902ec4740f06,https://www.semanticscholar.org/paper/0e02f64d1b71a9b89f62e23f4672902ec4740f06,Cyberbullying Detection with Weakly Supervised Machine Learning,"Detrimental online behavior such as harassment and cyberbullying is becoming a serious, large-scale problem damaging people’s lives. This phenomenon is creating a need for automated, data-driven techniques for analyzing and detecting such behaviors. We propose a machine learning method for simultaneously inferring user roles in harassment-based bullying and new vocabulary indicators of bullying. The learning algorithm considers social structure and infers which users tend to bully and which tend to be victimized. To address the elusive nature of cyberbullying, the learning algorithm only requires weak supervision. Experts provide a small seed vocabulary of bullying indicators, and the algorithm uses a large, unlabeled corpus of social media interactions to extract bullying roles of users and additional vocabulary indicators of bullying. The model estimates whether each social interaction is bullying based on who participates and based on what language is used, and it tries to maximize the agreement between these estimates, i.e., participant-vocabulary consistency (PVC). We evaluate PVC on three social media data sets, demonstrating quantitatively and qualitatively its effectiveness in cyberbullying detection.",2017,49,59,3,false,Computer Science,,3422165,Elaheh Raisi,40486307,Bert Huang,,,,,,,,,,,,,,,,,,,,,,,
7cbe4b20e36b97ab51b04224f4261db0ad51291e,https://www.semanticscholar.org/paper/7cbe4b20e36b97ab51b04224f4261db0ad51291e,Machine perception and learning of complex social systems,"The study of complex social systems has traditionally been an arduous process, involving extensive surveys, interviews, ethnographic studies, or analysis of online behavior. Today, however, it is possible to use the unprecedented amount of information generated by pervasive mobile phones to provide insights into the dynamics of both individual and group behavior. Information such as continuous proximity, location, communication and activity data, has been gathered from the phones of 100 human subjects at MIT. Systematic measurements from these 100 people over the course of eight months have generated one of the largest datasets of continuous human behavior ever collected, representing over 300,000 hours of daily activity. In this thesis we describe how this data can be used to uncover regular rules and structure in behavior of both individuals and organizations, infer relationships between subjects, verify selfreport survey data, and study social network dynamics. By combining theoretical models with rich and systematic measurements, we show it is possible to gain insight into the underlying behavior of complex social systems. Thesis Supervisor: Alex P. Pentland Title: Toshiba Professor of Media Arts and Sciences, MIT.",2005,120,137,8,false,Computer Science,,2724608,N. Eagle,,,,,,,,,,,,,,,,,,,,,,,,,
90c4ddaa3cbee82896d58af2351f66e3dddd9fdc,https://www.semanticscholar.org/paper/90c4ddaa3cbee82896d58af2351f66e3dddd9fdc,Fairwashing: the risk of rationalization,"Black-box explanation is the problem of explaining how a machine learning model -- whose internal logic is hidden to the auditor and generally complex -- produces its outcomes. Current approaches for solving this problem include model explanation, outcome explanation as well as model inspection. While these techniques can be beneficial by providing interpretability, they can be used in a negative manner to perform fairwashing, which we define as promoting the false perception that a machine learning model respects some ethical values. In particular, we demonstrate that it is possible to systematically rationalize decisions taken by an unfair black-box model using the model explanation as well as the outcome explanation approaches with a given fairness metric. Our solution, LaundryML, is based on a regularized rule list enumeration algorithm whose objective is to search for fair rule lists approximating an unfair black-box model. We empirically evaluate our rationalization technique on black-box models trained on real-world datasets and show that one can obtain rule lists with high fidelity to the black-box model while being considerably less unfair at the same time.",2019,40,79,1,false,Computer Science,Mathematics,40907220,U. Aïvodji,2987344,Hiromi Arai,79379858,O. Fortineau,1777382,S. Gambs,50006358,Satoshi Hara,1909393,A. Tapp,,,,,,,,,,,,,,,
20438e2a38a0c4723fbd9de50b44b7335f6f43cb,https://www.semanticscholar.org/paper/20438e2a38a0c4723fbd9de50b44b7335f6f43cb,ADAHESSIAN: An Adaptive Second Order Optimizer for Machine Learning,"Incorporating second-order curvature information into machine learning optimization algorithms can be subtle, and doing so naïvely can lead to high per-iteration costs associated with forming the Hessian and performing the associated linear system solve. To address this, we introduce ADAHESSIAN, a new stochastic optimization algorithm. ADAHESSIAN directly incorporates approximate curvature information from the loss function, and it includes several novel performance-improving features, including: (i) a fast Hutchinson based method to approximate the curvature matrix with low computational overhead; (ii) a spatial averaging to reduce the variance of the second derivative; and (iii) a root-mean-square exponential moving average to smooth out variations of the second-derivative across different iterations. We perform extensive tests on NLP, CV, and recommendation system tasks, and ADAHESSIAN achieves state-of-the-art results. In particular, we find that ADAHESSIAN: (i) outperforms AdamW for transformers by0.13/0.33 BLEU score on IWSLT14/WMT14, 2.7/1.0 PPLon PTB/Wikitext-103; (ii) outperforms AdamW for Squeeze-Bert by 0.41 points on GLUE; (iii) achieves 1.45%/5.55%higher accuracy on ResNet32/ResNet18 on Cifar10/ImageNetas compared to Adam; and (iv) achieves 0.032% better score than Adagrad for DLRM on the Criteo Ad Kaggle dataset. The cost per iteration of ADAHESSIANis comparable to first-order methods, and ADAHESSIAN exhibits improved robustness towards variations in hyperparameter values. The code for ADAHESSIAN is open-sourced and publicly-available [1].",2020,80,96,24,true,Computer Science,Mathematics,9088433,Z. Yao,10419477,A. Gholami,2191455,Sheng Shen,1732330,K. Keutzer,1717098,M. Mahoney,,,,,,,,,,,,,,,,,
bac1f98a14b9bf687de3b9bb9592ed049fa93bfe,https://www.semanticscholar.org/paper/bac1f98a14b9bf687de3b9bb9592ed049fa93bfe,A Shared Vision for Machine Learning in Neuroscience,"With ever-increasing advancements in technology, neuroscientists are able to collect data in greater volumes and with finer resolution. The bottleneck in understanding how the brain works is consequently shifting away from the amount and type of data we can collect and toward what we actually do with the data. There has been a growing interest in leveraging this vast volume of data across levels of analysis, measurement techniques, and experimental paradigms to gain more insight into brain function. Such efforts are visible at an international scale, with the emergence of big data neuroscience initiatives, such as the BRAIN initiative (Bargmann et al., 2014), the Human Brain Project, the Human Connectome Project, and the National Institute of Mental Health's Research Domain Criteria initiative. With these large-scale projects, much thought has been given to data-sharing across groups (Poldrack and Gorgolewski, 2014; Sejnowski et al., 2014); however, even with such data-sharing initiatives, funding mechanisms, and infrastructure, there still exists the challenge of how to cohesively integrate all the data. At multiple stages and levels of neuroscience investigation, machine learning holds great promise as an addition to the arsenal of analysis tools for discovering how the brain works.",2018,51,100,2,true,Computer Science,Medicine,144470981,Mai-Anh T. Vu,144353151,T. Adalı,137243233,Demba E. Ba,144128278,G. Buzsáki,144752689,David Edwin Carlson,145993598,K. Heller,,145624793,C. Liston,48395540,C. Rudin,1757668,V. Sohal,2179271,A. Widge,2245080,H. Mayberg,1699339,G. Sapiro,2470448,K. Dzirasa
77e71aed1d8827ea65367933503ce24d6fbfb4ae,https://www.semanticscholar.org/paper/77e71aed1d8827ea65367933503ce24d6fbfb4ae,Efficient Continuous Pareto Exploration in Multi-Task Learning,"Tasks in multi-task learning often correlate, conflict, or even compete with each other. As a result, a single solution that is optimal for all tasks rarely exists. Recent papers introduced the concept of Pareto optimality to this field and directly cast multi-task learning as multi-objective optimization problems, but solutions returned by existing methods are typically finite, sparse, and discrete. We present a novel, efficient method that generates locally continuous Pareto sets and Pareto fronts, which opens up the possibility of continuous analysis of Pareto optimal solutions in machine learning problems. We scale up theoretical results in multi-objective optimization to modern machine learning problems by proposing a sample-based sparse linear system, for which standard Hessian-free solvers in machine learning can be applied. We compare our method to the state-of-the-art algorithms and demonstrate its usage of analyzing local Pareto sets on various multi-task classification and regression problems. The experimental results confirm that our algorithm reveals the primary directions in local Pareto sets for trade-off balancing, finds more solutions with different trade-offs efficiently, and scales well to tasks with millions of parameters.",2020,15,33,6,false,Computer Science,Mathematics,12558026,Pingchuan Ma,2056897446,Tao Du,1752521,W. Matusik,,,,,,,,,,,,,,,,,,,,,
1509dde6c6142f1d95bcc4e9f99dec8ae5b51158,https://www.semanticscholar.org/paper/1509dde6c6142f1d95bcc4e9f99dec8ae5b51158,Fake News Detection Using Machine Learning Ensemble Methods,"The advent of the World Wide Web and the rapid adoption of social media platforms (such as Facebook and Twitter) paved the way for information dissemination that has never been witnessed in the human history before. With the current usage of social media platforms, consumers are creating and sharing more information than ever before, some of which are misleading with no relevance to reality. Automated classification of a text article as misinformation or disinformation is a challenging task. Even an expert in a particular domain has to explore multiple aspects before giving a verdict on the truthfulness of an article. In this work, we propose to use machine learning ensemble approach for automated classification of news articles. Our study explores different textual properties that can be used to distinguish fake contents from real. By using those properties, we train a combination of different machine learning algorithms using various ensemble methods and evaluate their performance on 4 real world datasets. Experimental evaluation confirms the superior performance of our proposed ensemble learner approach in comparison to individual learners.",2020,38,92,8,true,Computer Science,,2074278563,Iftikhar Ahmad,2134570398,M. Yousaf,16524525,S. Yousaf,2110092715,Muhammad Ovais Ahmad,,,,,,,,,,,,,,,,,,,
06e8128bbab2598b155f292a72eeb720df2da5a0,https://www.semanticscholar.org/paper/06e8128bbab2598b155f292a72eeb720df2da5a0,The rise and fall of supervised machine learning techniques,"Machine learning is of immense importance in bioinformatics and biomedical science more generally (Larranaga et al., 2006; Tarca et al., 2007). In particular, supervised machine learning has been used to great effect in numerous bioinformatics prediction methods. Through many years of editing and reviewing manuscripts, we noticed that some supervised machine learning techniques seem to be gaining in popularity while others seemed, at least to our eyes, to be looking ‘unfashionable’. 
 
We were motivated to create a league table of machine learning techniques to learn what is hot and what is not in the machine learning field. In this editorial, we only include those that we considered major league and leave analysis of the minor league methods as an exercise for the interested reader. To create our league table, we created a list of supervised machine learning techniques commonly used in bioinformatics and their common synonyms, plural forms and abbreviations. We then searched this list against the PubMed titles and abstracts to identify the number of papers published per year for each machine learning technique. To match as many papers as possible, searches were case insensitive and allowed for variation in hyphenation. 
 
To our surprise, the artificial neural network (ANN) is not only the dominant league leader in 2011 but has been in this position since at least the 1970s (see Fig. 1). However, in recent years the usage of support vector machines (SVMs) grew tremendously, and we predict that SVMs will challenge ANNs for the dominant position in the coming decade. Since 2007 the number of publications using ANNs has decreased by 21%, which we hypothesize may be directly attributed to researchers increasingly using SVMs in place of ANNs. SVMs caught up with and overtook Markov models in 2004 to gain second spot in our machine learning league. 
 
 
 
Fig. 1. 
 
The growth of supervised machine learning methods in PubMed. 
 
 
 
As for the question of ‘what is hot?’, one can see that Random forests are a rapidly growing method with not a single mention of them before 2003 and now a total of 407 papers published to date. 
 
We were hoping to find techniques that were not so hot and perhaps going out of fashion. The results show that none of the major league methods has gone out of fashion, but we do see moderate decreases in the use of both ANNs and Markov models in the literature. 
 
We were also curious to find out if certain machine learning techniques were used in combination with each other. To investigate this, we looked at what machine learning methods are co-mentioned in articles (See Fig. 2). For all pairs of methods from the Supervised Machine Learning Top-5, we counted the number of abstracts that mention both methods and normalized the counts with the number of co-occurrences that would be expected by chance (based on the frequencies with which the methods are mentioned over the years). The strongest correlation (185 times higher than random expectation) is seen between decision trees and random forests, which is to be expected as random forests are ensembles of decision trees. Apart from this, the next strongest correlation (88 times higher than random expectation) is found between the two newest methods on the list, namely SVMs and random forests. We hypothesize that this is due to many researchers using these algorithms through machine learning frameworks such as Weka (Frank et al., 2004), which allows many different algorithms to easily be applied to the same dataset. 
 
 
 
Fig. 2. 
 
Heatmap showing the co-occurrence of machine learning techniques within articles. 
 
 
 
Applications of supervised machine learning methodology continue to grow in the biomedical literature. Despite new methods growing in usage, for example support vector machines and random forests, we see little evidence that any widely adopted methods are falling out of use. 
 
Conflict of Interest: none declared.",2011,3,40,1,true,Medicine,Computer Science,2214567,L. Jensen,46888415,A. Bateman,,,,,,,,,,,,,,,,,,,,,,,
c0d8a49c9c3c741773c5eea4dc0fcbfb765e5265,https://www.semanticscholar.org/paper/c0d8a49c9c3c741773c5eea4dc0fcbfb765e5265,Hazy: making it easier to build and maintain big-data analytics,Racing to unleash the full potential of big data with the latest statistical and machine-learning techniques.,2013,23,82,1,false,Computer Science,,2119303314,Arun Kumar,47657030,Feng Niu,2114485554,C. Ré,,,,,,,,,,,,,,,,,,,,,
42787ed26cf50555ce7405d1cd1891ab3faeacdc,https://www.semanticscholar.org/paper/42787ed26cf50555ce7405d1cd1891ab3faeacdc,Machine learning or discrete choice models for car ownership demand estimation and prediction?,"Discrete choice models are widely used to explain transportation behaviors, including a household's decision to own a car. They show how some distinct choice of human behavior or preference influences a decision. They are also used to project future demand estimates to support policy exploration. This latter use for prediction is indirectly aligned with and conditional to the model's estimation which aims to fit the observed data. In contrast, machine learning models are derived to maximize prediction accuracy through mechanisms such as out-of-sample validation, non-linear structure, and automated covariate selection, albeit at the expense of interpretability and sound behavioral theory. We investigate how machine learning models can outperform discrete choice models for prediction of car ownership using transportation household survey data from Singapore. We compare our household car ownership model (multinomial logit model) against various machine learning models (e.g. Random Forest, Support Vector Machines) by using 2008 data to derive, i.e. estimate models that we then use to predict 2012 ownership. The machine learning models are inferior to the discrete choice model when using discrete choice features. However, after engineering features more appropriate for machine learning they are superior. These results highlight both the cost of applying machine learning models in econometric contexts and an opportunity for improved prediction and better urban policy making through machine learning models with appropriate features.",2017,13,39,3,false,Engineering,Computer Science,144081101,Miguel Paredes,1807219,Erik Hemberg,1398192342,Una-May O’Reilly,97735715,C. Zegras,,,,,,,,,,,,,,,,,,,
2ac0d8e7b2099933fe4f56a63abf981c0269cbce,https://www.semanticscholar.org/paper/2ac0d8e7b2099933fe4f56a63abf981c0269cbce,Structural Machine Learning with Galois Lattice and Graphs,"This paper defines a formal approach to learning from examples described by labelled graphs. We propose a formal model based upon lattice theory and in particular with the use of Galois lattice. We enlarge the domain of formal concept analysis, by the use of the Galois lattice model with structural description of examples and concepts. Our implementation, called ""Graal"" (for GRAph And Learning) constructs a Galois lattice for any description language provided that the two operations of comparison and generalization are determined for that language. We prove that these operations exist in the case of labelled graphs.",1998,40,105,3,false,Computer Science,,1721628,M. Liquiere,1733472,J. Sallantin,,,,,,,,,,,,,,,,,,,,,,,
