paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,fieldsOfStudy/2,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name
bf5cf36407ece2569f0717f2b5593c4bd2140ebb,https://www.semanticscholar.org/paper/bf5cf36407ece2569f0717f2b5593c4bd2140ebb,Machine Learning for Predictive Maintenance: A Multiple Classifier Approach,"In this paper, a multiple classifier machine learning (ML) methodology for predictive maintenance (PdM) is presented. PdM is a prominent strategy for dealing with maintenance issues given the increasing need to minimize downtime and associated costs. One of the challenges with PdM is generating the so-called “health factors,” or quantitative indicators, of the status of a system associated with a given maintenance issue, and determining their relationship to operating costs and failure risk. The proposed PdM methodology allows dynamical decision rules to be adopted for maintenance management, and can be used with high-dimensional and censored data problems. This is achieved by training multiple classification modules with different prediction horizons to provide different performance tradeoffs in terms of frequency of unexpected breaks and unexploited lifetime, and then employing this information in an operating cost-based maintenance decision system to minimize expected costs. The effectiveness of the methodology is demonstrated using a simulated example and a benchmark semiconductor manufacturing maintenance problem.",2015,31,446,14,true,Engineering,Computer Science,3126083,Gian Antonio Susto,2979820,A. Schirru,2383035,S. Pampuri,48147378,S. McLoone,1744705,A. Beghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebdfa3852e4ad68a0cfde9f0f69b95953d69178,https://www.semanticscholar.org/paper/2ebdfa3852e4ad68a0cfde9f0f69b95953d69178,On-Line Sequential Extreme Learning Machine,"The primitive Extreme Learning Machine (ELM) [1, 2, 3] with additive neurons and RBF kernels was implemented in batch mode. In this paper, its sequential modification based on recursive least-squares (RLS) algorithm, which referred as Online Sequential Extreme Learning Machine (OS-ELM), is introduced. Based on OS-ELM, Online Sequential Fuzzy Extreme Learning Machine (Fuzzy-ELM) is also introduced to implement zero order TSK model and first order TSK model. The performance of OS-ELM and Fuzzy-ELM are evaluated and compared with other popular sequential learning algorithms, and experimental results on some real benchmark regression problems show that the proposedOnlineSequentialExtreme Learning Machine (OS-ELM) produces better generalization performance at very fast learning speed.",2005,14,194,17,false,Computer Science,,145678691,G. Huang,2972859,Nan-Ying Liang,2774247,Hai-Jun Rong,1800678,P. Saratchandran,145411276,N. Sundararajan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ed390c98912ab8d27a398ab583d358c5a41fee9,https://www.semanticscholar.org/paper/8ed390c98912ab8d27a398ab583d358c5a41fee9,Machine learning for science and society,,2013,36,85,1,true,Computer Science,,48395540,C. Rudin,6541629,K. Wagstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005efab1573f982a2c53dafc6305342f71cd228a,https://www.semanticscholar.org/paper/005efab1573f982a2c53dafc6305342f71cd228a,Machine Learning in Medical Imaging.,,2018,50,219,2,false,Medicine,Computer Science,144692532,M. Giger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86d7ef18644c45f9417239907daeba1b61dc8185,https://www.semanticscholar.org/paper/86d7ef18644c45f9417239907daeba1b61dc8185,Machine Learning and Data Mining Methods in Diabetes Research,,2017,204,721,29,false,Medicine,,2386640,Ioannis Kavakiotis,3459938,O. Tsave,3459934,A. Salifoglou,144338063,N. Maglaveras,1697941,I. Vlahavas,1935587,I. Chouvarda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939ac3b5a9d64d8371ee179751351d7698637df,https://www.semanticscholar.org/paper/5939ac3b5a9d64d8371ee179751351d7698637df,Using Machine Learning to Advance Personality Assessment and Theory,"Machine learning has led to important advances in society. One of the most exciting applications of machine learning in psychological science has been the development of assessment tools that can powerfully predict human behavior and personality traits. Thus far, machine learning approaches to personality assessment have focused on the associations between social media and other digital records with established personality measures. The goal of this article is to expand the potential of machine learning approaches to personality assessment by embedding it in a more comprehensive construct validation framework. We review recent applications of machine learning to personality assessment, place machine learning research in the broader context of fundamental principles of construct validation, and provide recommendations for how to use machine learning to advance our understanding of personality.",2019,68,117,1,true,Medicine,Psychology,5199283,W. Bleidorn,2066036,C. Hopwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b0c8c67d17634f6f1f7a74d43b46e1782c1271e,https://www.semanticscholar.org/paper/3b0c8c67d17634f6f1f7a74d43b46e1782c1271e,The class imbalance problem: A systematic study,"In machine learning problems, differences in prior class probabilities -- or class imbalances -- have been reported to hinder the performance of some standard classifiers, such as decision trees. T...",2002,0,504,19,false,Computer Science,,1644084993,JapkowiczNathalie,1644085000,StephenShaju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15c10b24ef645d83ff4059affd86945c33e00328,https://www.semanticscholar.org/paper/15c10b24ef645d83ff4059affd86945c33e00328,Snips Voice Platform: an embedded Spoken Language Understanding system for private-by-design voice interfaces,"This paper presents the machine learning architecture of the Snips Voice Platform, a software solution to perform Spoken Language Understanding on microprocessors typical of IoT devices. The embedded inference is fast and accurate while enforcing privacy by design, as no personal user data is ever collected. Focusing on Automatic Speech Recognition and Natural Language Understanding, we detail our approach to training high-performance Machine Learning models that are small enough to run in real-time on small devices. Additionally, we describe a data generation procedure that provides sufficient, high-quality training data without compromising user privacy.",2018,59,489,120,false,Computer Science,,3478709,A. Coucke,16927419,Alaa Saade,46190149,Adrien Ball,3387810,Théodore Bluche,8228681,A. Caulier,2064189593,David Leroy,46231361,Clément Doumouro,2977214,Thibault Gisselbrecht,2905619,F. Caltagirone,46183616,Thibaut Lavril,2245637,Maël Primet,7432502,J. Dureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ccdee6826cbc97256bd4d082ebfa8cdfd2c727f,https://www.semanticscholar.org/paper/8ccdee6826cbc97256bd4d082ebfa8cdfd2c727f,Hidden fluid mechanics: Learning velocity and pressure fields from flow visualizations,"Machine-learning fluid flow Quantifying fluid flow is relevant to disciplines ranging from geophysics to medicine. Flow can be experimentally visualized using, for example, smoke or contrast agents, but extracting velocity and pressure fields from this information is tricky. Raissi et al. developed a machine-learning approach to tackle this problem. Their method exploits the knowledge of Navier-Stokes equations, which govern the dynamics of fluid flow in many scientifically relevant situations. The authors illustrate their approach using examples such as blood flow in an aneurysm. Science, this issue p. 1026 A machine learning approach exploiting the knowledge of Navier-Stokes equations can extract detailed fluid flow information. For centuries, flow visualization has been the art of making fluid motion visible in physical and biological systems. Although such flow patterns can be, in principle, described by the Navier-Stokes equations, extracting the velocity and pressure fields directly from the images is challenging. We addressed this problem by developing hidden fluid mechanics (HFM), a physics-informed deep-learning framework capable of encoding the Navier-Stokes equations into the neural networks while being agnostic to the geometry or the initial and boundary conditions. We demonstrate HFM for several physical and biomedical problems by extracting quantitative information for which direct measurements may not be possible. HFM is robust to low resolution and substantial noise in the observation data, which is important for potential applications.",2020,30,567,19,true,Medicine,Computer Science,145401977,M. Raissi,37412357,A. Yazdani,1720124,G. Karniadakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512182528a76daaafb63cf1a014f98c9beeac9b5,https://www.semanticscholar.org/paper/512182528a76daaafb63cf1a014f98c9beeac9b5,Concentration Inequalities,,2003,69,519,62,true,Computer Science,,1755694,G. Lugosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ec643e5415b6ab89f7186d3631f5549fd8a0cc,https://www.semanticscholar.org/paper/62ec643e5415b6ab89f7186d3631f5549fd8a0cc,Support Vector Machines and Kernel Methods: The New Generation of Learning Machines,"Kernel methods, a new generation of learning algorithms, utilize techniques from optimization, statistics, and functional analysis to achieve maximal generality, flexibility, and performance. These algorithms are different from earlier techniques used in machine learning in many respects: For example, they are explicitly based on a theoretical model of learning rather than on loose analogies with natural learning systems or other heuristics. They come with theoretical guarantees about their performance and have a modular design that makes it possible to separately implement and analyze their components. They are not affected by the problem of local minima because their training amounts to convex optimization. In the last decade, a sizable community of theoreticians and practitioners has formed around these methods, and a number of practical applications have been realized. Although the research is not concluded, already now kernel methods are considered the state of the art in several machine learning tasks. Their ease of use, theoretical appeal, and remarkable performance have made them the system of choice for many learning problems. Successful applications range from text categorization to handwriting recognition to classification of gene-expression data.",2002,11,210,23,false,Computer Science,,1685083,N. Cristianini,1707625,B. Schölkopf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574d71de4270c65e2bff693ed126f480daf10e2,https://www.semanticscholar.org/paper/1574d71de4270c65e2bff693ed126f480daf10e2,Job shop scheduling with a genetic algorithm and machine learning,"Dynamic job shop scheduling has been proven to be an intractable problem for analytical procedures. Recent advances in computing technology, especially in artificial intelligence, have alleviated this problem by intelligently restricting the search space considered, thus opening the possibility of obtaining better results. Researchers have used various techniques that were developed under the general rubric of artificial intelligence to solve job shop scheduling problems. The most common of these have been expert systems, genetic algorithms and machine learning. Of these, we identify machine learning and genetic algorithms to be promising for scheduling applications in a job shop. In this paper, we propose to combine complementarily the strengths of genetic algorithms and induced decision trees, a machine learning technique, to develop a job shop scheduling system. Empirical results, using machine learning for releasing jobs into the shop floor and a genetic algorithm to dispatch jobs at each machine, are...",1997,0,166,6,false,Computer Science,,144220988,Chung-Yee Lee,1730130,S. Piramuthu,143798211,Y. Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699e5c56f9fa8e34b2b5b8fdbca4bb74cee0ca3,https://www.semanticscholar.org/paper/1699e5c56f9fa8e34b2b5b8fdbca4bb74cee0ca3,Learning from natural instructions,,2011,52,104,7,true,Computer Science,,2877164,Dan Goldwasser,144590225,D. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151d6cb3a4eaec14a56944d58338251fca344ab,https://www.semanticscholar.org/paper/5151d6cb3a4eaec14a56944d58338251fca344ab,Overcoming catastrophic forgetting in neural networks,"Significance Deep neural networks are currently the most successful machine-learning technique for solving a variety of tasks, including language translation, image classification, and image generation. One weakness of such models is that, unlike humans, they are unable to learn multiple tasks sequentially. In this work we propose a practical solution to train such models sequentially by protecting the weights important for previous tasks. This approach, inspired by synaptic consolidation in neuroscience, enables state of the art results on multiple reinforcement learning problems experienced sequentially. The ability to learn tasks in a sequential fashion is crucial to the development of artificial intelligence. Until now neural networks have not been capable of this and it has been widely thought that catastrophic forgetting is an inevitable feature of connectionist models. We show that it is possible to overcome this limitation and train networks that can maintain expertise on tasks that they have not experienced for a long time. Our approach remembers old tasks by selectively slowing down learning on the weights important for those tasks. We demonstrate our approach is scalable and effective by solving a set of classification tasks based on a hand-written digit dataset and by learning several Atari 2600 games sequentially.",2016,47,3277,715,true,Computer Science,Mathematics,2066516991,J. Kirkpatrick,1996134,Razvan Pascanu,3422052,Neil C. Rabinowitz,144056327,J. Veness,2755582,Guillaume Desjardins,2228824,Andrei A. Rusu,8181864,K. Milan,34660073,John Quan,34505275,Tiago Ramalho,1398898827,Agnieszka Grabska-Barwinska,48987704,D. Hassabis,2388737,C. Clopath,2106164,D. Kumaran,2315504,R. Hadsell,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,
7e910b031e703caf683d44d7417d702a5aba2e95,https://www.semanticscholar.org/paper/7e910b031e703caf683d44d7417d702a5aba2e95,"Handbook Of Research On Machine Learning Applications and Trends: Algorithms, Methods and Techniques (2 Volumes)","The machine learning approach provides a useful tool when the amount of data is very large and a model is not available to explain the generation and relation of the data set. The Handbook of Research on Machine Learning Applications and Trends: Algorithms, Methods, and Techniques provides a set of practical applications for solving problems and applying various techniques in automatic data extraction and setting. A defining collection of field advancements, this Handbook of Research fills the gap between theory and practice, providing a strong reference for academicians, researchers, and practitioners.",2009,83,368,6,true,Computer Science,,2060576305,E. S. Olivas,103992067,J. D. M. Guerrero,71631370,M. M. Sober,35119570,J. Benedito,152692443,A. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93436a26d744e0417e21df10abdfce2cc74b1e58,https://www.semanticscholar.org/paper/93436a26d744e0417e21df10abdfce2cc74b1e58,BOHB: Robust and Efficient Hyperparameter Optimization at Scale,"Modern deep learning methods are very sensitive to many hyperparameters, and, due to the long training times of state-of-the-art models, vanilla Bayesian hyperparameter optimization is typically computationally infeasible. On the other hand, bandit-based configuration evaluation approaches based on random search lack guidance and do not converge to the best configurations as quickly. Here, we propose to combine the benefits of both Bayesian optimization and bandit-based methods, in order to achieve the best of both worlds: strong anytime performance and fast convergence to optimal configurations. We propose a new practical state-of-the-art hyperparameter optimization method, which consistently outperforms both Bayesian optimization and Hyperband on a wide range of problem types, including high-dimensional toy functions, support vector machines, feed-forward neural networks, Bayesian neural networks, deep reinforcement learning, and convolutional neural networks. Our method is robust and versatile, while at the same time being conceptually simple and easy to implement.",2018,58,632,121,false,Computer Science,Mathematics,2154062,S. Falkner,145227684,Aaron Klein,144661829,F. Hutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a8576d0184b48fabb5dbe76ce04213ee50a8986,https://www.semanticscholar.org/paper/8a8576d0184b48fabb5dbe76ce04213ee50a8986,Theoretical Models of Learning to Learn,,1998,10,144,7,true,Computer Science,Mathematics,47392513,Jonathan Baxter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffaa313b8da3695627cd9915ca46b8bed24a9f4a,https://www.semanticscholar.org/paper/ffaa313b8da3695627cd9915ca46b8bed24a9f4a,Probability Product Kernels,"The advantages of discriminative learning algorithms and kernel machines are combined with generative modeling using a novel kernel between distributions. In the probability product kernel, data points in the input space are mapped to distributions over the sample space and a general inner product is then evaluated as the integral of the product of pairs of distributions. The kernel is straightforward to evaluate for all exponential family models such as multinomials and Gaussians and yields interesting nonlinear kernels. Furthermore, the kernel is computable in closed form for latent distributions such as mixture models, hidden Markov models and linear dynamical systems. For intractable models, such as switching linear dynamical systems, structured mean-field approximations can be brought to bear on the kernel evaluation. For general distributions, even if an analytic expression for the kernel is not feasible, we show a straightforward sampling method to evaluate it. Thus, the kernel permits discriminative learning methods, including support vector machines, to exploit the properties, metrics and invariances of the generative models we infer from each datum. Experiments are shown using multinomial models for text, hidden Markov models for biological data sets and linear dynamical systems for time series data.",2004,36,582,58,false,Mathematics,Computer Science,1768120,T. Jebara,2834541,R. Kondor,2068068778,Andrew G. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef26fb13e7b8d7555b6f58af141609535f7e28e,https://www.semanticscholar.org/paper/7ef26fb13e7b8d7555b6f58af141609535f7e28e,A review of classification algorithms for EEG-based brain–computer interfaces: a 10 year update,"Objective. Most current electroencephalography (EEG)-based brain–computer interfaces (BCIs) are based on machine learning algorithms. There is a large diversity of classifier types that are used in this field, as described in our 2007 review paper. Now, approximately ten years after this review publication, many new algorithms have been developed and tested to classify EEG signals in BCIs. The time is therefore ripe for an updated review of EEG classification algorithms for BCIs. Approach. We surveyed the BCI and machine learning literature from 2007 to 2017 to identify the new classification approaches that have been investigated to design BCIs. We synthesize these studies in order to present such algorithms, to report how they were used for BCIs, what were the outcomes, and to identify their pros and cons. Main results. We found that the recently designed classification algorithms for EEG-based BCIs can be divided into four main categories: adaptive classifiers, matrix and tensor classifiers, transfer learning and deep learning, plus a few other miscellaneous classifiers. Among these, adaptive classifiers were demonstrated to be generally superior to static ones, even with unsupervised adaptation. Transfer learning can also prove useful although the benefits of transfer learning remain unpredictable. Riemannian geometry-based methods have reached state-of-the-art performances on multiple BCI problems and deserve to be explored more thoroughly, along with tensor-based methods. Shrinkage linear discriminant analysis and random forests also appear particularly useful for small training samples settings. On the other hand, deep learning methods have not yet shown convincing improvement over state-of-the-art BCI methods. Significance. This paper provides a comprehensive overview of the modern classification algorithms used in EEG-based BCIs, presents the principles of these methods and guidelines on when and how to use them. It also identifies a number of challenges to further advance EEG classification in BCI.",2018,346,985,71,true,Physics,Medicine,2890785,F. Lotte,1765001,L. Bougrain,145683892,A. Cichocki,48021716,Maureen Clerc,3276441,M. Congedo,1792962,A. Rakotomamonjy,1783082,F. Yger,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
9be7e7579fbec5d45e3e6ea1c4465258225a183d,https://www.semanticscholar.org/paper/9be7e7579fbec5d45e3e6ea1c4465258225a183d,Initializing Bayesian Hyperparameter Optimization via Meta-Learning,"
 
 Model selection and hyperparameter optimization is crucial in applying machine learning to a novel dataset. Recently, a subcommunity of machine learning has focused on solving this problem with Sequential Model-based Bayesian Optimization (SMBO), demonstrating substantial successes in many applications. However, for computationally expensive algorithms the overhead of hyperparameter optimization can still be prohibitive. In this paper we mimic a strategy human domain experts use: speed up optimization by starting from promising configurations that performed well on similar datasets. The resulting initialization technique integrates naturally into the generic SMBO framework and can be trivially applied to any SMBO method. To validate our approach, we perform extensive experiments with two established SMBO frameworks (Spearmint and SMAC) with complementary strengths; optimizing two machine learning frameworks on 57 datasets. Our initialization procedure yields mild improvements for low-dimensional hyperparameter optimization and substantially improves the state of the art for the more complex combined algorithm selection and hyperparameter optimization problem.
 
",2015,41,350,39,true,Computer Science,,2868444,Matthias Feurer,2060551,J. T. Springenberg,144661829,F. Hutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571929abb1f8dbb244f416ee470c4a30d255cde7,https://www.semanticscholar.org/paper/571929abb1f8dbb244f416ee470c4a30d255cde7,Map-Reduce for Machine Learning on Multicore,,2007,0,341,16,false,Computer Science,,1707625,B. Schölkopf,145039030,J. Platt,153379696,T. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982,https://www.semanticscholar.org/paper/b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982,MACHINE LEARNING TECHNIQUES FOR BRAIN-COMPUTER INTERFACES,This review discusses machine learning methods and their application to Brain-Computer Interfacing. A particular focus is placed on feature selection. We also point out common flaws when validating machine learning methods in the context of BCI. Finally we provide a brief overview on the Berlin-Brain Computer Interface (BBCI).,2004,53,201,10,false,Computer Science,,72571095,K.-R. Muller,1831901,M. Krauledat,2115772,G. Dornhege,3073253,G. Curio,3156886,B. Blankertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be1496e9620089b377ef631692478f5034ee95b8,https://www.semanticscholar.org/paper/be1496e9620089b377ef631692478f5034ee95b8,Machine learning applications in epilepsy,"Machine learning leverages statistical and computer science principles to develop algorithms capable of improving performance through interpretation of data rather than through explicit instructions. Alongside widespread use in image recognition, language processing, and data mining, machine learning techniques have received increasing attention in medical applications, ranging from automated imaging analysis to disease forecasting. This review examines the parallel progress made in epilepsy, highlighting applications in automated seizure detection from electroencephalography (EEG), video, and kinetic data, automated imaging analysis and pre‐surgical planning, prediction of medication response, and prediction of medical and surgical outcomes using a wide variety of data sources. A brief overview of commonly used machine learning approaches, as well as challenges in further application of machine learning techniques in epilepsy, is also presented. With increasing computational capabilities, availability of effective machine learning algorithms, and accumulation of larger datasets, clinicians and researchers will increasingly benefit from familiarity with these techniques and the significant progress already made in their application in epilepsy.",2019,114,139,3,false,Medicine,Computer Science,48487599,B. Abbasi,2423726,D. Goldenholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf1d69e447e9687dbd2d92572f44bddbabd8192,https://www.semanticscholar.org/paper/6cf1d69e447e9687dbd2d92572f44bddbabd8192,Deep Anomaly Detection with Outlier Exposure,"It is important to detect anomalous inputs when deploying machine learning systems. The use of larger and more complex inputs in deep learning magnifies the difficulty of distinguishing between anomalous and in-distribution examples. At the same time, diverse image and text data are available in enormous quantities. We propose leveraging these data to improve deep anomaly detection by training anomaly detectors against an auxiliary dataset of outliers, an approach we call Outlier Exposure (OE). This enables anomaly detectors to generalize and detect unseen anomalies. In extensive experiments on natural language processing and small- and large-scale vision tasks, we find that Outlier Exposure significantly improves detection performance. We also observe that cutting-edge generative models trained on CIFAR-10 may assign higher likelihoods to SVHN images than to CIFAR-10 images; we use OE to mitigate this issue. We also analyze the flexibility and robustness of Outlier Exposure, and identify characteristics of the auxiliary dataset that improve performance.",2018,51,751,175,false,Computer Science,Mathematics,3422872,Dan Hendrycks,16787428,Mantas Mazeika,144299726,Thomas G. Dietterich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16bd1fbe3694173eda4ad4338a85f8288d19bf02,https://www.semanticscholar.org/paper/16bd1fbe3694173eda4ad4338a85f8288d19bf02,Relational Learning of Pattern-Match Rules for Information Extraction,"Information extraction is a form of shallow text processing that locates a specified set of relevant items in a natural-language document. Systems for this task require significant domain-specific knowledge and are time-consuming and difficult to build by hand, making them a good application for machine learning. We present a system, RAPIER, that uses pairs of sample documents and filled templates to induce pattern-match rules that directly extract fillers for the slots in the template. RAPIER employs a bottom-up learning algorithm which incorporates techniques from several inductive logic programming systems and acquires unbounded patterns that include constraints on the words, part-of-speech tags, and semantic classes present in the filler and the surrounding text. We present encouraging experimental results on two domains.",1999,38,707,38,false,Computer Science,,1967815,Mary Elaine Califf,1797655,R. Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a84214cb69ea0b34352285029f368b75718c32b,https://www.semanticscholar.org/paper/3a84214cb69ea0b34352285029f368b75718c32b,Understanding of a convolutional neural network,"The term Deep Learning or Deep Neural Network refers to Artificial Neural Networks (ANN) with multi layers. Over the last few decades, it has been considered to be one of the most powerful tools, and has become very popular in the literature as it is able to handle a huge amount of data. The interest in having deeper hidden layers has recently begun to surpass classical methods performance in different fields; especially in pattern recognition. One of the most popular deep neural networks is the Convolutional Neural Network (CNN). It take this name from mathematical linear operation between matrixes called convolution. CNN have multiple layers; including convolutional layer, non-linearity layer, pooling layer and fully-connected layer. The convolutional and fully-connected layers have parameters but pooling and non-linearity layers don't have parameters. The CNN has an excellent performance in machine learning problems. Specially the applications that deal with image data, such as largest image classification data set (Image Net), computer vision, and in natural language processing (NLP) and the results achieved were very amazing. In this paper we will explain and define all the elements and important issues related to CNN, and how these elements work. In addition, we will also state the parameters that effect CNN efficiency. This paper assumes that the readers have adequate knowledge about both machine learning and artificial neural network.",2017,14,1314,100,false,Computer Science,,147999774,Saad Albawi,37517325,T. Mohammed,1410550919,Saad Al-Zawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d12864a8acbab1830be755bfb9cb177e31ca5e20,https://www.semanticscholar.org/paper/d12864a8acbab1830be755bfb9cb177e31ca5e20,On-Line and Off-Line Handwriting Recognition: A Comprehensive Survey,"Handwriting has continued to persist as a means of communication and recording information in day-to-day life even with the introduction of new technologies. Given its ubiquity in human transactions, machine recognition of handwriting has practical significance, as in reading handwritten notes in a PDA, in postal addresses on envelopes, in amounts in bank checks, in handwritten fields in forms, etc. This overview describes the nature of handwritten language, how it is transduced into electronic data, and the basic concepts behind written language recognition algorithms. Both the online case (which pertains to the availability of trajectory data during writing) and the off-line case (which pertains to scanned images) are considered. Algorithms for preprocessing, character and word recognition, and performance with practical systems are indicated. Other fields of application, like signature verification, writer authentification, handwriting learning tools are also considered.",2000,715,2785,93,false,Computer Science,,144586498,R. Plamondon,1696384,S. Srihari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb46edd9262251da16f7442a170471f2a81a6bd,https://www.semanticscholar.org/paper/bcb46edd9262251da16f7442a170471f2a81a6bd,Machine Learning in Materials Science,,2016,182,212,1,false,Computer Science,,46199341,Tim Mueller,4833974,A. Kusne,4063724,R. Ramprasad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b918ae410569af12be0f4ce3055d28d5ec3cab0,https://www.semanticscholar.org/paper/5b918ae410569af12be0f4ce3055d28d5ec3cab0,Interactive machine learning: letting users build classifiers,"Abstract According to standard procedure, building a classifier using machine learning is a fully automated process that follows the preparation of training data by a domain expert. In contrast, interactive machine learning engages users in actually generating the classifier themselves. This offers a natural way of integrating background knowledge into the modelling stage—as long as interactive tools can be designed that support efficient and effective communication. This paper shows that appropriate techniques can empower users to create models that compete with classifiers built by state-of-the-art learning algorithms. It demonstrates that users—even users who are not domain experts—can often construct good classifiers, without any help from a learning algorithm, using a simple two-dimensional visual interface. Experiments on real data demonstrate that, not surprisingly, success hinges on the domain: if a few attributes can support good predictions, users generate accurate classifiers, whereas domains with many high-order attribute interactions favour standard machine learning techniques. We also present an artificial example where domain knowledge allows an “expert user” to create a much more accurate model than automatic learning algorithms. These results indicate that our system has the potential to produce highly accurate classifiers in the hands of a domain expert who has a strong interest in the domain and therefore some insights into how to partition the data. Moreover, small expert-defined models offer the additional advantage that they will generally be more intelligible than those generated by automatic techniques.",2002,10,195,13,true,Computer Science,,70564156,Malcolm Ware,143713826,Eibe Frank,144282963,G. Holmes,118860642,M. Hall,9419406,I. Witten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0927ffb79810318daab8821068629975cab67ad,https://www.semanticscholar.org/paper/c0927ffb79810318daab8821068629975cab67ad,Deep Learning for Classification of Malware System Call Sequences,,2016,43,375,21,false,Computer Science,,2582104,Bojan Kolosnjaji,2403031,Apostolis Zarras,1396893935,George D. Webster,49601001,C. Eckert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
