paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,fieldsOfStudy/3
cf4bbe1e39c6f0f88aa69da2a95125b47de0ec7b,https://www.semanticscholar.org/paper/cf4bbe1e39c6f0f88aa69da2a95125b47de0ec7b,Explaining Explanations in AI,"Recent work on interpretability in machine learning and AI has focused on the building of simplified models that approximate the true criteria used to make decisions. These models are a useful pedagogical device for teaching trained professionals how to predict what decisions will be made by the complex system, and most importantly how the system might break. However, when considering any such model it's important to remember Box's maxim that ""All models are wrong but some are useful."" We focus on the distinction between these models and explanations in philosophy and sociology. These models can be understood as a ""do it yourself kit"" for explanations, allowing a practitioner to directly answer ""what if questions"" or generate contrastive explanations without external assistance. Although a valuable ability, giving these models as explanations appears more difficult than necessary, and other forms of explanation may not have the same trade-offs. We contrast the different schools of thought on what makes an explanation, and suggest that machine learning might benefit from viewing the problem more broadly.",2018,87,387,28,True,Computer Science,3127701.0,B. Mittelstadt,2052380526.0,Chris Russell,12806133.0,Sandra Wachter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663108c231afdb91ca1e8af8ef8a6a937b5a6e20,https://www.semanticscholar.org/paper/663108c231afdb91ca1e8af8ef8a6a937b5a6e20,Automated Machine Learning: State-of-The-Art and Open Challenges,"With the continuous and vast increase in the amount of data in our digital world, it has been acknowledged that the number of knowledgeable data scientists can not scale to address these challenges. Thus, there was a crucial need for automating the process of building good machine learning models. In the last few years, several techniques and frameworks have been introduced to tackle the challenge of automating the process of Combined Algorithm Selection and Hyper-parameter tuning (CASH) in the machine learning domain. The main aim of these techniques is to reduce the role of the human in the loop and fill the gap for non-expert machine learning users by playing the role of the domain expert. In this paper, we present a comprehensive survey for the state-of-the-art efforts in tackling the CASH problem. In addition, we highlight the research work of automating the other steps of the full complex machine learning pipeline (AutoML) from data understanding till model deployment. Furthermore, we provide comprehensive coverage for the various tools and frameworks that have been introduced in this domain. Finally, we discuss some of the research directions and open challenges that need to be addressed in order to achieve the vision and goals of the AutoML process.",2019,145,77,5,False,Computer Science,1805967.0,Radwa El Shawi,2097409976.0,Mohamed Maher,1783693.0,S. Sakr,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
6af34ec6a8899f7316cb2b5f731b3db0412f7e10,https://www.semanticscholar.org/paper/6af34ec6a8899f7316cb2b5f731b3db0412f7e10,ROC analysis of classifiers in machine learning: A survey,"The use of ROC Receiver Operating Characteristics analysis as a tool for evaluating the performance of classification models in machine learning has been increasing in the last decade. Among the most notable advances in this area are the extension of two-class ROC analysis to the multi-class case as well as the employment of ROC analysis in cost-sensitive learning. Methods now exist which take instance-varying costs into account. The purpose of our paper is to present a survey of this field with the aim of gathering important achievements in one place. In the paper, we present application areas of the ROC analysis in machine learning, describe its problems and challenges and provide a summarized list of alternative approaches to ROC analysis. In addition to presented theory, we also provide a couple of examples intended to illustrate the described approaches.",2013,65,87,4,False,Computer Science,2786043.0,Matjaz Majnik,2025112.0,Z. Bosnić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad973a0028e0f41c0d1fc25e5ee1015ddf25a50,https://www.semanticscholar.org/paper/aad973a0028e0f41c0d1fc25e5ee1015ddf25a50,Detecting Accounting Fraud in Publicly Traded U.S. Firms Using a Machine Learning Approach,"We develop a state‐of‐the‐art fraud prediction model using a machine learning approach. We demonstrate the value of combining domain knowledge and machine learning methods in model building. We select our model input based on existing accounting theories, but we differ from prior accounting research by using raw accounting numbers rather than financial ratios. We employ one of the most powerful machine learning methods, ensemble learning, rather than the commonly used method of logistic regression. To assess the performance of fraud prediction models, we introduce a new performance evaluation metric commonly used in ranking problems that is more appropriate for the fraud prediction task. Starting with an identical set of theory‐motivated raw accounting numbers, we show that our new fraud prediction model outperforms two benchmark models by a large margin: the Dechow et al. logistic regression model based on financial ratios, and the Cecchini et al. support‐vector‐machine model with a financial kernel that maps raw accounting numbers into a broader set of ratios.",2020,74,81,9,False,Economics,2075376652.0,Yang Bao,3520523.0,B. Ke,2156072566.0,Bin Li,2107621779.0,Y. J. Yu,2159190859.0,Jie Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631c90289822891c59282c640d012b8e76e6060,https://www.semanticscholar.org/paper/5631c90289822891c59282c640d012b8e76e6060,A machine learning approach for filtering Monte Carlo noise,"The most successful approaches for filtering Monte Carlo noise use feature-based filters (e.g., cross-bilateral and cross non-local means filters) that exploit additional scene features such as world positions and shading normals. However, their main challenge is finding the optimal weights for each feature in the filter to reduce noise but preserve scene detail. In this paper, we observe there is a complex relationship between the noisy scene data and the ideal filter parameters, and propose to learn this relationship using a nonlinear regression model. To do this, we use a multilayer perceptron neural network and combine it with a matching filter during both training and testing. To use our framework, we first train it in an offline process on a set of noisy images of scenes with a variety of distributed effects. Then at run-time, the trained network can be used to drive the filter parameters for new scenes to produce filtered images that approximate the ground truth. We demonstrate that our trained network can generate filtered images in only a few seconds that are superior to previous approaches on a wide range of distributed effects such as depth of field, motion blur, area lighting, glossy reflections, and global illumination.",2015,59,139,12,False,Computer Science,1717070.0,N. Kalantari,2770981.0,Steve Bako,143881938.0,P. Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d012519a924e41aa7ff49d9b6be58033bd60fd9c,https://www.semanticscholar.org/paper/d012519a924e41aa7ff49d9b6be58033bd60fd9c,Predicting hospital admission at emergency department triage using machine learning,"Objective To predict hospital admission at the time of ED triage using patient history in addition to information collected at triage. Methods This retrospective study included all adult ED visits between March 2014 and July 2017 from one academic and two community emergency rooms that resulted in either admission or discharge. A total of 972 variables were extracted per patient visit. Samples were randomly partitioned into training (80%), validation (10%), and test (10%) sets. We trained a series of nine binary classifiers using logistic regression (LR), gradient boosting (XGBoost), and deep neural networks (DNN) on three dataset types: one using only triage information, one using only patient history, and one using the full set of variables. Next, we tested the potential benefit of additional training samples by training models on increasing fractions of our data. Lastly, variables of importance were identified using information gain as a metric to create a low-dimensional model. Results A total of 560,486 patient visits were included in the study, with an overall admission risk of 29.7%. Models trained on triage information yielded a test AUC of 0.87 for LR (95% CI 0.86–0.87), 0.87 for XGBoost (95% CI 0.87–0.88) and 0.87 for DNN (95% CI 0.87–0.88). Models trained on patient history yielded an AUC of 0.86 for LR (95% CI 0.86–0.87), 0.87 for XGBoost (95% CI 0.87–0.87) and 0.87 for DNN (95% CI 0.87–0.88). Models trained on the full set of variables yielded an AUC of 0.91 for LR (95% CI 0.91–0.91), 0.92 for XGBoost (95% CI 0.92–0.93) and 0.92 for DNN (95% CI 0.92–0.92). All algorithms reached maximum performance at 50% of the training set or less. A low-dimensional XGBoost model built on ESI level, outpatient medication counts, demographics, and hospital usage statistics yielded an AUC of 0.91 (95% CI 0.91–0.91). Conclusion Machine learning can robustly predict hospital admission using triage information and patient history. The addition of historical information improves predictive performance significantly compared to using triage information alone, highlighting the need to incorporate these variables into prediction models.",2018,60,126,8,True,Medicine,47469641.0,W. Hong,3013842.0,A. Haimovich,2107598798.0,R. A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f4e42ab1368b83e38e3011fcec4edb57267b5d2,https://www.semanticscholar.org/paper/2f4e42ab1368b83e38e3011fcec4edb57267b5d2,Manipulating and Measuring Model Interpretability,"With machine learning models being increasingly used to aid decision making even in high-stakes domains, there has been a growing interest in developing interpretable models. Although many supposedly interpretable models have been proposed, there have been relatively few experimental studies investigating whether these models achieve their intended effects, such as making people more closely follow a model’s predictions when it is beneficial for them to do so or enabling them to detect when a model has made a mistake. We present a sequence of pre-registered experiments (N = 3, 800) in which we showed participants functionally identical models that varied only in two factors commonly thought to make machine learning models more or less interpretable: the number of features and the transparency of the model (i.e., whether the model internals are clear or black box). Predictably, participants who saw a clear model with few features could better simulate the model’s predictions. However, we did not find that participants more closely followed its predictions. Furthermore, showing participants a clear model meant that they were less able to detect and correct for the model’s sizable mistakes, seemingly due to information overload. These counterintuitive findings emphasize the importance of testing over intuition when developing interpretable models.",2018,134,378,38,True,Computer Science,1405364889.0,Forough Poursabzi-Sangdeh,2463533.0,D. Goldstein,40368603.0,J. Hofman,4006636.0,Jennifer Wortman Vaughan,1831395.0,H. Wallach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a15745129b1a25012f16745f53512d9558f04c8a,https://www.semanticscholar.org/paper/a15745129b1a25012f16745f53512d9558f04c8a,Interpretable Predictions of Clinical Outcomes with An Attention-based Recurrent Neural Network,"The increasing accumulation of healthcare data provides researchers with ample opportunities to build machine learning approaches for clinical decision support and to improve the quality of health care. Several studies have developed conventional machine learning approaches that rely heavily on manual feature engineering and result in task-specific models for health care. In contrast, healthcare researchers have begun to use deep learning, which has emerged as a revolutionary machine learning technique that obviates manual feature engineering but still achieves impressive results in research fields such as image classification. However, few of them have addressed the lack of the interpretability of deep learning models although interpretability is essential for the successful adoption of machine learning approaches by healthcare communities. In addition, the unique characteristics of healthcare data such as high dimensionality and temporal dependencies pose challenges for building models on healthcare data. To address these challenges, we develop a gated recurrent unit-based recurrent neural network with hierarchical attention for mortality prediction, and then, using the diagnostic codes from the Medical Information Mart for Intensive Care, we evaluate the model. We find that the prediction accuracy of the model outperforms baseline models and demonstrate the interpretability of the model in visualizations.",2017,34,78,7,True,Computer Science,2295696.0,Ying Sha,152176821.0,May D. Wang,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,
ed2b19734b7001c324e711524f39225e9cbb46af,https://www.semanticscholar.org/paper/ed2b19734b7001c324e711524f39225e9cbb46af,Hybrid Deep Learning for Face Verification,"This paper proposes a hybrid convolutional network (ConvNet)-Restricted Boltzmann Machine (RBM) model for face verification in wild conditions. A key contribution of this work is to directly learn relational visual features, which indicate identity similarities, from raw pixels of face pairs with a hybrid deep network. The deep ConvNets in our model mimic the primary visual cortex to jointly extract local relational visual features from two face images compared with the learned filter pairs. These relational features are further processed through multiple layers to extract high-level and global features. Multiple groups of ConvNets are constructed in order to achieve robustness and characterize face similarities from different aspects. The top-layer RBM performs inference from complementary high-level features extracted from different ConvNet groups with a two-level average pooling hierarchy. The entire hybrid deep network is jointly fine-tuned to optimize for the task of face verification. Our model achieves competitive face verification performance on the LFW dataset.",2013,71,370,16,True,Medicine,2143795572.0,Yi Sun,31843833.0,Xiaogang Wang,50295995.0,Xiaoou Tang,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,
c0677fc798f5acc5db3d8eaa0a21dd8e8b0b44fa,https://www.semanticscholar.org/paper/c0677fc798f5acc5db3d8eaa0a21dd8e8b0b44fa,"Deep-Learning Methods for Parallel Magnetic Resonance Imaging Reconstruction: A Survey of the Current Approaches, Trends, and Issues","Following the success of deep learning in a wide range of applications, neural network-based machine-learning techniques have received interest as a means of accelerating magnetic resonance imaging (MRI). A number of ideas inspired by deeplearning techniques for computer vision and image processing have been successfully applied to nonlinear image reconstruction in the spirit of compressed sensing for both low-dose computed tomography and accelerated MRI. The additional integration of multicoil information to recover missing k-space lines in the MRI reconstruction process is studied less frequently, even though it is the de facto standard for the currently used accelerated MR acquisitions. This article provides an overview of the recent machine-learning approaches that have been proposed specifically for improving parallel imaging. A general background introduction to parallel MRI is given and structured around the classical view of image- and k-space-based methods. Linear and nonlinear methods are covered, followed by a discussion of the recent efforts to further improve parallel imaging using machine learning and, specifically, artificial neural networks. Image domain-based techniques that introduce improved regularizers are covered as well as k-space-based methods, where the focus is on better interpolation strategies using neural networks. Issues and open problems are discussed and recent efforts for producing open data sets and benchmarks for the community are examined.",2020,41,128,1,False,Computer Science,3597472.0,F. Knoll,3366210.0,Kerstin Hammernik,2115812521.0,Chi Zhang,3292782.0,S. Moeller,1730097.0,T. Pock,2827060.0,D. Sodickson,3307984.0,M. Akçakaya,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,
98fd96e1f2dd457a0ae35fb9512c4a8c2cd431b4,https://www.semanticscholar.org/paper/98fd96e1f2dd457a0ae35fb9512c4a8c2cd431b4,A Metalearning Approach to Processing the Scope of Negation,"Finding negation signals and their scope in text is an important subtask in information extraction. In this paper we present a machine learning system that finds the scope of negation in biomedical texts. The system combines several classifiers and works in two phases. To investigate the robustness of the approach, the system is tested on the three subcorpora of the BioScope corpus representing different text types. It achieves the best results to date for this task, with an error reduction of 32.07% compared to current state of the art results.",2009,27,148,16,True,Computer Science,1844868.0,R. Morante,1735272.0,Walter Daelemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d6ef817813d04a3b3ec6c3ce008e104fb3e587a,https://www.semanticscholar.org/paper/0d6ef817813d04a3b3ec6c3ce008e104fb3e587a,Classification Based on Decision Tree Algorithm for Machine Learning,"Decision tree classifiers are regarded to be a standout of the most well-known methods to data classification representation of classifiers. Different researchers from various fields and backgrounds have considered the problem of extending a decision tree from available data, such as machine study, pattern recognition, and statistics. In various fields such as medical disease analysis, text classification, user smartphone classification, images, and many more the employment of Decision tree classifiers has been proposed in many ways. This paper provides a detailed approach to the decision trees. Furthermore, paper specifics, such as algorithms/approaches used, datasets, and outcomes achieved, are evaluated and outlined comprehensively. In addition, all of the approaches analyzed were discussed to illustrate the themes of the authors and identify the most accurate classifiers. As a result, the uses of different types of datasets are discussed and their findings are analyzed.",2021,85,144,7,True,Computer Science,2087620751.0,Bahzad Charbuty,35323115.0,A. Abdulazeez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e844b5cc587dfb9641f74f35a3fbc1af4cd4ee,https://www.semanticscholar.org/paper/52e844b5cc587dfb9641f74f35a3fbc1af4cd4ee,Achieving standards in urban systemic reform: An example of a sixth grade project‐based science curriculum,"A challenge for urban systemic reform initiatives in science education has been to achieve local, state, and national standards for teaching and learning. We have collaborated with teachers in the Detroit Public School System to design project-based curriculum materials that contextualize the learning of science in meaningful real-world problems, engage students in science inquiry, and use learning tech- nologies. We present a sixth grade project-based science unit in which students explored the driving question ''How Do Machines Help Me Build Big Things?'' and address the science learning goals of balanced and unbalanced forces, simple and complex machines, and mechanical advantage. Twenty-four teachers and over 2500 students in Detroit participated in enactments of this project over 4 years. Student learning outcomes were determined for the three learning goals and inquiry process skills using pre- and postachievement tests. Achievement outcomes as measured by the pre/posttest show significant and con- sistently high learning gains, even as participation in the project increased to include greater numbers of teachers and students in successive enactments, and leadership of the professional development support for this project transitioned from university researchers to district teacher leaders. These results illustrate that materials which contextualize learning and support student inquiry as part of an urban systemic reform effort can promote learning of important and meaningful science content aligned with standards. 2004 Wiley Periodicals, Inc. J Res Sci Teach 41: 669-692, 2004",2004,51,134,6,False,Sociology,1965080.0,Ann E. Rivet,1794213.0,J. Krajcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcaf35c5accca75b69f3909566c54cf77ea45f34,https://www.semanticscholar.org/paper/dcaf35c5accca75b69f3909566c54cf77ea45f34,I tried a bunch of things: The dangers of unexpected overfitting in classification of brain data,"Machine learning is a powerful set of techniques that has enhanced the abilities of neuroscientists to interpret information collected through EEG, fMRI, MEG, and PET data. With these new techniques come new dangers of overfitting that are not well understood by the neuroscience community. In this article, we use Support Vector Machine (SVM) classifiers, and genetic algorithms to demonstrate the ease by which overfitting can occur, despite the use of cross validation. We demonstrate that comparable and non-generalizable results can be obtained on informative and non-informative (i.e. random) data by iteratively modifying hyperparameters in seemingly innocuous ways. We recommend a number of techniques for limiting overfitting, such as lock boxes, blind analyses, and pre-registrations. These techniques, although uncommon in neuroscience applications, are common in many other fields that use machine learning, including computer science and physics. Adopting similar safeguards is critical for ensuring the robustness of machine-learning techniques.",2016,41,76,3,True,Biology,3207240.0,Michael J. Skocik,2106809868.0,John Collins,1404640530.0,Chloe Callahan-Flintoft,145042515.0,H. Bowman,46520750.0,B. Wyble,,,,,,,Medicine,Computer Science,,,,,,,,,,,,,,,,,,,,,,,
76f12afb768f0b7e52bbb96a6f8ae91b1804cd27,https://www.semanticscholar.org/paper/76f12afb768f0b7e52bbb96a6f8ae91b1804cd27,Network Traffic Classification Using K-means Clustering,"Network traffic classification and application identification provide important benefits for IP network engineering, management and control and other key domains. Current popular methods, such as port-based and payload-based, have shown some disadvantages, and the machine learning based method is a potential one. The traffic is classified according to the payload-independent statistical characters. This paper introduces the different levels in network traffic-analysis and the relevant knowledge in machine learning domain, analysis the problems of port-based and payload-based methods in traffic classification. Considering the priority of the machine learning-based method, we experiment with unsupervised K-means to evaluate the efficiency and performance. We adopt feature selection to find an optimal feature set and log transformation to improve the accuracy. The experimental results on different datasets convey that the method can obtain up to 80% overall accuracy, and, after a log transformation, the accuracy is improved to 90% or more.",2007,43,91,6,False,Computer Science,90163153.0,Liu Yingqiu,2113556624.0,Li Wei,104185288.0,Lin Yunchun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256b7cc35bc110c3a34c50669c50ccec60474680,https://www.semanticscholar.org/paper/256b7cc35bc110c3a34c50669c50ccec60474680,Physics‐Constrained Machine Learning of Evapotranspiration,"Estimating ecosystem evapotranspiration (ET) is important to understanding the global water cycle and to study land‐atmosphere interactions. We developed a physics constrained machine learning (ML) model (hybrid model) to estimate latent heat flux (LE), which conserves the surface energy budget. By comparing model predictions with observations at 82 eddy covariance tower sites, our hybrid model shows similar performance to the pure ML model in terms of mean metrics (e.g., mean absolute percent errors) but, importantly, the hybrid model conserves the surface energy balance, while the pure ML model does not. A second key result is that the hybrid model extrapolates much better than the pure ML model, emphasizing the benefits of combining physics with ML for increased generalizations. The hybrid model allows inferring the structural dependence of ET and surface resistance (rs), and we find that vegetation height and soil moisture are the main regulators of ET and rs.",2019,88,66,3,False,,2118226069.0,W. Zhao,15572823.0,P. Gentine,2530948.0,M. Reichstein,2118389081.0,Yao Zhang,49219305.0,Sha Zhou,34496874.0,Yeqiang Wen,30772456.0,Changjie Lin,2144433379.0,X. Li,,,5314691.0,G. Qiu,,,,,,,,,,,,,,,,,,,,,
d0a41bf42ece9a2ff9140b0240d52a8248f2f928,https://www.semanticscholar.org/paper/d0a41bf42ece9a2ff9140b0240d52a8248f2f928,Exposing Digital Image Forgeries by Illumination Color Classification,"In this paper, we tend to analyze one amongst the foremost common styles of photographic manipulation,called image composition or splice. We tend to propose a forgery detection methodology that exploits refinedinconsistencies within the color of the illumination of pictures. Our approach is machine-learning primarily basedand needs borderline user interaction. The technique is applicable to pictures containing 2 or a lot of folks and needsno professional interaction for the meddling call. To attain this, we tend to incorporate info from physicsandstatistical-based fuel estimators on image regions of comparable material. From these fuel estimates, we tend toextract texture- and edge-based options that square measure then provided to a machine-learning approach forautomatic decision-making. The classification performance victimization associate degree SVM meta-fusion classifieris promising.",2015,15,173,40,False,Computer Science,49905735.0,Shaziya Khan,97312618.0,S. S. Kulkarni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc3aa939cae2792c65a10d11704c3405635da13e,https://www.semanticscholar.org/paper/fc3aa939cae2792c65a10d11704c3405635da13e,"Big Data, Data Mining, and Machine Learning: Value Creation for Business Leaders and Practitioners","With big data analytics comes big insights into profitability Big data is big business. But having the data and the computational power to process it isn't nearly enough to produce meaningful results. Big Data, Data Mining, and Machine Learning: Value Creation for Business Leaders and Practitioners is a complete resource for technology and marketing executives looking to cut through the hype and produce real results that hit the bottom line. Providing an engaging, thorough overview of the current state of big data analytics and the growing trend toward high performance computing architectures, the book is a detail-driven look into how big data analytics can be leveraged to foster positive change and drive efficiency. With continued exponential growth in data and ever more competitive markets, businesses must adapt quickly to gain every competitive advantage available. Big data analytics can serve as the linchpin for initiatives that drive business, but only if the underlying technology and analysis is fully understood and appreciated by engaged stakeholders. This book provides a view into the topic that executives, managers, and practitioners require, and includes: A complete overview of big data and its notable characteristics Details on high performance computing architectures for analytics, massively parallel processing (MPP), and in-memory databases Comprehensive coverage of data mining, text analytics, and machine learning algorithms A discussion of explanatory and predictive modeling, and how they can be applied to decision-making processes Big Data, Data Mining, and Machine Learning provides technology and marketing executives with the complete resource that has been notably absent from the veritable libraries of published books on the topic. Take control of your organization's big data analytics to produce real results with a resource that is comprehensive in scope and light on hyperbole.",2014,5,178,6,False,Engineering,46936957.0,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d7f31813a3d4336cfe6e9d6e3c8b7797b39b99,https://www.semanticscholar.org/paper/12d7f31813a3d4336cfe6e9d6e3c8b7797b39b99,Machine Learning With AIBO Robots in the Four-Legged League of RoboCup,"Robot learning is a growing area of research at the intersection of robotics and machine learning. The main contributions of this paper include a review of how machine learning has been used on Sony AIBO robots and at RoboCup, with a focus on the four-legged league during the years 1998-2004. The review shows that the application-oriented use of machine learning in the four-legged league was still conservative and restricted to a few well-known and easy-to-use methods such as standard decision trees, evolutionary hill climbing, and support vector machines. Method-oriented spin-off studies emerged more frequently and increasingly addressed new and advanced machine learning techniques. Further, the paper presents some details about the growing impact of machine learning in the software system developed by the authors' robot soccer team-the NUbots",2007,146,40,0,True,Computer Science,1716539.0,S. Chalup,2619228.0,Craig L. Murch,2072708240.0,Michael J. Quinlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79bd2319c53eaa92c456ede0da22942f4197bfd7,https://www.semanticscholar.org/paper/79bd2319c53eaa92c456ede0da22942f4197bfd7,Secure Federated Matrix Factorization,"To protect user privacy and meet law regulations, federated (machine) learning is obtaining vast interests in recent years. The key principle of federated learning is training a machine learning model without needing to know each user’s personal raw private data. In this article, we propose a secure matrix factorization framework under the federated learning setting, called FedMF. First, we design a user-level distributed matrix factorization framework where the model can be learned when each user only uploads the gradient information (instead of the raw preference data) to the server. While gradient information seems secure, we prove that it could still leak users’ raw data. To this end, we enhance the distributed matrix factorization framework with homomorphic encryption. We implement the prototype of FedMF and test it with a real movie rating dataset. Results verify the feasibility of FedMF. We also discuss the challenges for applying FedMF in practice for future research.",2019,28,108,26,True,Computer Science,2064208321.0,Di Chai,1690696.0,Leye Wang,40611817.0,Kai Chen,153096457.0,Qiang Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bd15c7838c1d3cdd5f5113a2efd9440f86b3da,https://www.semanticscholar.org/paper/c9bd15c7838c1d3cdd5f5113a2efd9440f86b3da,English Conversational Telephone Speech Recognition by Humans and Machines,"One of the most difficult speech recognition tasks is accurate recognition of human to human communication. Advances in deep learning over the last few years have produced major speech recognition improvements on the representative Switchboard conversational corpus. Word error rates that just a few years ago were 14% have dropped to 8.0%, then 6.6% and most recently 5.8%, and are now believed to be within striking range of human performance. This then raises two issues - what IS human performance, and how far down can we still drive speech recognition error rates? A recent paper by Microsoft suggests that we have already achieved human performance. In trying to verify this statement, we performed an independent set of human performance measurements on two conversational tasks and found that human performance may be considerably better than what was earlier reported, giving the community a significantly harder goal to achieve. We also report on our own efforts in this area, presenting a set of acoustic and language modeling techniques that lowered the word error rate of our own English conversational telephone LVCSR system to the level of 5.5%/10.3% on the Switchboard/CallHome subsets of the Hub5 2000 evaluation, which - at least at the writing of this paper - is a new performance milestone (albeit not at what we measure to be human performance!). On the acoustic side, we use a score fusion of three models: one LSTM with multiple feature inputs, a second LSTM trained with speaker-adversarial multi-task learning and a third residual net (ResNet) with 25 convolutional layers and time-dilated convolutions. On the language modeling side, we use word and character LSTMs and convolutional WaveNet-style language models.",2017,30,335,15,True,Computer Science,1698208.0,G. Saon,1787226.0,Gakuto Kurata,2500466.0,Tom Sercu,3104038.0,Kartik Audhkhasi,152809214.0,Samuel Thomas,1780137.0,D. Dimitriadis,2357983.0,Xiaodong Cui,1720857.0,B. Ramabhadran,,,1774515.0,M. Picheny,47965835.0,L. Lim,9917359.0,Bergul Roomi,2055178701.0,Phil Hall,,,,,,,,,,,,,,,
fada7c9bf6b7098ae187d8e4e5a482a6a61c377e,https://www.semanticscholar.org/paper/fada7c9bf6b7098ae187d8e4e5a482a6a61c377e,Deep Machine Learning and Neural Networks: An Overview,"Deep learning is a technique of machine learning in artificial intelligence area. Deep learning in a refined ""machine learning"" algorithm that far surpasses a considerable lot of its forerunners in its capacities to perceive syllables and picture. Deep learning is as of now a greatly dynamic examination territory in machine learning and example acknowledgment society. It has increased colossal triumphs in an expansive zone of utilizations, for example, speech recognition, computer vision and natural language processing and numerous industry item. Neural network is used to implement the machine learning or to design intelligent machines. In this paper brief introduction to all machine learning paradigm and application area of deep machine learning and different types of neural networks with applications is discussed.",2016,22,34,2,True,Computer Science,71660315.0,C. Mishra,66594936.0,D. Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40d626ee930868b9e502e8c7d223192020b8c01d,https://www.semanticscholar.org/paper/40d626ee930868b9e502e8c7d223192020b8c01d,Infinite SVM: a Dirichlet Process Mixture of Large-margin Kernel Machines,"We present Infinite SVM (iSVM), a Dirichlet process mixture of large-margin kernel machines for multi-way classification. An iSVM enjoys the advantages of both Bayesian non-parametrics in handling the unknown number of mixing components, and large-margin kernel machines in robustly capturing local nonlinearity of complex data. We develop an efficient variational learning algorithm for posterior inference of iSVM, and we demonstrate the advantages of iSVM over Dirichlet process mixture of generalized linear models and other benchmarks on both synthetic and real Flickr image classification datasets.",2011,30,62,2,False,Computer Science,145254043.0,Jun Zhu,1406245631.0,Ning Chen,143977260.0,E. Xing,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
f13ba8f58399b91fd0ecd86f68089d5a305886df,https://www.semanticscholar.org/paper/f13ba8f58399b91fd0ecd86f68089d5a305886df,Using Learning for Approximation in Stochastic Processes,"To monitor or control a stochastic dynamic system, we need to reason about its current state. Exact inference for this task requires that we maintain a complete joint probability distribution over the possible states, an impossible requirement for most processes. Stochastic simulation algorithms provide an alternative solution by approximating the distribution at time t via a (relatively small) set of samples. The time t samples are used as the basis for generating the samples at time t + 1. However, since only existing samples are used as the basis for the next sampling phase, new parts of the space are never explored. We propose an approach whereby we try to generalize from the time t samples to unsampled regions of the state space. Thus, these samples are used as data for learning a distribution over the states at time t, which is then used to generate the time t+1 samples. We examine different representations for a distribution, including density trees, Bayesian networks, and tree-structured Bayesian networks, and evaluate their appropriateness to the task. The machine learning perspective allows us to examine issues such as the tradeoffs of using more complex models, and to utilize important techniques such as regularization and priors. We validate the performance of our algorithm on both artificial and real domains, and show significant improvement in accuracy over the existing approach.",1998,20,101,5,False,Mathematics,1736370.0,D. Koller,2101099812.0,Raya Fratkina,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,
