paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/3,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name
0bdcf145ecc3cabd44933c530fa3e59dda8561ea,https://www.semanticscholar.org/paper/0bdcf145ecc3cabd44933c530fa3e59dda8561ea,Tag-Aware Ordinal Sparse Factor Analysis for Learning and Content Analytics,"Machine learning offers novel ways and means to design personalized learning systems wherein each student's educational experience is customized in real time depending on their background, learning goals, and performance to date. SPARse Factor Analysis (SPARFA) is a novel framework for machine learning-based learning analytics, which estimates a learner's knowledge of the concepts underlying a domain, and content analytics, which estimates the relationships among a collection of questions and those concepts. SPARFA jointly learns the associations among the questions and the concepts, learner concept knowledge profiles, and the underlying question difficulties, solely based on the correct/incorrect graded responses of a population of learners to a collection of questions. In this paper, we extend the SPARFA framework significantly to enable: (i) the analysis of graded responses on an ordinal scale (partial credit) rather than a binary scale (correct/incorrect); (ii) the exploitation of tags/labels for questions that partially describe the question{concept associations. The resulting Ordinal SPARFA-Tag framework greatly enhances the interpretability of the estimated concepts. We demonstrate using real educational data that Ordinal SPARFA-Tag outperforms both SPARFA and existing collaborative filtering techniques in predicting missing learner responses.",2013,97,133,9,False,Computer Science,1730535,Andrew S. Lan,2123358.0,Andrew E. Waters,1746575.0,Christoph Studer,144908066.0,Richard Baraniuk,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea2a9ea8f83e3736f5efdd004a0617b5817c35c,https://www.semanticscholar.org/paper/cea2a9ea8f83e3736f5efdd004a0617b5817c35c,Statistically reinforced machine learning for nonlinear patterns and variable interactions,". Most statistical models assume linearity and few variable interactions, even though real-world ecological patterns often result from nonlinear and highly interactive processes. We here introduce a set of novel empirical modeling techniques which can address this mismatch: statistically reinforced machine learning. We demonstrate the behaviors of three techniques (conditional inference tree, model-based tree, and permutation-based random forest) by analyzing an arti ﬁ cially generated example dataset that contains patterns based on nonlinearity and variable interactions. The results show the potential of statistically reinforced machine learning algorithms to detect nonlinear relationships and higher-order interactions. Estimation reliability for any technique, however, depended on sample size. The applications of statistically reinforced machine learning approaches would be particularly bene ﬁ cial for investigating (1) novel patterns for which shapes cannot be assumed a priori, (2) higher-order interactions which are often overlooked in parametric statistics, (3) context dependency where patterns change depending on other conditions, (4) signi ﬁ cance and effect sizes of variables while taking nonlinearity and variable interactions into account, and (5) a hypothesis using parametric statistics after identifying patterns using statistically reinforced machine learning techniques.",2017,86,64,1,True,Computer Science,38057242,M. Ryo,5718291.0,M. Rillig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233fe6feeee53f0eda5f6a8b26a3a174fce5542d,https://www.semanticscholar.org/paper/233fe6feeee53f0eda5f6a8b26a3a174fce5542d,"Discrepancy, Coresets, and Sketches in Machine Learning","This paper defines the notion of class discrepancy for families of functions. It shows that low discrepancy classes admit small offline and streaming coresets. We provide general techniques for bounding the class discrepancy of machine learning problems. As corollaries of the general technique we bound the discrepancy (and therefore coreset complexity) of logistic regression, sigmoid activation loss, matrix covariance, kernel density and any analytic function of the dot product or the squared distance. Our results prove the existence of epsilon-approximation O(sqrt{d}/epsilon) sized coresets for the above problems. This resolves the long-standing open problem regarding the coreset complexity of Gaussian kernel density estimation. We provide two more related but independent results. First, an exponential improvement of the widely used merge-and-reduce trick which gives improved streaming sketches for any low discrepancy problem. Second, an extremely simple deterministic algorithm for finding low discrepancy sequences (and therefore coresets) for any positive semi-definite kernel. This paper establishes some explicit connections between class discrepancy, coreset complexity, learnability, and streaming algorithms.",2019,32,26,3,False,Computer Science,3386660,Zohar S. Karnin,2941680.0,Edo Liberty,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7a6b7adafd01e939c9266083dfba9edea88846c,https://www.semanticscholar.org/paper/b7a6b7adafd01e939c9266083dfba9edea88846c,On the Universality of Invariant Networks,"Constraining linear layers in neural networks to respect symmetry transformations from a group $G$ is a common design principle for invariant networks that has found many applications in machine learning. In this paper, we consider a fundamental question that has received little attention to date: Can these networks approximate any (continuous) invariant function? We tackle the rather general case where $G\leq S_n$ (an arbitrary subgroup of the symmetric group) that acts on $\mathbb{R}^n$ by permuting coordinates. This setting includes several recent popular invariant networks. We present two main results: First, $G$-invariant networks are universal if high-order tensors are allowed. Second, there are groups $G$ for which higher-order tensors are unavoidable for obtaining universality. $G$-invariant networks consisting of only first-order tensors are of special interest due to their practical value. We conclude the paper by proving a necessary condition for the universality of $G$-invariant networks that incorporate only first-order tensors.",2019,24,160,30,False,Computer Science,3416939,Haggai Maron,2645055.0,Ethan Fetaya,66870455.0,Nimrod Segol,3232072.0,Y. Lipman,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cbf9de13b8115ba2b6019b5cd7449b2820fdc28,https://www.semanticscholar.org/paper/9cbf9de13b8115ba2b6019b5cd7449b2820fdc28,Unsupervised Machine Learning and Band Topology.,"The study of topological band structures is an active area of research in condensed matter physics and beyond. Here, we combine recent progress in this field with developments in machine learning, another rising topic of interest. Specifically, we introduce an unsupervised machine learning approach that searches for and retrieves paths of adiabatic deformations between Hamiltonians, thereby clustering them according to their topological properties. The algorithm is general, as it does not rely on a specific parametrization of the Hamiltonian and is readily applicable to any symmetry class. We demonstrate the approach using several different models in both one and two spatial dimensions and for different symmetry classes with and without crystalline symmetries. Accordingly, it is also shown how trivial and topological phases can be diagnosed upon comparing with a generally designated set of trivial atomic insulators.",2020,104,54,2,True,Physics,4238038,M. Scheurer,47926510.0,Robert-Jan Slager,,,,,Computer Science,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d481a674ccbca3110fb7d66054b4ed28de1c3120,https://www.semanticscholar.org/paper/d481a674ccbca3110fb7d66054b4ed28de1c3120,Machine-learning Algorithm to Predict Hypotension Based on High-fidelity Arterial Pressure Waveform Analysis,"What We Already Know about This Topic The ability to predict intraoperative hypotension may advance the ability to prevent hypotension-associated complications effectively The extent to which advanced waveform analysis of invasive arterial lines may provide meaningful forewarning remains unknown What This Article Tells Us That Is New A machine-learning algorithm based on thousands of arterial waveform features can identify an intraoperative hypotensive event 15 min before its occurrence with a sensitivity of 88% and specificity of 87% Further studies must evaluate the real-time value of such algorithms in a broader set of clinical conditions and patients Background: With appropriate algorithms, computers can learn to detect patterns and associations in large data sets. The authors’ goal was to apply machine learning to arterial pressure waveforms and create an algorithm to predict hypotension. The algorithm detects early alteration in waveforms that can herald the weakening of cardiovascular compensatory mechanisms affecting preload, afterload, and contractility. Methods: The algorithm was developed with two different data sources: (1) a retrospective cohort, used for training, consisting of 1,334 patients’ records with 545,959 min of arterial waveform recording and 25,461 episodes of hypotension; and (2) a prospective, local hospital cohort used for external validation, consisting of 204 patients’ records with 33,236 min of arterial waveform recording and 1,923 episodes of hypotension. The algorithm relates a large set of features calculated from the high-fidelity arterial pressure waveform to the prediction of an upcoming hypotensive event (mean arterial pressure < 65 mmHg). Receiver-operating characteristic curve analysis evaluated the algorithm’s success in predicting hypotension, defined as mean arterial pressure less than 65 mmHg. Results: Using 3,022 individual features per cardiac cycle, the algorithm predicted arterial hypotension with a sensitivity and specificity of 88% (85 to 90%) and 87% (85 to 90%) 15 min before a hypotensive event (area under the curve, 0.95 [0.94 to 0.95]); 89% (87 to 91%) and 90% (87 to 92%) 10 min before (area under the curve, 0.95 [0.95 to 0.96]); 92% (90 to 94%) and 92% (90 to 94%) 5 min before (area under the curve, 0.97 [0.97 to 0.98]). Conclusions: The results demonstrate that a machine-learning algorithm can be trained, with large data sets of high-fidelity arterial waveforms, to predict hypotension in surgical patients’ records.",2018,40,219,13,False,Medicine,10330055,F. Hatib,49711459.0,Zhongping Jian,2093538.0,S. Buddi,7497039.0,Christine Lee,,,143614098.0,J. Settels,47731010.0,K. Sibert,49521118.0,J. Rinehart,2067401564.0,M. Cannesson,,,,,,,,,,,,,,,,,,,,,
21ca9cb91e0a84e1ca49197850664c3a081840a1,https://www.semanticscholar.org/paper/21ca9cb91e0a84e1ca49197850664c3a081840a1,Keratoconus severity identification using unsupervised machine learning,"We developed an unsupervised machine learning algorithm and applied it to big corneal parameters to identify and monitor keratoconus stages. A big dataset of corneal swept source optical coherence tomography (OCT) images of 12,242 eyes acquired from SS-1000 CASIA OCT Imaging Systems in multiple centers across Japan was assembled. A total of 3,156 eyes with valid Ectasia Status Index (ESI) between zero and 100% were selected for the downstream analysis. Four hundred and twenty corneal topography, elevation, and pachymetry parameters (excluding ESI Keratoconus indices) were selected. The algorithm included three major steps. 1) Principal component analysis (PCA) was used to linearly reduce the dimensionality of the input data from 420 to eight significant principal components. 2) Manifold learning was used to further reducing the selected principal components nonlinearly to two eigen-parameters. 3) Finally, a density-based clustering was applied to the eigen-parameters to identify eyes with keratoconus. Visualization of clusters in 2-D space was used to validate the quality of learning subjectively and ESI was used to assess the accuracy of the identified clusters objectively. The proposed method identified four clusters; I: a cluster composed of mostly normal eyes (224 eyes with ESI equal to zero, 23 eyes with ESI between five and 29, and nine eyes with ESI greater than 29), II: a cluster composed of mostly healthy eyes and eyes with forme fruste keratoconus (1772 eyes with ESI equal to zero, 698 eyes with ESI between five and 29, and 117 eyes with ESI greater than 29), III: a cluster composed of mostly eyes with mild keratoconus stage (184 eyes with ESI greater than 29, 74 eyes with ESI between five and 29, and 6 eyes with ESI equal to zero), and IV: a cluster composed of eyes with mostly advanced keratoconus stage (80 eyes had ESI greater than 29 and 1 eye had ESI between five and 29). We found that keratoconus status and severity can be well identified using unsupervised machine learning algorithms along with linear and non-linear corneal data transformation. The proposed method can better identify and visualize the keratoconus stages.",2018,32,53,4,True,Mathematics,1732890,Siamak Yousefi,2083335686.0,E. Yousefi,47284941.0,Hidenori Takahashi,2152314345.0,T. Hayashi,Medicine,,4608541.0,H. Tampo,34390753.0,S. Inoda,8339280.0,Y. Arai,5880309.0,P. Asbell,,,,,,,,,,,,,,,,,,,,,
3e00c737fced2bed77fde4ca7ccf474870f89c40,https://www.semanticscholar.org/paper/3e00c737fced2bed77fde4ca7ccf474870f89c40,Detecting Text Similarity over Short Passages: Exploring Linguistic Feature Combinations via Machine Learning,"We present a new composite similarity metric that combines information from multiple linguistic indicators to measure semantic distance between pairs of small textual units. Several potential features are investigated and an optimal combination is selected via machine learning. We discuss a more restrictive definition of similarity than traditional, document-level and information retrieval-oriented, notions of similarity, and motivate it by showing its relevance to the multi-document text summarization problem. Results from our system are evaluated against standard information retrieval techniques, establishing that the new method is more effective in identifying closely related textual units.",1999,36,225,9,False,Computer Science,1799688,V. Hatzivassiloglou,1761739.0,Judith L. Klavans,1709847.0,E. Eskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eaa9e9be652e9f2e7445cbbb92dbdaee478db68,https://www.semanticscholar.org/paper/4eaa9e9be652e9f2e7445cbbb92dbdaee478db68,Interpretable classification models for recidivism prediction,"We investigate a long‐debated question, which is how to create predictive models of recidivism that are sufficiently accurate, transparent and interpretable to use for decision making. This question is complicated as these models are used to support different decisions, from sentencing, to determining release on probation to allocating preventative social services. Each case might have an objective other than classification accuracy, such as a desired true positive rate TPR or false positive rate FPR. Each (TPR, FPR) pair is a point on the receiver operator characteristic (ROC) curve. We use popular machine learning methods to create models along the full ROC curve on a wide range of recidivism prediction problems. We show that many methods (support vector machines, stochastic gradient boosting and ridge regression) produce equally accurate models along the full ROC curve. However, methods that are designed for interpretability (classification and regression trees and C5.0) cannot be tuned to produce models that are accurate and/or interpretable. To handle this shortcoming, we use a recent method called supersparse linear integer models to produce accurate, transparent and interpretable scoring systems along the full ROC curve. These scoring systems can be used for decision making for many different use cases, since they are just as accurate as the most powerful black box machine learning models for many applications, but completely transparent, and highly interpretable.",2015,154,186,6,True,Computer Science,2641684,J. Zeng,3072590.0,Berk Ustun,48395540.0,C. Rudin,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08510d874f5f57b75efb58d65c03f348b416fff3,https://www.semanticscholar.org/paper/08510d874f5f57b75efb58d65c03f348b416fff3,Predicting the direction of stock market prices using random forest,"Predicting trends in stock market prices has been an area of interest for researchers for many years due to its complex and dynamic nature. Intrinsic volatility in stock market across the globe makes the task of prediction challenging. Forecasting and diffusion modeling, although effective can't be the panacea to the diverse range of problems encountered in prediction, short-term or otherwise. Market risk, strongly correlated with forecasting errors, needs to be minimized to ensure minimal risk in investment. The authors propose to minimize forecasting error by treating the forecasting problem as a classification problem, a popular suite of algorithms in Machine learning. In this paper, we propose a novel way to minimize the risk of investment in stock market by predicting the returns of a stock using a class of powerful machine learning algorithms known as ensemble learning. Some of the technical indicators such as Relative Strength Index (RSI), stochastic oscillator etc are used as inputs to train our model. The learning model used is an ensemble of multiple decision trees. The algorithm is shown to outperform existing algo- rithms found in the literature. Out of Bag (OOB) error estimates have been found to be encouraging. Key Words: Random Forest Classifier, stock price forecasting, Exponential smoothing, feature extraction, OOB error and convergence.",2016,17,155,10,False,Computer Science,3407635,Luckyson Khaidem,2280469.0,Snehanshu Saha,3407935.0,Sudeepa Roy Dey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04e20517c5a82999a4fbde505eca12baed338449,https://www.semanticscholar.org/paper/04e20517c5a82999a4fbde505eca12baed338449,Machine learning in control of functional electrical stimulation systems for locomotion,"Two machine learning techniques were evaluated for automatic design of a rule-based control of functional electrical stimulation (FES) for locomotion of spinal cord injured humans. The task was to learn the invariant characteristics of the relationship between sensory information and the FES-control signal by using off-line supervised training. Sensory signals were recorded using pressure sensors installed in the insoles of a subject's shoes and goniometers attached across the joints of the affected leg. The FES-control consisted of pulses corresponding to time intervals when the subject pressed on the manual push-button to deliver the stimulation during FES-assisted ambulation. The machine learning techniques used were the adaptive logic network (ALN) and the inductive learning algorithm (IL). Results to date suggest that, given the same training data, the IL learned faster than the ALN while both performed the test rapidly. The generalization was estimated by measuring the test errors and it was better with an ALN, especially if past points were used to reflect the time dimension. Both techniques were able to predict future stimulation events. An advantage of the ALN over the IL was that ALN's can be retrained with new data without losing previously collected knowledge. The advantages of the IL over the ALN were that the IL produces small, explicit, comprehensible trees and that the relative importance of each sensory contribution can be quantified.<<ETX>>",1995,30,136,1,False,Computer Science,48878345,A. Kostov,2589572.0,B. Andrews,1751548.0,D. Popović,145962057.0,R. Stein,Medicine,,35221772.0,W. W. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,
b944cc4241d195b1609a7a9d87fce0e9ba1498bc,https://www.semanticscholar.org/paper/b944cc4241d195b1609a7a9d87fce0e9ba1498bc,Kernel Sparse Representation-Based Classifier,"Sparse representation-based classifier (SRC), a combined result of machine learning and compressed sensing, shows its good classification performance on face image data. However, SRC could not well classify the data with the same direction distribution. The same direction distribution means that the sample vectors belonging to different classes distribute on the same vector direction. This paper presents a new classifier, kernel sparse representation-based classifier (KSRC), based on SRC and the kernel trick which is a usual technique in machine learning. KSRC is a nonlinear extension of SRC and can remedy the drawback of SRC. To make the data in an input space separable, we implicitly map these data into a high-dimensional kernel feature space by using some nonlinear mapping associated with a kernel function. Since this kernel feature space has a very high (or possibly infinite) dimensionality, or is unknown, we have to avoid working in this space explicitly. Fortunately, we can indeed reduce the dimensionality of the kernel feature space by exploiting kernel-based dimensionality reduction methods. In the reduced subspace, we need to find sparse combination coefficients for a test sample and assign a class label to it. Similar to SRC, KSRC is also cast into an ℓ1-minimization problem or a quadratically constrained ℓ1 -minimization problem. Extensive experimental results on UCI and face data sets show KSRC improves the performance of SRC.",2012,50,307,33,False,Mathematics,2152827417,Li Zhang,49374288.0,Weida Zhou,1717197.0,P. Chang,48211068.0,Jing Liu,Computer Science,,2152531966.0,Zhe Yan,2155390331.0,Ting Wang,2314391.0,Fanzhang Li,,,,,,,,,,,,,,,,,,,,,,,
c3de2985843fa0387554cb120333848140939eee,https://www.semanticscholar.org/paper/c3de2985843fa0387554cb120333848140939eee,Integrating Plausibility Checks and Machine Learning for Misbehavior Detection in VANET,"The safety and efficiency of vehicular communications rely on the correctness of the data exchanged between vehicles. In this paper we address the issue of detecting and classifying location spoofing misbehavior using the VeReMi dataset. We propose a framework for a system that uses plausibility checks as a feature vector for machine learning models, used to detect and classify misbehavior. Using KNN and SVM, our results show we can improve the overall detection precision of the plausibility checks used in the feature vectors by over 20%, while maintaining a recall within 5%. We have also proven once a misbehavior has been detected it is possible to classify different types of known misbehavior's. Classifying the misbehavior types allows for more accurate and specific action steps to counteract the attacks, hence improving the ability to recover safety and security in the system.",2018,16,60,10,False,Computer Science,66904445,Steven So,32704690.0,Prinkle Sharma,1817032.0,J. Petit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bd48e59590908d103e0c8b379002a64253f124a,https://www.semanticscholar.org/paper/4bd48e59590908d103e0c8b379002a64253f124a,Learning to Align from Scratch,"Unsupervised joint alignment of images has been demonstrated to improve performance on recognition tasks such as face verification. Such alignment reduces undesired variability due to factors such as pose, while only requiring weak supervision in the form of poorly aligned examples. However, prior work on unsupervised alignment of complex, real-world images has required the careful selection of feature representation based on hand-crafted image descriptors, in order to achieve an appropriate, smooth optimization landscape. In this paper, we instead propose a novel combination of unsupervised joint alignment with unsupervised feature learning. Specifically, we incorporate deep learning into the congealing alignment framework. Through deep learning, we obtain features that can represent the image at differing resolutions based on network depth, and that are tuned to the statistics of the specific data being aligned. In addition, we modify the learning algorithm for the restricted Boltzmann machine by incorporating a group sparsity penalty, leading to a topographic organization of the learned filters and improving subsequent alignment results. We apply our method to the Labeled Faces in the Wild database (LFW). Using the aligned images produced by our proposed unsupervised algorithm, we achieve higher accuracy in face verification compared to prior work in both unsupervised and supervised alignment. We also match the accuracy for the best available commercial method.",2012,47,298,39,False,Computer Science,3219900,Gary B. Huang,2985062.0,Marwan A. Mattar,1697141.0,Honglak Lee,1389846455.0,E. Learned-Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f98df6113b0cae123ad892f24d1fb9452003e9,https://www.semanticscholar.org/paper/a4f98df6113b0cae123ad892f24d1fb9452003e9,A Machine Learning Approach to Pronoun Resolution in Spoken Dialogue,We apply a decision tree based approach to pronoun resolution in spoken dialogue. Our system deals with pronouns with NP-and non-NP-antecedents. We present a set of features designed for pronoun resolution in spoken dialogue and determine the most promising features. We evaluate the system on twenty Switchboard dialogues and show that it compares well to Byron's (2002) manually tuned system.,2003,29,118,7,True,Computer Science,31380436,M. Strube,144458770.0,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485d98f5b00d721f9aa46a2efba75e55b5e3f1c,https://www.semanticscholar.org/paper/2485d98f5b00d721f9aa46a2efba75e55b5e3f1c,Compressed Sensing Theory And Applications,"Compressed SensingBiomedical Signal Analysis for Connected HealthcareAn Introduction to Compressed SensingVideo Processing and Computational VideoGrundlagen der digitalen InformationsübertragungNeural Networks and Statistical LearningBayesian InferenceCompressive Sensing Based Algorithms for Electronic Defence2016 4th International Workshop on Compressed Sensing Theory and Its Applications to Radar, Sonar and Remote Sensing (CoSeRa) Took Place 19-23 September 2016 in Aachen, GermanyAdapted Compressed Sensing for Effective Hardware ImplementationsVideo Capsule EndoscopyApplied Informatics and Communication, Part IIICompressive Sensing of Earth ObservationsSparse Image and Signal ProcessingAlgorithmic Learning TheoryCognitive Fusion for Target TrackingSparse Optimization Theory and MethodsCommunications, Signal Processing, and SystemsWireless Algorithms, Systems, and ApplicationsIssues in Discovery, Experimental, and Laboratory Medicine: 2011 EditionSignal Processing and Machine Learning for Biomedical Big DataAdvances in Wireless Sensor NetworksCompressed Sensing and Its ApplicationsMultimedia Signals and SystemsCompressive Sensing in HealthcareCompressed Sensing in Radar Signal ProcessingComputer Vision in Medical ImagingArtificial Intelligence Applications and InnovationsBridge Maintenance, Safety, Management, Resilience and SustainabilityInformation Computing and ApplicationsCommunications and NetworkingCompressive Sensing for Urban RadarControl Theory for PhysicistsTopics in Modal Analysis I, Volume 5Compressive Sensing for the Photonic Mixer DeviceComputational Science and Its Applications – ICCSA 2021Medical Imaging: Concepts, Methodologies, Tools, and ApplicationsHyperspectral Image Unmixing Incorporating Adjacency InformationProceedings Of The International Congress Of Mathematicians 2018 (Icm 2018) (In 4 Volumes)IoT as a Service",2011,73,969,74,False,,3068758,T. Blumensath,144113976.0,M. Davies,2068949454.0,Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c5f17ba04676574d95fac3d0687fe642ceb1dda,https://www.semanticscholar.org/paper/3c5f17ba04676574d95fac3d0687fe642ceb1dda,QoT estimation for unestablished lighpaths using machine learning,"We investigate a machine-learning technique that predicts whether the bit-error-rate of unestablished lightpaths meets the required threshold based on traffic volume, desired route and modulation format. The system is trained and tested on synthetic data.",2017,7,79,3,False,Computer Science,1823877,L. Barletta,33354551.0,A. Giusti,2370043.0,C. Rottondi,1759410.0,M. Tornatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56146f629048735d52d51a88b843b0b28add558f,https://www.semanticscholar.org/paper/56146f629048735d52d51a88b843b0b28add558f,Classifying the Dimensional Variation in Additive Manufactured Parts From Laser-Scanned Three-Dimensional Point Cloud Data Using Machine Learning Approaches,"The objective of this work is to develop and apply a spectral graph theoretic approach for differentiating between (classifying) additive manufactured (AM) parts contingent on the severity of their dimensional variation from laser-scanned coordinate measurements (3D point cloud). The novelty of the approach is in invoking spectral graph Laplacian eigenvalues as an extracted feature from the laser-scanned 3D point cloud data in conjunction with various machine learning techniques. The outcome is a new method that classifies the dimensional variation of an AM part by sampling less than 5% of the 2 million 3D point cloud data acquired (per part). This is a practically important result, because it reduces the measurement burden for postprocess quality assurance in AM— parts can be laser-scanned and their dimensional variation quickly assessed on the shop floor. To realize the research objective, the procedure is as follows. Test parts are made using the fused filament fabrication (FFF) polymer AM process. The FFF process conditions are varied per a phased design of experiments plan to produce parts with distinctive dimensional variations. Subsequently, each test part is laser scanned and 3D point cloud data are acquired. To classify the dimensional variation among parts, Laplacian eigenvalues are extracted from the 3D point cloud data and used as features within different machine learning approaches. Six machine learning approaches are juxtaposed: sparse representation, k-nearest neighbors, neural network, na€ıve Bayes, support vector machine, and decision tree. Of these, the sparse representation technique provides the highest classification accuracy (F-score> 97%). [DOI: 10.1115/1.4036641]",2017,52,83,1,False,Engineering,3466678,M. S. Tootooni,100575550.0,Ashley Dsouza,2054490173.0,Ryan Donovan,145849050.0,Prahalada K. Rao,,,48189729.0,Z. Kong,3136667.0,P. Borgesen,,,,,,,,,,,,,,,,,,,,,,,,,
4cd2ffebffd60708fb958c82b5fc72813fb9a1dd,https://www.semanticscholar.org/paper/4cd2ffebffd60708fb958c82b5fc72813fb9a1dd,Incorporating prior knowledge with weighted margin support vector machines,"Like many purely data-driven machine learning methods, Support Vector Machine (SVM) classifiers are learned exclusively from the evidence presented in the training dataset; thus a larger training dataset is required for better performance. In some applications, there might be human knowledge available that, in principle, could compensate for the lack of data. In this paper, we propose a simple generalization of SVM: Weighted Margin SVM (WMSVMs) that permits the incorporation of prior knowledge. We show that Sequential Minimal Optimization can be used in training WMSVM. We discuss the issues of incorporating prior knowledge using this rather general formulation. The experimental results show that the proposed methods of incorporating prior knowledge is effective.",2004,24,152,20,False,Computer Science,2143690397,Xiaoyun Wu,1748081.0,R. Srihari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f26a986f5470f922e9dfdec15590566ea6673d0,https://www.semanticscholar.org/paper/9f26a986f5470f922e9dfdec15590566ea6673d0,Machine translation-assisted language learning: writing for beginners,"The few studies that deal with machine translation (MT) as a language learning tool focus on its use by advanced learners, never by beginners. Yet, freely available MT engines (i.e. Google Translate) and MT-related web initiatives (i.e. Gabble-on.com) position themselves to cater precisely to the needs of learners with a limited command of a second language (L2). Anecdotal classroom evidence points to beginners availing themselves of MT help, even against the advice of teachers. In order to find out whether MT could help develop learners' writing skills in L2, we ran some tests asking participants to write directly into L2 in one instance and into L1 in another, while pre-editing the L1 and post-editing the L2 within the MT's Tradukka.com interface. Analysis of the output produced has found that MT helps beginners to communicate more, particularly when they had a lesser mastery of the language. The less their mastery of the L2, the greater the difference between the number of words composed with the help of MT and the number of those written directly into L2. It also helped them to communicate better, with blind marking indicating higher quality when writing with MT mediation. Looking at the screen recordings, on the other hand, we found that writing directly into L2 requires more effort, as measured by number of pauses, and involves more engagement with the task, as measured by the number of editing interventions.",2011,32,114,14,False,Computer Science,143861007,I. Garcia,104154241.0,María Isabel Núñez Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b78f69afe420bd9efc70c7cbb256d5ce78843fd,https://www.semanticscholar.org/paper/8b78f69afe420bd9efc70c7cbb256d5ce78843fd,Fast rates in statistical and online learning,"The speed with which a learning algorithm converges as it is presented with more data is a central problem in machine learning -- a fast rate of convergence means less data is needed for the same level of performance. The pursuit of fast rates in online and statistical learning has led to the discovery of many conditions in learning theory under which fast learning is possible. We show that most of these conditions are special cases of a single, unifying condition, that comes in two forms: the central condition for 'proper' learning algorithms that always output a hypothesis in the given model, and stochastic mixability for online algorithms that may make predictions outside of the model. We show that under surprisingly weak assumptions both conditions are, in a certain sense, equivalent. The central condition has a re-interpretation in terms of convexity of a set of pseudoprobabilities, linking it to density estimation under misspecification. For bounded losses, we show how the central condition enables a direct proof of fast rates and we prove its equivalence to the Bernstein condition, itself a generalization of the Tsybakov margin condition, both of which have played a central role in obtaining fast rates in statistical learning. Yet, while the Bernstein condition is two-sided, the central condition is one-sided, making it more suitable to deal with unbounded losses. In its stochastic mixability form, our condition generalizes both a stochastic exp-concavity condition identified by Juditsky, Rigollet and Tsybakov and Vovk's notion of mixability. Our unifying conditions thus provide a substantial step towards a characterization of fast rates in statistical learning, similar to how classical mixability characterizes constant regret in the sequential prediction with expert advice setting.",2015,87,84,10,False,Computer Science,1775951,T. Erven,144729640.0,P. Grünwald,144447714.0,Nishant A. Mehta,2216712.0,M. Reid,Mathematics,,143957317.0,R. C. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8daf037e85e5724165edb2319d074aab742e4dd,https://www.semanticscholar.org/paper/b8daf037e85e5724165edb2319d074aab742e4dd,Hypernetworks: A Molecular Evolutionary Architecture for Cognitive Learning and Memory,"Recent interest in human-level intelligence suggests a rethink of the role of machine learning in computational intelligence. We argue that ""without cognitive learning the goal of achieving human-level synthetic intelligence is far from completion. Here we review the principles underlying human learning and memory, and identify three of them, i.e., continuity, glocality, and compositionality, as the most fundamental to human-level machine learning. We then propose the recently-developed hypernetwork model as a candidate architecture for cognitive learning and memory. Hypernetworks are a random hypergraph structure higher-order probabilistic relations of data by an evolutionary self-organizing process based on molecular self- assembly. The chemically-based massive interaction for information organization and processing in the molecular hypernetworks, referred to as hyperinteractionism, is contrasted ""with the symbolist, connectionist, and dynamicist approaches to mind and intelligence. We demonstrate the generative learning capability of the hypernetworks to simulate linguistic recall memory, visual imagery, and language-vision crossmodal translation based on a video corpus of movies and dramas in a multimodal memory game environment. We also offer prospects for the hyperinteractionistic molecular mind approach to a unified theory of cognitive learning.",2008,98,109,3,True,Computer Science,1692756,Byoung-Tak Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
