paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name
deb5b5b7cbc6e542b4334854be9efcd9d360b784,https://www.semanticscholar.org/paper/deb5b5b7cbc6e542b4334854be9efcd9d360b784,The Berlin Brain-Computer Interface: Accurate performance from first-session in BCI-naive subjects,"The Berlin brain-computer interface (BBCI) project develops a noninvasive BCI system whose key features are: 1) the use of well-established motor competences as control paradigms; 2) high-dimensional features from multichannel EEG; and 3) advanced machine-learning techniques. Spatio-spectral changes of sensorimotor rhythms are used to discriminate imagined movements (left hand, right hand, and foot). A previous feedback study [M. Krauledat, K.-R. Muller, and G. Curio. (2007) The non-invasive Berlin brain-computer Interface: Fast acquisition of effective performance in untrained subjects. NeuroImage. [Online]. 37(2), pp. 539--550. Available: http://dx.doi.org/10.1016/j.neuroimage.2007.01.051] with ten subjects provided preliminary evidence that the BBCI system can be operated at high accuracy for subjects with less than five prior BCI exposures. Here, we demonstrate in a group of 14 fully BCI-naive subjects that 8 out of 14 BCI novices can perform at >84% accuracy in their very first BCI session, and a further four subjects at >70%. Thus, 12 out of 14 BCI-novices had significant above-chance level performances without any subject training even in the first session, as based on an optimized EEG analysis by advanced machine-learning algorithms.",2008,72,313,10,False,Computer Science,Medicine,3156886,B. Blankertz,46733761.0,F. Losch,1831901.0,M. Krauledat,2115772.0,G. Dornhege,3073253.0,G. Curio,145034054.0,K. Müller,,,,,,,,,,,,,,,
79a8674b05b045b459cf6eeba3b4687da1878fcd,https://www.semanticscholar.org/paper/79a8674b05b045b459cf6eeba3b4687da1878fcd,Risk-Aware Machine Learning Classifier for Skin Lesion Diagnosis,"Knowing when a machine learning system is not confident about its prediction is crucial in medical domains where safety is critical. Ideally, a machine learning algorithm should make a prediction only when it is highly certain about its competency, and refer the case to physicians otherwise. In this paper, we investigate how Bayesian deep learning can improve the performance of the machine–physician team in the skin lesion classification task. We used the publicly available HAM10000 dataset, which includes samples from seven common skin lesion categories: Melanoma (MEL), Melanocytic Nevi (NV), Basal Cell Carcinoma (BCC), Actinic Keratoses and Intraepithelial Carcinoma (AKIEC), Benign Keratosis (BKL), Dermatofibroma (DF), and Vascular (VASC) lesions. Our experimental results show that Bayesian deep networks can boost the diagnostic performance of the standard DenseNet-169 model from 81.35% to 83.59% without incurring additional parameters or heavy computation. More importantly, a hybrid physician–machine workflow reaches a classification accuracy of 90% while only referring 35% of the cases to physicians. The findings are expected to generalize to other medical diagnosis applications. We believe that the availability of risk-aware machine learning methods will enable a wider adoption of machine learning technology in clinical settings.",2019,77,49,5,True,Medicine,,27588412,Aryan Mobiny,2109435489.0,Aditi Singh,151497174.0,Hien Van Nguyen,,,,,,,,,,,,,,,,,,,,,
e9256e49151f5ff23e2ac25fcd11f2dfe25729c2,https://www.semanticscholar.org/paper/e9256e49151f5ff23e2ac25fcd11f2dfe25729c2,Machine Learning in Proof General: Interfacing Interfaces,"We present ML4PG - a machine learning extension for Proof General. It allows users to gather proof statistics related to shapes of goals, sequences of applied tactics, and proof tree structures from the libraries of interactive higher-order proofs written in Coq and SSReflect. The gathered data is clustered using the state-of-the-art machine learning algorithms available in MATLAB and Weka. ML4PG provides automated interfacing between Proof General and MATLAB/Weka. The results of clustering are used by ML4PG to provide proof hints in the process of interactive proof development.",2012,61,54,2,True,Computer Science,,2875686,E. Komendantskaya,1751150.0,J. Heras,1687679.0,G. Grov,,,,,,,,,,,,,,,,,,,,,
b0742e0cd29d318761bc7918a4f05399b7d67e19,https://www.semanticscholar.org/paper/b0742e0cd29d318761bc7918a4f05399b7d67e19,Machine-learning-based hotspot detection using topological classification and critical feature extraction,"Because of the widening sub-wavelength lithography gap in advanced fabrication technology, lithography hotspot detection has become an essential task in design for manufacturability. Current state-of-the-art works unite pattern matching and machine learning engines. Unlike them, we fully exploit the strengths of machine learning using novel techniques. By combing topological classification and critical feature extraction, our hotspot detection framework achieves very high accuracy. Furthermore, to speed up the evaluation, we verify only possible layout clips instead of full-layout scanning. After detection, we filter hotspots to reduce the false alarm. Experimental results show that the proposed framework is very accurate and demonstrates a rapid training convergence. Moreover, our framework outperforms the 2012 CAD Contest at ICCAD winner on accuracy and false alarm.",2013,27,110,11,False,Computer Science,Engineering,2116068526,Yen-Ting Yu,2809872.0,Geng-He Lin,1717610.0,I. Jiang,144434073.0,C. Chiang,,,,,,,,,,,,,,,,,,,
904af59cff4712c84c57439bb9c481eb4b22cbea,https://www.semanticscholar.org/paper/904af59cff4712c84c57439bb9c481eb4b22cbea,Algorithmic Inference in Machine Learning,"This book can be succinctly characterized as a coherent and comprehensive treatise of the fundamentals, algorithms, and practice of machine learning. Being more specific, the authors have focused on various inference paradigms developed within a framework of the computational learning theory. The content in the book, as stated by authors, encompasses ideas, experience and experiments developed throughout the life of the Laboratory for Neural Networks, University of Milan, Milan, Italy. The volume is structured into five chapters. The first one titled “Knowledge versus randomness” addresses an important and practically relevant question of relationships between these two concepts and demonstrates how probabilistic models help capture and quantify randomness. Most of this chapter serves as a solid prerequisite to the rest of the book by covering the fundamentals of calculus of random variables. The next chapter focuses on mechanisms of algorithmic inferences realized in the statistical setting. The reader finds here ideas of sufficient statistics, confidence intervals, adequacy of sample size, point estimators, and issues of entropy. The first two chapters naturally form the introductory part of the book as dealing with the foundations of the subject. The second part is about the applications of machine learning and consists of three comprehensive chapters: on computational learning theory, regression theory, and subsymbolic learning. This combination very much reflects the main directions of the key developments encountered in machine learning. Chapter 3 is devoted to computational learning and includes its core concepts. Learning Boolean functions along with their well known probably approximately correct (PAC) principle occupies a prominent position in the theory and the same becomes true in this chapter. A lot of attention is paid to computing the hypotheses, confidence intervals for learning errors, high level abstraction and learnability. The chapter on regression theory (Chapter 4) is quite extensive and includes aspects of linear and nonlinear regression, PAC learning of regression functions, point estimators and confidence intervals. When looking at neural networks (the subject covered in a number of sections of the book), it is worth stressing that this material is nicely cast in the framework of the general learning theory. I would say this is a quite inspiring environment that is both useful and appealing to newcomers to the area of neurocomputing as well as those very much versatile in learning algorithms of neural networks. Neural networks dominate a chapter on subsymbolic learning (Chapter 5 of the book). Here the authors cover a generic taxonomy of the networks, elaborate on various learning strategies (cast in the setting of machine learning) and tackle the subject of learning without supervision (self associative memories and self-organizing memories/maps). Some of the topics that deliver another look at neural networks concern networks and data compression (the compression relates to the idea of Kolgomorov complexity), sufficient statistics, and stochastic facets of learning mechanisms. A comprehensive, well-organized and carefully compiled bibliography is an asset of the book; one can find here entries to classic texts in statistics, probability, learning theory, fuzzy sets, granular computing, and neural networks. The book is equipped with sidebars highlighting",2005,0,38,0,False,Computer Science,,1685367,B. Apolloni,2374535.0,D. Malchiodi,2089200.0,S. Gaito,,,,,,,,,,,,,,,,,,,,,
c5209f8559c97800ae06451cd34c14506c20ec23,https://www.semanticscholar.org/paper/c5209f8559c97800ae06451cd34c14506c20ec23,Structured Recurrent Temporal Restricted Boltzmann Machines,"The recurrent temporal restricted Boltzmann machine (RTRBM) is a probabilistic time-series model. The topology of the RTRBM graphical model, however, assumes full connectivity between all the pairs of visible units and hidden units, thereby ignoring the dependency structure within the observations. Learning this structure has the potential for not only improving the prediction performance, but also revealing important dependency patterns in the data. For example, given a meteorological dataset, we could identify regional weather patterns. In this work, we propose a new class of RTRBM, which we refer to as the structured RTRBM (SRTRBM), which explicitly uses a graph to model the dependency structure. Our technique is related to methods such as graphical lasso, which are used to learn the topology of Gaussian graphical models. We also develop a spike-and-slab version of the RTRBM, and combine it with the SRTRBM to learn dependency structures in datasets with real-valued observations. Our experimental results using synthetic and real datasets demonstrate that the SRTRBM can significantly improve the prediction performance of the RTRBM, particularly when the number of visible units is large and the size of the training set is small. It also reveals the dependency structures underlying our benchmark datasets.",2014,27,68,9,False,Computer Science,,1785530,Roni Mittelman,145585296.0,B. Kuipers,1702137.0,S. Savarese,1697141.0,Honglak Lee,,,,,,,,,,,,,,,,,,,
72db4f5be89655b13e943f60566e65ae4d437344,https://www.semanticscholar.org/paper/72db4f5be89655b13e943f60566e65ae4d437344,Learning-based imaging through scattering media.,"We present a machine-learning-based method for single-shot imaging through scattering media. The inverse scattering process was calculated based on a nonlinear regression algorithm by learning a number of training object-speckle pairs. In the experimental demonstration, multilayer phase objects between scattering plates were reconstructed from intensity measurements. Our approach enables model-free sensing, where it is not necessary to know the sensing processes/models.",2016,14,133,2,False,Physics,Medicine,3614205,R. Horisaki,2065889114.0,Ryosuke Takagi,2063601.0,J. Tanida,,,,,,,,,,,,,,,,,,,,,
0e02f64d1b71a9b89f62e23f4672902ec4740f06,https://www.semanticscholar.org/paper/0e02f64d1b71a9b89f62e23f4672902ec4740f06,Cyberbullying Detection with Weakly Supervised Machine Learning,"Detrimental online behavior such as harassment and cyberbullying is becoming a serious, large-scale problem damaging people’s lives. This phenomenon is creating a need for automated, data-driven techniques for analyzing and detecting such behaviors. We propose a machine learning method for simultaneously inferring user roles in harassment-based bullying and new vocabulary indicators of bullying. The learning algorithm considers social structure and infers which users tend to bully and which tend to be victimized. To address the elusive nature of cyberbullying, the learning algorithm only requires weak supervision. Experts provide a small seed vocabulary of bullying indicators, and the algorithm uses a large, unlabeled corpus of social media interactions to extract bullying roles of users and additional vocabulary indicators of bullying. The model estimates whether each social interaction is bullying based on who participates and based on what language is used, and it tries to maximize the agreement between these estimates, i.e., participant-vocabulary consistency (PVC). We evaluate PVC on three social media data sets, demonstrating quantitatively and qualitatively its effectiveness in cyberbullying detection.",2017,49,59,3,False,Computer Science,,3422165,Elaheh Raisi,40486307.0,Bert Huang,,,,,,,,,,,,,,,,,,,,,,,
7cbe4b20e36b97ab51b04224f4261db0ad51291e,https://www.semanticscholar.org/paper/7cbe4b20e36b97ab51b04224f4261db0ad51291e,Machine perception and learning of complex social systems,"The study of complex social systems has traditionally been an arduous process, involving extensive surveys, interviews, ethnographic studies, or analysis of online behavior. Today, however, it is possible to use the unprecedented amount of information generated by pervasive mobile phones to provide insights into the dynamics of both individual and group behavior. Information such as continuous proximity, location, communication and activity data, has been gathered from the phones of 100 human subjects at MIT. Systematic measurements from these 100 people over the course of eight months have generated one of the largest datasets of continuous human behavior ever collected, representing over 300,000 hours of daily activity. In this thesis we describe how this data can be used to uncover regular rules and structure in behavior of both individuals and organizations, infer relationships between subjects, verify selfreport survey data, and study social network dynamics. By combining theoretical models with rich and systematic measurements, we show it is possible to gain insight into the underlying behavior of complex social systems. Thesis Supervisor: Alex P. Pentland Title: Toshiba Professor of Media Arts and Sciences, MIT.",2005,120,137,8,False,Computer Science,,2724608,N. Eagle,,,,,,,,,,,,,,,,,,,,,,,,,
90c4ddaa3cbee82896d58af2351f66e3dddd9fdc,https://www.semanticscholar.org/paper/90c4ddaa3cbee82896d58af2351f66e3dddd9fdc,Fairwashing: the risk of rationalization,"Black-box explanation is the problem of explaining how a machine learning model -- whose internal logic is hidden to the auditor and generally complex -- produces its outcomes. Current approaches for solving this problem include model explanation, outcome explanation as well as model inspection. While these techniques can be beneficial by providing interpretability, they can be used in a negative manner to perform fairwashing, which we define as promoting the false perception that a machine learning model respects some ethical values. In particular, we demonstrate that it is possible to systematically rationalize decisions taken by an unfair black-box model using the model explanation as well as the outcome explanation approaches with a given fairness metric. Our solution, LaundryML, is based on a regularized rule list enumeration algorithm whose objective is to search for fair rule lists approximating an unfair black-box model. We empirically evaluate our rationalization technique on black-box models trained on real-world datasets and show that one can obtain rule lists with high fidelity to the black-box model while being considerably less unfair at the same time.",2019,40,79,1,False,Computer Science,Mathematics,40907220,U. Aïvodji,2987344.0,Hiromi Arai,79379858.0,O. Fortineau,1777382.0,S. Gambs,50006358.0,Satoshi Hara,1909393.0,A. Tapp,,,,,,,,,,,,,,,
20438e2a38a0c4723fbd9de50b44b7335f6f43cb,https://www.semanticscholar.org/paper/20438e2a38a0c4723fbd9de50b44b7335f6f43cb,ADAHESSIAN: An Adaptive Second Order Optimizer for Machine Learning,"Incorporating second-order curvature information into machine learning optimization algorithms can be subtle, and doing so naïvely can lead to high per-iteration costs associated with forming the Hessian and performing the associated linear system solve. To address this, we introduce ADAHESSIAN, a new stochastic optimization algorithm. ADAHESSIAN directly incorporates approximate curvature information from the loss function, and it includes several novel performance-improving features, including: (i) a fast Hutchinson based method to approximate the curvature matrix with low computational overhead; (ii) a spatial averaging to reduce the variance of the second derivative; and (iii) a root-mean-square exponential moving average to smooth out variations of the second-derivative across different iterations. We perform extensive tests on NLP, CV, and recommendation system tasks, and ADAHESSIAN achieves state-of-the-art results. In particular, we find that ADAHESSIAN: (i) outperforms AdamW for transformers by0.13/0.33 BLEU score on IWSLT14/WMT14, 2.7/1.0 PPLon PTB/Wikitext-103; (ii) outperforms AdamW for Squeeze-Bert by 0.41 points on GLUE; (iii) achieves 1.45%/5.55%higher accuracy on ResNet32/ResNet18 on Cifar10/ImageNetas compared to Adam; and (iv) achieves 0.032% better score than Adagrad for DLRM on the Criteo Ad Kaggle dataset. The cost per iteration of ADAHESSIANis comparable to first-order methods, and ADAHESSIAN exhibits improved robustness towards variations in hyperparameter values. The code for ADAHESSIAN is open-sourced and publicly-available [1].",2020,80,96,24,True,Computer Science,Mathematics,9088433,Z. Yao,10419477.0,A. Gholami,2191455.0,Sheng Shen,1732330.0,K. Keutzer,1717098.0,M. Mahoney,,,,,,,,,,,,,,,,,
bac1f98a14b9bf687de3b9bb9592ed049fa93bfe,https://www.semanticscholar.org/paper/bac1f98a14b9bf687de3b9bb9592ed049fa93bfe,A Shared Vision for Machine Learning in Neuroscience,"With ever-increasing advancements in technology, neuroscientists are able to collect data in greater volumes and with finer resolution. The bottleneck in understanding how the brain works is consequently shifting away from the amount and type of data we can collect and toward what we actually do with the data. There has been a growing interest in leveraging this vast volume of data across levels of analysis, measurement techniques, and experimental paradigms to gain more insight into brain function. Such efforts are visible at an international scale, with the emergence of big data neuroscience initiatives, such as the BRAIN initiative (Bargmann et al., 2014), the Human Brain Project, the Human Connectome Project, and the National Institute of Mental Health's Research Domain Criteria initiative. With these large-scale projects, much thought has been given to data-sharing across groups (Poldrack and Gorgolewski, 2014; Sejnowski et al., 2014); however, even with such data-sharing initiatives, funding mechanisms, and infrastructure, there still exists the challenge of how to cohesively integrate all the data. At multiple stages and levels of neuroscience investigation, machine learning holds great promise as an addition to the arsenal of analysis tools for discovering how the brain works.",2018,51,100,2,True,Computer Science,Medicine,144470981,Mai-Anh T. Vu,144353151.0,T. Adalı,137243233.0,Demba E. Ba,144128278.0,G. Buzsáki,144752689.0,David Edwin Carlson,145993598.0,K. Heller,,145624793.0,C. Liston,48395540.0,C. Rudin,1757668.0,V. Sohal,2179271.0,A. Widge,2245080.0,H. Mayberg,1699339.0,G. Sapiro,2470448.0,K. Dzirasa
77e71aed1d8827ea65367933503ce24d6fbfb4ae,https://www.semanticscholar.org/paper/77e71aed1d8827ea65367933503ce24d6fbfb4ae,Efficient Continuous Pareto Exploration in Multi-Task Learning,"Tasks in multi-task learning often correlate, conflict, or even compete with each other. As a result, a single solution that is optimal for all tasks rarely exists. Recent papers introduced the concept of Pareto optimality to this field and directly cast multi-task learning as multi-objective optimization problems, but solutions returned by existing methods are typically finite, sparse, and discrete. We present a novel, efficient method that generates locally continuous Pareto sets and Pareto fronts, which opens up the possibility of continuous analysis of Pareto optimal solutions in machine learning problems. We scale up theoretical results in multi-objective optimization to modern machine learning problems by proposing a sample-based sparse linear system, for which standard Hessian-free solvers in machine learning can be applied. We compare our method to the state-of-the-art algorithms and demonstrate its usage of analyzing local Pareto sets on various multi-task classification and regression problems. The experimental results confirm that our algorithm reveals the primary directions in local Pareto sets for trade-off balancing, finds more solutions with different trade-offs efficiently, and scales well to tasks with millions of parameters.",2020,15,33,6,False,Computer Science,Mathematics,12558026,Pingchuan Ma,2056897446.0,Tao Du,1752521.0,W. Matusik,,,,,,,,,,,,,,,,,,,,,
1509dde6c6142f1d95bcc4e9f99dec8ae5b51158,https://www.semanticscholar.org/paper/1509dde6c6142f1d95bcc4e9f99dec8ae5b51158,Fake News Detection Using Machine Learning Ensemble Methods,"The advent of the World Wide Web and the rapid adoption of social media platforms (such as Facebook and Twitter) paved the way for information dissemination that has never been witnessed in the human history before. With the current usage of social media platforms, consumers are creating and sharing more information than ever before, some of which are misleading with no relevance to reality. Automated classification of a text article as misinformation or disinformation is a challenging task. Even an expert in a particular domain has to explore multiple aspects before giving a verdict on the truthfulness of an article. In this work, we propose to use machine learning ensemble approach for automated classification of news articles. Our study explores different textual properties that can be used to distinguish fake contents from real. By using those properties, we train a combination of different machine learning algorithms using various ensemble methods and evaluate their performance on 4 real world datasets. Experimental evaluation confirms the superior performance of our proposed ensemble learner approach in comparison to individual learners.",2020,38,92,8,True,Computer Science,,2074278563,Iftikhar Ahmad,2134570398.0,M. Yousaf,16524525.0,S. Yousaf,2110092715.0,Muhammad Ovais Ahmad,,,,,,,,,,,,,,,,,,,
42787ed26cf50555ce7405d1cd1891ab3faeacdc,https://www.semanticscholar.org/paper/42787ed26cf50555ce7405d1cd1891ab3faeacdc,Machine learning or discrete choice models for car ownership demand estimation and prediction?,"Discrete choice models are widely used to explain transportation behaviors, including a household's decision to own a car. They show how some distinct choice of human behavior or preference influences a decision. They are also used to project future demand estimates to support policy exploration. This latter use for prediction is indirectly aligned with and conditional to the model's estimation which aims to fit the observed data. In contrast, machine learning models are derived to maximize prediction accuracy through mechanisms such as out-of-sample validation, non-linear structure, and automated covariate selection, albeit at the expense of interpretability and sound behavioral theory. We investigate how machine learning models can outperform discrete choice models for prediction of car ownership using transportation household survey data from Singapore. We compare our household car ownership model (multinomial logit model) against various machine learning models (e.g. Random Forest, Support Vector Machines) by using 2008 data to derive, i.e. estimate models that we then use to predict 2012 ownership. The machine learning models are inferior to the discrete choice model when using discrete choice features. However, after engineering features more appropriate for machine learning they are superior. These results highlight both the cost of applying machine learning models in econometric contexts and an opportunity for improved prediction and better urban policy making through machine learning models with appropriate features.",2017,13,39,3,False,Engineering,Computer Science,144081101,Miguel Paredes,1807219.0,Erik Hemberg,1398192342.0,Una-May O’Reilly,97735715.0,C. Zegras,,,,,,,,,,,,,,,,,,,
2ac0d8e7b2099933fe4f56a63abf981c0269cbce,https://www.semanticscholar.org/paper/2ac0d8e7b2099933fe4f56a63abf981c0269cbce,Structural Machine Learning with Galois Lattice and Graphs,"This paper defines a formal approach to learning from examples described by labelled graphs. We propose a formal model based upon lattice theory and in particular with the use of Galois lattice. We enlarge the domain of formal concept analysis, by the use of the Galois lattice model with structural description of examples and concepts. Our implementation, called ""Graal"" (for GRAph And Learning) constructs a Galois lattice for any description language provided that the two operations of comparison and generalization are determined for that language. We prove that these operations exist in the case of labelled graphs.",1998,40,105,3,False,Computer Science,,1721628,M. Liquiere,1733472.0,J. Sallantin,,,,,,,,,,,,,,,,,,,,,,,
78e95099ec2ac3cb087eb47ba7c87ddb01a19405,https://www.semanticscholar.org/paper/78e95099ec2ac3cb087eb47ba7c87ddb01a19405,On the Error of Random Fourier Features,"Kernel methods give powerful, flexible, and theoretically grounded approaches to solving many problems in machine learning. The standard approach, however, requires pairwise evaluations of a kernel function, which can lead to scalability issues for very large datasets. Rahimi and Recht (2007) suggested a popular approach to handling this problem, known as random Fourier features. The quality of this approximation, however, is not well understood. We improve the uniform error bound of that paper, as well as giving novel understandings of the embedding's variance, approximation error, and use in some machine learning methods. We also point out that surprisingly, of the two main variants of those features, the more widely used is strictly higher-variance for the Gaussian kernel and has worse bounds.",2015,33,148,15,False,Computer Science,Mathematics,36326783,Danica J. Sutherland,1753432.0,J. Schneider,,,,,,,,,,,,,,,,,,,,,,,
6df11b0bb0244d4d36e8955436067cc5d19734fa,https://www.semanticscholar.org/paper/6df11b0bb0244d4d36e8955436067cc5d19734fa,Evaluating the Visualization of What a Deep Neural Network Has Learned,"Deep neural networks (DNNs) have demonstrated impressive performance in complex machine learning tasks such as image classification or speech recognition. However, due to their multilayer nonlinear structure, they are not transparent, i.e., it is hard to grasp what makes them arrive at a particular classification or recognition decision, given a new unseen data sample. Recently, several approaches have been proposed enabling one to understand and interpret the reasoning embodied in a DNN for a single test image. These methods quantify the “importance” of individual pixels with respect to the classification decision and allow a visualization in terms of a heatmap in pixel/input space. While the usefulness of heatmaps can be judged subjectively by a human, an objective quality measure is missing. In this paper, we present a general methodology based on region perturbation for evaluating ordered collections of pixels such as heatmaps. We compare heatmaps computed by three different methods on the SUN397, ILSVRC2012, and MIT Places data sets. Our main result is that the recently proposed layer-wise relevance propagation algorithm qualitatively and quantitatively provides a better explanation of what made a DNN arrive at a particular classification decision than the sensitivity-based approach or the deconvolution method. We provide theoretical arguments to explain this result and discuss its practical implications. Finally, we investigate the use of heatmaps for unsupervised assessment of the neural network performance.",2015,47,774,72,True,Medicine,Computer Science,1699054,W. Samek,49345823.0,Alexander Binder,144535526.0,G. Montavon,3633358.0,S. Lapuschkin,145034054.0,K. Müller,,,,,,,,,,,,,,,,,
73e1644ad4aab9e11c1e46eea513141c4930602d,https://www.semanticscholar.org/paper/73e1644ad4aab9e11c1e46eea513141c4930602d,A Literature Survey on Domain Adaptation of Statistical Classifiers,"The domain adaptation problem, especially domain adaptation in natural language processing, started gaining much attention very recently [Daumé III and Marcu, 2006, Blitzer et al., 2006, Ben-David et al., 2007, Daumé III, 2007, Satpal and Sarawagi, 2007]. However, some special kinds of domain adaptation problems have been studied before under different names such as class imbalance [Japkowicz and Stephen, 2002], covariate shift [Shimodaira, 2000], and sample selection bias [Heckman, 1979]. There are also some well-studied machine learning problems that are closely related but not equivalent to domain adaptation, including multi-task learning [Caruana, 1997] and semi-supervised learning [Chapelle et al., 2006]. In this literature survey, we review existing work in both the machine learning and the natural language processing communities related to domain adaptation. Because this relatively new topic is constantly attracting attention, our survey is necessarily incomplete. Nevertheless, we try to cover the major lines of work that we are aware of up to the date this survey is written. This survey will also be constantly updated. The goal of this literature survey is twofold. First, existing studies on domain adaptation seem very different from each other, and different terms are used to refer to the problem. There has not been any survey that connects these different studies. This survey thus tries to organize the existing work in a systematic way and draw a big picture of the domain adaptation problem with its possible solutions. Second, a systematic literature survey shows the limitations of current work and points out promising directions that should be explored.",2007,40,257,13,False,Computer Science,,143610475,James J. Jiang,,,,,,,,,,,,,,,,,,,,,,,,,
e54414dca2e8bc0da410db0b7d08fee4651d2357,https://www.semanticscholar.org/paper/e54414dca2e8bc0da410db0b7d08fee4651d2357,SageDB: A Learned Database System,"Modern data processing systems are designed to be general purpose, in that they can handle a wide variety of different schemas, data types, and data distributions, and aim to provide efficient access to that data via the use of optimizers and cost models. This general purpose nature results in systems that do not take advantage of the characteristics of the particular application and data of the user. With SageDB we present a vision towards a new type of a data processing system, one which highly specializes to an application through code synthesis and machine learning. By modeling the data distribution, workload, and hardware, SageDB learns the structure of the data and optimal access methods and query plans. These learned models are deeply embedded, through code synthesis, in essentially every component of the database. As such, SageDB presents radical departure from the way database systems are currently developed, raising a host of new problems in databases, machine learning and programming systems.",2019,38,146,13,False,Computer Science,,1746961,Tim Kraska,79404966.0,M. Alizadeh,2638246.0,Alex Beutel,2226805.0,Ed H. Chi,66851124.0,Ani Kristo,39224358.0,Guillaume Leclerc,,144478906.0,S. Madden,2512621.0,Hongzi Mao,2335477.0,Vikram Nathan,,,,,,,,
de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,https://www.semanticscholar.org/paper/de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,The upside of uncertainty: Identification of lithology contact zones from airborne geophysics and satellite data using random forests and support vector machines,"ABSTRACTInductive machine learning algorithms attempt to recognize patterns in, and generalize from empirical data. They provide a practical means of predicting lithology, or other spatially varying physical features, from multidimensional geophysical data sets. It is for this reason machine learning approaches are increasing in popularity for geophysical data inference. A key motivation for their use is the ease with which uncertainty measures can be estimated for nonprobabilistic algorithms. We have compared and evaluated the abilities of two nonprobabilistic machine learning algorithms, random forests (RF) and support vector machines (SVM), to recognize ambiguous supervised classification predictions using uncertainty calculated from estimates of class membership probabilities. We formulated a method to establish optimal uncertainty threshold values to identify and isolate the maximum number of incorrect predictions while preserving most of the correct classifications. This is illustrated using a case ...",2013,80,64,2,False,Computer Science,,1840787,M. Cracknell,36882569.0,A. Reading,,,,,,,,,,,,,,,,,,,,,,,
345796dd6038042697749cef024464ffa4df62a8,https://www.semanticscholar.org/paper/345796dd6038042697749cef024464ffa4df62a8,"Machine Learning for E-mail Spam Filtering: Review, Techniques and Trends","We present a comprehensive review of the most effective content-based e-mail spam filtering techniques. We focus primarily on Machine Learning-based spam filters and their variants, and report on a broad review ranging from surveying the relevant ideas, efforts, effectiveness, and the current progress. The initial exposition of the background examines the basics of e-mail spam filtering, the evolving nature of spam, spammers playing cat-and-mouse with e-mail service providers (ESPs), and the Machine Learning front in fighting spam. We conclude by measuring the impact of Machine Learning-based filters and explore the promising offshoots of latest developments.",2016,145,49,6,False,Computer Science,Mathematics,2785110,Alexy Bhowmick,2350548.0,S. Hazarika,,,,,,,,,,,,,,,,,,,,,,,
290c735c8e3e2ffe896d80ea379e48b8177a7f39,https://www.semanticscholar.org/paper/290c735c8e3e2ffe896d80ea379e48b8177a7f39,Hybrid Parallelization Strategies for Large-Scale Machine Learning in SystemML,"SystemML aims at declarative, large-scale machine learning (ML) on top of MapReduce, where high-level ML scripts with R-like syntax are compiled to programs of MR jobs. The declarative specification of ML algorithms enables---in contrast to existing large-scale machine learning libraries---automatic optimization. SystemML's primary focus is on data parallelism but many ML algorithms inherently exhibit opportunities for task parallelism as well. A major challenge is how to efficiently combine both types of parallelism for arbitrary ML scripts and workloads. In this paper, we present a systematic approach for combining task and data parallelism for large-scale machine learning on top of MapReduce. We employ a generic Parallel FOR construct (ParFOR) as known from high performance computing (HPC). Our core contributions are (1) complementary parallelization strategies for exploiting multi-core and cluster parallelism, as well as (2) a novel cost-based optimization framework for automatically creating optimal parallel execution plans. Experiments on a variety of use cases showed that this achieves both efficiency and scalability due to automatic adaptation to ad-hoc workloads and unknown data characteristics.",2014,37,91,9,True,Computer Science,,40237241,Matthias Boehm,1947100.0,S. Tatikonda,1698945.0,B. Reinwald,40655309.0,P. Sen,1968180.0,Yuanyuan Tian,143894459.0,D. Burdick,,2066721.0,Shivakumar Vaithyanathan,,,,,,,,,,,,
859d506f4ff9301acfd66651437039073727187e,https://www.semanticscholar.org/paper/859d506f4ff9301acfd66651437039073727187e,Automatic programming of binary morphological machines by design of statistically optimal operators in the context of computational learning theory,"Representation of set operators by artificial neural networks and design of such operators by inference of network parameters is a popular technique in binary image analysis. We propose an alternative to this technique: automatic programming of morphological machines (MMachs) by the design of statistically optimal operators. We propose a formulation of the procedure for designing set operators that extends the one stated by Dougherty for binary image restoration, show the relation of this new formulation with the one stated by Haussler for learning Boolean concepts in the context of machine learning theory (which usually is applied to neural networks), present a new learning algorithm for Boolean concepts represented as MMach programs, and give some application examples in binary image analysis.",1997,21,97,1,False,Computer Science,,144487267,J. Barrera,1693776.0,E. Dougherty,2647831.0,N. Hirata,,,,,,,,,,,,,,,,,,,,,
