paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,fieldsOfStudy/2,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name,authors/40/authorId,authors/40/name,authors/41/authorId,authors/41/name,authors/42/authorId,authors/42/name
45f3219d3880dd222ddd5d7633b36fb1696403dc,https://www.semanticscholar.org/paper/45f3219d3880dd222ddd5d7633b36fb1696403dc,Three machine learning techniques for automatic determination of rules to control locomotion,"Automatic prediction of gait events (e,g,, heel contact, flat foot, initiation of the swing, etc.) and corresponding profiles of the activations of muscles is important for real-time control of locomotion. This paper presents three supervised machine learning (ML) techniques for prediction of the activation patterns of muscles and sensory data, based on the history of sensory data, for walking assisted by a functional electrical stimulation (FES). Those ML's are: (1) a multilayer perceptron with Levenberg-Marquardt modification of backpropagation learning algorithm; (2) an adaptive-network-based fuzzy inference system (ANFIS); and (3) a combination of an entropy minimization type of inductive learning (IL) technique and a radial basis function (RBF) type of artificial neural network with orthogonal least squares learning algorithm. Here we show the prediction of the activation of the knee flexor muscles and the knee joint angle for seven consecutive strides based on the history of the knee joint angle and the ground reaction forces. The data used for training and testing of ML's was obtained from a simulation of walking assisted with an FES system. The ability of generating rules for an FES controller was selected as the most important criterion when comparing the ML's. Other criteria such as generalization of results, computational complexity, and learning rate mere also considered. The minimal number of rules and the most explicit and comprehensible rules were obtained by ANFIS. The best generalization was obtained by the IL and RBF network.",1999,84,116,3,False,Medicine,Computer Science,5651357.0,S. Jonić,2141977064.0,T. Jankovic,2095389691.0,V. Gajic,14670167.0,D. Popvić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cbe4b20e36b97ab51b04224f4261db0ad51291e,https://www.semanticscholar.org/paper/7cbe4b20e36b97ab51b04224f4261db0ad51291e,Machine perception and learning of complex social systems,"The study of complex social systems has traditionally been an arduous process, involving extensive surveys, interviews, ethnographic studies, or analysis of online behavior. Today, however, it is possible to use the unprecedented amount of information generated by pervasive mobile phones to provide insights into the dynamics of both individual and group behavior. Information such as continuous proximity, location, communication and activity data, has been gathered from the phones of 100 human subjects at MIT. Systematic measurements from these 100 people over the course of eight months have generated one of the largest datasets of continuous human behavior ever collected, representing over 300,000 hours of daily activity. In this thesis we describe how this data can be used to uncover regular rules and structure in behavior of both individuals and organizations, infer relationships between subjects, verify selfreport survey data, and study social network dynamics. By combining theoretical models with rich and systematic measurements, we show it is possible to gain insight into the underlying behavior of complex social systems. Thesis Supervisor: Alex P. Pentland Title: Toshiba Professor of Media Arts and Sciences, MIT.",2005,120,137,8,False,Computer Science,,2724608.0,N. Eagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed03a982c9963cc8bcf12d802bd7843db9a5c542,https://www.semanticscholar.org/paper/ed03a982c9963cc8bcf12d802bd7843db9a5c542,Authorship Attribution and Verification with Many Authors and Limited Data,"Most studies in statistical or machine learning based authorship attribution focus on two or a few authors. This leads to an overestimation of the importance of the features extracted from the training data and found to be discriminating for these small sets of authors. Most studies also use sizes of training data that are unrealistic for situations in which stylometry is applied (e.g., forensics), and thereby overestimate the accuracy of their approach in these situations. A more realistic interpretation of the task is as an authorship verification problem that we approximate by pooling data from many different authors as negative examples. In this paper, we show, on the basis of a new corpus with 145 authors, what the effect is of many authors on feature selection and learning, and show robustness of a memory-based learning approach in doing authorship attribution and verification with many authors and limited training data when compared to eager learning methods such as SVMs and maximum entropy learning.",2008,30,168,12,True,Computer Science,,1746388.0,Kim Luyckx,1735272.0,Walter Daelemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8ab284ca6e315be0def549b7d64c28af678861,https://www.semanticscholar.org/paper/3c8ab284ca6e315be0def549b7d64c28af678861,A comparative study on Thai word segmentation approaches,"In this paper, we analyze and compare various approaches for Thai word segmentation. The word segmentation approaches could be classified into two distinct types, dictionary based (DCB) and machine learning based (MLB). The DCB approach relies on a set of terms for parsing and segmenting input texts. Whereas the MLB approach relies on a model trained from a corpus by using machine learning techniques. We compare between two algorithms from the DCB approach: longest-matching and maximal matching, and four algorithms from the MLB approach: Naive Bayes (NB), decision tree, support vector machine (SVM), and conditional random field (CRF). From the experimental results, the DCB approach yielded better performance than the NB, decision tree and SVM algorithms from the MLB approach. However, the best performance was obtained from the CRF algorithm with the precision and recall of 95.79% and 94.98%, respectively.",2008,14,104,4,False,Computer Science,,2815356.0,C. Haruechaiyasak,2533998.0,S. Kongyoung,3441850.0,M. Dailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42dea2a24629bd4b1b56619536e263b078becddd,https://www.semanticscholar.org/paper/42dea2a24629bd4b1b56619536e263b078becddd,Towards Synthesizing Complex Programs From Input-Output Examples,"In recent years, deep learning techniques have been developed to improve the performance of program synthesis from input-output examples. Albeit its significant progress, the programs that can be synthesized by state-of-the-art approaches are still simple in terms of their complexity. In this work, we move a significant step forward along this direction by proposing a new class of challenging tasks in the domain of program synthesis from input-output examples: learning a context-free parser from pairs of input programs and their parse trees. We show that this class of tasks are much more challenging than previously studied tasks, and the test accuracy of existing approaches is almost 0%. We tackle the challenges by developing three novel techniques inspired by three novel observations, which reveal the key ingredients of using deep learning to synthesize a complex program. First, the use of a non-differentiable machine is the key to effectively restrict the search space. Thus our proposed approach learns a neural program operating a domain-specific non-differentiable machine. Second, recursion is the key to achieve generalizability. Thus, we bake-in the notion of recursion in the design of our non-differentiable machine. Third, reinforcement learning is the key to learn how to operate the non-differentiable machine, but it is also hard to train the model effectively with existing reinforcement learning algorithms from a cold boot. We develop a novel two-phase reinforcement learning-based search algorithm to overcome this issue. In our evaluation, we show that using our novel approach, neural parsing programs can be learned to achieve 100% test accuracy on test inputs that are 500x longer than the training samples.",2017,37,42,2,False,Computer Science,Mathematics,1425082935.0,Xinyun Chen,2118484320.0,Chang Liu,143711382.0,D. Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b1e75abeae1f5d3c3bdaee554b1122b77549eda,https://www.semanticscholar.org/paper/6b1e75abeae1f5d3c3bdaee554b1122b77549eda,Forecasting Corn Yield With Machine Learning Ensembles,"The emergence of new technologies to synthesize and analyze big data with high-performance computing has increased our capacity to more accurately predict crop yields. Recent research has shown that machine learning (ML) can provide reasonable predictions faster and with higher flexibility compared to simulation crop modeling. However, a single machine learning model can be outperformed by a “committee” of models (machine learning ensembles) that can reduce prediction bias, variance, or both and is able to better capture the underlying distribution of the data. Yet, there are many aspects to be investigated with regard to prediction accuracy, time of the prediction, and scale. The earlier the prediction during the growing season the better, but this has not been thoroughly investigated as previous studies considered all data available to predict yields. This paper provides a machine leaning based framework to forecast corn yields in three US Corn Belt states (Illinois, Indiana, and Iowa) considering complete and partial in-season weather knowledge. Several ensemble models are designed using blocked sequential procedure to generate out-of-bag predictions. The forecasts are made in county-level scale and aggregated for agricultural district and state level scales. Results show that the proposed optimized weighted ensemble and the average ensemble are the most precise models with RRMSE of 9.5%. Stacked LASSO makes the least biased predictions (MBE of 53 kg/ha), while other ensemble models also outperformed the base learners in terms of bias. On the contrary, although random k-fold cross-validation is replaced by blocked sequential procedure, it is shown that stacked ensembles perform not as good as weighted ensemble models for time series data sets as they require the data to be non-IID to perform favorably. Comparing our proposed model forecasts with the literature demonstrates the acceptable performance of forecasts made by our proposed ensemble model. Results from the scenario of having partial in-season weather knowledge reveals that decent yield forecasts with RRMSE of 9.2% can be made as early as June 1st. Moreover, it was shown that the proposed model performed better than individual models and benchmark ensembles at agricultural district and state-level scales as well as county-level scale. To find the marginal effect of each input feature on the forecasts made by the proposed ensemble model, a methodology is suggested that is the basis for finding feature importance for the ensemble model. The findings suggest that weather features corresponding to weather in weeks 18–24 (May 1st to June 1st) are the most important input features.",2020,237,54,3,True,Computer Science,Medicine,26938970.0,Mohsen Shahhosseini,2617141.0,Guiping Hu,3476034.0,S. Archontoulis,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187110ea2bb38456b73fc50399bd7ce5f622702a,https://www.semanticscholar.org/paper/187110ea2bb38456b73fc50399bd7ce5f622702a,Discriminative Least Squares Regression for Multiclass Classification and Feature Selection,"This paper presents a framework of discriminative least squares regression (LSR) for multiclass classification and feature selection. The core idea is to enlarge the distance between different classes under the conceptual framework of LSR. First, a technique called ε-dragging is introduced to force the regression targets of different classes moving along opposite directions such that the distances between classes can be enlarged. Then, the ε-draggings are integrated into the LSR model for multiclass classification. Our learning framework, referred to as discriminative LSR, has a compact model form, where there is no need to train two-class machines that are independent of each other. With its compact form, this model can be naturally extended for feature selection. This goal is achieved in terms of L2,1 norm of matrix, generating a sparse learning model for feature selection. The model for multiclass classification and its extension for feature selection are finally solved elegantly and efficiently. Experimental evaluation over a range of benchmark datasets indicates the validity of our method.",2012,66,310,47,False,Mathematics,Medicine,1683738.0,Shiming Xiang,144962210.0,F. Nie,3182192.0,Gaofeng Meng,144809241.0,Chunhong Pan,Computer Science,14966740.0,Changshui Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97a189dae51cb015cb649d6dbbf5a82966806e7,https://www.semanticscholar.org/paper/c97a189dae51cb015cb649d6dbbf5a82966806e7,Surveying the reach and maturity of machine learning and artificial intelligence in astronomy,"Machine learning (automated processes that learn by example in order to classify, predict, discover, or generate new data) and artificial intelligence (methods by which a computer makes decisions or discoveries that would usually require human intelligence) are now firmly established in astronomy. Every week, new applications of machine learning and artificial intelligence are added to a growing corpus of work. Random forests, support vector machines, and neural networks are now having a genuine impact for applications as diverse as discovering extrasolar planets, transient objects, quasars, and gravitationally lensed systems, forecasting solar activity, and distinguishing between signals and instrumental effects in gravitational wave astronomy. This review surveys contemporary, published literature on machine learning and artificial intelligence in astronomy and astrophysics. Applications span seven main categories of activity: classification, regression, clustering, forecasting, generation, discovery, and the development of new scientific insights. These categories form the basis of a hierarchy of maturity, as the use of machine learning and artificial intelligence emerges, progresses, or becomes established.",2019,353,45,5,True,Computer Science,Physics,2040500.0,C. Fluke,2052756989.0,C. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f05b2c715e333c0d47227906ca091d966bba887,https://www.semanticscholar.org/paper/6f05b2c715e333c0d47227906ca091d966bba887,Bayesian Canonical correlation analysis,"Canonical correlation analysis (CCA) is a classical method for seeking correlations between two multivariate data sets. During the last ten years, it has received more and more attention in the machine learning community in the form of novel computational formulations and a plethora of applications. We review recent developments in Bayesian models and inference methods for CCA which are attractive for their potential in hierarchical extensions and for coping with the combination of large dimensionalities and small sample sizes. The existing methods have not been particularly successful in fulfilling the promise yet; we introduce a novel efficient solution that imposes group-wise sparsity to estimate the posterior of an extended model which not only extracts the statistical dependencies (correlations) between data sets but also decomposes the data into shared and data set-specific components. In statistics literature the model is known as inter-battery factor analysis (IBFA), for which we now provide a Bayesian treatment.",2013,78,170,29,False,Computer Science,Mathematics,1718725.0,Arto Klami,40210701.0,S. Virtanen,1711144.0,Samuel Kaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64e76a22692fa6f5761a70adbc58f44e9078520e,https://www.semanticscholar.org/paper/64e76a22692fa6f5761a70adbc58f44e9078520e,Supervised machine learning tools: a tutorial for clinicians,"In an increasingly data-driven world, artificial intelligence is expected to be a key tool for converting big data into tangible benefits and the healthcare domain is no exception to this. Machine learning aims to identify complex patterns in multi-dimensional data and use these uncovered patterns to classify new unseen cases or make data-driven predictions. In recent years, deep neural networks have shown to be capable of producing results that considerably exceed those of conventional machine learning methods for various classification and regression tasks. In this paper, we provide an accessible tutorial of the most important supervised machine learning concepts and methods, including deep learning, which are potentially the most relevant for the medical domain. We aim to take some of the mystery out of machine learning and depict how machine learning models can be useful for medical applications. Finally, this tutorial provides a few practical suggestions for how to properly design a machine learning model for a generic medical problem.",2020,121,34,0,False,Medicine,Physics,118572818.0,L. L. Lo Vercio,2064865946.0,Kimberly Amador,48265042.0,Jordan J. Bannister,1741948854.0,Sebastian Crites,Computer Science,2068311955.0,Alejandro Gutierrez,40288514.0,M. E. MacDonald,1993152016.0,Jasmine A. Moore,98092716.0,Pauline Mouches,1471427330.0,Deepthi Rajashekar,1729565222.0,Serena Schimert,1730375.0,N. Subbanna,1659218788.0,Anup Tuladhar,1993230080.0,Nanjia Wang,1752177.0,M. Wilms,31764579.0,Anthony J. Winder,144578371.0,N. Forkert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a83b5a3967457b4f6d55396833f43aa3d97ff81,https://www.semanticscholar.org/paper/4a83b5a3967457b4f6d55396833f43aa3d97ff81,Machine fault classification: a neural network approach,"This paper presents a neural network approach for machine fault diagnosis. Specifically, two tasks are explained and discussed: (1) a neural network-based machine fault diagnosis model is developed using the back propagation (BP) learning paradigm; (2) network training efficiency is studied by varying the learning rate and learning momentum of the activation function. The results are presented and discussed.",1992,12,56,1,False,Engineering,,4265272.0,G. Knapp,2464624.0,Hsu-Pin Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29a6ebfb06bd4051ad87784b728430f917b1effb,https://www.semanticscholar.org/paper/29a6ebfb06bd4051ad87784b728430f917b1effb,Intelligent Behavior in Problem-Solving Machines,"As one step in the study of intelligent behavior in machines, the authors consider the particular case of a machine that can prove theorems in elementary Euclidean plane geometry. The device uses no advanced decision algorithm, but relies rather on rudimentary mathematics and ""ingenuity"" in the manner, for example, of a clever high-school student. This paper discusses heuristic methods and learning machines and introduces the concept of a theory machine as an extension of a theorem-proving machine.",1958,3,76,3,False,Computer Science,Physics,2969408.0,H. Gelernter,143635905.0,N. Rochester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425eb6b97480afc0f918c583980896559ba881f3,https://www.semanticscholar.org/paper/425eb6b97480afc0f918c583980896559ba881f3,Secure Logistic Regression Based on Homomorphic Encryption: Design and Evaluation,"Background Learning a model without accessing raw data has been an intriguing idea to security and machine learning researchers for years. In an ideal setting, we want to encrypt sensitive data to store them on a commercial cloud and run certain analyses without ever decrypting the data to preserve privacy. Homomorphic encryption technique is a promising candidate for secure data outsourcing, but it is a very challenging task to support real-world machine learning tasks. Existing frameworks can only handle simplified cases with low-degree polynomials such as linear means classifier and linear discriminative analysis. Objective The goal of this study is to provide a practical support to the mainstream learning models (eg, logistic regression). Methods We adapted a novel homomorphic encryption scheme optimized for real numbers computation. We devised (1) the least squares approximation of the logistic function for accuracy and efficiency (ie, reduce computation cost) and (2) new packing and parallelization techniques. Results Using real-world datasets, we evaluated the performance of our model and demonstrated its feasibility in speed and memory consumption. For example, it took approximately 116 minutes to obtain the training model from the homomorphically encrypted Edinburgh dataset. In addition, it gives fairly accurate predictions on the testing dataset. Conclusions We present the first homomorphically encrypted logistic regression outsourcing model based on the critical observation that the precision loss of classification models is sufficiently small so that the decision plan stays still.",2018,45,164,11,True,Medicine,Computer Science,50619349.0,Miran Kim,11977411.0,Yongsoo Song,49184748.0,Shuang Wang,9689501.0,Yuhou Xia,,1935336.0,Xiaoqian Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c34a06c2bfae860330e9b09eae2508cc78555b02,https://www.semanticscholar.org/paper/c34a06c2bfae860330e9b09eae2508cc78555b02,Roadmap on emerging hardware and technology for machine learning,"Recent progress in artificial intelligence is largely attributed to the rapid development of machine learning, especially in the algorithm and neural network models. However, it is the performance of the hardware, in particular the energy efficiency of a computing system that sets the fundamental limit of the capability of machine learning. Data-centric computing requires a revolution in hardware systems, since traditional digital computers based on transistors and the von Neumann architecture were not purposely designed for neuromorphic computing. A hardware platform based on emerging devices and new architecture is the hope for future computing with dramatically improved throughput and energy efficiency. Building such a system, nevertheless, faces a number of challenges, ranging from materials selection, device optimization, circuit fabrication and system integration, to name a few. The aim of this Roadmap is to present a snapshot of emerging hardware technologies that are potentially beneficial for machine learning, providing the Nanotechnology readers with a perspective of challenges and opportunities in this burgeoning field.",2020,163,63,1,False,Physics,Materials Science,144499811.0,Q. Xia,1989985.0,K. Berggren,31560969.0,K. Likharev,144455360.0,D. Strukov,Medicine,2152630916.0,Hao Jiang,144492720.0,T. Mikolajick,1793153.0,D. Querlioz,2106862.0,M. Salinga,2054916870.0,John R. Erickson,2552578.0,Shuang Pi,144903485.0,F. Xiong,47476951.0,Peng Lin,2047503990.0,Can Li,6308510.0,S. Xiong,152724002.0,B. Hoskins,36910177.0,M. Daniels,3300084.0,A. Madhavan,144384210.0,James W. Liddle,30841058.0,J. McClelland,3566342.0,Yuchao Yang,38546300.0,J. Rupp,3760690.0,S. Nonnenmann,9113208.0,Nanbo Gong,145210800.0,Kwang-Ting Cheng,1822088162.0,Miguel Angel Lastras Montaño,145658964.0,A. Talin,4044901.0,A. Salleo,2694890.0,B. Shastri,31299426.0,T. Ferreira de Lima,2304580.0,A. Tait,4013480.0,Yichen Shen,51209743.0,H. Meng,1432641166.0,C. Roques-Carmes,2148766464.0,Zengguang Cheng,1771881.0,H. Bhaskaran,119794253.0,D. Jariwala,2144396736.0,Han Wang,46939936.0,K. Segall,46425347.0,J. Shainline,152905474.0,J. Yang,143884690.0,K. Roy,145058489.0,S. Datta,10225325.0,A. Raychowdhury
01cb4071a0a43aeef63e5d568ad5afe1fb8b2411,https://www.semanticscholar.org/paper/01cb4071a0a43aeef63e5d568ad5afe1fb8b2411,Domain Separation Networks,"The cost of large scale data collection and annotation often makes the application of machine learning algorithms to new tasks or datasets prohibitively expensive. One approach circumventing this cost is training models on synthetic data where annotations are provided automatically. Despite their appeal, such models often fail to generalize from synthetic to real images, necessitating domain adaptation algorithms to manipulate these models before they can be successfully applied. Existing approaches focus either on mapping representations from one domain to the other, or on learning to extract features that are invariant to the domain from which they were extracted. However, by focusing only on creating a mapping or shared representation between the two domains, they ignore the individual characteristics of each domain. We hypothesize that explicitly modeling what is unique to each domain can improve a model's ability to extract domain-invariant features. Inspired by work on private-shared component analysis, we explicitly learn to extract image representations that are partitioned into two subspaces: one component which is private to each domain and one which is shared across domains. Our model is trained to not only perform the task we care about in the source domain, but also to use the partitioned representation to reconstruct the images from both domains. Our novel architecture results in a model that outperforms the state-of-the-art on a range of unsupervised domain adaptation scenarios and additionally produces visualizations of the private and shared representations enabling interpretation of the domain adaptation process.",2016,34,1045,122,False,Computer Science,,2732737.0,Konstantinos Bousmalis,2814229.0,George Trigeorgis,2286640.0,N. Silberman,1707347.0,Dilip Krishnan,,1761978.0,D. Erhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5feaa06ff389b385095beb28483ce4c6c3fe4414,https://www.semanticscholar.org/paper/5feaa06ff389b385095beb28483ce4c6c3fe4414,Generalized Bradley-Terry Models and Multi-Class Probability Estimates,"The Bradley-Terry model for obtaining individual skill from paired comparisons has been popular in many areas. In machine learning, this model is related to multi-class probability estimates by coupling all pairwise classification results. Error correcting output codes (ECOC) are a general framework to decompose a multi-class problem to several binary problems. To obtain probability estimates under this framework, this paper introduces a generalized Bradley-Terry model in which paired individual comparisons are extended to paired team comparisons. We propose a simple algorithm with convergence proofs to solve the model and obtain individual skill. Experiments on synthetic and re al data demonstrate that the algorithm is useful for obtaining multi-class probability estimates. Moreover, we discuss four extensions of the proposed model: 1) weighted individual skill, 2) home-field advantage, 3) ties, and 4) comparisons with more than two teams.",2006,29,169,17,False,Computer Science,,1734755.0,Tzu-Kuo Huang,2567246.0,R. C. Weng,1711460.0,Chih-Jen Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,https://www.semanticscholar.org/paper/de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,The upside of uncertainty: Identification of lithology contact zones from airborne geophysics and satellite data using random forests and support vector machines,"ABSTRACTInductive machine learning algorithms attempt to recognize patterns in, and generalize from empirical data. They provide a practical means of predicting lithology, or other spatially varying physical features, from multidimensional geophysical data sets. It is for this reason machine learning approaches are increasing in popularity for geophysical data inference. A key motivation for their use is the ease with which uncertainty measures can be estimated for nonprobabilistic algorithms. We have compared and evaluated the abilities of two nonprobabilistic machine learning algorithms, random forests (RF) and support vector machines (SVM), to recognize ambiguous supervised classification predictions using uncertainty calculated from estimates of class membership probabilities. We formulated a method to establish optimal uncertainty threshold values to identify and isolate the maximum number of incorrect predictions while preserving most of the correct classifications. This is illustrated using a case ...",2013,80,64,2,False,Computer Science,,1840787.0,M. Cracknell,36882569.0,A. Reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c1309a5cb147856f785253d99424685cf5c12fc,https://www.semanticscholar.org/paper/6c1309a5cb147856f785253d99424685cf5c12fc,Reinforcement learning for true adaptive traffic signal control,"The ability to exert real-time, adaptive control of transportation processes is the core of many intelligent transportation systems decision support tools. Reinforcement learning, an artificial intelligence approach undergoing development in the machine- learning community, offers key advantages in this regard. The ability of a control agent to learn relationships between control actions and their effect on the environment while pursuing a goal is a distinct improvement over prespecified models of the environment. Prespecified models are a prerequisite of conventional control methods and their accuracy limits the performance of control agents. This paper contains an introduction to Q-learning, a simple yet powerful reinforcement learning algorithm, and presents a case study involving application to traffic signal control. Encouraging results of the application to an isolated traffic signal, particularly under variable traffic conditions, are presented. A broader research effort is outlined, including extension to linear and networked signal systems and integration with dynamic route guidance. The research objective involves optimal control of heavily congested traffic across a two-dimensional road network—a challenging task for conventional traffic signal control methodologies.",2003,26,408,19,False,Engineering,,1770243.0,B. Abdulhai,98155768.0,R. Pringle,69037486.0,G. J. Karakoulas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ac7b6dbcf5107c7ad0ce29161f60c2834a06795,https://www.semanticscholar.org/paper/7ac7b6dbcf5107c7ad0ce29161f60c2834a06795,Alignment for Advanced Machine Learning Systems,"We survey eight research areas organized around one question: As learning systems become increasingly intelligent and autonomous, what design principles can best ensure that their behavior is aligned with the interests of the operators? We focus on two major technical obstacles to AI alignment: the challenge of specifying the right kind of objective functions, and the challenge of designing AI systems that avoid unintended consequences and undesirable behavior even in cases where the objective function does not line up perfectly with the intentions of the designers. Open problems surveyed in this research proposal include: How can we train reinforcement learners to take actions that are more amenable to meaningful assessment by intelligent overseers? What kinds of objective functions incentivize a system to “not have an overly large impact” or “not have many side effects”? We discuss these questions, related work, and potential directions for future research, with the goal of highlighting relevant research topics in machine learning that appear tractable today.",2020,109,58,4,False,Computer Science,,144364160.0,Jessica Taylor,2542795.0,Eliezer Yudkowsky,2254026.0,Patrick LaVictoire,2651789.0,Andrew Critch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72db4f5be89655b13e943f60566e65ae4d437344,https://www.semanticscholar.org/paper/72db4f5be89655b13e943f60566e65ae4d437344,Learning-based imaging through scattering media.,"We present a machine-learning-based method for single-shot imaging through scattering media. The inverse scattering process was calculated based on a nonlinear regression algorithm by learning a number of training object-speckle pairs. In the experimental demonstration, multilayer phase objects between scattering plates were reconstructed from intensity measurements. Our approach enables model-free sensing, where it is not necessary to know the sensing processes/models.",2016,14,133,2,False,Physics,Medicine,3614205.0,R. Horisaki,2065889114.0,Ryosuke Takagi,2063601.0,J. Tanida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
