paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,fieldsOfStudy/2,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,fieldsOfStudy/3,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name
5c7e5248d9eb7f373f10277410bf8506160907ea,https://www.semanticscholar.org/paper/5c7e5248d9eb7f373f10277410bf8506160907ea,All-optical machine learning using diffractive deep neural networks,"All-optical deep learning Deep learning uses multilayered artificial neural networks to learn digitally from large datasets. It then performs advanced identification and classification tasks. To date, these multilayered neural networks have been implemented on a computer. Lin et al. demonstrate all-optical machine learning that uses passive optical components that can be patterned and fabricated with 3D-printing. Their hardware approach comprises stacked layers of diffractive optical elements analogous to an artificial neural network that can be trained to execute complex functions at the speed of light. Science, this issue p. 1004 All-optical deep learning can be implemented with 3D-printed passive optical components. Deep learning has been transforming our ability to execute advanced inference tasks using computers. Here we introduce a physical mechanism to perform machine learning by demonstrating an all-optical diffractive deep neural network (D2NN) architecture that can implement various functions following the deep learning–based design of passive diffractive layers that work collectively. We created 3D-printed D2NNs that implement classification of images of handwritten digits and fashion products, as well as the function of an imaging lens at a terahertz spectrum. Our all-optical deep learning framework can perform, at the speed of light, various complex functions that computer-based neural networks can execute; will find applications in all-optical image analysis, feature detection, and object classification; and will also enable new camera designs and optical components that perform distinctive tasks using D2NNs.",2018,52,741,37,True,Computer Science,143746845,Xing Lin,48156295.0,Y. Rivenson,3913651.0,N. T. Yardimci,4901769.0,Muhammed Veli,5602194.0,Yilin Luo,2146359.0,M. Jarrahi,2660014.0,A. Ozcan,,,Physics,,,,,,,Medicine,,,,,,,,,,,,,
88a97c8ef539589c55a6fe869c243792e470d6a3,https://www.semanticscholar.org/paper/88a97c8ef539589c55a6fe869c243792e470d6a3,Applied Machine Learning at Facebook: A Datacenter Infrastructure Perspective,"Machine learning sits at the core of many essential products and services at Facebook. This paper describes the hardware and software infrastructure that supports machine learning at global scale. Facebook's machine learning workloads are extremely diverse: services require many different types of models in practice. This diversity has implications at all layers in the system stack. In addition, a sizable fraction of all data stored at Facebook flows through machine learning pipelines, presenting significant challenges in delivering data to high-performance distributed training flows. Computational requirements are also intense, leveraging both GPU and CPU platforms for training and abundant CPU capacity for real-time inference. Addressing these and other emerging challenges continues to require diverse efforts that span machine learning algorithms, software, and hardware design.",2018,19,409,38,False,Computer Science,1775500,Kim M. Hazelwood,145583374.0,Sarah Bird,1896817.0,D. Brooks,2127604.0,Soumith Chintala,40863835.0,Utku Diril,40858378.0,Dmytro Dzhulgakov,2133743548.0,Mohamed Fawzy,33920592.0,Bill Jia,,39978391.0,Yangqing Jia,10774798.0,Aditya Kalro,2057766961.0,James Law,,2110234018.0,Kevin Lee,2159321510.0,Jason Lu,,34837514.0,P. Noordhuis,1711231.0,M. Smelyanskiy,2068237821.0,Liang Xiong,2108429236.0,Xiaodong Wang
efd7b7aafeb83b8a8d6fd90a35d6fb6a62f5f695,https://www.semanticscholar.org/paper/efd7b7aafeb83b8a8d6fd90a35d6fb6a62f5f695,Manipulating Machine Learning: Poisoning Attacks and Countermeasures for Regression Learning,"As machine learning becomes widely used for automated decisions, attackers have strong incentives to manipulate the results and models generated by machine learning algorithms. In this paper, we perform the first systematic study of poisoning attacks and their countermeasures for linear regression models. In poisoning attacks, attackers deliberately influence the training data to manipulate the results of a predictive model. We propose a theoretically-grounded optimization framework specifically designed for linear regression and demonstrate its effectiveness on a range of datasets and models. We also introduce a fast statistical attack that requires limited knowledge of the training process. Finally, we design a new principled defense method that is highly resilient against all poisoning attacks. We provide formal guarantees about its convergence and an upper bound on the effect of poisoning attacks when the defense is deployed. We evaluate extensively our attacks and defenses on three realistic datasets from health care, loan assessment, and real estate domains.",2018,56,434,35,True,Computer Science,40844378,Matthew Jagielski,3046437.0,Alina Oprea,1684175.0,B. Biggio,2118484076.0,Chang Liu,1398550766.0,C. Nita-Rotaru,2165247199.0,Bo Li,,,,,,,,,,,,,,,,,,,,,,,,,
960ba564e9e598d864dff38d2f3d0bad1b319ead,https://www.semanticscholar.org/paper/960ba564e9e598d864dff38d2f3d0bad1b319ead,A Survey of Machine Learning for Big Code and Naturalness,"Research at the intersection of machine learning, programming languages, and software engineering has recently taken important steps in proposing learnable probabilistic models of source code that exploit the abundance of patterns of code. In this article, we survey this work. We contrast programming languages against natural languages and discuss how these similarities and differences drive the design of probabilistic models. We present a taxonomy based on the underlying design principles of each model and use it to navigate the literature. Then, we review how researchers have adapted these models to application areas and discuss cross-cutting and application-specific challenges and opportunities.",2017,215,551,32,True,Computer Science,3216345,Miltiadis Allamanis,1757975.0,Earl T. Barr,1730296.0,Premkumar T. Devanbu,37210858.0,Charles Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9518627db25f05930e931f56497602363a75491,https://www.semanticscholar.org/paper/b9518627db25f05930e931f56497602363a75491,"Interpretable machine learning: definitions, methods, and applications","M learning (ML) has recently received considerable attention for its ability to accurately predict a wide variety of complex phenomena. However, there is a growing realization that, in addition to predictions, ML models are capable of producing knowledge about domain relationships contained in data, often referred to as interpretations. These interpretations have found uses both in their own right, e.g. medicine (1), policy-making (2), and science (3, 4), as well as in auditing the predictions themselves in response to issues such as regulatory pressure (5) and fairness (6). In the absence of a well-formed definition of interpretability, a broad range of methods with a correspondingly broad range of outputs (e.g. visualizations, natural language, mathematical equations) have been labeled as interpretation. This has led to considerable confusion about the notion of interpretability. In particular, it is unclear what it means to interpret something, what common threads exist among disparate methods, and how to select an interpretation method for a particular problem/audience. In this paper, we attempt to address these concerns. To do so, we first define interpretability in the context of machine learning and place it within a generic data science life cycle. This allows us to distinguish between two main classes of interpretation methods: model-based∗ and post hoc. We then introduce the Predictive, Descriptive, Relevant (PDR) framework, consisting of three desiderata for evaluating and constructing interpretations: predictive accuracy, descriptive",2019,94,317,10,True,Mathematics,144585578,W. James Murdoch,145229121.0,Chandan Singh,19225295.0,Karl Kumbier,1405625449.0,R. Abbasi-Asl,144923779.0,Bin Yu,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
05d20fda297c9afb347214bd1693bd049674e0c6,https://www.semanticscholar.org/paper/05d20fda297c9afb347214bd1693bd049674e0c6,Machine Learning for the Geosciences: Challenges and Opportunities,"Geosciences is a field of great societal relevance that requires solutions to several urgent problems facing our humanity and the planet. As geosciences enters the era of big data, machine learning (ML)—that has been widely successful in commercial domains—offers immense potential to contribute to problems in geosciences. However, geoscience applications introduce novel challenges for ML due to combinations of geoscience properties encountered in every problem, requiring novel research in machine learning. This article introduces researchers in the machine learning (ML) community to these challenges offered by geoscience problems and the opportunities that exist for advancing both machine learning and geosciences. We first highlight typical sources of geoscience data and describe their common properties. We then describe some of the common categories of geoscience problems where machine learning can play a role, discussing the challenges faced by existing ML methods and opportunities for novel ML research. We conclude by discussing some of the cross-cutting research themes in machine learning that are applicable across several geoscience problems, and the importance of a deep collaboration between machine learning and geosciences for synergistic advancements in both disciplines.",2017,128,201,6,True,Computer Science,2548167,A. Karpatne,1405321572.0,I. Ebert‐Uphoff,1753019.0,S. Ravela,30160005.0,H. Babaie,2107978833.0,Vipin Kumar,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
e9239469aba4bccf3e36d1c27894721e8dbefc44,https://www.semanticscholar.org/paper/e9239469aba4bccf3e36d1c27894721e8dbefc44,Foundations of Machine Learning,"This graduate-level textbook introduces fundamental concepts and methods in machine learning. It describes several important modern algorithms, provides the theoretical underpinnings of these algorithms, and illustrates key aspects for their application. The authors aim to present novel theoretical tools and concepts while giving concise proofs even for relatively advanced topics. Foundations of Machine Learning fills the need for a general textbook that also offers theoretical details and an emphasis on proofs. Certain topics that are often treated with insufficient attention are discussed in more detail here; for example, entire chapters are devoted to regression, multi-class classification, and ranking. The first three chapters lay the theoretical foundation for what follows, but each remaining chapter is mostly self-contained. The appendix offers a concise probability review, a short introduction to convex optimization, tools for concentration bounds, and several basic properties of matrices and norms used in the book. The book is intended for graduate students and researchers in machine learning, statistics, and related areas; it can be used either as a textbook or as a reference text for a research seminar.",2012,231,2512,306,False,Computer Science,81080659,M. Mohri,2435268.0,Afshin Rostamizadeh,145532827.0,Ameet S. Talwalkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eed9fa4483cab37eacd59db0fac4b1441431ee85,https://www.semanticscholar.org/paper/eed9fa4483cab37eacd59db0fac4b1441431ee85,Tensor Decomposition for Signal Processing and Machine Learning,"Tensors or <italic>multiway arrays</italic> are functions of three or more indices <inline-formula> <tex-math notation=""LaTeX"">$(i,j,k,\ldots)$</tex-math></inline-formula>—similar to matrices (two-way arrays), which are functions of two indices <inline-formula><tex-math notation=""LaTeX"">$(r,c)$</tex-math></inline-formula> for (row, column). Tensors have a rich history, stretching over almost a century, and touching upon numerous disciplines; but they have only recently become ubiquitous in signal and data analytics at the confluence of signal processing, statistics, data mining, and machine learning. This overview article aims to provide a good starting point for researchers and practitioners interested in learning about and working with tensors. As such, it focuses on fundamentals and motivation (using various application examples), aiming to strike an appropriate balance of breadth <italic>and depth</italic> that will enable someone having taken first graduate courses in matrix algebra and probability to get started doing research and/or developing tensor algorithms and software. Some background in applied optimization is useful but not strictly required. The material covered includes tensor rank and rank decomposition; basic tensor factorization models and their relationships and properties (including fairly good coverage of identifiability); broad coverage of algorithms ranging from alternating optimization to stochastic gradient; statistical performance analysis; and applications ranging from source separation to collaborative filtering, mixture and topic modeling, classification, and multilinear subspace learning.",2016,165,969,67,False,Computer Science,73776482,N. Sidiropoulos,2217213.0,L. Lathauwer,144406546.0,Xiao Fu,2349460.0,Kejun Huang,3000659.0,E. Papalexakis,1702392.0,C. Faloutsos,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
9d75cc322a4e06d0a3a868cb91b04219a289c12c,https://www.semanticscholar.org/paper/9d75cc322a4e06d0a3a868cb91b04219a289c12c,Machine Learning: An Applied Econometric Approach,"Machines are increasingly doing ""intelligent"" things. Face recognition algorithms use a large dataset of photos labeled as having a face or not to estimate a function that predicts the presence y of a face from pixels x. This similarity to econometrics raises questions: How do these new empirical tools fit with what we know? As empirical economists, how can we use them? We present a way of thinking about machine learning that gives it its own place in the econometric toolbox. Machine learning not only provides new tools, it solves a different problem. Specifically, machine learning revolves around the problem of prediction, while many economic applications revolve around parameter estimation. So applying machine learning to economics requires finding relevant tasks. Machine learning algorithms are now technically easy to use: you can download convenient packages in R or Python. This also raises the risk that the algorithms are applied naively or their output is misinterpreted. We hope to make them conceptually easier to use by providing a crisper understanding of how these algorithms work, where they excel, and where they can stumble—and thus where they can be most usefully applied.",2017,252,982,66,True,Computer Science,2062143,S. Mullainathan,47281276.0,Jann Spiess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
033f25ad905ef2ed32a8331cf38b83953ff15922,https://www.semanticscholar.org/paper/033f25ad905ef2ed32a8331cf38b83953ff15922,A Review of Relational Machine Learning for Knowledge Graphs,"Relational machine learning studies methods for the statistical analysis of relational, or graph-structured, data. In this paper, we provide a review of how such statistical models can be “trained” on large knowledge graphs, and then used to predict new facts about the world (which is equivalent to predicting new edges in the graph). In particular, we discuss two fundamentally different kinds of statistical relational models, both of which can scale to massive data sets. The first is based on latent feature models such as tensor factorization and multiway neural networks. The second is based on mining observable patterns in the graph. We also show how to combine these latent and observable models to get improved modeling power at decreased computational cost. Finally, we discuss how such statistical models of graphs can be combined with text-based information extraction methods for automatically constructing knowledge graphs from the Web. To this end, we also discuss Google's knowledge vault project as an example of such combination.",2015,156,1218,121,False,Computer Science,1729762,Maximilian Nickel,1702318.0,K. Murphy,1700754.0,Volker Tresp,1718798.0,E. Gabrilovich,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
4f2baff3195b6fc43a38e3e869496dab9fe9dbc3,https://www.semanticscholar.org/paper/4f2baff3195b6fc43a38e3e869496dab9fe9dbc3,Delayed Impact of Fair Machine Learning,"Static classification has been the predominant focus of the study of fairness in machine learning. While most models do not consider how decisions change populations over time, it is conventional wisdom that fairness criteria promote the long-term well-being of groups they aim to protect. This work studies the interaction of static fairness criteria with temporal indicators of well-being. We show a simple one-step feedback model in which common criteria do not generally promote improvement over time, and may in fact cause harm. Our results highlight the importance of temporal modeling in the evaluation of fairness criteria, suggesting a range of new challenges and trade-offs.",2018,34,312,26,True,Computer Science,1748108610,Lydia T. Liu,1491339790.0,Sarah Dean,144322309.0,Esther Rolf,3385674.0,Max Simchowitz,1775622.0,Moritz Hardt,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
78aa018ee7d52360e15d103390ea1cdb3a0beb41,https://www.semanticscholar.org/paper/78aa018ee7d52360e15d103390ea1cdb3a0beb41,Transferability in Machine Learning: from Phenomena to Black-Box Attacks using Adversarial Samples,"Many machine learning models are vulnerable to adversarial examples: inputs that are specially crafted to cause a machine learning model to produce an incorrect output. Adversarial examples that affect one model often affect another model, even if the two models have different architectures or were trained on different training sets, so long as both models were trained to perform the same task. An attacker may therefore train their own substitute model, craft adversarial examples against the substitute, and transfer them to a victim model, with very little information about the victim. Recent work has further developed a technique that uses the victim model as an oracle to label a synthetic training set for the substitute, so the attacker need not even collect a training set to mount the attack. We extend these recent techniques using reservoir sampling to greatly enhance the efficiency of the training procedure for the substitute model. We introduce new transferability attacks between previously unexplored (substitute, victim) pairs of machine learning model classes, most notably SVMs and decision trees. We demonstrate our attacks on two commercial machine learning classification systems from Amazon (96.19% misclassification rate) and Google (88.94%) using only 800 queries of the victim model, thereby showing that existing machine learning approaches are in general vulnerable to systematic black-box attacks regardless of their structure.",2016,34,1277,103,False,Computer Science,1967156,Nicolas Papernot,144061974.0,P. Mcdaniel,153440022.0,Ian J. Goodfellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c63a6e6d3b31b14ae4236bfbd574ea37cab18a7,https://www.semanticscholar.org/paper/7c63a6e6d3b31b14ae4236bfbd574ea37cab18a7,Choosing Prediction Over Explanation in Psychology: Lessons From Machine Learning,"Psychology has historically been concerned, first and foremost, with explaining the causal mechanisms that give rise to behavior. Randomized, tightly controlled experiments are enshrined as the gold standard of psychological research, and there are endless investigations of the various mediating and moderating variables that govern various behaviors. We argue that psychology’s near-total focus on explaining the causes of behavior has led much of the field to be populated by research programs that provide intricate theories of psychological mechanism but that have little (or unknown) ability to predict future behaviors with any appreciable accuracy. We propose that principles and techniques from the field of machine learning can help psychology become a more predictive science. We review some of the fundamental concepts and tools of machine learning and point out examples where these concepts have been used to conduct interesting and important psychological research that focuses on predictive research questions. We suggest that an increased focus on prediction, rather than explanation, can ultimately lead us to greater understanding of behavior.",2017,117,887,50,True,Psychology,2075675,T. Yarkoni,48804181.0,Jacob Westfall,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,
2aadb938af2f77a6ad9321ff873c1c9b9a579fcb,https://www.semanticscholar.org/paper/2aadb938af2f77a6ad9321ff873c1c9b9a579fcb,A Survey of Data Mining and Machine Learning Methods for Cyber Security Intrusion Detection,"Cyber security is that the body of technologies, processes and practices designed to safeguard networks, computers, programs and knowledge from attack, harm or unauthorized access. During a computing context, the term security implies cyber security. This survey paper describes a targeted literature survey of machine learning (ML) and data processing (DM) strategies for cyber analytics in support of intrusion detection. This paper focuses totally on cyber intrusion detection as it applies to wired networks. With a wired network, associate oppose must experience many layers of defense at firewalls and operative systems, or gain physical access to the network. The quality of ML/DM algorithms is addressed, discussion of challenges for victimization ML/DM for cyber security is conferred, and some recommendations on once to use a given methodology area unit provided.",2017,13,851,70,False,Engineering,100818765,Lalu Banoth,70392354.0,M. S. Teja,2102149819.0,M. Saicharan,143612469.0,N. Chandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0359bba5112d472206d82ddb29947f2d634bb0cc,https://www.semanticscholar.org/paper/0359bba5112d472206d82ddb29947f2d634bb0cc,Introduction to machine learning,"The goal of machine learning is to program computers to use example data or past experience to solve a given problem. Many successful applications of machine learning exist already, including systems that analyze past sales data to predict customer behavior, optimize robot behavior so that a task can be completed using minimum resources, and extract knowledge from bioinformatics data. Introduction to Machine Learning is a comprehensive textbook on the subject, covering a broad array of topics not usually included in introductory machine learning texts. In order to present a unified treatment of machine learning problems and solutions, it discusses many methods from different fields, including statistics, pattern recognition, neural networks, artificial intelligence, signal processing, control, and data mining. All learning algorithms are explained so that the student can easily move from the equations in the book to a computer program. The text covers such topics as supervised learning, Bayesian decision theory, parametric methods, multivariate methods, multilayer perceptrons, local models, hidden Markov models, assessing and comparing classification algorithms, and reinforcement learning. New to the second edition are chapters on kernel machines, graphical models, and Bayesian estimation; expanded coverage of statistical tests in a chapter on design and analysis of machine learning experiments; case studies available on the Web (with downloadable results for instructors); and many additional exercises. All chapters have been revised and updated. Introduction to Machine Learning can be used by advanced undergraduates and graduate students who have completed courses in computer programming, probability, calculus, and linear algebra. It will also be of interest to engineers in the field who are concerned with the application of machine learning methods. Adaptive Computation and Machine Learning series",2004,19,3330,275,False,Computer Science,1691898,Ethem Alpaydin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c3fa019574988c479474c32f34debecd12e8d1,https://www.semanticscholar.org/paper/c5c3fa019574988c479474c32f34debecd12e8d1,Procedural Content Generation via Machine Learning (PCGML),"This survey explores procedural content generation via machine learning (PCGML), defined as the generation of game content using machine learning models trained on existing content. As the importance of PCG for game development increases, researchers explore new avenues for generating high-quality content with or without human involvement; this paper addresses the relatively new paradigm of using machine learning (in contrast with search-based, solver-based, and constructive methods). We focus on what is most often considered functional game content, such as platformer levels, game maps, interactive fiction stories, and cards in collectible card games, as opposed to cosmetic content, such as sprites and sound effects. In addition to using PCG for autonomous generation, cocreativity, mixed-initiative design, and compression, PCGML is suited for repair, critique, and content analysis because of its focus on modeling existing content. We discuss various data sources and representations that affect the generated content. Multiple PCGML methods are covered, including neural networks: long short-term memory networks, autoencoders, and deep convolutional networks; Markov models: $n$-grams and multi-dimensional Markov chains; clustering; and matrix factorization. Finally, we discuss open problems in PCGML, including learning from small data sets, lack of training data, multilayered learning, style-transfer, parameter tuning, and PCG as a game mechanic.",2017,112,254,35,True,Computer Science,3375548,A. Summerville,29929346.0,Sam Snodgrass,144599741.0,Matthew J. Guzdial,1757823.0,Christoffer Holmgård,48630276.0,Amy K. Hoover,2232368.0,Aaron Isaksen,3431050.0,Andy Nealen,1810053.0,J. Togelius,,,,,,,,,,,,,,,,,,,,,
59d9318f07331ec15e54fe2a4218bc4a5c247a38,https://www.semanticscholar.org/paper/59d9318f07331ec15e54fe2a4218bc4a5c247a38,Foolbox: A Python toolbox to benchmark the robustness of machine learning models,"Even todays most advanced machine learning models are easily fooled by almost imperceptible perturbations of their inputs. Foolbox is a new Python package to generate such adversarial perturbations and to quantify and compare the robustness of machine learning models. It is build around the idea that the most comparable robustness measure is the minimum perturbation needed to craft an adversarial example. To this end, Foolbox provides reference implementations of most published adversarial attack methods alongside some new ones, all of which perform internal hyperparameter tuning to find the minimum adversarial perturbation. Additionally, Foolbox interfaces with most popular deep learning frameworks such as PyTorch, Keras, TensorFlow, Theano and MXNet and allows different adversarial criteria such as targeted misclassification and top-k misclassification as well as different distance measures. The code is licensed under the MIT license and is openly available at https://github.com/bethgelab/foolbox. The most up-to-date documentation can be found at http://foolbox.readthedocs.io. In 2013, Szegedy et al. demonstrated that minimal perturbations, often almost imperceptible to humans, can have devastating effects on machine predictions. These so-called adversarial perturbations thus demonstrate a striking difference between human and machine perception. As a result, adversarial perturbations have been subject to many Equal contribution Centre for Integrative Neuroscience, University of Tübingen, Germany Bernstein Center for Computational Neuroscience, Tübingen, Germany International Max Planck Research School for Intelligent Systems, Tübingen, Germany Max Planck Institute for Biological Cybernetics, Tübingen, Germany Institute for Theoretical Physics, University of Tübingen, Germany. Correspondence to: Jonas Rauber <jonas.rauber@bethgelab.org>. Reliable Machine Learning in the Wild Workshop, 34 th International Conference on Machine Learning, Sydney, Australia, 2017. studies concerning the generation of such perturbations and strategies to protect machine learning models such as deep neural networks against them. A practical definition of the robustness R of a model, first used by Szegedy et al. (2013), is the average size of the minimum adversarial perturbation ρ(x) across many samples x, R = 〈ρ(x)〉 x where (1) ρ(x) = min δ d(x,x+ δ) s.t. x+ δ is adversarial (2) and d(·) is some distance measure. Unfortunately, finding the global minimum adversarial perturbation is close to impossible in any practical setting, and we thus employ heuristic attacks to find a suitable approximation. Such heuristics, however, can fail, in which case we could easily be mislead to believe that a model is robust (Brendel & Bethge, 2017). Our best strategy is thus to employ as many attacks as possible, and to use the minimal perturbation found across all attacks as an approximation to the true global minimum. At the moment, however, such a strategy is severely obstructed by two problems: first, the code for most known attack methods is either not available at all, or only available for one particular deep learning framework. Second, implementations of the same attack often differ in many details and are thus not directly comparable. Foolbox improves upon the existing Python package cleverhans by Papernot et al. (2016b) in three important aspects: 1. It interfaces with most popular machine learning frameworks such as PyTorch, Keras, TensorFlow, Theano, Lasagne and MXNet and provides a straight forward way to add support for other frameworks, 2. it provides reference implementations for more than 15 adversarial attacks with a simple and consistent API, and 3. it supports many different criteria for adversarial examples, including custom ones. This technical report is structured as follows: In section 1 we provide an overview over Foolbox and demonstrate Foolbox: A Python toolbox to benchmark the robustness of machine learning models how to benchmark a model and report the result. In section 2 we describe the adversarial attack methods that are implemented in Foolbox and explain the internal hyperparameter tuning.",2017,11,354,49,False,,19237612,Jonas Rauber,40634590.0,Wieland Brendel,1731199.0,M. Bethge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be1496e9620089b377ef631692478f5034ee95b8,https://www.semanticscholar.org/paper/be1496e9620089b377ef631692478f5034ee95b8,Machine learning applications in epilepsy,"Machine learning leverages statistical and computer science principles to develop algorithms capable of improving performance through interpretation of data rather than through explicit instructions. Alongside widespread use in image recognition, language processing, and data mining, machine learning techniques have received increasing attention in medical applications, ranging from automated imaging analysis to disease forecasting. This review examines the parallel progress made in epilepsy, highlighting applications in automated seizure detection from electroencephalography (EEG), video, and kinetic data, automated imaging analysis and pre‐surgical planning, prediction of medication response, and prediction of medical and surgical outcomes using a wide variety of data sources. A brief overview of commonly used machine learning approaches, as well as challenges in further application of machine learning techniques in epilepsy, is also presented. With increasing computational capabilities, availability of effective machine learning algorithms, and accumulation of larger datasets, clinicians and researchers will increasingly benefit from familiarity with these techniques and the significant progress already made in their application in epilepsy.",2019,114,137,3,False,Medicine,48487599,B. Abbasi,2423726.0,D. Goldenholz,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
175e37bca3762b3a52c6a0e153060b98a251d061,https://www.semanticscholar.org/paper/175e37bca3762b3a52c6a0e153060b98a251d061,Inverse molecular design using machine learning: Generative models for matter engineering,"The discovery of new materials can bring enormous societal and technological progress. In this context, exploring completely the large space of potential materials is computationally intractable. Here, we review methods for achieving inverse design, which aims to discover tailored materials from the starting point of a particular desired functionality. Recent advances from the rapidly growing field of artificial intelligence, mostly from the subfield of machine learning, have resulted in a fertile exchange of ideas, where approaches to inverse molecular design are being proposed and employed at a rapid pace. Among these, deep generative models have been applied to numerous classes of materials: rational design of prospective drugs, synthetic routes to organic compounds, and optimization of photovoltaics and redox flow batteries, as well as a variety of other solid-state materials.",2018,93,839,12,False,Medicine,1380248978,Benjamín Sánchez-Lengeling,1380248954.0,Alán Aspuru-Guzik,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
3f22c9462f8e588ce4210a304133e2265f41d913,https://www.semanticscholar.org/paper/3f22c9462f8e588ce4210a304133e2265f41d913,Artificial Intelligence and Machine Learning in Pathology: The Present Landscape of Supervised Methods,"Increased interest in the opportunities provided by artificial intelligence and machine learning has spawned a new field of health-care research. The new tools under development are targeting many aspects of medical practice, including changes to the practice of pathology and laboratory medicine. Optimal design in these powerful tools requires cross-disciplinary literacy, including basic knowledge and understanding of critical concepts that have traditionally been unfamiliar to pathologists and laboratorians. This review provides definitions and basic knowledge of machine learning categories (supervised, unsupervised, and reinforcement learning), introduces the underlying concept of the bias-variance trade-off as an important foundation in supervised machine learning, and discusses approaches to the supervised machine learning study design along with an overview and description of common supervised machine learning algorithms (linear regression, logistic regression, Naive Bayes, k-nearest neighbor, support vector machine, random forest, convolutional neural networks).",2019,76,125,0,True,Medicine,31682040,H. Rashidi,144026292.0,N. Tran,83007327.0,Elham Vali Betts,5788528.0,L. Howell,2072877937.0,Ralph Green,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
1ecc2bd0bc6ffa0a2f466a058589c20593e3e57c,https://www.semanticscholar.org/paper/1ecc2bd0bc6ffa0a2f466a058589c20593e3e57c,The Marginal Value of Adaptive Gradient Methods in Machine Learning,"Adaptive optimization methods, which perform local optimization with a metric constructed from the history of iterates, are becoming increasingly popular for training deep neural networks. Examples include AdaGrad, RMSProp, and Adam. We show that for simple overparameterized problems, adaptive methods often find drastically different solutions than gradient descent (GD) or stochastic gradient descent (SGD). We construct an illustrative binary classification problem where the data is linearly separable, GD and SGD achieve zero test error, and AdaGrad, Adam, and RMSProp attain test errors arbitrarily close to half. We additionally study the empirical generalization capability of adaptive methods on several state-of-the-art deep learning models. We observe that the solutions found by adaptive methods generalize worse (often significantly worse) than SGD, even when these solutions have better training performance. These results suggest that practitioners should reconsider the use of adaptive methods to train neural networks.",2017,26,784,80,False,Computer Science,144102853,Ashia C. Wilson,40458654.0,R. Roelofs,144872294.0,Mitchell Stern,1706280.0,Nathan Srebro,9229182.0,B. Recht,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
