paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,fieldsOfStudy/2
3b7ae5c745ed5ab496b60ec5dc57db26712c177e,https://www.semanticscholar.org/paper/3b7ae5c745ed5ab496b60ec5dc57db26712c177e,Machine learning in individual claims reserving,Abstract Machine learning techniques make it feasible to calculate claims reserves on individual claims data. This paper illustrates how these techniques can be used by providing an explicit example in individual claims reserving.,2018,21,66,11,false,Computer Science,Business,3254367,M. Wüthrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics
c82982f7c4504910ab40bc9b6ad86d92d11f43e4,https://www.semanticscholar.org/paper/c82982f7c4504910ab40bc9b6ad86d92d11f43e4,Machine learning in agricultural and applied economics,"This review presents machine learning (ML) approaches from an applied economist’s perspective. We first introduce the key ML methods drawing connections to econometric practice. We then identify current limitations of the econometric and simulation model toolbox in applied economics and explore potential solutions afforded by ML. We dive into cases such as inflexible functional forms, unstructured data sources and large numbers of explanatory variables in both prediction and causal analysis, and highlight the challenges of complex simulation models. Finally, we argue that economists have a vital role in addressing the shortcomings of ML when used for quantitative economic analysis.",2019,195,68,2,true,Computer Science,,25700449,Hugo Storm,38692135,K. Baylis,2516120,T. Heckelei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41d6ef9101d70ac1dc0bc6d514a5e1b1d32ebf8f,https://www.semanticscholar.org/paper/41d6ef9101d70ac1dc0bc6d514a5e1b1d32ebf8f,The UCI KDD archive of large data sets for data mining research and experimentation,"Advances in data collection and storage have allowed organizations to create massive, complex and heterogeneous databases, which have stymied traditional methods of data analysis. This has led to the development of new analytical tools that often combine techniques from a variety of elds such as statistics, computer science, and mathematics to extract meaningful knowledge from the data. To support research in this area, UC Irvine has created the UCI Knowledge Discovery in Databases (KDD) Archive (http://kdd.ics.uci.edu)which is a new online archive of large and complex data sets that encompasses a wide variety of data types, analysis tasks, and application areas. This article describes the objectives and philosophy of the UCI KDD Archive. We draw parallels with the development of the UCI Machine Learning Repository and its a ect on the Machine Learning community.",2000,10,184,17,false,Computer Science,,2305700,Stephen D. Bay,2787844,D. Kibler,1694780,M. Pazzani,50860274,Padhraic Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d21ca7728cb3dd15731accedda9ea711d8a0f4,https://www.semanticscholar.org/paper/10d21ca7728cb3dd15731accedda9ea711d8a0f4,An End-to-End Discriminative Approach to Machine Translation,"We present a perceptron-style discriminative approach to machine translation in which large feature sets can be exploited. Unlike discriminative reranking approaches, our system can take advantage of learned features in all stages of decoding. We first discuss several challenges to error-driven discriminative approaches. In particular, we explore different ways of updating parameters given a training example. We find that making frequent but smaller updates is preferable to making fewer but larger updates. Then, we discuss an array of features and show both how they quantitatively increase BLEU score and how they qualitatively interact on specific examples. One particular feature we investigate is a novel way to introduce learning into the initial phrase extraction process, which has previously been entirely heuristic.",2006,25,318,49,true,Computer Science,,2075292388,P. Liang,1398531195,A. Bouchard-Côté,38666915,D. Klein,1685978,B. Taskar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260df181b79a5c91622d4c2da6d2c618852d6ff,https://www.semanticscholar.org/paper/5260df181b79a5c91622d4c2da6d2c618852d6ff,Kernel Fisher Discriminants,"In this thesis we consider statistical learning problems and machines. A statistical learning machine tries to infer rules from a given set of examples such that it is able to make correct predictions on unseen examples. These predictions can for example be a classification or a regression. We consider the class of kernel based learning techniques. The main contributions of this work can be summarized as follows. Building upon the theory of reproducing kernels we propose a number of new learning algorithms based on the maximization of a Rayleigh coefficient in a kernel feature space. We exemplify this for oriented (kernel) PCA, and especially for Fisher’s discriminant, yielding kernel Fisher discriminants (KFD). Furthermore, we show that KFD is intimately related to quadratic and linear optimization. Building upon this connection we propose several ways to deal with the optimization problems arising in kernel based methods and especially for KFD. This mathematical programming formulation is the starting point to derive several important and interesting variants of KFD, namely robust KFD, sparse KFD and linear KFD. Several algorithms to solve the resulting optimization problems are discussed. As a last consequence of the mathematical programming formulation we are able to relate KFD to other techniques like support vector machines, relevance vector machines and Arc-GV. Through a structural comparison of the underlying optimization problems we illustrate that many modern learning techniques, including KFD, are highly similar. In a separate chapter we present first results dealing with learning guarantees for eigenvalues and eigenvectors estimated from covariance matrices. We show that under some mild assumptions empirical eigenvalues are with high probability close to the expected eigenvalues when training on a specific, finite sample size. For eigenvectors we show that also with high probability an empirical eigenvector will be close to an eigenvector of the underlying distribution. In a large collection of experiments we demonstrate that KFD and its variants proposed here are capable of producing state of the art results. We compare KFD to techniques like AdaBoost and support vector machines, carefully discussing its advantages and also its difficulties.",2003,165,156,17,false,Computer Science,,2459012,S. Mika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13755563644c43f4d0d2378338c61cbf89d3d2f8,https://www.semanticscholar.org/paper/13755563644c43f4d0d2378338c61cbf89d3d2f8,Machine‐learning scoring functions for structure‐based drug lead optimization,"Molecular docking can be used to predict how strongly small‐molecule binders and their chemical derivatives bind to a macromolecular target using its available three‐dimensional structures. Scoring functions (SFs) are employed to rank these molecules by their predicted binding affinity (potency). A classical SF assumes a predetermined theory‐inspired functional form for the relationship between the features characterizing the structure of the protein–ligand complex and its predicted binding affinity (this relationship is almost always assumed to be linear). Recent years have seen the prosperity of machine‐learning SFs, which are fast regression models built instead with contemporary supervised learning algorithms. In this review, we analyzed machine‐learning SFs for drug lead optimization in the 2015–2019 period. The performance gap between classical and machine‐learning SFs was large and has now broadened owing to methodological improvements and the availability of more training data. Against the expectations of many experts, SFs employing deep learning techniques were not always more predictive than those based on more established machine learning techniques and, when they were, the performance gain was small. More codes and webservers are available and ready to be applied to prospective structure‐based drug lead optimization studies. These have exhibited excellent predictive accuracy in compelling retrospective tests, outperforming in some cases much more computationally demanding molecular simulation‐based methods. A discussion of future work completes this review.",2020,116,66,1,true,Computer Science,,1704421,Hongjian Li,1581615496,Kam-Heung Sze,2114181414,Gang Lu,9998035,P. Ballester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444be7584d1f5a7e2aa9f65078de09154f14ea1,https://www.semanticscholar.org/paper/2444be7584d1f5a7e2aa9f65078de09154f14ea1,Born Again Neural Networks,"Knowledge distillation (KD) consists of transferring knowledge from one machine learning model (the teacher}) to another (the student). Commonly, the teacher is a high-capacity model with formidable performance, while the student is more compact. By transferring knowledge, one hopes to benefit from the student's compactness. %we desire a compact model with performance close to the teacher's. We study KD from a new perspective: rather than compressing models, we train students parameterized identically to their teachers. Surprisingly, these {Born-Again Networks (BANs), outperform their teachers significantly, both on computer vision and language modeling tasks. Our experiments with BANs based on DenseNets demonstrate state-of-the-art performance on the CIFAR-10 (3.5%) and CIFAR-100 (15.5%) datasets, by validation error. Additional experiments explore two distillation objectives: (i) Confidence-Weighted by Teacher Max (CWTM) and (ii) Dark Knowledge with Permuted Predictions (DKPP). Both methods elucidate the essential components of KD, demonstrating a role of the teacher outputs on both predicted and non-predicted classes. We present experiments with students of various capacities, focusing on the under-explored case where students overpower teachers. Our experiments show significant advantages from transferring knowledge between DenseNets and ResNets in either direction.",2018,55,606,75,false,Computer Science,Mathematics,2067208583,Tommaso Furlanello,32219137,Zachary Chase Lipton,143902495,M. Tschannen,7326223,L. Itti,2047844,Anima Anandkumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2eadf142091cea03bfcc333d78f9edde025f7b8,https://www.semanticscholar.org/paper/b2eadf142091cea03bfcc333d78f9edde025f7b8,How does Machine Learning Change Software Development Practices?,"Adding an ability for a system to learn inherently adds uncertainty into the system. Given the rising popularity of incorporating machine learning into systems, we wondered how the addition alters software development practices. We performed a mixture of qualitative and quantitative studies with 14 interviewees and 342 survey respondents from 26 countries across four continents to elicit significant differences between the development of machine learning systems and the development of non-machine-learning systems. Our study uncovers significant differences in various aspects of software engineering (e.g., requirements, design, testing, and process) and work characteristics (e.g., skill variety, problem solving and task identity). Based on our findings, we highlight future research directions and provide recommendations for practitioners.",2021,45,74,11,false,Computer Science,,3453740,Zhiyuan Wan,144558659,Xin Xia,143960552,David Lo,1739674,G. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575dfd56906f35540d3190a9bb9899f182949d19,https://www.semanticscholar.org/paper/575dfd56906f35540d3190a9bb9899f182949d19,Hello World Deep Learning in Medical Imaging,,2018,20,79,0,true,Computer Science,Medicine,144102963,P. Lakhani,2064547815,Daniel L. Gray,41154838,Carl R. Pett,31512040,P. Nagy,70061531,G. Shih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb451cb57f2ed71004fdc218e0b23cc90b8233c,https://www.semanticscholar.org/paper/ddb451cb57f2ed71004fdc218e0b23cc90b8233c,Artificial Intelligence and Black-Box Medical Decisions: Accuracy versus Explainability.,"Although decision-making algorithms are not new to medicine, the availability of vast stores of medical data, gains in computing power, and breakthroughs in machine learning are accelerating the pace of their development, expanding the range of questions they can address, and increasing their predictive power. In many cases, however, the most powerful machine learning techniques purchase diagnostic or predictive accuracy at the expense of our ability to access ""the knowledge within the machine."" Without an explanation in terms of reasons or a rationale for particular decisions in individual cases, some commentators regard ceding medical decision-making to black box systems as contravening the profound moral responsibilities of clinicians. I argue, however, that opaque decisions are more common in medicine than critics realize. Moreover, as Aristotle noted over two millennia ago, when our knowledge of causal systems is incomplete and precarious-as it often is in medicine-the ability to explain how results are produced can be less important than the ability to produce such results and empirically verify their accuracy.",2019,34,238,8,false,Medicine,,2329084,A. London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15d24d32bafe9edfc453108601a3fee41ab2a31c,https://www.semanticscholar.org/paper/15d24d32bafe9edfc453108601a3fee41ab2a31c,The Machine Learning Algorithm as Creative Musical Tool,"Machine learning is the capacity of a computational system to learn structures from datasets in order to make prediction in front of newly seen datasets. Such approach offers a significant advantage in music scenarios in which musicians can teach the system to learn an idiosyncratic style, or can break the rules to explore the system capacity in unexpected ways. In this chapter we draw on music, machine learning, and human-computer interaction to elucidate an understanding of machine learning algorithms as creative tools for music and the sonic arts. We motivate a new understanding of learning algorithms as human-computer interfaces. We show that, like other interfaces, learning algorithms can be characterised by the ways their affordances intersect with goals of human users. We also argue that the nature of interaction between users and algorithms impacts the usability and usefulness of those algorithms in profound ways. This human-centred view of machine learning motivates our concluding discussion of what it means to employ machine learning as a creative tool.",2016,68,53,3,true,Computer Science,,1745615,R. Fiebrink,2046048,Baptiste Caramiaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185fd6ca0664a06ad0db58ea92142f0e97cb89e,https://www.semanticscholar.org/paper/3185fd6ca0664a06ad0db58ea92142f0e97cb89e,Weakly Supervised Disentanglement with Guarantees,"Learning disentangled representations that correspond to factors of variation in real-world data is critical to interpretable and human-controllable machine learning. Recently, concerns about the viability of learning disentangled representations in a purely unsupervised manner has spurred a shift toward the incorporation of weak supervision. However, there is currently no formalism that identifies when and how weak supervision will guarantee disentanglement. To address this issue, we provide a theoretical framework to assist in analyzing the disentanglement guarantees (or lack thereof) conferred by weak supervision when coupled with learning algorithms based on distribution matching. We empirically verify the guarantees and limitations of several weak supervision methods (restricted labeling, match-pairing, and rank-pairing), demonstrating the predictive power and usefulness of our theoretical framework.",2019,37,82,11,false,Computer Science,Mathematics,1978777,Rui Shu,2145262885,Yining Chen,50333123,Abhishek Kumar,2490652,S. Ermon,16443937,Ben Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945e79a95288ed4f711e2b519ce875d905ba0083,https://www.semanticscholar.org/paper/945e79a95288ed4f711e2b519ce875d905ba0083,Machine learning and systems genomics approaches for multi-omics data,,2017,82,117,2,false,Biology,Medicine,2256941,E. Lin,32129782,H. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dee074784445dcc6a5f8df752753c5dec0ae37f,https://www.semanticscholar.org/paper/7dee074784445dcc6a5f8df752753c5dec0ae37f,Learning at the Knowledge Level,,1986,84,32,0,true,Computer Science,,144299726,Thomas G. Dietterich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b92f0febb2d7cc6beda32b8ab2401ce3a36a672,https://www.semanticscholar.org/paper/9b92f0febb2d7cc6beda32b8ab2401ce3a36a672,"Knowledge Acquisition and Machine Learning: Theory, Methods, and Applications",The Knowledge Acquisition Framework. The Knowledge Representation Environment. The Inference Im-2. The Sort Taxonomy. The Predicate Structure. Model-Driven Rule Discovery. Knowledge Revision. Concept Formation. Practical Experiences. Bibliography. Author Index. Name Index. Subject Index.,1993,0,145,5,false,Computer Science,,1752599,K. Morik,145057418,S. Wrobel,2563970,J. Kietz,2651875,W. Emde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f50dfcc143bc1cc8ded1d88d31a59140b0a0ebd8,https://www.semanticscholar.org/paper/f50dfcc143bc1cc8ded1d88d31a59140b0a0ebd8,Deep Mixtures of Factor Analysers,"An efficient way to learn deep density models that have many layers of latent variables is to learn one layer at a time using a model that has only one layer of latent variables. After learning each layer, samples from the posterior distributions for that layer are used as training data for learning the next layer. This approach is commonly used with Restricted Boltzmann Machines, which are undirected graphical models with a single hidden layer, but it can also be used with Mixtures of Factor Analysers (MFAs) which are directed graphical models. In this paper, we present a greedy layer-wise learning algorithm for Deep Mixtures of Factor Analysers (DMFAs). Even though a DMFA can be converted to an equivalent shallow MFA by multiplying together the factor loading matrices at different levels, learning and inference are much more efficient in a DMFA and the sharing of each lower-level factor loading matrix by many different higher level MFAs prevents overfitting. We demonstrate empirically that DMFAs learn better density models than both MFAs and two types of Restricted Boltzmann Machine on a wide variety of datasets.",2012,15,66,14,false,Computer Science,Mathematics,34312504,Yichuan Tang,145124475,R. Salakhutdinov,1695689,Geoffrey E. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7ba786c84c9c5161604e021551a23f098028eba,https://www.semanticscholar.org/paper/c7ba786c84c9c5161604e021551a23f098028eba,EBImage—an R package for image processing with applications to cellular phenotypes,"Summary: EBImage provides general purpose functionality for reading, writing, processing and analysis of images. Furthermore, in the context of microscopy-based cellular assays, EBImage offers tools to segment cells and extract quantitative cellular descriptors. This allows the automation of such tasks using the R programming language and use of existing tools in the R environment for signal processing, statistical modeling, machine learning and data visualization. Availability: EBImage is free and open source, released under the LGPL license and available from the Bioconductor project (http://www.bioconductor.org/packages/release/bioc/html/EBImage.html). Contact: gregoire.pau@ebi.ac.uk",2010,8,527,31,true,Computer Science,Medicine,47965474,Grégoire Pau,49349098,Florian Fuchs,46655534,O. Sklyar,144016011,M. Boutros,144493753,W. Huber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f61b4446ec2fe12eaf6613d9425c0451c1f95db,https://www.semanticscholar.org/paper/7f61b4446ec2fe12eaf6613d9425c0451c1f95db,Simultaneous Prediction of Mulriple Chemical Parameters of River Water Quality with TILDE,,1999,25,82,1,true,Computer Science,,1755851,H. Blockeel,1693549,S. Džeroski,2011219,J. Grbovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ae79ca10937e3921003b4f1172467ae0be9065,https://www.semanticscholar.org/paper/55ae79ca10937e3921003b4f1172467ae0be9065,Very Deep Convolutional Neural Networks for Complex Land Cover Mapping Using Multispectral Remote Sensing Imagery,"Despite recent advances of deep Convolutional Neural Networks (CNNs) in various computer vision tasks, their potential for classification of multispectral remote sensing images has not been thoroughly explored. In particular, the applications of deep CNNs using optical remote sensing data have focused on the classification of very high-resolution aerial and satellite data, owing to the similarity of these data to the large datasets in computer vision. Accordingly, this study presents a detailed investigation of state-of-the-art deep learning tools for classification of complex wetland classes using multispectral RapidEye optical imagery. Specifically, we examine the capacity of seven well-known deep convnets, namely DenseNet121, InceptionV3, VGG16, VGG19, Xception, ResNet50, and InceptionResNetV2, for wetland mapping in Canada. In addition, the classification results obtained from deep CNNs are compared with those based on conventional machine learning tools, including Random Forest and Support Vector Machine, to further evaluate the efficiency of the former to classify wetlands. The results illustrate that the full-training of convnets using five spectral bands outperforms the other strategies for all convnets. InceptionResNetV2, ResNet50, and Xception are distinguished as the top three convnets, providing state-of-the-art classification accuracies of 96.17%, 94.81%, and 93.57%, respectively. The classification accuracies obtained using Support Vector Machine (SVM) and Random Forest (RF) are 74.89% and 76.08%, respectively, considerably inferior relative to CNNs. Importantly, InceptionResNetV2 is consistently found to be superior compared to all other convnets, suggesting the integration of Inception and ResNet modules is an efficient architecture for classifying complex remote sensing scenes such as wetlands.",2018,50,248,19,true,Computer Science,Geology,1961067,M. Mahdianpari,35204649,B. Salehi,143745699,M. Rezaee,31244965,F. Mohammadimanesh,2122995911,Yun Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3d78e1c503bb8ac8e0ff50d26d4c89aa3691b98,https://www.semanticscholar.org/paper/f3d78e1c503bb8ac8e0ff50d26d4c89aa3691b98,Data Poisoning Attacks on Federated Machine Learning,"Federated machine learning which enables resource-constrained node devices (e.g., Internet of Things (IoT) devices and smartphones) to establish a knowledge-shared model while keeping the raw data local, could provide privacy preservation, and economic benefit by designing an effective communication protocol. However, this communication protocol can be adopted by attackers to launch data poisoning attacks for different nodes, which has been shown as a big threat to most machine learning models. Therefore, we in this article intend to study the model vulnerability of federated machine learning, and even on IoT systems. To be specific, we here attempt to attacking a popular federated multitask learning framework, which uses a general multitask learning framework to handle statistical challenges in the federated learning setting. The problem of calculating optimal poisoning attacks on federated multitask learning is formulated as a bilevel program, which is adaptive to the arbitrary selection of target nodes and source attacking nodes. We then propose a novel systems-aware optimization method, called as attack on federated learning (AT2FL), to efficiently derive the implicit gradients for poisoned data, and further attain optimal attack strategies in the federated machine learning. This is an earlier work, to our knowledge, that explores attacking federated machine learning via data poisoning. Finally, experiments on several real-world data sets demonstrate that when the attackers directly poison the target nodes or indirectly poison the related nodes via using the communication protocol, the federated multitask learning model is sensitive to both poisoning attacks.",2020,21,46,3,true,Computer Science,,7332901,Gan Sun,145702758,Yang Cong,46436215,Jiahua Dong,2153018830,Qiang Wang,40478933,Ji Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aecf64262314649008555b577a8e4b07d8046d,https://www.semanticscholar.org/paper/c3aecf64262314649008555b577a8e4b07d8046d,Machine learning and statistics: the interface,Statistical Properties of Tree-Based Approaches to Classification The Decision Tree Algorithm CAL5 Based on a Statistical Approach to its Splitting Algorithm Probabilistic Symbolic Classifiers: An Empirical Comparison from a Statistical Perspective A Multistrategy Approach to Learning Multiple Dependent Concepts Quality of Decision Rules - Definition and Classification Schemes for Multiple Rules DIPOL - A Hybrid Piecewise Linear Classifier Combining Classification Procedures Distance-based Decision Trees Learning Fuzzy Controllers from Examples Some Developments in Statistical Credit Scoring Combination of Statistical and Other Learning Methods to Predict Financial Time Series.,1996,0,77,3,false,Computer Science,,2444638,G. Nakhaeizadeh,7248918,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62312d957c63d85e9ba446bdbfa4143e8fbd13d3,https://www.semanticscholar.org/paper/62312d957c63d85e9ba446bdbfa4143e8fbd13d3,Simple and Scalable Response Prediction for Display Advertising,"Clickthrough and conversation rates estimation are two core predictions tasks in display advertising. We present in this article a machine learning framework based on logistic regression that is specifically designed to tackle the specifics of display advertising. The resulting system has the following characteristics: It is easy to implement and deploy, it is highly scalable (we have trained it on terabytes of data), and it provides models with state-of-the-art accuracy.",2014,76,301,27,true,Computer Science,,1730609,O. Chapelle,2690730,Eren Manavoglu,144956884,Rómer Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33c3f816bde8ee63ee9f2e60d4387b9390696371,https://www.semanticscholar.org/paper/33c3f816bde8ee63ee9f2e60d4387b9390696371,Beyond Inferring Class Representatives: User-Level Privacy Leakage From Federated Learning,"Federated learning, i.e., a mobile edge computing framework for deep learning, is a recent advance in privacy-preserving machine learning, where the model is trained in a decentralized manner by the clients, i.e., data curators, preventing the server from directly accessing those private data from the clients. This learning mechanism significantly challenges the attack from the server side. Although the state-of-the-art attacking techniques that incorporated the advance of Generative adversarial networks (GANs) could construct class representatives of the global data distribution among all clients, it is still challenging to distinguishably attack a specific client (i.e., user-level privacy leakage), which is a stronger privacy threat to precisely recover the private data from a specific client. This paper gives the first attempt to explore user-level privacy leakage against the federated learning by the attack from a malicious server. We propose a framework incorporating GAN with a multi-task discriminator, which simultaneously discriminates category, reality, and client identity of input samples. The novel discrimination on client identity enables the generator to recover user specified private data. Unlike existing works that tend to interfere the training process of the federated learning, the proposed method works “invisibly” on the server side. The experimental results demonstrate the effectiveness of the proposed attacking approach and the superior to the state-of-the-art.",2018,28,363,22,true,Computer Science,Mathematics,3623271,Zhibo Wang,51114861,Mengkai Song,1786391,Zhifei Zhang,144404428,Yang Song,2183687338,Qian Wang,1698645,H. Qi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dff87a341b365d654edd640ae1f962b0b7736cd2,https://www.semanticscholar.org/paper/dff87a341b365d654edd640ae1f962b0b7736cd2,Design of the 2015 ChaLearn AutoML challenge,"ChaLearn is organizing the Automatic Machine Learning (AutoML) contest for IJCNN 2015, which challenges participants to solve classification and regression problems without any human intervention. Participants' code is automatically run on the contest servers to train and test learning machines. However, there is no obligation to submit code; half of the prizes can be won by submitting prediction results only. Datasets of progressively increasing difficulty are introduced throughout the six rounds of the challenge. (Participants can enter the competition in any round.) The rounds alternate phases in which learners are tested on datasets participants have not seen, and phases in which participants have limited time to tweak their algorithms on those datasets to improve performance. This challenge will push the state of the art in fully automatic machine learning on a wide range of real-world problems. The platform will remain available beyond the termination of the challenge.",2015,74,97,7,true,Computer Science,,1743797,I. Guyon,2065549778,Kristin P. Bennett,8974886,G. Cawley,1742688,H. Escalante,7855312,Sergio Escalera,1795578,T. Ho,2179558,Núria Macià,1723198,Bisakha Ray,144102090,M. Saeed,1702228,A. Statnikov,2832706,E. Viegas,,,,,,,,,,,,,,,,,,,,,,,,,
edbc873a248768a626ef2bc57b3d1eff30de0e11,https://www.semanticscholar.org/paper/edbc873a248768a626ef2bc57b3d1eff30de0e11,Learning Graphical State Transitions,"Graph-structured data is important in modeling relationships between multiple entities, and can be used to represent states of the world as well as many data structures. Li et al. (2016) describe a model known as a Gated Graph Sequence Neural Network (GGS-NN) that produces sequences from graph-structured input. In this work I introduce the Gated Graph Transformer Neural Network (GGTNN), an extension of GGS-NNs that uses graph-structured data as an intermediate representation. The model can learn to construct and modify graphs in sophisticated ways based on textual input, and also to use the graphs to produce a variety of outputs. For example, the model successfully learns to solve almost all of the bAbI tasks (Weston et al., 2016), and also discovers the rules governing graphical formulations of a simple cellular automaton and a family of Turing machines.",2016,23,87,7,false,Computer Science,,2150444707,Daniel D. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454aef70de13fc8d75d2f6a8fd31f4d53886dab,https://www.semanticscholar.org/paper/8454aef70de13fc8d75d2f6a8fd31f4d53886dab,How accurately can sitting and the intensity of walking and cycling be classified using an accelerometer on the waist for the purpose of the “Global recommendations on physical activity for health”?,"The society has become more sedentary and has developed a lack of physical activity, therefore increasing health risks. Feedback is needed to change these behaviours. For this feedback, first accurate monitoring is needed: sedentary behaviour must be classified as well as the intensity of physical activity. 
In this report a State of the Art analysis is performed to compare different classification techniques and finally two methods, both using an accelerometer on the waist, are worked out. These methods are Integral of the Modulus of the Accelerometer (IMA) classification and a machine learning technique (MLT): support vector machine (SVM). These methods are then applied in a laboratory experiment to study their quality. A measurement setup is made to create a dataset of the following activities: standing, sitting, lying, walking (2.4 - 7.5 km/h) and cycling (10.1-19 km/h). This dataset (n=15) is analysed and classified using Matlab for both methods. 
The IMA method was unable to monitor sedentary behaviour, but could classify the physical activity (PA) intensity with an accuracy of 66%. The SVM method within subjects was able to monitor sedentary behaviour with an accuracy of 91±20% and the classification of the PA intensity has an accuracy of 94±5%. For between subjects the accuracies decrease to 71±13% for PA intensity accuracy and 45±35% for the sedentary behaviour classification. 
IMA was implemented in the old feedback system, monitoring the overall daily amount of physical activity, but can significantly be outperformed by replacing it with the current SVM implementation. At this moment however, SVM can only be used to improve the old system, it cannot yet be used to create new additions to the feedback system, such as the implementation of the feedback of the sedentary behaviour and specific physical activity intensities. New methods and properties of the current SVM system have been found that might increase the accuracies of the between subject analysis and therefore might enable SVM to become applicable for the extra feedback options.",2015,12,2706,138,false,Engineering,,1581793152,D. V. D. Valk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320d2c1d484e97f0e97edbcaa706abe5288319cd,https://www.semanticscholar.org/paper/320d2c1d484e97f0e97edbcaa706abe5288319cd,Almost optimal estimates for approximation and learning by radial basis function networks,,2014,49,28,3,true,Computer Science,Mathematics,2432506,Shaobo Lin,2110880625,Xia Liu,2266470,Yuanhua Rong,98220533,Zongben Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df137487e20ba7c6e1e2b9a1e749f2a578b5ad99,https://www.semanticscholar.org/paper/df137487e20ba7c6e1e2b9a1e749f2a578b5ad99,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,"Recurrent Neural Networks can be trained to produce sequences of tokens given some input, as exemplified by recent results in machine translation and image captioning. The current approach to training them consists of maximizing the likelihood of each token in the sequence given the current (recurrent) state and the previous token. At inference, the unknown previous token is then replaced by a token generated by the model itself. This discrepancy between training and inference can yield errors that can accumulate quickly along the generated sequence. We propose a curriculum learning strategy to gently change the training process from a fully guided scheme using the true previous token, towards a less guided scheme which mostly uses the generated token instead. Experiments on several sequence prediction tasks show that this approach yields significant improvements. Moreover, it was used succesfully in our winning entry to the MSCOCO image captioning challenge, 2015.",2015,26,1536,174,false,Computer Science,,1751569,Samy Bengio,1689108,Oriol Vinyals,3111912,N. Jaitly,1846258,Noam M. Shazeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
