paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name
b7d89441fcf28ca1a365af4d739709a7075a5db2,https://www.semanticscholar.org/paper/b7d89441fcf28ca1a365af4d739709a7075a5db2,Knowledge Discovery with Support Vector Machines,"An easy-to-follow introduction to support vector machines This book provides an in-depth, easy-to-follow introduction to support vector machines drawing only from minimal, carefully motivated technical and mathematical background material. It begins with a cohesive discussion of machine learning and goes on to cover: Knowledge discovery environments Describing data mathematically Linear decision surfaces and functions Perceptron learning Maximum margin classifiers Support vector machines Elements of statistical learning theory Multi-class classification Regression with support vector machines Novelty detection Complemented with hands-on exercises, algorithm descriptions, and data sets, Knowledge Discovery with Support Vector Machines is an invaluable textbook for advanced undergraduate and graduate courses. It is also an excellent tutorial on support vector machines for professionals who are pursuing research in machine learning and related areas.",2009,0,287,31,true,Computer Science,,1775719,L. Hamel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6140a793a4554806eb39d15c018d8f782d2ac1e,https://www.semanticscholar.org/paper/e6140a793a4554806eb39d15c018d8f782d2ac1e,Learning to Parse Natural Language with Maximum Entropy Models,,1999,33,288,16,true,Computer Science,,1793475,A. Ratnaparkhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b945d00f77367422965531dd3d01694822c52c1,https://www.semanticscholar.org/paper/6b945d00f77367422965531dd3d01694822c52c1,Ensembles of Learning Machines,,2002,153,306,19,true,Computer Science,,37659088,G. Valentini,144493859,F. Masulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e06c979b01b1c235017495d7d3a2769bb6a81bc,https://www.semanticscholar.org/paper/3e06c979b01b1c235017495d7d3a2769bb6a81bc,Learning to Learn: Introduction and Overview,,1998,57,362,12,false,Computer Science,,144867807,S. Thrun,144442133,L. Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e75ad22a6865c3402925f12317dd0897c67ebe6,https://www.semanticscholar.org/paper/2e75ad22a6865c3402925f12317dd0897c67ebe6,Predicting Structured Data,"Machine learning develops intelligent computer systems that are able to generalize from previously seen examples. A new domain of machine learning, in which the prediction must satisfy the additional constraints found in structured data, poses one of machine learning's greatest challenges: learning functional dependencies between arbitrary input and output domains. This volume presents and analyzes the state of the art in machine learning algorithms and theory in this novel field. The contributors discuss applications as diverse as machine translation, document markup, computational biology, and information extraction, among others, providing a timely overview of an exciting field. Contributors Yasemin Altun, Gokhan Bakir [no dot over i], Olivier Bousquet, Sumit Chopra, Corinna Cortes, Hal Daume III, Ofer Dekel, Zoubin Ghahramani, Raia Hadsell, Thomas Hofmann, Fu Jie Huang, Yann LeCun, Tobias Mann, Daniel Marcu, David McAllester, Mehryar Mohri, William Stafford Noble, Fernando Perez-Cruz, Massimiliano Pontil, Marc'Aurelio Ranzato, Juho Rousu, Craig Saunders, Bernhard Scholkopf, Matthias W. Seeger, Shai Shalev-Shwartz, John Shawe-Taylor, Yoram Singer, Alexander J. Smola, Sandor Szedmak, Ben Taskar, Ioannis Tsochantaridis, S.V.N Vishwanathan, Jason Weston Gokhan Bakir [no dot over i] is Research Scientist at the Max Planck Institute for Biological Cybernetics in Tubingen, Germany. Thomas Hofmann is a Director of Engineering at Google's Engineering Center in Zurich and Adjunct Associate Professor of Computer Science at Brown University. Bernhard Scholkopf is Director of the Max Planck Institute for Biological Cybernetics and Professor at the Technical University Berlin. Alexander J. Smola is Senior Principal Researcher and Machine Learning Program Leader at National ICT Australia/Australian National University, Canberra. Ben Taskar is Assistant Professor in the Computer and Information Science Department at the University of Pennsylvania. S. V. N. Vishwanathan is Senior Researcher in the Statistical Machine Learning Program, National ICT Australia with an adjunct appointment at the Research School for Information Sciences and Engineering, Australian National University.",2007,21,433,25,false,Computer Science,,1815154,G. Bakir,153379696,T. Hofmann,1707625,B. Schölkopf,118460398,Taskar B Smola Aj,145713874,S. Vishwanathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22d10b9e55bb6ed3adfd2f5136a5972fc683565,https://www.semanticscholar.org/paper/e22d10b9e55bb6ed3adfd2f5136a5972fc683565,Connectionist expert systems,"Connectionist networks can be used as expert system knowledge bases. Furthermore, such networks can be constructed from training examples by machine learning techniques. This gives a way to automate the generation of expert systems for classification problems.",1988,41,708,24,false,Computer Science,,2889692,S. I. Gallant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572d3c5fe5a2908d308701fc88dc4484d44fba14,https://www.semanticscholar.org/paper/572d3c5fe5a2908d308701fc88dc4484d44fba14,Applications of Support Vector Machines in Chemistry,"Kernel-based techniques (such as support vector machines, Bayes point machines, kernel principal component analysis, and Gaussian processes) represent a major development in machine learning algorithms. Support vector machines (SVM) are a group of supervised learning methods that can be applied to classification or regression. In a short period of time, SVM found numerous applications in chemistry, such as in drug design (discriminating between ligands and nonligands, inhibitors and noninhibitors, etc.), quantitative structure-activity relationships (QSAR, where SVM regression is used to predict various physical, chemical, or biological properties), chemometrics (optimization of chromatographic separation or compound concentration prediction from spectral data as examples), sensors (for qualitative and quantitative prediction from sensor data), chemical engineering (fault detection and modeling of industrial processes), and text mining (automatic recognition of scientific information). Support vector machines represent an extension to nonlinear models of the generalized portrait algorithm developed by Vapnik and Lerner. The SVM algorithm is based on the statistical learning theory and the Vapnik–Chervonenkis",2007,211,382,17,false,Chemistry,,1717939,O. Ivanciuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886b9cd28b77e1a73da7112b95196e661ae8d5a1,https://www.semanticscholar.org/paper/886b9cd28b77e1a73da7112b95196e661ae8d5a1,Explanation-based learning: An alternative view,,2004,48,249,17,true,,,1802807,G. DeJong,1797655,R. Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b0c8c67d17634f6f1f7a74d43b46e1782c1271e,https://www.semanticscholar.org/paper/3b0c8c67d17634f6f1f7a74d43b46e1782c1271e,The class imbalance problem: A systematic study,"In machine learning problems, differences in prior class probabilities -- or class imbalances -- have been reported to hinder the performance of some standard classifiers, such as decision trees. T...",2002,0,504,19,false,Computer Science,,1644084993,JapkowiczNathalie,1644085000,StephenShaju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f94bd5954fbbdbf8aebfabe2760fc73c05eab8,https://www.semanticscholar.org/paper/a1f94bd5954fbbdbf8aebfabe2760fc73c05eab8,Learning to Predict Rare Events in Event Sequences,"Learning to predict rare events from sequences of events with categorical features is an important, real-world, problem that existing statistical and machine learning methods are not well suited to solve. This paper describes timeweaver, a genetic algorithm based machine learning system that predicts rare events by identifying predictive temporal and sequential patterns. Timeweaver is applied to the task of predicting telecommunication equipment failures from 110,000 alarm messages and is shown to outperform existing learning methods.",1998,17,285,10,false,Computer Science,,2596290,Gary M. Weiss,3025731,H. Hirsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e316ada2fd1717d49d4c3c84681325ae8665785d,https://www.semanticscholar.org/paper/e316ada2fd1717d49d4c3c84681325ae8665785d,Learning with genetic algorithms: An overview,,1988,42,223,4,true,Computer Science,,2069839824,K. A. Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26bdb2c2b62212c26b4f2e91ea5f9011656a56c,https://www.semanticscholar.org/paper/c26bdb2c2b62212c26b4f2e91ea5f9011656a56c,Handling concept drifts in incremental learning with support vector machines,"With the increase in the size of real-world databases, there is an ever-increasing need to scale up inductive learning algorithms. Incremental learning techniques are one possible solution to the scalability problem. In this paper, we propose three ctiteria to evaluate the robustness and reliability of incremental learning methods, and use them to study the robustness of an incremental training method for Support Vector Machines. We provide empirical results using benchmark machine learning datasets to show that support vectors form a svccdnct and suficient set for block-by-block incremental learning.",1999,10,266,16,false,Computer Science,,118811391,N. Syed,2146397025,Huan Liu,38817267,K. Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08b933458716a85888956165d07243505d4e4b2,https://www.semanticscholar.org/paper/d08b933458716a85888956165d07243505d4e4b2,Model Induction with Support Vector Machines: Introduction and Applications,"The rapid advance in information processing systems in recent decades had directed engineering research towards the development of intelligent systems that can evolve models of natural phenomena automatically—“by themselves,” so to speak. In this respect, a wide range of machine learning techniques like decision trees, artificial neural networks (ANNs), Bayesian methods, fuzzy-rule based systems, and evolutionary algorithms have been successfully applied to model different civil engineering systems. In this study, the possibility of using yet another machine learning paradigm that is firmly based on the theory of statistical learning, namely that of the support vector machine (SVM), is investigated. An interesting property of this approach is that it is an approximate implementation of a structural risk minimization (SRM) induction principle that aims at minimizing a bound on the generalization error of a model, rather than minimizing only the mean square error over the data set. In this paper, the basic ...",2001,50,490,23,false,Computer Science,,2314824,Y. Dibike,3237410,S. Velickov,1895474,D. Solomatine,5440697,M. Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ec643e5415b6ab89f7186d3631f5549fd8a0cc,https://www.semanticscholar.org/paper/62ec643e5415b6ab89f7186d3631f5549fd8a0cc,Support Vector Machines and Kernel Methods: The New Generation of Learning Machines,"Kernel methods, a new generation of learning algorithms, utilize techniques from optimization, statistics, and functional analysis to achieve maximal generality, flexibility, and performance. These algorithms are different from earlier techniques used in machine learning in many respects: For example, they are explicitly based on a theoretical model of learning rather than on loose analogies with natural learning systems or other heuristics. They come with theoretical guarantees about their performance and have a modular design that makes it possible to separately implement and analyze their components. They are not affected by the problem of local minima because their training amounts to convex optimization. In the last decade, a sizable community of theoreticians and practitioners has formed around these methods, and a number of practical applications have been realized. Although the research is not concluded, already now kernel methods are considered the state of the art in several machine learning tasks. Their ease of use, theoretical appeal, and remarkable performance have made them the system of choice for many learning problems. Successful applications range from text categorization to handwriting recognition to classification of gene-expression data.",2002,11,210,23,false,Computer Science,,1685083,N. Cristianini,1707625,B. Schölkopf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a8576d0184b48fabb5dbe76ce04213ee50a8986,https://www.semanticscholar.org/paper/8a8576d0184b48fabb5dbe76ce04213ee50a8986,Theoretical Models of Learning to Learn,,1998,10,144,7,true,Computer Science,Mathematics,47392513,Jonathan Baxter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dddc25995ea77c1ec4de48e1291e6f9b21c877b,https://www.semanticscholar.org/paper/7dddc25995ea77c1ec4de48e1291e6f9b21c877b,An Overview on Theory and Algorithm of Support Vector Machines,"Statistical learning theory is the statistical theory of smallsample,and it focuses on the statistical law and the nature of learning of small samples.Support vector machine is a new machine learning method based on statistical learning theory,and it has become the research field of machine learning because of its excellent performance.This paper describes the theoretical basis of support vector machines(SVM) systematically,sums up the mainstream machine training algorithms of traditional SVM and some new learning models and algorithms detailedly,and finally points out the research and development prospects of support vector machine.",2011,49,138,6,false,Computer Science,,1413670056,Qi Bing-juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d215c7a1f7176c8a536e1ca79e56fcd405cfa770,https://www.semanticscholar.org/paper/d215c7a1f7176c8a536e1ca79e56fcd405cfa770,Probabilistic finite-state machines - part I,"Probabilistic finite-state machines are used today in a variety of areas in pattern recognition, or in fields to which pattern recognition is linked: computational linguistics, machine learning, time series analysis, circuit testing, computational biology, speech recognition, and machine translation are some of them. In Part I of this paper, we survey these generative objects and study their definitions and properties. In Part II, we study the relation of probabilistic finite-state automata with other well-known devices that generate strings as hidden Markov models and n-grams and provide theorems, algorithms, and properties that represent a current state of the art of these objects.",2005,145,271,31,true,Computer Science,Medicine,143783065,E. Vidal,1981024,F. Thollard,8715530,C. D. L. Higuera,1696761,F. Casacuberta,1798578,Rafael C. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d28ca03d6b993c0c9203957d052475f5425aa2c,https://www.semanticscholar.org/paper/0d28ca03d6b993c0c9203957d052475f5425aa2c,WHY SHOULD MACHINES LEARN,,1983,13,312,1,false,Computer Science,,94059053,H. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b96a32ceb596a6894fc1a318ce1f8072991c7178,https://www.semanticscholar.org/paper/b96a32ceb596a6894fc1a318ce1f8072991c7178,Classifier Systems and the Animat Problem,,1987,37,106,6,true,Computer Science,,2341152,Stewart W. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f70e3b10a6a72cda146ee48161e2d02054a4ad59,https://www.semanticscholar.org/paper/f70e3b10a6a72cda146ee48161e2d02054a4ad59,"Leave One Out Error, Stability, and Generalization of Voting Combinations of Classifiers",,2004,24,141,4,true,Mathematics,Computer Science,1801089,T. Evgeniou,1704699,M. Pontil,1766703,A. Elisseeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b3c8f6f1dffd31271c59c11e17241e51377d68,https://www.semanticscholar.org/paper/16b3c8f6f1dffd31271c59c11e17241e51377d68,An Introduction to Statistical Learning,,2021,0,5708,453,true,Computer Science,,144026427,Gareth M. James,2113693105,D. Witten,1784682,T. Hastie,1761784,R. Tibshirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f50e54684086a91bb481f76f7180c1ef3c4cb312,https://www.semanticscholar.org/paper/f50e54684086a91bb481f76f7180c1ef3c4cb312,Deep Convolutional Transfer Learning Network: A New Method for Intelligent Fault Diagnosis of Machines With Unlabeled Data,"The success of intelligent fault diagnosis of machines relies on the following two conditions: 1) labeled data with fault information are available; and 2) the training and testing data are drawn from the same probability distribution. However, for some machines, it is difficult to obtain massive labeled data. Moreover, even though labeled data can be obtained from some machines, the intelligent fault diagnosis method trained with such labeled data possibly fails in classifying unlabeled data acquired from the other machines due to data distribution discrepancy. These problems limit the successful applications of intelligent fault diagnosis of machines with unlabeled data. As a potential tool, transfer learning adapts a model trained in a source domain to its application in a target domain. Based on the transfer learning, we propose a new intelligent method named deep convolutional transfer learning network (DCTLN). A DCTLN consists of two modules: condition recognition and domain adaptation. The condition recognition module is constructed by a one-dimensional (1-D) convolutional neural network (CNN) to automatically learn features and recognize health conditions of machines. The domain adaptation module facilitates the 1-D CNN to learn domain-invariant features by maximizing domain recognition errors and minimizing the probability distribution distance. The effectiveness of the proposed method is verified using six transfer fault diagnosis experiments.",2019,29,482,24,false,Computer Science,,2110660923,Liang Guo,1829456,Y. Lei,3372340,Saibo Xing,2059615925,Tao Yan,2157947735,Naipeng Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5e5a7eee59dd740897c0c3d1ada96c2e2a7e0a7,https://www.semanticscholar.org/paper/b5e5a7eee59dd740897c0c3d1ada96c2e2a7e0a7,An Introduction to Statistical Learning: with Applications in R,"An Introduction to Statistical Learning provides an accessible overview of the field of statistical learning, an essential toolset for making sense of the vast and complex data sets that have emerged in fields ranging from biology to finance to marketing to astrophysics in the past twenty years. This book presents some of the most important modeling and prediction techniques, along with relevant applications. Topics include linear regression, classification, resampling methods, shrinkage approaches, tree-based methods, support vector machines, clustering, and more. Color graphics and real-world examples are used to illustrate the methods presented. Since the goal of this textbook is to facilitate the use of these statistical learning techniques by practitioners in science, industry, and other fields, each chapter contains a tutorial on implementing the analyses and methods presented in R, an extremely popular open source statistical software platform. Two of the authors co-wrote The Elements of Statistical Learning (Hastie, Tibshirani and Friedman, 2nd edition 2009), a popular reference book for statistics and machine learning researchers. An Introduction to Statistical Learning covers many of the same topics, but at a level accessible to a much broader audience. This book is targeted at statisticians and non-statisticians alike who wish to use cutting-edge statistical learning techniques to analyze their data. The text assumes only a previous course in linear regression and no knowledge of matrix algebra.",2013,0,3474,351,false,Computer Science,,2115376,D. Witten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818e627defcd36477b6d39ec5fc4d02a479e7c37,https://www.semanticscholar.org/paper/818e627defcd36477b6d39ec5fc4d02a479e7c37,Trends in extreme learning machines: A review,,2015,224,1335,74,false,Mathematics,Computer Science,143983679,Gao Huang,145678691,G. Huang,1760750,Shiji Song,3527062,Keyou You,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51886def908b16d11685ea23eb2124dfe961754f,https://www.semanticscholar.org/paper/51886def908b16d11685ea23eb2124dfe961754f,Semi-Supervised and Unsupervised Extreme Learning Machines,"Extreme learning machines (ELMs) have proven to be efficient and effective learning mechanisms for pattern classification and regression. However, ELMs are primarily applied to supervised learning problems. Only a few existing research papers have used ELMs to explore unlabeled data. In this paper, we extend ELMs for both semi-supervised and unsupervised tasks based on the manifold regularization, thus greatly expanding the applicability of ELMs. The key advantages of the proposed algorithms are as follows: 1) both the semi-supervised ELM (SS-ELM) and the unsupervised ELM (US-ELM) exhibit learning capability and computational efficiency of ELMs; 2) both algorithms naturally handle multiclass classification or multicluster clustering; and 3) both algorithms are inductive and can handle unseen data at test time directly. Moreover, it is shown in this paper that all the supervised, semi-supervised, and unsupervised ELMs can actually be put into a unified framework. This provides new perspectives for understanding the mechanism of random feature mapping, which is the key concept in ELM theory. Empirical study on a wide range of data sets demonstrates that the proposed algorithms are competitive with the state-of-the-art semi-supervised or unsupervised learning algorithms in terms of accuracy and efficiency.",2014,67,621,60,false,Medicine,Computer Science,143983679,Gao Huang,1760750,Shiji Song,2694479,J. Gupta,145253556,Cheng Wu,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1208ac421cf8ff67b27d93cd19ae42b8d596f95,https://www.semanticscholar.org/paper/d1208ac421cf8ff67b27d93cd19ae42b8d596f95,Deep learning with COTS HPC systems,"Scaling up deep learning algorithms has been shown to lead to increased performance in benchmark tasks and to enable discovery of complex high-level features. Recent efforts to train extremely large networks (with over 1 billion parameters) have relied on cloudlike computing infrastructure and thousands of CPU cores. In this paper, we present technical details and results from our own system based on Commodity Off-The-Shelf High Performance Computing (COTS HPC) technology: a cluster of GPU servers with Infiniband interconnects and MPI. Our system is able to train 1 billion parameter networks on just 3 machines in a couple of days, and we show that it can scale to networks with over 11 billion parameters using just 16 machines. As this infrastructure is much more easily marshaled by others, the approach enables much wider-spread research with extremely large neural networks.",2013,32,703,54,false,Computer Science,,144638694,Adam Coates,2570381,Brody Huval,2156632012,Tao Wang,25629078,David J. Wu,2301680,Bryan Catanzaro,34699434,A. Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d90f06bb70a0a3dced62413346235c02b1aa086,https://www.semanticscholar.org/paper/5d90f06bb70a0a3dced62413346235c02b1aa086,Learning Multiple Layers of Features from Tiny Images,"Groups at MIT and NYU have collected a dataset of millions of tiny colour images from the web. It is, in principle, an excellent dataset for unsupervised training of deep generative models, but previous researchers who have tried this have found it dicult to learn a good set of lters from the images. We show how to train a multi-layer generative model that learns to extract meaningful features which resemble those found in the human visual cortex. Using a novel parallelization algorithm to distribute the work among multiple machines connected on a network, we show how training such a model can be done in reasonable time. A second problematic aspect of the tiny images dataset is that there are no reliable class labels which makes it hard to use for object recognition experiments. We created two sets of reliable labels. The CIFAR-10 set has 6000 examples of each of 10 classes and the CIFAR-100 set has 600 examples of each of 100 non-overlapping classes. Using these labels, we show that object recognition is signicantly improved by pre-training a layer of features on a large set of unlabeled tiny images.",2009,15,20087,6576,false,Computer Science,,2064160,A. Krizhevsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad51e96bc42096840f674d8790a3397755967712,https://www.semanticscholar.org/paper/ad51e96bc42096840f674d8790a3397755967712,The Machine That Changed the World,"This book is based on the Massachusetts Institute of Technology (MIT) 5-million-dollar 5-year study on the future of the automobile. Designated the International Motor Vehicle Program (IMVP), the MIT study explored the differences between mass production and lean production in the automobile industry. Lean production, pioneered by Eiji Toyoda and Taiichi Ohno at the Toyota Motor Company in Japan, combines the advantages of craft and mass production, while avoiding the high cost of the former and the rigidity of the latter. Toward this end, lean producers employ teams of multiskilled workers at all levels of the organization and use highly flexible, increasingly automated machines to produce volumes of products in enormous variety. Lean production (a term coined by IMVP researcher John Krafcik) is ""lean"" because it uses less of everything compared with mass production. Also, it requires keeping far less than half the needed inventory on site, results in many fewer defects, and produces a greater and ever growing variety of products. Lean production changes how people work. Most will find their jobs more challenging and will become more productive, but, at the same time, they may find their work more stressful. Lean production calls for learning far more professional skills (than in mass production) and applying these creatively in a team setting (rather than a rigid hierarchy). This book is organized in three sections. The first, ""The Origins of Lean Production,"" traces the evolution of lean production. The second, ""The Elements of Lean Production,"" looks at how lean production works in factory operations, product development, supply-system coordination, customer relations and as a total lean enterprise. Finally, in the third section, ""Diffusing Lean Production,"" the authors examine how lean production is spreading across the world and to other industries and, in the process, is revolutionizing how people live and work. Also examined are the barriers that are preventing companies and countries from becoming lean. Creative ways leanness can be achieved are suggested.",1991,0,4072,32,false,Business,,3429542,J. Womack,38709990,Daniel T. Jones,50012339,D. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ff61b8e097ccdb784a35b466ba9e130c2502513,https://www.semanticscholar.org/paper/8ff61b8e097ccdb784a35b466ba9e130c2502513,"Learning with Kernels: Support Vector Machines, Regularization, Optimization, and Beyond","Chapters 2–7 make up Part II of the book: artificial neural networks. After introducing the basic concepts of neurons and artificial neuron learning rules in Chapter 2, Chapter 3 describes a particular formalism, based on signal-plus-noise, for the learning problem in general. After presenting the basic neural network types this chapter reviews the principal algorithms for error function minimization/optimization and shows how these learning issues are addressed in various supervised models. Chapter 4 deals with issues in unsupervised learning networks, such as the Hebbian learning rule, principal component learning, and learning vector quantization. Various techniques and learning paradigms are covered in Chapters 3–6, and especially the properties and relative merits of the multilayer perceptron networks, radial basis function networks, self-organizing feature maps and reinforcement learning are discussed in the respective four chapters. Chapter 7 presents an in-depth examination of performance issues in supervised learning, such as accuracy, complexity, convergence, weight initialization, architecture selection, and active learning. Par III (Chapters 8–15) offers an extensive presentation of techniques and issues in evolutionary computing. Besides the introduction to the basic concepts in evolutionary computing, it elaborates on the more important and most frequently used techniques on evolutionary computing paradigm, such as genetic algorithms, genetic programming, evolutionary programming, evolutionary strategies, differential evolution, cultural evolution, and co-evolution, including design aspects, representation, operators and performance issues of each paradigm. The differences between evolutionary computing and classical optimization are also explained. Part IV (Chapters 16 and 17) introduces swarm intelligence. It provides a representative selection of recent literature on swarm intelligence in a coherent and readable form. It illustrates the similarities and differences between swarm optimization and evolutionary computing. Both particle swarm optimization and ant colonies optimization are discussed in the two chapters, which serve as a guide to bringing together existing work to enlighten the readers, and to lay a foundation for any further studies. Part V (Chapters 18–21) presents fuzzy systems, with topics ranging from fuzzy sets, fuzzy inference systems, fuzzy controllers, to rough sets. The basic terminology, underlying motivation and key mathematical models used in the field are covered to illustrate how these mathematical tools can be used to handle vagueness and uncertainty. This book is clearly written and it brings together the latest concepts in computational intelligence in a friendly and complete format for undergraduate/postgraduate students as well as professionals new to the field. With about 250 pages covering such a wide variety of topics, it would be impossible to handle everything at a great length. Nonetheless, this book is an excellent choice for readers who wish to familiarize themselves with computational intelligence techniques or for an overview/introductory course in the field of computational intelligence. Learning with Kernels: Support Vector Machines, Regularization, Optimization, and Beyond—Bernhard Schölkopf and Alexander Smola, (MIT Press, Cambridge, MA, 2002, ISBN 0-262-19475-9). Reviewed by Amir F. Atiya.",2005,10,8334,1154,false,Computer Science,,1686506,A. Atiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40212e9474c3ddf3d8c6ffd13dd3211ec9406c49,https://www.semanticscholar.org/paper/40212e9474c3ddf3d8c6ffd13dd3211ec9406c49,Text Categorization with Support Vector Machines: Learning with Many Relevant Features,,1998,34,8808,728,true,Computer Science,,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60ff004dde5c13ec53087872cfcdd12e85beb57,https://www.semanticscholar.org/paper/e60ff004dde5c13ec53087872cfcdd12e85beb57,Learning Deep Architectures for AI,"Theoretical results strongly suggest that in order to learn the kind of complicated functions that can represent high-level abstractions (e.g. in vision, language, and other AI-level tasks), one needs deep architectures. Deep architectures are composed of multiple levels of non-linear operations, such as in neural nets with many hidden layers or in complicated propositional formulae re-using many sub-formulae. Searching the parameter space of deep architectures is a difficult optimization task, but learning algorithms such as those for Deep Belief Networks have recently been proposed to tackle this problem with notable success, beating the state-of-the-art in certain areas. This paper discusses the motivations and principles regarding learning algorithms for deep architectures, in particular those exploiting as building blocks unsupervised learning of single-layer models such as Restricted Boltzmann Machines, used to construct deeper models such as Deep Belief Networks.",2007,242,7878,501,true,Computer Science,,1751762,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
