paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/7/authorId,authors/7/name,fieldsOfStudy/3,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name
76cb5a926a789e1f28035fcc7fa01d5900df6d0e,https://www.semanticscholar.org/paper/76cb5a926a789e1f28035fcc7fa01d5900df6d0e,Perceptron-based learning algorithms,"A key task for connectionist research is the development and analysis of learning algorithms. An examination is made of several supervised learning algorithms for single-cell and network models. The heart of these algorithms is the pocket algorithm, a modification of perceptron learning that makes perceptron learning well-behaved with nonseparable training data, even if the data are noisy and contradictory. Features of these algorithms include speed algorithms fast enough to handle large sets of training data; network scaling properties, i.e. network methods scale up almost as well as single-cell models when the number of inputs is increased; analytic tractability, i.e. upper bounds on classification error are derivable; online learning, i.e. some variants can learn continually, without referring to previous data; and winner-take-all groups or choice groups, i.e. algorithms can be adapted to select one out of a number of possible classifications. These learning algorithms are suitable for applications in machine learning, pattern recognition, and connectionist expert systems.",1990,26,519,33,false,Computer Science,2889692,S. I. Gallant,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,
22adb2413901b74128f2a02584dafa77afbd8d60,https://www.semanticscholar.org/paper/22adb2413901b74128f2a02584dafa77afbd8d60,Highly Accurate Machine Fault Diagnosis Using Deep Transfer Learning,"We develop a novel deep learning framework to achieve highly accurate machine fault diagnosis using transfer learning to enable and accelerate the training of deep neural network. Compared with existing methods, the proposed method is faster to train and more accurate. First, original sensor data are converted to images by conducting a Wavelet transformation to obtain time-frequency distributions. Next, a pretrained network is used to extract lower level features. The labeled time-frequency images are then used to fine-tune the higher levels of the neural network architecture. This paper creates a machine fault diagnosis pipeline and experiments are carried out to verify the effectiveness and generalization of the pipeline on three main mechanical datasets including induction motors, gearboxes, and bearings with sizes of 6000, 9000, and 5000 time series samples, respectively. We achieve state-of-the-art results on each dataset, with most datasets showing test accuracy near 100%, and in the gearbox dataset, we achieve significant improvement from 94.8% to 99.64%. We created a repository including these datasets located at mlmechanics.ics.uci.edu.",2019,0,422,24,false,Computer Science,9122533,Siyu Shao,143953836,S. McAleer,35374692,Ruqiang Yan,144902513,P. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799f927692a6c08c5e630bea78c087c5051528fc,https://www.semanticscholar.org/paper/799f927692a6c08c5e630bea78c087c5051528fc,Self-Directed Learning,"A widely advocated idea in education is that people learn better when the flow of experience is under their control (i.e., learning is self-directed). However, the reasons why volitional control might result in superior acquisition and the limits to such advantages remain poorly understood. In this article, we review the issue from both a cognitive and computational perspective. On the cognitive side, self-directed learning allows individuals to focus effort on useful information they do not yet possess, can expose information that is inaccessible via passive observation, and may enhance the encoding and retention of materials. On the computational side, the development of efficient “active learning” algorithms that can select their own training data is an emerging research topic in machine learning. This review argues that recent advances in these related fields may offer a fresh theoretical perspective on how people gather information to support their own learning.",2012,161,567,56,false,Medicine,3013567,T. Gureckis,3164019,D. Markant,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
cb2c9086eb239132a49f695f5b93b5bdb391ad92,https://www.semanticscholar.org/paper/cb2c9086eb239132a49f695f5b93b5bdb391ad92,"Yes, Machine Learning Can Be More Secure! A Case Study on Android Malware Detection","To cope with the increasing variability and sophistication of modern attacks, machine learning has been widely adopted as a statistically-sound tool for malware detection. However, its security against well-crafted attacks has not only been recently questioned, but it has been shown that machine learning exhibits inherent vulnerabilities that can be exploited to evade detection at test time. In other words, machine learning itself can be the weakest link in a security system. In this paper, we rely upon a previously-proposed attack framework to categorize potential attack scenarios against learning-based malware detection tools, by modeling attackers with different skills and capabilities. We then define and implement a set of corresponding evasion attacks to thoroughly assess the security of Drebin, an Android malware detector. The main contribution of this work is the proposal of a simple and scalable secure-learning paradigm that mitigates the impact of evasion attacks, while only slightly worsening the detection rate in the absence of attack. We finally argue that our secure-learning approach can also be readily applied to other malware detection tasks.",2017,50,216,24,true,Computer Science,2272441,Ambra Demontis,40631285,Marco Melis,1684175,B. Biggio,3248803,Davide Maiorca,79405068,Dan Arp,144825749,K. Rieck,2338858,I. Corona,,,1779484,G. Giacinto,,1710171,F. Roli,,,,,,,,,,,,,,,,
1f2b459bb644fcaf61118dbf31db5856f9f991de,https://www.semanticscholar.org/paper/1f2b459bb644fcaf61118dbf31db5856f9f991de,Machine Learning: ECML 2002,,2002,0,116,1,true,Computer Science,1720466,Tapio Elomaa,1712654,H. Mannila,143785973,Hannu (TT) Toivonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96752dc3a8c3edff8ef69b9c0fdeff9bde2b48f1,https://www.semanticscholar.org/paper/96752dc3a8c3edff8ef69b9c0fdeff9bde2b48f1,Named Entity Recognition: A Maximum Entropy Approach Using Global Information,"This paper presents a maximum entropy-based named entity recognizer (NER). It differs from previous machine learning-based NERs in that it uses information from the whole document to classify each word, with just one classifier. Previous work that involves the gathering of information from the whole document often uses a secondary classifier, which corrects the mistakes of a primary sentence-based classifier. In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC-6 and MUC-7 test data.",2002,13,328,10,true,Computer Science,3024630,Hai Leong Chieu,34789794,H. Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53a95417d35d9f11b00c39ecd1f1809a98b20707,https://www.semanticscholar.org/paper/53a95417d35d9f11b00c39ecd1f1809a98b20707,XCS and GALE: A Comparative Study of Two Learning Classifier Systems on Data Mining,,2001,46,124,2,false,Computer Science,1399458171,Ester Bernadó-Mansilla,1822628,Xavier Llorà,1690014,J. M. Guiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ec6b1aeddce8c350a4f8ea3ba7ffcfd73b57ed2,https://www.semanticscholar.org/paper/3ec6b1aeddce8c350a4f8ea3ba7ffcfd73b57ed2,High-Dimensional Statistics,"Recent years have witnessed an explosion in the volume and variety of data collected in all scientific disciplines and industrial settings. Such massive data sets present a number of challenges to researchers in statistics and machine learning. This book provides a self-contained introduction to the area of high-dimensional statistics, aimed at the first-year graduate level. It includes chapters that are focused on core methodology and theory - including tail bounds, concentration inequalities, uniform laws and empirical process, and random matrices - as well as chapters devoted to in-depth exploration of particular model classes - including sparse linear models, matrix models with rank constraints, graphical models, and various types of non-parametric models. With hundreds of worked examples and exercises, this text is intended both for courses and for self-study by graduate students and researchers in statistics, machine learning, and related fields who must understand, apply, and adapt modern statistical methods suited to large-scale data.",2019,410,548,93,false,Computer Science,1721860,M. Wainwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78a35a75dc10f366da57b490679bb38a46da531,https://www.semanticscholar.org/paper/e78a35a75dc10f366da57b490679bb38a46da531,Incremental Learning from Noisy Data,,1986,34,244,17,true,Computer Science,2620923,J. C. Schlimmer,144297714,R. Granger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f178781b6e1a05df8840a90c56ef1e0ea3c961d,https://www.semanticscholar.org/paper/2f178781b6e1a05df8840a90c56ef1e0ea3c961d,Model learning,Model learning emerges as an effective method for black-box state machine models of hardware and software components.,2017,91,176,13,false,Computer Science,1678787,F. Vaandrager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cec80e8752952188dba7ec407366e0962e3d4a6,https://www.semanticscholar.org/paper/8cec80e8752952188dba7ec407366e0962e3d4a6,Co-EM support vector learning,"Multi-view algorithms, such as co-training and co-EM, utilize unlabeled data when the available attributes can be split into independent and compatible subsets. Co-EM outperforms co-training for many problems, but it requires the underlying learner to estimate class probabilities, and to learn from probabilistically labeled data. Therefore, co-EM has so far only been studied with naive Bayesian learners. We cast linear classifiers into a probabilistic framework and develop a co-EM version of the Support Vector Machine. We conduct experiments on text classification problems and compare the family of semi-supervised support vector algorithms under different conditions, including violations of the assumptions underlying multi-view learning. For some problems, such as course web page classification, we observe the most accurate results reported so far.",2004,30,201,6,false,Computer Science,1765114,Ulf Brefeld,1751348,T. Scheffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b89458a474fa27c2f399d93b08ba24855b75e4df,https://www.semanticscholar.org/paper/b89458a474fa27c2f399d93b08ba24855b75e4df,Domain Adaptation Extreme Learning Machines for Drift Compensation in E-Nose Systems,"This paper addresses an important issue known as sensor drift, which exhibits a nonlinear dynamic property in electronic nose (E-nose), from the viewpoint of machine learning. Traditional methods for drift compensation are laborious and costly owing to the frequent acquisition and labeling process for gas samples' recalibration. Extreme learning machines (ELMs) have been confirmed to be efficient and effective learning techniques for pattern recognition and regression. However, ELMs primarily focus on the supervised, semisupervised, and unsupervised learning problems in single domain (i.e., source domain). To our best knowledge, ELM with cross-domain learning capability has never been studied. This paper proposes a unified framework called domain adaptation extreme learning machine (DAELM), which learns a robust classifier by leveraging a limited number of labeled data from target domain for drift compensation as well as gas recognition in E-nose systems, without losing the computational efficiency and learning ability of traditional ELM. In the unified framework, two algorithms called source DAELM (DAELM-S) and target DAELM (DAELM-T) are proposed in this paper. In order to perceive the differences among ELM, DAELM-S, and DAELM-T, two remarks are provided. Experiments on the popular sensor drift data with multiple batches collected using E-nose system clearly demonstrate that the proposed DAELM significantly outperforms existing drift-compensation methods without cumbersome measures, and also bring new perspectives for ELM.",2015,37,237,25,true,Engineering,36685537,Lei Zhang,66396175,D. Zhang,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
eec5eec17b214799ba1ca27c5917b28e92cd444c,https://www.semanticscholar.org/paper/eec5eec17b214799ba1ca27c5917b28e92cd444c,A statistical learning learning model of text classification for support vector machines,"This paper develops a theoretical learning model of text classification for Support Vector Machines (SVMs). It connects the statistical properties of text-classification tasks with the generalization performance of a SVM in a quantitative way. Unlike conventional approaches to learning text classifiers, which rely primarily on empirical evidence, this model explains why and when SVMs perform well for text classification. In particular, it addresses the following questions: Why can support vector machines handle the large feature spaces in text classification effectively? How is this related to the statistical properties of text? What are sufficient conditions for applying SVMs to text-classification problems successfully?",2001,22,229,14,false,Computer Science,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabd6bbdd2be9996dd7473185c9eaf104980fe21,https://www.semanticscholar.org/paper/cabd6bbdd2be9996dd7473185c9eaf104980fe21,An Efficient Approach for Assessing Hyperparameter Importance,"The performance of many machine learning methods depends critically on hyperparameter settings. Sophisticated Bayesian optimization methods have recently achieved considerable successes in optimizing these hyperparameters, in several cases surpassing the performance of human experts. However, blind reliance on such methods can leave end users without insight into the relative importance of different hyperparameters and their interactions. This paper describes efficient methods that can be used to gain such insight, leveraging random forest models fit on the data already gathered by Bayesian optimization. We first introduce a novel, linear-time algorithm for computing marginals of random forest predictions and then show how to leverage these predictions within a functional ANOVA framework, to quantify the importance of both single hyperparameters and of interactions between hyperparameters. We conducted experiments with prominent machine learning frameworks and state-of-the-art solvers for combinatorial problems. We show that our methods provide insight into the relationship between hyperparameter settings and performance, and demonstrate that--even in very highdimensional cases--most performance variation is attributable to just a few hyperparameters.",2014,55,314,23,false,Computer Science,144661829,F. Hutter,2470869,H. Hoos,1388404060,Kevin Leyton-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d474299d7a51b89a1d7394d426cf881a89b8013d,https://www.semanticscholar.org/paper/d474299d7a51b89a1d7394d426cf881a89b8013d,Efficient distribution-free learning of probabilistic concepts,"A model of machine learning in which the concept to be learned may exhibit uncertain or probabilistic behavior is investigated. Such probabilistic concepts (or p-concepts) may arise in situations such as weather prediction, where the measured variables and their accuracy are insufficient to determine the outcome with certainty. It is required that learning algorithms be both efficient and general in the sense that they perform well for a wide class of p-concepts and for any distribution over the domain. Many efficient algorithms for learning natural classes of p-concepts are given, and an underlying theory of learning p-concepts is developed in detail.<<ETX>>",1990,28,433,41,false,Computer Science,2056642528,M. Kearns,1716301,R. Schapire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,https://www.semanticscholar.org/paper/c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,Generalizing from a Few Examples: A Survey on Few-Shot Learning,"Machine learning has been highly successful in data-intensive applications but is often hampered when the data set is small. Recently, Few-Shot Learning (FSL) is proposed to tackle this problem. Using prior knowledge, FSL can rapidly generalize to new tasks containing only a few samples with supervised information. In this paper, we conduct a thorough survey to fully understand FSL. Starting from a formal definition of FSL, we distinguish FSL from several relevant machine learning problems. We then point out that the core issue in FSL is that the empirical risk minimized is unreliable. Based on how prior knowledge can be used to handle this core issue, we categorize FSL methods from three perspectives: (i) data, which uses prior knowledge to augment the supervised experience; (ii) model, which uses prior knowledge to reduce the size of the hypothesis space; and (iii) algorithm, which uses prior knowledge to alter the search for the best hypothesis in the given hypothesis space. With this taxonomy, we review and discuss the pros and cons of each category. Promising directions, in the aspects of the FSL problem setups, techniques, applications and theories, are also proposed to provide insights for future research.",2019,193,838,60,false,Computer Science,2115793087,Yaqing Wang,3259992,Quanming Yao,145193332,J. Kwok,1726587,L. Ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3046db7e02e302fe9661074e238be790f52c3b0,https://www.semanticscholar.org/paper/a3046db7e02e302fe9661074e238be790f52c3b0,"Feature Extraction, Construction and Selection: A Data Mining Perspective","From the Publisher: 
The book can be used by researchers and graduate students in machine learning, data mining, and knowledge discovery, who wish to understand techniques of feature extraction, construction and selection for data pre-processing and to solve large size, real-world problems. The book can also serve as a reference book for those who are conducting research about feature extraction, construction and selection, and are ready to meet the exciting challenges ahead of us.",1998,0,1025,26,true,Computer Science,2146397025,Huan Liu,1748072,H. Motoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca4b40a6a28d057e74882b16f7b84520e347e37b,https://www.semanticscholar.org/paper/ca4b40a6a28d057e74882b16f7b84520e347e37b,Machine Learning,,2017,42,64,1,false,,2571273,I. E. Naqa,30436861,M. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d050a486dfaf0d0de7af14a5af5ff5a29a151b67,https://www.semanticscholar.org/paper/d050a486dfaf0d0de7af14a5af5ff5a29a151b67,Alleviating naive Bayes attribute independence assumption by attribute weighting,"Despite the simplicity of the Naive Bayes classifier, it has continued to perform well against more sophisticated newcomers and has remained, therefore, of great interest to the machine learning community. Of numerous approaches to refining the naive Bayes classifier, attribute weighting has received less attention than it warrants. Most approaches, perhaps influenced by attribute weighting in other machine learning algorithms, use weighting to place more emphasis on highly predictive attributes than those that are less predictive. In this paper, we argue that for naive Bayes attribute weighting should instead be used to alleviate the conditional independence assumption. Based on this premise, we propose a weighted naive Bayes algorithm, called WANBIA, that selects weights to minimize either the negative conditional log likelihood or the mean squared error objective functions. We perform extensive evaluations and find that WANBIA is a competitive alternative to state of the art classifiers like Random Forest, Logistic Regression and A1DE.",2013,49,157,13,false,Mathematics,33899189,Nayyar Zaidi,1838956,J. Cerquides,2170598,Mark James Carman,1726660,Geoffrey I. Webb,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
a9c8124b18c0e843878f2df4d49da6f250dc06e7,https://www.semanticscholar.org/paper/a9c8124b18c0e843878f2df4d49da6f250dc06e7,Decomposition of Uncertainty in Bayesian Deep Learning for Efficient and Risk-sensitive Learning,"© 2018 35th International Conference on Machine Learning, ICML 2018. All rights reserved. Bayesian neural networks with latent variables are scalable and flexible probabilistic models: They account for uncertainty in the estimation of the network weights and, by making use of latent variables, can capture complex noise patterns in the : data. Using these models we show how to per- ∗ form and utilize a decomposition of uncertainty in • aleatoric and epistemic components for decision making purposes. This allows us to successfully identify informative points for active learning of functions with heteroscedastic and bimodal noise. ' t Using the decomposition we further define a novel risk-sensitive criterion for reinforcement learning to identify policies that balance expected cost, model-bias and noise aversion.",2017,42,200,16,false,Computer Science,3407086,Stefan Depeweg,1388574431,José Miguel Hernández-Lobato,1388372395,Finale Doshi-Velez,1699265,S. Udluft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78989616eeeac55b202e3e4205225e7135054185,https://www.semanticscholar.org/paper/78989616eeeac55b202e3e4205225e7135054185,An Introduction to Deep Learning for the Physical Layer,"We present and discuss several novel applications of deep learning for the physical layer. By interpreting a communications system as an autoencoder, we develop a fundamental new way to think about communications system design as an end-to-end reconstruction task that seeks to jointly optimize transmitter and receiver components in a single process. We show how this idea can be extended to networks of multiple transmitters and receivers and present the concept of radio transformer networks as a means to incorporate expert domain knowledge in the machine learning model. Lastly, we demonstrate the application of convolutional neural networks on raw IQ samples for modulation classification which achieves competitive accuracy with respect to traditional schemes relying on expert features. This paper is concluded with a discussion of open challenges and areas for future investigation.",2017,75,1446,140,true,Computer Science,1388350203,Tim O'Shea,1749686,J. Hoydis,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
1b570ed4b58908444465823880cb88fbb812b4fc,https://www.semanticscholar.org/paper/1b570ed4b58908444465823880cb88fbb812b4fc,Evading Machine Learning Malware Detection,"Machine learning is a popular approach to signatureless malware detection because it can generalize to never-beforeseen malware families and polymorphic strains. This has resulted in its practical use for either primary detection engines or supplementary heuristic detections by anti-malware vendors. Recent work in adversarial machine learning has shown that models are susceptible to gradient-based and other attacks. In this whitepaper, we summarize the various attacks that have been proposed for machine learning models in information security, each which require the adversary to have some degree of knowledge about the model under attack. Importantly, even when applied to attacking machine learning malware classifier based on static features for Windows portable executable (PE) files, these attacks, previous attack methodologies may break the format or functionality of the malware. We investigate a more general framework for attacking static PE anti-malware engines based on reinforcement learning, which models more realistic attacker conditions, and subsequently has provides much more modest evasion rates. A reinforcement learning (RL) agent is equipped with a set of functionality-preserving operations that it may perform on the PE file. It learns through a series of games played against the anti-malware engine which sequence of operations is most likely to result in evasion for a given malware sample. Given the general framework, it is not surprising that the evasion rates are modest. However, the resulting RL agent can succinctly summarize blind spots of the anti-malware model. Additionally, evasive variants generated by the agent may be used to harden machine learning anti-malware engine via adversarial training.",2017,25,111,10,false,,2639880,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea87373f3e21ffd6d277474f5d707f5f4f422a,https://www.semanticscholar.org/paper/5fea87373f3e21ffd6d277474f5d707f5f4f422a,Machine learning approach for text and document mining,"Text Categorization (TC), also known as Text Classification, is the task of automatically classifying a set of text documents into different categories from a predefined set. If a document belongs to exactly one of the categories, it is a single-label classification task; otherwise, it is a multi-label classification task. TC uses several tools from Information Retrieval (IR) and Machine Learning (ML) and has received much attention in the last years from both researchers in the academia and industry developers. In this paper, we first categorize the documents using KNN based machine learning approach and then return the most relevant documents.",2014,24,227,5,true,Computer Science,2859448,Vishwanath Bijalwan,2132235638,P. Kumari,34970250,Jordán Pascual Espada,2408385,V. B. Semwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58532d01140efd38c4d911e984e0845539d2db39,https://www.semanticscholar.org/paper/58532d01140efd38c4d911e984e0845539d2db39,SFO: A Toolbox for Submodular Function Optimization,"In recent years, a fundamental problem structure has emerged as very useful in a variety of machine learning applications: Submodularity is an intuitive diminishing returns property, stating that adding an element to a smaller set helps more than adding it to a larger set. Similarly to convexity, submodularity allows one to efficiently find provably (near-) optimal solutions for large problems. We present SFO, a toolbox for use in MATLAB or Octave that implements algorithms for minimization and maximization of submodular functions. A tutorial script illustrates the application of submodularity to machine learning and AI problems such as feature selection, clustering, inference and optimized information gathering.",2010,16,103,4,false,Mathematics,145343838,Andreas Krause,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
34fa2515a259b4ff2aecb100a35e56019d62cd66,https://www.semanticscholar.org/paper/34fa2515a259b4ff2aecb100a35e56019d62cd66,Hyperparameter Optimization,,2019,170,84,0,true,Computer Science,2868444,Matthias Feurer,144661829,F. Hutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4849d29b27a8e5230edafe4cd4cdda395fb24d4,https://www.semanticscholar.org/paper/d4849d29b27a8e5230edafe4cd4cdda395fb24d4,Meta optimization: improving compiler heuristics with machine learning,"Compiler writers have crafted many heuristics over the years to approximately solve NP-hard problems efficiently. Finding a heuristic that performs well on a broad range of applications is a tedious and difficult process. This paper introduces Meta Optimization, a methodology for automatically fine-tuning compiler heuristics. Meta Optimization uses machine-learning techniques to automatically search the space of compiler heuristics. Our techniques reduce compiler design complexity by relieving compiler writers of the tedium of heuristic tuning. Our machine-learning system uses an evolutionary algorithm to automatically find effective compiler heuristics. We present promising experimental results. In one mode of operation Meta Optimization creates application-specific heuristics which often result in impressive speedups. For hyperblock formation, one optimization we present in this paper, we obtain an average speedup of 23% (up to 73%) for the applications in our suite. Furthermore, by evolving a compiler's heuristic over several benchmarks, we can create effective, general-purpose heuristics. The best general-purpose heuristic our system found for hyperblock formation improved performance by an average of 25% on our training set, and 9% on a completely unrelated test set. We demonstrate the efficacy of our techniques on three different optimizations in this paper: hyperblock formation, register allocation, and data prefetching.",2003,25,306,20,false,Computer Science,1652011517,M. Stephenson,1709150,Saman P. Amarasinghe,150220413,M. Martin,1401846156,U. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819167ace2f0caae7745d2f25a803979be5fbfae,https://www.semanticscholar.org/paper/819167ace2f0caae7745d2f25a803979be5fbfae,The Limitations of Deep Learning in Adversarial Settings,"Deep learning takes advantage of large datasets and computationally efficient training algorithms to outperform other approaches at various machine learning tasks. However, imperfections in the training phase of deep neural networks make them vulnerable to adversarial samples: inputs crafted by adversaries with the intent of causing deep neural networks to misclassify. In this work, we formalize the space of adversaries against deep neural networks (DNNs) and introduce a novel class of algorithms to craft adversarial samples based on a precise understanding of the mapping between inputs and outputs of DNNs. In an application to computer vision, we show that our algorithms can reliably produce samples correctly classified by human subjects but misclassified in specific targets by a DNN with a 97% adversarial success rate while only modifying on average 4.02% of the input features per sample. We then evaluate the vulnerability of different sample classes to adversarial perturbations by defining a hardness measure. Finally, we describe preliminary work outlining defenses against adversarial samples by defining a predictive measure of distance between a benign input and a target classification.",2015,40,2879,398,true,Computer Science,1967156,Nicolas Papernot,144061974,P. Mcdaniel,1680133,S. Jha,2623167,Matt Fredrikson,144643812,Z. B. Celik,144231976,A. Swami,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,
18dd17656c42322e943deaedc4eee6400debe7c2,https://www.semanticscholar.org/paper/18dd17656c42322e943deaedc4eee6400debe7c2,FedML: A Research Library and Benchmark for Federated Machine Learning,"Federated learning is a rapidly growing research field in the machine learning domain. Although considerable research efforts have been made, existing libraries cannot adequately support diverse algorithmic development (e.g., diverse topology and flexible message exchange), and inconsistent dataset and model usage in experiments make fair comparisons difficult. In this work, we introduce FedML, an open research library and benchmark that facilitates the development of new federated learning algorithms and fair performance comparisons. FedML supports three computing paradigms (distributed training, mobile on-device training, and standalone simulation) for users to conduct experiments in different system environments. FedML also promotes diverse algorithmic research with flexible and generic API design and reference baseline implementations. A curated and comprehensive benchmark dataset for the non-I.I.D setting aims at making a fair comparison. We believe FedML can provide an efficient and reproducible means of developing and evaluating algorithms for the federated learning research community. We maintain the source code, documents, and user community at this https URL.",2020,161,207,33,false,Computer Science,31927890,Chaoyang He,2239461,Songze Li,144491689,Jinhyun So,2116031156,Mi Zhang,2109798334,Hongyi Wang,2118775509,Xiaoyang Wang,2927870,Praneeth Vepakomma,Mathematics,,2034349211,Abhishek Singh,,49660254,Han Qiu,2144035454,Li Shen,144259957,P. Zhao,1505828520,Yan Kang,1614034792,Yang Liu,145711633,R. Raskar,153096457,Qiang Yang,145599558,M. Annavaram,121011351,S. Avestimehr
154887a2a15e6f6ea2a26c2bfdf1d755a434f472,https://www.semanticscholar.org/paper/154887a2a15e6f6ea2a26c2bfdf1d755a434f472,Prototype vector machine for large scale semi-supervised learning,"Practical data mining rarely falls exactly into the supervised learning scenario. Rather, the growing amount of unlabeled data poses a big challenge to large-scale semi-supervised learning (SSL). We note that the computational intensiveness of graph-based SSL arises largely from the manifold or graph regularization, which in turn lead to large models that are difficult to handle. To alleviate this, we proposed the prototype vector machine (PVM), a highly scalable, graph-based algorithm for large-scale SSL. Our key innovation is the use of ""prototypes vectors"" for efficient approximation on both the graph-based regularizer and model representation. The choice of prototypes are grounded upon two important criteria: they not only perform effective low-rank approximation of the kernel matrix, but also span a model suffering the minimum information loss compared with the complete model. We demonstrate encouraging performance and appealing scaling properties of the PVM on a number of machine learning benchmark data sets.",2009,24,95,5,true,Computer Science,2152986588,Kai Zhang,145193332,J. Kwok,35170576,B. Parvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d411a4a89f6648198dc171eadcad654921426ddc,https://www.semanticscholar.org/paper/d411a4a89f6648198dc171eadcad654921426ddc,Robust extreme learning machine,,2013,36,133,6,false,Mathematics,2858250,Punyaphol Horata,2376043,S. Chiewchanwattana,1888267,K. Sunat,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
3ced109e0c16014cf4cdd677aeb1b95acf1c35d6,https://www.semanticscholar.org/paper/3ced109e0c16014cf4cdd677aeb1b95acf1c35d6,How to represent crystal structures for machine learning: Towards fast prediction of electronic properties,"High-throughput density functional calculations of solids are highly time-consuming. As an alternative, we propose a machine learning approach for the fast prediction of solid-state properties. To achieve this, local spin-density approximation calculations are used as a training set. We focus on predicting the value of the density of electronic states at the Fermi energy. We find that conventional representations of the input data, such as the Coulomb matrix, are not suitable for the training of learning machines in the case of periodic solids. We propose a novel crystal structure representation for which learning and competitive prediction accuracies become possible within an unrestricted class of spd systems of arbitrary unit-cell size.",2013,42,291,4,true,Computer Science,51257580,K. T. Schutt,50359998,H. Glawe,3468686,F. Brockherde,50750682,A. Sanna,116099820,K. Muller,145191157,E. Gross,,,Physics,,,,,,,,,,,,,,,,,,,,,,
724a2430522c7c398c01f90330f41e187c6a7243,https://www.semanticscholar.org/paper/724a2430522c7c398c01f90330f41e187c6a7243,Gaussian Processes for Ordinal Regression,"We present a probabilistic kernel approach to ordinal regression based on Gaussian processes. A threshold model that generalizes the probit function is used as the likelihood function for ordinal variables. Two inference techniques, based on the Laplace approximation and the expectation propagation algorithm respectively, are derived for hyperparameter learning and model selection. We compare these two Gaussian process approaches with a previous ordinal regression method based on support vector machines on some benchmark and real-world data sets, including applications of ordinal regression to collaborative filtering and gene expression analysis. Experimental results on these data sets verify the usefulness of our approach.",2005,55,448,59,false,Mathematics,2057046890,Wei Chu,1744700,Zoubin Ghahramani,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,
