paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name
49051605a56a9c82a2401f96c3471312d00552d9,https://www.semanticscholar.org/paper/49051605a56a9c82a2401f96c3471312d00552d9,A Novel PCA-Firefly Based XGBoost Classification Model for Intrusion Detection in Networks Using GPU,"The enormous popularity of the internet across all spheres of human life has introduced various risks of malicious attacks in the network. The activities performed over the network could be effortlessly proliferated, which has led to the emergence of intrusion detection systems. The patterns of the attacks are also dynamic, which necessitates efficient classification and prediction of cyber attacks. In this paper we propose a hybrid principal component analysis (PCA)-firefly based machine learning model to classify intrusion detection system (IDS) datasets. The dataset used in the study is collected from Kaggle. The model first performs One-Hot encoding for the transformation of the IDS datasets. The hybrid PCA-firefly algorithm is then used for dimensionality reduction. The XGBoost algorithm is implemented on the reduced dataset for classification. A comprehensive evaluation of the model is conducted with the state of the art machine learning approaches to justify the superiority of our proposed approach. The experimental results confirm the fact that the proposed model performs better than the existing machine learning models.",2020,32,168,1,true,Computer Science,71424255,S. Bhattacharya,2127823435,S. S,29919430,P. Maddikunta,46234199,Rajesh Kaluri,144704227,Saurabh Singh,11041265,T. Gadekallu,2474250,M. Alazab,51230514,U. Tariq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5da7d4b2f83a4e889ac4a1a03a05131da786ab4d,https://www.semanticscholar.org/paper/5da7d4b2f83a4e889ac4a1a03a05131da786ab4d,Explaining machine learning models in sales predictions,,2017,55,93,5,false,Computer Science,1697708,M. Bohanec,2456584,M. K. Borstnar,1399065078,M. Robnik-Sikonja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4615ae853fa0e8effbc5b36f7455c43520345aa,https://www.semanticscholar.org/paper/f4615ae853fa0e8effbc5b36f7455c43520345aa,On Fairness and Calibration,"The machine learning community has become increasingly concerned with the potential for bias and discrimination in predictive models. This has motivated a growing line of work on what it means for a classification procedure to be ""fair."" In this paper, we investigate the tension between minimizing error disparity across different population groups while maintaining calibrated probability estimates. We show that calibration is compatible only with a single error constraint (i.e. equal false-negatives rates across groups), and show that any algorithm that satisfies this relaxation is no better than randomizing a percentage of predictions for an existing classifier. These unsettling findings, which extend and generalize existing results, are empirically confirmed on several datasets.",2017,43,533,54,false,Computer Science,10804137,Geoff Pleiss,38009222,M. Raghavan,24277779,Felix Wu,3371403,J. Kleinberg,7446832,Kilian Q. Weinberger,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
ecf04874f10d4ba4b607724c3fa0acc156a66127,https://www.semanticscholar.org/paper/ecf04874f10d4ba4b607724c3fa0acc156a66127,Autism Spectrum Disorder Screening: Machine Learning Adaptation and DSM-5 Fulfillment,"One of the primary psychiatric disorders is Autistic Spectrum Disorder (ASD). ASD is a mental disorder that limits the use of linguistic, communicative, cognitive, skills as well as social skills and abilities. Recently, ASD has been studied in the behavioural sciences using intelligent methods based around machine learning to speed up the screening time or to improve sensitivity, specificity or accuracy of the diagnosis process. Machine learning considers the ASD diagnosis problem as a classification task in which predictive models are built based on historical cases and controls. These models are supposed to be plugged into a screening tool to accomplish one or more of the aforementioned goals. In this paper, we shed light on recent studies that employ machine learning in ASD classification in order to discuss their pros and cons. Moreover, we highlight a noticeable problem associated with current ASD screening tools; the reliability of these tools using the DSM-IV rather than the DSM-5 manual. Hence the necessity to amend current screening tools to reflect the new imposed criteria of ASD classification in the DSM-5 particularly the diagnostic algorithms embedded within these methods.",2017,29,127,13,false,Computer Science,1692763,F. Thabtah,,,,,,,,,,,,,,,,,,,,,,,,,,,Psychology,,,,,,,,,,,,,,,,,,,,,
c7c35027b57ed7fd7b449e894e4a42c69a3a2bc8,https://www.semanticscholar.org/paper/c7c35027b57ed7fd7b449e894e4a42c69a3a2bc8,Machine Learning and the Cancer-Diagnosis Problem - No Gold Standard.,"Machine Learning and the Cancer-Diagnosis Problem Machine learning has the potential to be extremely useful in medicine, particularly in the interpretation of medical images. But it also has inhere...",2019,0,51,2,false,Medicine,40225185,A. Adamson,143773074,H. Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e148bdad2669208b13b45dc19302477bfa74871,https://www.semanticscholar.org/paper/4e148bdad2669208b13b45dc19302477bfa74871,Bidirectional Active Learning: A Two-Way Exploration Into Unlabeled and Labeled Data Set,"In practical machine learning applications, human instruction is indispensable for model construction. To utilize the precious labeling effort effectively, active learning queries the user with selective sampling in an interactive way. Traditional active learning techniques merely focus on the unlabeled data set under a unidirectional exploration framework and suffer from model deterioration in the presence of noise. To address this problem, this paper proposes a novel bidirectional active learning algorithm that explores into both unlabeled and labeled data sets simultaneously in a two-way process. For the acquisition of new knowledge, forward learning queries the most informative instances from unlabeled data set. For the introspection of learned knowledge, backward learning detects the most suspiciously unreliable instances within the labeled data set. Under the two-way exploration framework, the generalization ability of the learning model can be greatly improved, which is demonstrated by the encouraging experimental results.",2015,53,68,6,false,Computer Science,120069940,Xiaoyu Zhang,1788327,Shupeng Wang,2067242918,Xiao-chun Yun,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
1517ffecc0014a0bb569a85821403ecf5bf08ad0,https://www.semanticscholar.org/paper/1517ffecc0014a0bb569a85821403ecf5bf08ad0,Learning register automata: from languages to program structures,,2014,60,66,0,true,Computer Science,2394200,M. Isberner,1802871,Falk Howar,2113938930,B. Steffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946acf5a8e8512a2600058c95c8dfb75cb9830b,https://www.semanticscholar.org/paper/1946acf5a8e8512a2600058c95c8dfb75cb9830b,Machine learning techniques for the computer security domain of anomaly detection,"In this dissertation, we examine the machine learning issues raised by the domain of anomaly detection for computer security. The anomaly detection task is to recognize the presence of an unusual and potentially hazardous state within the activities of a computer user, system, or network. “Unusual” is defined with respect to some model of “normal” behavior which may be either hard-coded or learned from observation. We focus here on learning models of normalcy at the user behavioral level, as observed through command line data. An anomaly detection agent faces many learning problems including learning from streams of temporal data, learning from instances of a single class, and adaptation to a dynamically changing concept. We describe two approaches to the construction of such models: one that employs instance-based models of user behaviors and one that uses hidden Markov models. We demonstrate the performance of sensors based on these models under a wide range of parameter settings and show conditions under which maximal classification performance is achieved. Using provided labels of users' job descriptions, we demonstrate that users can be roughly divided into behavioral classes related to their experience level. Finally, we study methods for adapting user models to changing behavioral patterns and show the methods' performance strengths and weaknesses.",2000,2,136,6,false,Computer Science,143673956,T. Lane,1729374,C. Brodley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc5afe344cc7ed7acd68a28b9774ea8023a162dc,https://www.semanticscholar.org/paper/cc5afe344cc7ed7acd68a28b9774ea8023a162dc,"European Union Regulations on Algorithmic Decision-Making and a ""Right to Explanation""","We summarize the potential impact that the European Union’s new General Data Protection Regulation will have on the routine use of machine learning algorithms. Slated to take effect as law across the EU in 2018, it will restrict automated individual decision-making (that is, algorithms that make decisions based on user-level predictors) which “significantly affect” users. The law will also effectively create a “right to explanation,” whereby a user can ask for an explanation of an algorithmic decision that was made about them. We argue that while this law will pose large challenges for industry, it highlights opportunities for computer scientists to take the lead in designing algorithms and evaluation frameworks which avoid discrimination and enable explanation.",2016,48,1274,42,true,Mathematics,11025540,B. Goodman,2127497,S. Flaxman,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,Engineering,,,,,,,,,,,,,,,,,,,,
275b313748602da081d1254ee7e6d5e4af33c826,https://www.semanticscholar.org/paper/275b313748602da081d1254ee7e6d5e4af33c826,"Federated Learning for Wireless Communications: Motivation, Opportunities, and Challenges","There is a growing interest in the wireless communications community to complement the traditional model-driven design approaches with data-driven machine learning (ML)-based solutions. While conventional ML approaches rely on the assumption of having the data and processing heads in a central entity, this is not always feasible in wireless communications applications because of the inaccessibility of private data and large communication overhead required to transmit raw data to central ML processors. As a result, decentralized ML approaches that keep the data where it is generated are much more appealing. Due to its privacy-preserving nature, federated learning is particularly relevant for many wireless applications, especially in the context of fifth generation (5G) networks. In this article, we provide an accessible introduction to the general idea of federated learning, discuss several possible applications in 5G networks, and describe key technical challenges and open problems for future research on federated learning in the context of wireless communications.",2019,20,242,12,true,Computer Science,3468481,Solmaz Niknam,1780194,Harpreet S. Dhillon,81665558,J. H. Reed,,,,,,,,,,,,,,,,,,,,,,,Engineering,Mathematics,,,,,,,,,,,,,,,,,,,,
1a827052f01ef830cbc849c71e9da99791243a5f,https://www.semanticscholar.org/paper/1a827052f01ef830cbc849c71e9da99791243a5f,Using MetaboAnalyst 3.0 for Comprehensive Metabolomics Data Analysis,"MetaboAnalyst (http://www.metaboanalyst.ca) is a comprehensive Web application for metabolomic data analysis and interpretation. MetaboAnalyst handles most of the common metabolomic data types from most kinds of metabolomics platforms (MS and NMR) for most kinds of metabolomics experiments (targeted, untargeted, quantitative). In addition to providing a variety of data processing and normalization procedures, MetaboAnalyst also supports a number of data analysis and data visualization tasks using a range of univariate, multivariate methods such as PCA (principal component analysis), PLS‐DA (partial least squares discriminant analysis), heatmap clustering and machine learning methods. MetaboAnalyst also offers a variety of tools for metabolomic data interpretation including MSEA (metabolite set enrichment analysis), MetPA (metabolite pathway analysis), and biomarker selection via ROC (receiver operating characteristic) curve analysis, as well as time series and power analysis. This unit provides an overview of the main functional modules and the general workflow of the latest version of MetaboAnalyst (MetaboAnalyst 3.0), followed by eight detailed protocols. © 2016 by John Wiley & Sons, Inc.",2016,47,1256,143,false,Computer Science,144545434,J. Xia,2066145,D. Wishart,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
13755563644c43f4d0d2378338c61cbf89d3d2f8,https://www.semanticscholar.org/paper/13755563644c43f4d0d2378338c61cbf89d3d2f8,Machine‐learning scoring functions for structure‐based drug lead optimization,"Molecular docking can be used to predict how strongly small‐molecule binders and their chemical derivatives bind to a macromolecular target using its available three‐dimensional structures. Scoring functions (SFs) are employed to rank these molecules by their predicted binding affinity (potency). A classical SF assumes a predetermined theory‐inspired functional form for the relationship between the features characterizing the structure of the protein–ligand complex and its predicted binding affinity (this relationship is almost always assumed to be linear). Recent years have seen the prosperity of machine‐learning SFs, which are fast regression models built instead with contemporary supervised learning algorithms. In this review, we analyzed machine‐learning SFs for drug lead optimization in the 2015–2019 period. The performance gap between classical and machine‐learning SFs was large and has now broadened owing to methodological improvements and the availability of more training data. Against the expectations of many experts, SFs employing deep learning techniques were not always more predictive than those based on more established machine learning techniques and, when they were, the performance gain was small. More codes and webservers are available and ready to be applied to prospective structure‐based drug lead optimization studies. These have exhibited excellent predictive accuracy in compelling retrospective tests, outperforming in some cases much more computationally demanding molecular simulation‐based methods. A discussion of future work completes this review.",2020,116,66,1,true,Computer Science,1704421,Hongjian Li,1581615496,Kam-Heung Sze,2114181414,Gang Lu,9998035,P. Ballester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82cd14f27d6fcbd83cbcbb138652f13b2118573f,https://www.semanticscholar.org/paper/82cd14f27d6fcbd83cbcbb138652f13b2118573f,Machine learning for activity recognition: hip versus wrist data,"Problem addressed: Wrist-worn accelerometers are associated with greater compliance. However, validated algorithms for predicting activity type from wrist-worn accelerometer data are lacking. This study compared the activity recognition rates of an activity classifier trained on acceleration signal collected on the wrist and hip. Methodology: 52 children and adolescents (mean age 13.7  ±  3.1 year) completed 12 activity trials that were categorized into 7 activity classes: lying down, sitting, standing, walking, running, basketball, and dancing. During each trial, participants wore an ActiGraph GT3X+ tri-axial accelerometer on the right hip and the non-dominant wrist. Features were extracted from 10-s windows and inputted into a regularized logistic regression model using R (Glmnet + L1). Results: Classification accuracy for the hip and wrist was 91.0% ± 3.1% and 88.4% ± 3.0%, respectively. The hip model exhibited excellent classification accuracy for sitting (91.3%), standing (95.8%), walking (95.8%), and running (96.8%); acceptable classification accuracy for lying down (88.3%) and basketball (81.9%); and modest accuracy for dance (64.1%). The wrist model exhibited excellent classification accuracy for sitting (93.0%), standing (91.7%), and walking (95.8%); acceptable classification accuracy for basketball (86.0%); and modest accuracy for running (78.8%), lying down (74.6%) and dance (69.4%). Potential Impact: Both the hip and wrist algorithms achieved acceptable classification accuracy, allowing researchers to use either placement for activity recognition.",2014,18,152,5,false,Medicine,144029321,S. Trost,2110767634,Yonglei Zheng,37535697,Weng-Keen Wong,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,
9405cc0d6169988371b2755e573cc28650d14dfe,https://www.semanticscholar.org/paper/9405cc0d6169988371b2755e573cc28650d14dfe,Language Models are Unsupervised Multitask Learners,"Natural language processing tasks, such as question answering, machine translation, reading comprehension, and summarization, are typically approached with supervised learning on taskspecific datasets. We demonstrate that language models begin to learn these tasks without any explicit supervision when trained on a new dataset of millions of webpages called WebText. When conditioned on a document plus questions, the answers generated by the language model reach 55 F1 on the CoQA dataset matching or exceeding the performance of 3 out of 4 baseline systems without using the 127,000+ training examples. The capacity of the language model is essential to the success of zero-shot task transfer and increasing it improves performance in a log-linear fashion across tasks. Our largest model, GPT-2, is a 1.5B parameter Transformer that achieves state of the art results on 7 out of 8 tested language modeling datasets in a zero-shot setting but still underfits WebText. Samples from the model reflect these improvements and contain coherent paragraphs of text. These findings suggest a promising path towards building language processing systems which learn to perform tasks from their naturally occurring demonstrations.",2019,75,7946,1820,false,Computer Science,38909097,Alec Radford,49387725,Jeff Wu,48422824,Rewon Child,150970919,D. Luan,2698777,Dario Amodei,1701686,Ilya Sutskever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0b94641dadd41d6bb2242c217390697a87923d,https://www.semanticscholar.org/paper/1d0b94641dadd41d6bb2242c217390697a87923d,Personal Sensing: Understanding Mental Health Using Ubiquitous Sensors and Machine Learning.,"Sensors in everyday devices, such as our phones, wearables, and computers, leave a stream of digital traces. Personal sensing refers to collecting and analyzing data from sensors embedded in the context of daily life with the aim of identifying human behaviors, thoughts, feelings, and traits. This article provides a critical review of personal sensing research related to mental health, focused principally on smartphones, but also including studies of wearables, social media, and computers. We provide a layered, hierarchical model for translating raw sensor data into markers of behaviors and states related to mental health. Also discussed are research methods as well as challenges, including privacy and problems of dimensionality. Although personal sensing is still in its infancy, it holds great promise as a method for conducting mental health research and as a clinical tool for monitoring at-risk populations and providing the foundation for the next generation of mobile health (or mHealth) interventions.",2017,157,405,14,true,Psychology,50228835,D. Mohr,2146261506,Mi Zhang,38803352,S. Schueller,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
982f092fcfeaf56d7f4d5bc10226394ff04568d9,https://www.semanticscholar.org/paper/982f092fcfeaf56d7f4d5bc10226394ff04568d9,Machine Learning Calabi–Yau Metrics,"We apply machine learning to the problem of finding numerical Calabi–Yau metrics. Building on Donaldson's algorithm for calculating balanced metrics on Kähler manifolds, we combine conventional curve fitting and machine‐learning techniques to numerically approximate Ricci‐flat metrics. We show that machine learning is able to predict the Calabi–Yau metric and quantities associated with it, such as its determinant, having seen only a small sample of training data. Using this in conjunction with a straightforward curve fitting routine, we demonstrate that it is possible to find highly accurate numerical metrics much more quickly than by using Donaldson's algorithm alone, with our new machine‐learning algorithm decreasing the time required by between one and two orders of magnitude.",2019,82,47,2,true,Mathematics,92527501,A. Ashmore,2022419,Yang-Hui He,5569028,B. Ovrut,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,
c972d4a2f786f7537a2f0cc89a8b073983849756,https://www.semanticscholar.org/paper/c972d4a2f786f7537a2f0cc89a8b073983849756,Active Machine Learning for Consideration Heuristics,"We develop and test an active-machine-learning method to select questions adaptively when consumers use heuristic decision rules. The method tailors priors to each consumer based on a “configurator.” Subsequent questions maximize information about the decision heuristics (minimize expected posterior entropy). To update posteriors after each question, we approximate the posterior with a variational distribution and use belief propagation (iterative loops of Bayes updating). The method runs sufficiently fast to select new queries in under a second and provides significantly and substantially more information per question than existing methods based on random, market-based, or orthogonal-design questions. 
 
Synthetic data experiments demonstrate that adaptive questions provide close-to-optimal information and outperform existing methods even when there are response errors or “bad” priors. The basic algorithm focuses on conjunctive or disjunctive rules, but we demonstrate generalizations to more complex heuristics and to the use of previous-respondent data to improve consumer-specific priors. We illustrate the algorithm empirically in a Web-based survey conducted by an American automotive manufacturer to study vehicle consideration (872 respondents, 53 feature levels). Adaptive questions outperform market-based questions when estimating heuristic decision rules. Heuristic decision rules predict validation decisions better than compensatory rules.",2011,66,75,13,false,Computer Science,2530415,Daria Dzyabura,2344635,J. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24b2cea903c9fc3d505bdea953ccd13a90b6c65,https://www.semanticscholar.org/paper/c24b2cea903c9fc3d505bdea953ccd13a90b6c65,Applying machine learning to semiconductor manufacturing,"The generalized ID3 (GID3) algorithm, which takes a training set of experimental data and produces a decision tree that predicts the outcome of future experiments under various, more general conditions, is described. The tree can then be translated into a set of rules for an expert system. Two extensions to GID3MmRIST, and KARSM-that deal with the problems of noisy data and the limited availability of training data are discussed. The application of GID3 to reactive ion etching manufacturing process diagnosis and optimization and to knowledge acquisition for an expert system is described.<<ETX>>",1993,9,85,0,false,Computer Science,34849755,K. Irani,2112427035,Jie Cheng,1695784,U. Fayyad,1979861,Zhaogang Qian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edc3a34e3f5582ef34876599465e8589d1db0c27,https://www.semanticscholar.org/paper/edc3a34e3f5582ef34876599465e8589d1db0c27,Credit Risk Analysis Using Machine and Deep Learning Models,"Due to the hyper technology associated to Big Data, data availability and computing power, most banks or lending financial institutions are renewing their business models. Credit risk predictions, monitoring, model reliability and effective loan processing are key to decision making and transparency. In this work, we build binary classifiers based on machine and deep learning models on real data in predicting loan default probability. The top 10 important features from these models are selected and then used in the modelling process to test the stability of binary classifiers by comparing performance on separate data. We observe that tree-based models are more stable than models based on multilayer artificial neural networks. This opens several questions relative to the intensive used of deep learning systems in the enterprises.",2018,51,146,8,true,Computer Science,3142368,P. Addo,1862998,D. Guégan,26379730,Bertrand K. Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b780b1c361f8b8c8e10c428db8ed2b048984390,https://www.semanticscholar.org/paper/2b780b1c361f8b8c8e10c428db8ed2b048984390,Gene networks inference using dynamic Bayesian networks,This article deals with the identification of gene regulatory networks from experimental data using a statistical machine learning approach. A stochastic model of gene interactions capable of handling missing variables is proposed. It can be described as a dynamic Bayesian network particularly well suited to tackle the stochastic nature of gene regulation and gene expression measurement. Parameters of the model are learned through a penalized likelihood maximization implemented through an extended version of EM algorithm. Our approach is tested against experimental data relative to the S.O.S. DNA Repair network of the Escherichia coli bacterium. It appears to be able to extract the main regulations between the genes involved in this network. An added missing variable is found to model the main protein of the network. Good prediction abilities on unlearned data are observed. These first results are very promising: they show the power of the learning algorithm and the ability of the model to capture gene interactions.,2003,28,466,18,true,Biology,37746222,B. Perrin,1741364,L. Ralaivola,1967879,Aurélien Mazurie,2538792,S. Bottani,145227448,J. Mallet,1389671466,Florence d'Alché-Buc,,,,,,,,,,,,,,,,,Computer Science,Medicine,,,,,,,,,,,,,,,,,,,,
43e2c8ad47d0f00ed0cfbe884917f158cf600300,https://www.semanticscholar.org/paper/43e2c8ad47d0f00ed0cfbe884917f158cf600300,giotto-tda: A Topological Data Analysis Toolkit for Machine Learning and Data Exploration,"We introduce giotto-tda, a Python library that integrates high-performance topological data analysis with machine learning via a scikit-learn-compatible API and state-of-the-art C++ implementations. The library's ability to handle various types of data is rooted in a wide range of preprocessing techniques, and its strong focus on data exploration and interpretability is aided by an intuitive plotting API. Source code, binaries, examples, and documentation can be found at this https URL.",2020,34,67,1,false,Computer Science,102217200,Guillaume Tauzin,2097622775,Umberto Lupo,2072250824,Lewis Tunstall,1612529770,Juli'an Burella P'erez,90412338,Matteo Caorsi,1413750935,A. Medina-Mardones,1947914,A. Dassatti,145198368,K. Hess,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
6e46d8aa63db3285417c8ebb65340b5045ca106f,https://www.semanticscholar.org/paper/6e46d8aa63db3285417c8ebb65340b5045ca106f,Accelerating Machine Learning Inference with Probabilistic Predicates,"Classic query optimization techniques, including predicate pushdown, are of limited use for machine learning inference queries, because the user-defined functions (UDFs) which extract relational columns from unstructured inputs are often very expensive; query predicates will remain stuck behind these UDFs if they happen to require relational columns that are generated by the UDFs. In this work, we demonstrate constructing and applying probabilistic predicates to filter data blobs that do not satisfy the query predicate; such filtering is parametrized to different target accuracies. Furthermore, to support complex predicates and to avoid per-query training, we augment a cost-based query optimizer to choose plans with appropriate combinations of simpler probabilistic predicates. Experiments with several machine learning workloads on a big-data cluster show that query processing improves by as much as 10x.",2018,55,68,12,false,Computer Science,2143370657,Yao Lu,2841893,Aakanksha Chowdhery,1741860,Srikanth Kandula,145647476,S. Chaudhuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a54d2f49bda694071bbf43d8e653f5adf85be19,https://www.semanticscholar.org/paper/0a54d2f49bda694071bbf43d8e653f5adf85be19,Meta-learning in distributed data mining systems: Issues and approaches,"Data mining systems aim to discover patterns and extract useful information from facts recorded in databases. A widely adopted approach to this objective is to apply various machine learning algorithms to compute descriptive models of the available data. Here, we explore one of the main challenges in this research area, the development of techniques that scale up to large and possibly physically distributed databases. Meta-learning is a technique that seeks to compute higher-level classifiers (or classification models), called meta-classifiers, that integrate in some principled fashion multiple classifiers computed separately over different databases. This study, describes meta-learning and presents the JAM system (Java Agents for Meta-learning), an agent-based meta-learning system for large-scale data mining applications. Specifically, it identifies and addresses several important desiderata for distributed data mining systems that stem from their additional complexity compared to centralized or host-based systems. Distributed systems may need to deal with heterogenous platforms, with multiple databases and (possibly) different schemas, with the design and implementation of scalable and effective protocols for communicating among the data sites, and the selective and efficient use of the information that is gathered from other peer data sites. Other important problems, intrinsic within ∗Supported in part by an IBM fellowship. data mining systems that must not be ignored, include, first, the ability to take advantage of newly acquired information that was not previously available when models were computed and combine it with existing models, and second, the flexibility to incorporate new machine learning methods and data mining technologies. We explore these issues within the context of JAM and evaluate various proposed solutions through extensive empirical studies.",2007,84,237,6,false,Computer Science,2810213,A. Prodromidis,144316325,P. Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c4d73fb9468ec749401abf0b9e278c978e3baf1,https://www.semanticscholar.org/paper/7c4d73fb9468ec749401abf0b9e278c978e3baf1,Inverse-Free Extreme Learning Machine With Optimal Information Updating,"The extreme learning machine (ELM) has drawn insensitive research attentions due to its effectiveness in solving many machine learning problems. However, the matrix inversion operation involved in the algorithm is computational prohibitive and limits the wide applications of ELM in many scenarios. To overcome this problem, in this paper, we propose an inverse-free ELM to incrementally increase the number of hidden nodes, and update the connection weights progressively and optimally. Theoretical analysis proves the monotonic decrease of the training error with the proposed updating procedure and also proves the optimality in every updating step. Extensive numerical experiments show the effectiveness and accuracy of the proposed algorithm.",2016,70,104,8,true,Computer Science,48830645,Shuai Li,2062514896,Zhu-Hong You,143992318,Hongliang Guo,2115606165,Xin Luo,33698309,Zhong-Qiu Zhao,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
c5f8fd2d925e2bbb2191175a4f6e0b28db19248e,https://www.semanticscholar.org/paper/c5f8fd2d925e2bbb2191175a4f6e0b28db19248e,Prediction of Preterm Deliveries from EHG Signals Using Machine Learning,"There has been some improvement in the treatment of preterm infants, which has helped to increase their chance of survival. However, the rate of premature births is still globally increasing. As a result, this group of infants are most at risk of developing severe medical conditions that can affect the respiratory, gastrointestinal, immune, central nervous, auditory and visual systems. In extreme cases, this can also lead to long-term conditions, such as cerebral palsy, mental retardation, learning difficulties, including poor health and growth. In the US alone, the societal and economic cost of preterm births, in 2005, was estimated to be $26.2 billion, per annum. In the UK, this value was close to £2.95 billion, in 2009. Many believe that a better understanding of why preterm births occur, and a strategic focus on prevention, will help to improve the health of children and reduce healthcare costs. At present, most methods of preterm birth prediction are subjective. However, a strong body of evidence suggests the analysis of uterine electrical signals (Electrohysterography), could provide a viable way of diagnosing true labour and predict preterm deliveries. Most Electrohysterography studies focus on true labour detection during the final seven days, before labour. The challenge is to utilise Electrohysterography techniques to predict preterm delivery earlier in the pregnancy. This paper explores this idea further and presents a supervised machine learning approach that classifies term and preterm records, using an open source dataset containing 300 records (38 preterm and 262 term). The synthetic minority oversampling technique is used to oversample the minority preterm class, and cross validation techniques, are used to evaluate the dataset against other similar studies. Our approach shows an improvement on existing studies with 96% sensitivity, 90% specificity, and a 95% area under the curve value with 8% global error using the polynomial classifier.",2013,64,126,10,true,Medicine,1894272,P. Fergus,48184321,P. Cheung,145463079,A. Hussain,1398585056,D. Al-Jumeily,1742366,Chelsea Dobbins,2351597,S. Iram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59e0095a68dcd03192b39e29ab6a3dfc6fd0b7c3,https://www.semanticscholar.org/paper/59e0095a68dcd03192b39e29ab6a3dfc6fd0b7c3,Deep learning for the design of photonic structures,,2020,119,241,0,false,Computer Science,2111664006,Wei Ma,2658320,Zhaocheng Liu,46993938,Z. Kudyshev,145921529,A. Boltasseva,36163576,W. Cai,2108776131,Yongmin Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597667b8c6ac2e537be266ca13cab851645d790,https://www.semanticscholar.org/paper/4597667b8c6ac2e537be266ca13cab851645d790,Evaluating machine learning and statistical prediction techniques for landslide susceptibility modeling,,2015,76,451,19,false,Computer Science,30516702,J. Goetz,2817369,A. Brenning,3032940,H. Petschko,2071101865,P. Leopold,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
2ab4641653283557000c94bc444b1be3fbc6ee78,https://www.semanticscholar.org/paper/2ab4641653283557000c94bc444b1be3fbc6ee78,Higher‐order Boltzmann machines,"The Boltzmann machine is a nonlinear network of stochastic binary processing units that interact pairwise through symmetric connection strengths. In a third‐order Boltzmann machine, triples of units interact through symmetric conjunctive interactions. The Boltzmann learning algorithm is generalized to higher‐order Boltzmann machine should be much faster than for a second‐order Boltzmann machine based on pairwise interactions.",1987,2,86,4,true,Mathematics,1714528,T. Sejnowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
